,anadarko_male,anadarko_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
13,-1.7937626,-1.65895,"('impolite', 'polite')",0.6050692,0.6108133,-0.17811003,-0.22444464,-0.4556011,-0.4241938,0.0314073
14,-0.92070866,-0.7154149,"('antisocial', 'social')",1.8168426,1.8792434,0.92521554,0.888316,0.6071165,0.6840482,0.0769317
15,1.3120675,1.2258686,"('boring', 'funny')",0.37570202,0.27757335,0.32355994,0.23900375,0.6704431,0.5808152,-0.0896279
16,-0.024429224,-0.18403053,"('unpopular', 'popular')",-0.4968418,-0.62550247,0.47676784,0.35490915,-0.0148344,-0.1515413,-0.1367069
17,-0.14103878,-0.08332303,"('nasty', 'nice')",-0.9917601,-0.9050668,-0.2546387,-0.21069057,-0.4624792,-0.3996935,0.0627857
18,0.045649856,0.121836394,"('disagreeable', 'welcoming')",-0.38463247,-0.3549381,-1.2977976,-1.2409832,-0.5455934,-0.4913617,0.0542317
19,-0.5026004,-0.5114563,"('inhospitable', 'hospitable')",-1.7480596,-1.7743777,-1.7346542,-1.5836563,-1.328438,-1.2898301,0.0386079
20,-0.6913101,-0.72993886,"('rough', 'thoughtful')",-0.3053825,-0.3089335,0.4813503,0.4602615,-0.1717808,-0.1928703,-0.0210895
21,-0.8991433,-0.853972,"('immoral', 'moral')",1.977456,1.7608206,0.48239142,0.4467548,0.5202347,0.4512011,-0.0690336
22,-0.55971444,-0.49990582,"('untrustworthy', 'trustworthy')",0.73881114,0.6052536,-0.41126397,-0.48285246,-0.0773891,-0.1258349,-0.0484458
23,-0.5304066,-0.5775143,"('insincere', 'sincere')",1.1217686,1.0076675,5.6459904,5.3426523,2.0791175,1.9242686,-0.1548489
24,-0.36784178,-0.2754914,"('dishonest', 'honest')",1.5404191,1.5040753,0.25062498,0.29820383,0.4744008,0.5089293,0.0345285
25,0.43961182,0.2309495,"('egoistic', 'altruistic')",0.4366214,0.35544538,0.18152928,0.13054574,0.3525875,0.2389802,-0.1136073
26,-0.003031589,-0.06586736,"('hardhearted', 'benevolent')",1.1874906,1.092747,1.2484088,1.171915,0.8109559,0.7329316,-0.0780243
27,-0.067164056,-0.111728616,"('hardhearted', 'softhearted')",-0.5033228,-0.43069005,-0.13218701,-0.1438757,-0.2342246,-0.2287648,0.0054598
28,-0.9387115,-1.0306852,"('disloyal', 'loyal')",0.89190394,0.6481822,0.9035373,0.6941429,0.2855766,0.10388,-0.1816966
29,-0.39960778,-0.4754056,"('unfair', 'fair')",-0.13099992,-0.14862254,-0.3808691,-0.44744328,-0.3038256,-0.3571572,-0.0533316
30,-0.20173508,-0.062781945,"('intolerant', 'tolerant')",0.79501075,0.8162674,1.1877292,1.2411124,0.5936683,0.6648659,0.0711976
31,-0.24794312,-0.27582934,"('evil', 'good')",-1.6036527,-1.5763385,-2.2995882,-2.2247915,-1.383728,-1.3589865,0.0247415
32,-0.4266461,-0.4646875,"('unkind', 'kind')",0.6496549,0.52251333,1.0684549,0.84633386,0.4304879,0.3013866,-0.1291013
33,0.50246537,0.35560468,"('wrong', 'right')",1.047667,0.9682704,-1.177615,-1.2196163,0.1241724,0.0347529,-0.0894195
34,-0.27578104,-0.18135089,"('mean', 'honorable')",0.15151012,0.19006301,4.8746905,4.973891,1.5834732,1.6608677,0.0773945
35,0.872508,0.77280146,"('corrupt', 'incorrupt')",-2.0866442,-2.0881186,-1.732199,-1.7180874,-0.9821117,-1.0111349,-0.0290232
36,-0.1078354,-0.329803,"('hostile', 'amicable')",-2.1054468,-2.3530035,-1.365511,-1.4533612,-1.192931,-1.3787225,-0.1857915
37,-0.24555635,-0.28857297,"('fake', 'genuine')",0.2162913,0.15666172,-0.32861194,-0.36600864,-0.1192923,-0.1659733,-0.046681
38,-0.85579354,-0.87678844,"('untruthful', 'truthful')",0.56438094,0.44647592,-0.20075329,-0.18950142,-0.1640553,-0.2066046,-0.0425493
39,-0.07788956,0.023062348,"('exploitative', 'cooperative')",0.83364934,0.9757419,0.22312655,0.30051738,0.3262954,0.4331072,0.1068118
40,1.0116589,0.9350692,"('stingy', 'generous')",0.27892134,0.2867272,-2.7675815,-2.6600835,-0.4923337,-0.479429,0.0129047
41,-0.91431344,-0.83029795,"('unforgiving', 'forgiving')",0.48924738,0.39641812,-0.2753398,-0.2974187,-0.2334686,-0.2437662,-0.0102976
42,0.49306065,0.5766058,"('unreliable', 'reliable')",0.7791139,0.8320805,-2.183721,-1.9989032,-0.3038488,-0.196739,0.1071098
43,-1.1265562,-1.0192456,"('irresponsible', 'responsible')",0.52892447,0.54993397,0.84302574,0.825718,0.081798,0.1188021,0.0370041
44,0.5103457,0.61660874,"('prejudiced', 'unprejudiced')",-0.31332636,-0.1748338,-1.0597861,-0.97686005,-0.2875889,-0.1783617,0.1092272
45,-0.8509354,-0.8540707,"('incompetent', 'competent')",0.85110486,0.7029728,0.48328078,0.39225182,0.1611501,0.0803846,-0.0807655
46,-0.5711603,-0.5746477,"('uncompetitive', 'competitive')",1.1440668,0.9951731,0.21643081,0.20373628,0.2631124,0.2080872,-0.0550252
47,-0.34438,-0.26294202,"('stupid', 'smart')",0.88081396,0.8933289,5.066295,4.996141,1.8675763,1.8755093,0.007933
48,-0.29774106,-0.31886056,"('unintelligent', 'intelligent')",1.3089005,1.208005,0.85929835,0.7949511,0.6234859,0.5613652,-0.0621207
49,-0.50872386,-0.36615974,"('unable', 'able')",-0.46856123,-0.3951498,-0.2639483,-0.20732984,-0.4137444,-0.3228798,0.0908646
50,-0.05796756,-0.06777278,"('clumsy', 'skillful')",-0.2151343,-0.3345975,-0.18809277,-0.26705056,-0.1537315,-0.2231403,-0.0694088
51,-0.8045062,-0.8195519,"('uneducated', 'educated')",-0.3297665,-0.37282598,0.5728959,0.49130893,-0.1871256,-0.2336896,-0.046564
52,0.02794113,-0.15163614,"('irrational', 'rational')",-0.16890447,-0.28746983,-0.66169846,-0.76685685,-0.2675539,-0.4019876,-0.1344337
53,0.08810564,-0.094714746,"('uncreative', 'creative')",0.3712757,0.17474473,-0.09406087,-0.20696886,0.1217735,-0.042313,-0.1640865
54,0.16837917,0.013065275,"('incapable', 'capable')",-0.42064273,-0.48719347,0.4415114,0.3006224,0.0630826,-0.0578353,-0.1209179
55,-0.5619626,-0.48992828,"('incompetent', 'clever')",1.037419,0.981608,1.0951052,1.0648283,0.5235205,0.518836,-0.0046845
56,-0.5112585,-0.41646555,"('impractical', 'practical')",1.6919376,1.6552727,0.7147334,0.70466673,0.6318041,0.6478246,0.0160205
57,0.12352969,-0.09431501,"('unimaginative', 'imaginative')",0.47884783,0.25916806,-2.090072,-2.1740952,-0.4958981,-0.6697474,-0.1738493
58,-0.45004582,-0.47219744,"('undiscriminating', 'discriminating')",0.5800885,0.4878415,-0.13696681,-0.060030423,-0.002308,-0.0147955,-0.0124875
59,0.39703152,0.35194755,"('foolish', 'wise')",0.23151064,0.19857484,-0.7197129,-0.702444,-0.0303902,-0.0506405,-0.0202503
60,-1.1771003,-0.98327214,"('inefficient', 'efficient')",1.1535491,1.2997463,0.67701316,0.74407524,0.2178206,0.3535165,0.1356959
61,-1.0885566,-1.1336966,"('illogical', 'logical')",1.0778079,0.9866072,0.45092517,0.30512974,0.1467255,0.0526801,-0.0940454
62,-0.16827662,-0.05067483,"('incompetent', 'brilliant')",1.4669414,1.5944197,1.0929643,1.1731503,0.7972097,0.9056317,0.108422
63,-0.9158152,-0.9575279,"('unperceptive', 'insightful')",1.1185033,0.9761235,0.40393975,0.40093166,0.2022093,0.1398424,-0.0623669
64,-0.52303046,-0.44522592,"('shy', 'confident')",1.2195268,1.2383441,-4.639474,-4.5504756,-1.3143259,-1.2524525,0.0618734
65,-0.46940607,-0.4026641,"('insecure', 'secure')",1.0649606,1.0208257,1.1723981,1.1484169,0.5893176,0.5888595,-0.0004581
66,0.15178792,0.14983231,"('inactive', 'active')",-1.2319794,-1.266665,-0.24898204,-0.23619238,-0.4430579,-0.4510084,-0.0079505
67,0.31167623,0.39703393,"('doubtful', 'determined')",0.1532715,0.22666992,0.16331351,0.14105585,0.2094204,0.2549199,0.0454995
68,-0.2911754,-0.33325934,"('dependent', 'independent')",-1.2597232,-1.3386024,-0.96051645,-0.97738737,-0.8371383,-0.883083,-0.0459447
69,0.6590512,0.69973934,"('lazy', 'industrious')",0.15050444,0.18774375,-1.5202645,-1.3780452,-0.236903,-0.1635207,0.0733823
70,0.010246094,0.075021885,"('lethargic', 'energetic')",0.17503878,0.18321484,0.4671385,0.5198391,0.2174745,0.2593586,0.0418841
71,-0.23385698,-0.2622595,"('diffident', 'self-confident')",0.5748515,0.51091224,-0.2515688,-0.33252788,0.0298086,-0.0279584,-0.057767
72,-0.4127763,-0.43536147,"('unambitious', 'ambitious')",0.5776178,0.61880034,-0.40959716,-0.44868222,-0.0815852,-0.0884145,-0.0068293
73,0.5621273,0.52567565,"('helpless', 'self-reliant')",1.1615429,1.081239,-3.4061873,-3.1940444,-0.560839,-0.5290432,0.0317958
74,-0.31341332,-0.27637058,"('undedicated', 'dedicated')",0.32197905,0.27234852,-0.47896576,-0.50966454,-0.1568,-0.1712289,-0.0144289
75,1.0514461,0.96727103,"('meek', 'impulsive')",-1.0579787,-1.1082833,-0.60189694,-0.52081275,-0.2028099,-0.2206083,-0.0177984
76,-0.12005149,0.036432244,"('anxious', 'daring')",0.52027065,0.62229335,0.38968498,0.47713295,0.2633014,0.3786195,0.1153181
77,-1.0084119,-1.0217724,"('unmotivated', 'motivated')",0.5112219,0.3930664,-0.6594211,-0.63202477,-0.385537,-0.4202436,-0.0347066
78,-0.47361308,-0.6355256,"('nonresilient', 'resilient')",0.27921823,0.17882124,0.40604463,0.3014961,0.0705499,-0.0517361,-0.122286
79,-0.096297376,-0.17643055,"('wavering', 'unwavering')",-0.92228556,-1.1015687,-1.108934,-1.125372,-0.7091723,-0.8011238,-0.0919515
80,0.18470472,0.2007604,"('dominated', 'dominating')",0.47360563,0.5511911,0.5557772,0.57635444,0.4046958,0.4427687,0.0380729
81,0.25538728,0.32433587,"('submissive', 'aggressive')",1.1394862,1.1627119,0.6991435,0.73816776,0.6980057,0.7417385,0.0437328
82,0.5119709,0.5168573,"('poor', 'rich')",0.6438178,0.49323267,6.139421,5.9461675,2.4317366,2.3187524,-0.1129842
83,-1.1046504,-1.0219084,"('powerless', 'powerful')",0.34700698,0.33758247,-0.64860344,-0.63936293,-0.468749,-0.4412296,0.0275194
84,0.23932806,0.1277161,"('inferior', 'superior')",0.9571642,0.8925875,0.6936647,0.6800102,0.6300523,0.5667713,-0.063281
85,0.6406209,0.41205442,"('insignificant', 'prestigious')",0.23821455,0.06957927,-1.4736803,-1.4748671,-0.1982816,-0.3310778,-0.1327962
86,-0.8714787,-0.9563872,"('uninfluential', 'influential')",0.44722533,0.27174363,-0.30334547,-0.42659461,-0.2425329,-0.3704127,-0.1278798
87,-0.4446146,-0.42775288,"('unsuccessful', 'successful')",1.3855604,1.2818063,1.0660478,1.0564744,0.6689978,0.6368426,-0.0321552
88,0.16485932,0.13075307,"('low', 'eminent')",0.5606146,0.37465638,0.35136956,0.18500917,0.3589478,0.2301396,-0.1288082
