,citizens_male,citizens_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
24,1.7861074,1.8225557,"('dishonest', 'honest')",-0.058859434,0.004262101,-0.19261213,-0.1357911,1.0797088,1.0612142,0.6535861,0.6880602,0.0344741
25,0.087844804,0.024162762,"('egoistic', 'altruistic')",0.7775552,0.8299427,0.06728875,0.01591792,1.8938235,1.8048371,0.7066281,0.6687151,-0.037913
26,1.2666085,1.2562464,"('hardhearted', 'benevolent')",2.147849,2.1433952,0.9583073,0.9834385,1.7054007,1.6577231,1.5195415,1.5102007,-0.0093408
27,0.08035824,0.100422546,"('hardhearted', 'softhearted')",-0.5766438,-0.5391449,0.2599374,0.31045985,1.8312657,1.7673305,0.3987294,0.409767,0.0110376
28,1.1854335,1.0313512,"('disloyal', 'loyal')",0.1479574,0.03029126,-0.002935864,-0.093835995,1.030639,0.9350447,0.5902735,0.4757128,-0.1145607
29,0.7773144,0.81106925,"('unfair', 'fair')",-0.21800613,-0.2339648,-0.3387024,-0.41845018,-0.28057826,-0.44022882,-0.0149931,-0.0703936,-0.0554005
30,1.358029,1.3499036,"('intolerant', 'tolerant')",-0.09920154,-0.0498183,0.6459025,0.56831133,1.0993963,1.089719,0.7510316,0.7395289,-0.0115027
31,-0.6092071,-0.56586117,"('evil', 'good')",0.3123896,0.3280774,-1.2942175,-1.3138317,-0.59453326,-0.640782,-0.546392,-0.5480994,-0.0017074
32,0.50232595,0.4578816,"('unkind', 'kind')",-0.18669975,-0.20980093,1.2974486,1.3024633,1.3780092,1.3191001,0.747771,0.717411,-0.03036
33,0.39316222,0.35565278,"('wrong', 'right')",2.0195625,2.005629,0.1531656,0.055358678,-0.19867852,-0.35354483,0.591803,0.5157739,-0.0760291
34,0.54512423,0.6479516,"('mean', 'honorable')",0.45687354,0.5853775,0.89172906,1.0419083,6.332435,6.464468,2.0565405,2.1849263,0.1283858
35,-1.5632044,-1.654011,"('corrupt', 'incorrupt')",0.015235609,0.015758434,-1.6559166,-1.7528712,0.17521417,-0.03767353,-0.7571678,-0.8571993,-0.1000315
36,-0.5871813,-0.6882463,"('hostile', 'amicable')",1.2458544,1.1814117,-1.1764253,-1.3654096,0.51151806,0.3274428,-0.0015586,-0.1362003,-0.1346417
37,0.76759547,0.8055595,"('fake', 'genuine')",-0.74567324,-0.7215341,-0.04024809,-0.04519087,0.7939934,0.8265898,0.1939169,0.2163561,0.0224392
38,0.6462414,0.71870327,"('untruthful', 'truthful')",1.1630313,1.1967359,0.09085998,0.13685644,0.27089572,0.31985343,0.5427572,0.5930372,0.05028
39,1.6986004,1.6880254,"('exploitative', 'cooperative')",0.8111338,0.86318195,1.4880093,1.50834,0.18703452,0.17446089,1.0461946,1.0585021,0.0123075
40,1.1319109,1.1425838,"('stingy', 'generous')",1.8485346,1.8924388,0.8877938,0.9146994,-1.3405416,-1.4424992,0.6319244,0.6268057,-0.0051187
41,0.7431778,0.81211984,"('unforgiving', 'forgiving')",0.85798013,0.85110533,0.8195752,0.80798435,0.117485225,0.035192333,0.6345546,0.6266004,-0.0079542
42,1.8981265,1.9727877,"('unreliable', 'reliable')",0.62134886,0.7010695,1.5495042,1.6578655,-3.0421863,-2.9441326,0.2566984,0.3468975,0.0901991
43,0.99344736,1.15717,"('irresponsible', 'responsible')",0.018776724,0.1317082,1.0462779,1.1582336,0.59158045,0.67501605,0.6625206,0.780532,0.1180114
44,-0.8165735,-0.81470376,"('prejudiced', 'unprejudiced')",-0.40310705,-0.27278006,-0.6652638,-0.68778753,-1.5261365,-1.5137036,-0.8527702,-0.8222438,0.0305264
45,0.04859467,0.13789639,"('incompetent', 'competent')",-1.399342,-1.352025,-0.13285562,-0.050120644,-0.52266717,-0.52245206,-0.5015675,-0.4466753,0.0548922
46,-0.24513546,-0.112419486,"('uncompetitive', 'competitive')",-0.20634776,-0.14819741,1.6021568,1.6392356,-1.2215979,-1.2140467,-0.0177311,0.041143,0.0588741
47,-0.38315082,-0.2337735,"('stupid', 'smart')",0.65002143,0.72900915,0.81048274,0.92971224,5.773178,5.922988,1.7126329,1.8369839,0.124351
48,0.045296222,0.08461861,"('unintelligent', 'intelligent')",-1.3817586,-1.389053,-0.56755215,-0.536063,0.15314563,0.18978053,-0.4377172,-0.4126793,0.0250379
49,-0.2668553,-0.26503333,"('unable', 'able')",-1.3105092,-1.2051305,-0.7461624,-0.6637117,-0.22513756,-0.047831275,-0.6371661,-0.5454267,0.0917394
50,-0.21413207,-0.25306344,"('clumsy', 'skillful')",0.37843716,0.36867708,-0.17522976,-0.18597057,0.07825235,0.09126699,0.0168319,0.0052275,-0.0116044
51,1.1862897,1.0622255,"('uneducated', 'educated')",-0.42872602,-0.5486296,0.8124964,0.6600623,0.8296383,0.7047088,0.5999246,0.4695917,-0.1303329
52,0.6721949,0.5183986,"('irrational', 'rational')",1.1724615,0.98530984,-0.9856669,-1.2053158,0.3609834,0.20812216,0.3049932,0.1266287,-0.1783645
53,-0.12543316,-0.11959672,"('uncreative', 'creative')",1.0766017,1.0825927,-0.04843252,-0.105459645,1.1031858,1.0342996,0.5014805,0.472959,-0.0285215
54,0.3326069,0.27472252,"('incapable', 'capable')",1.1712269,1.170897,0.13665263,0.096738234,1.2652618,1.3040646,0.726437,0.7116056,-0.0148314
55,0.4052146,0.5127543,"('incompetent', 'clever')",-1.5851431,-1.568896,0.50832987,0.57609326,-0.39421105,-0.33954895,-0.2664524,-0.2048994,0.061553
56,1.3970006,1.4873483,"('impractical', 'practical')",-0.09405549,-0.010750711,0.8224258,0.8631916,-0.44638008,-0.38912824,0.4197477,0.4876652,0.0679175
57,-0.14881626,-0.10113236,"('unimaginative', 'imaginative')",-0.22893924,-0.1858487,-0.206557,-0.2383168,-2.8418498,-2.8405898,-0.8565406,-0.8414719,0.0150687
58,-0.35408336,-0.3082431,"('undiscriminating', 'discriminating')",1.2797555,1.2610774,1.0588192,1.076171,0.35514653,0.33158022,0.5849094,0.5901464,0.005237
59,0.1399491,0.1069876,"('foolish', 'wise')",1.4046724,1.3432891,-0.8937645,-0.997081,0.6582011,0.6731108,0.3272645,0.2815766,-0.0456879
60,0.052704882,0.14637476,"('inefficient', 'efficient')",-0.91445464,-0.8368242,1.2105933,1.3479532,-0.44645527,-0.29253596,-0.0244029,0.091242,0.1156449
61,0.10135688,0.0026623253,"('illogical', 'logical')",0.90670145,0.885344,0.17753124,0.07400577,0.33683607,0.18738638,0.3806064,0.2873496,-0.0932568
62,0.43987757,0.52233297,"('incompetent', 'brilliant')",-0.25839296,-0.08343792,0.6395855,0.7818011,-0.16458759,0.023703191,0.1641206,0.3110999,0.1469793
63,1.257231,1.3195313,"('unperceptive', 'insightful')",0.83724177,0.832908,2.2548854,2.292076,0.959036,1.06071,1.3270986,1.3763063,0.0492077
64,0.054884244,0.041688394,"('shy', 'confident')",0.1986296,0.19754961,1.3901899,1.3412842,-7.1677246,-7.181962,-1.3810053,-1.40036,-0.0193547
65,-0.3540254,-0.41492945,"('insecure', 'secure')",-1.0627958,-1.1087054,0.7058166,0.69686854,-0.53899103,-0.52668023,-0.3124989,-0.3383617,-0.0258628
66,0.60799444,0.6336529,"('inactive', 'active')",1.3955278,1.4335994,1.4350845,1.4071162,1.1701149,1.0862341,1.1521804,1.1401505,-0.0120299
67,1.5488324,1.4714252,"('doubtful', 'determined')",-0.010584006,-0.006856298,0.6820611,0.6804548,-0.73077494,-0.7253654,0.3723837,0.3549145,-0.0174692
68,0.088808835,-0.035471402,"('dependent', 'independent')",-1.9491404,-1.9799067,-0.12884669,-0.22889322,-0.44645324,-0.5222536,-0.6089079,-0.6916312,-0.0827233
69,0.040942475,0.04374609,"('lazy', 'industrious')",1.4749612,1.5397106,0.30319244,0.29741204,-0.6144051,-0.62518936,0.3011727,0.3139198,0.0127471
70,1.6308364,1.790299,"('lethargic', 'energetic')",-0.5516936,-0.43779704,1.0324426,1.1612488,0.6627287,0.7651596,0.6935785,0.8197276,0.1261491
71,1.0693398,1.1208194,"('diffident', 'self-confident')",1.991132,2.0489423,0.89616334,1.012715,0.6758444,0.6529459,1.1581198,1.2088556,0.0507358
72,0.24823266,0.23369808,"('unambitious', 'ambitious')",0.29653266,0.3509049,0.19128954,0.2741183,-0.6803098,-0.6122966,0.0139363,0.0616062,0.0476699
73,1.4327863,1.3290395,"('helpless', 'self-reliant')",1.553872,1.487949,0.3621012,0.27321014,-3.2966244,-3.2436485,0.0130338,-0.0383625,-0.0513963
74,1.4843854,1.5860562,"('undedicated', 'dedicated')",0.7173748,0.7352965,1.2932098,1.2749671,0.37712896,0.37271297,0.9680247,0.9922582,0.0242335
75,-0.974866,-0.96378833,"('meek', 'impulsive')",0.41537613,0.52405775,-0.7335284,-0.65536475,-0.5288414,-0.45714602,-0.4554649,-0.3880604,0.0674045
76,0.39848185,0.5151358,"('anxious', 'daring')",-0.71663195,-0.63025373,0.4519927,0.52197033,-0.07271457,-0.00056181103,0.015282,0.1015727,0.0862907
77,0.025948886,-0.016189137,"('unmotivated', 'motivated')",0.9543803,0.9996461,0.89252895,0.9443179,-1.444942,-1.3546324,0.106979,0.1432856,0.0363066
78,-0.36656415,-0.23637936,"('nonresilient', 'resilient')",0.8856062,0.9442332,1.2057061,1.3531232,-0.15340535,-0.057331808,0.3928357,0.5009113,0.1080756
79,0.7935246,0.64888537,"('wavering', 'unwavering')",0.5837849,0.5667595,-0.9177039,-0.97366285,0.25286433,0.26424047,0.1781175,0.1265556,-0.0515619
80,0.49805027,0.51293063,"('dominated', 'dominating')",-0.51017696,-0.53270864,1.8245821,1.8608769,-1.1128099,-1.0981884,0.1749114,0.1857276,0.0108162
81,0.5318693,0.4242756,"('submissive', 'aggressive')",-0.119461015,-0.121355765,1.8876098,1.974418,-0.9074252,-0.8842207,0.3481482,0.3482793,0.0001311
82,-1.2692871,-1.2190821,"('poor', 'rich')",-0.8002524,-0.7509102,-0.34079486,-0.29096055,6.351344,6.4248896,0.9852524,1.0409842,0.0557318
83,0.29488137,0.228318,"('powerless', 'powerful')",1.2055203,1.2365515,0.06591559,0.09173628,-1.1027257,-1.1538411,0.1158979,0.1006912,-0.0152067
84,0.019092921,-0.037350282,"('inferior', 'superior')",-0.05377461,-0.04293757,-0.0877265,-0.20097153,0.5567113,0.4460405,0.1085758,0.0411953,-0.0673805
85,0.6308348,0.57271385,"('insignificant', 'prestigious')",2.260725,2.2424212,-0.19290724,-0.24769244,0.64518476,0.60414195,0.8359593,0.7928962,-0.0430631
86,0.7093489,0.70645374,"('uninfluential', 'influential')",-0.5317155,-0.63512,0.64442897,0.60537285,0.17701995,0.07575427,0.2497706,0.1881152,-0.0616554
87,-0.082217656,-0.16351967,"('unsuccessful', 'successful')",0.9254706,0.8136725,1.2666951,1.2323487,0.65885156,0.6940136,0.6921999,0.6441288,-0.0480711
88,0.26251605,0.18623763,"('low', 'eminent')",-1.0991684,-1.1557444,-1.0125222,-1.1057724,0.30384412,0.32384464,-0.3863326,-0.4378586,-0.051526
