,viacom_male,viacom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.8241446,-1.0340354,"('unsociable', 'sociable')",-0.30366668,-0.49328706,-0.5639057,-0.7636613,-0.1997556
1,0.029672228,-0.33216423,"('unfriendly', 'friendly')",1.9965918,1.9445382,1.013132,0.806187,-0.206945
2,0.5126694,0.5125165,"('unlikable', 'likable')",0.6326637,0.6790921,0.5726665,0.5958043,0.0231378
3,-0.5216484,-0.36926976,"('repellent', 'pleasant')",0.1537966,0.21486449,-0.1839259,-0.0772026,0.1067233
4,-0.23159084,-0.3873642,"('disliked', 'liked')",-5.895125,-6.1062293,-3.0633578,-3.2467968,-0.183439
5,-0.22036058,-0.31177604,"('distant', 'outgoing')",-0.23971039,-0.14520037,-0.2300355,-0.2284882,0.0015473
6,-0.4095171,-0.51591134,"('distant', 'open')",0.23053823,0.31875488,-0.0894894,-0.0985782,-0.0090888
7,-0.61801755,-0.54464287,"('insensitive', 'sensitive')",0.79534173,0.83737886,0.0886621,0.146368,0.0577059
8,-0.7426369,-0.9045492,"('unaffectionate', 'affectionate')",0.81337637,0.8124941,0.0353697,-0.0460275,-0.0813972
9,-0.52558327,-0.70370567,"('unaffectionate', 'caring')",1.097939,1.1423368,0.2861779,0.2193156,-0.0668623
10,-1.1899344,-1.2350773,"('unsympathetic', 'sympathetic')",-0.342385,-0.4242469,-0.7661597,-0.8296621,-0.0635024
11,-0.18679859,-0.13424906,"('unhelpful', 'helpful')",1.4215952,1.506,0.6173983,0.6858755,0.0684772
12,-0.15781072,-0.0689831,"('unsupportive', 'supportive')",-1.5907326,-1.5847613,-0.8742716,-0.8268722,0.0473994
13,-0.63708925,-0.7716038,"('impolite', 'polite')",-0.54474497,-0.601038,-0.5909171,-0.6863209,-0.0954038
14,0.276502,0.26922032,"('antisocial', 'social')",-0.37658286,-0.4929462,-0.0500404,-0.1118629,-0.0618225
15,-0.24304019,-0.42008606,"('boring', 'funny')",0.62135696,0.6243649,0.1891584,0.1021394,-0.087019
16,-0.5686336,-0.48953462,"('unpopular', 'popular')",0.19000396,0.29297784,-0.1893148,-0.0982784,0.0910364
17,-0.449821,-0.39643574,"('nasty', 'nice')",-0.4073137,-0.28990495,-0.4285673,-0.3431703,0.085397
18,-0.28169167,-0.4362552,"('disagreeable', 'welcoming')",-0.23859882,-0.28148368,-0.2601452,-0.3588694,-0.0987242
19,-0.47195414,-0.5831945,"('inhospitable', 'hospitable')",0.1819632,0.22990456,-0.1449955,-0.176645,-0.0316495
20,0.21042469,0.31541878,"('rough', 'thoughtful')",1.1377494,1.1024737,0.674087,0.7089462,0.0348592
21,0.17665589,0.08383182,"('immoral', 'moral')",-0.43324542,-0.45206627,-0.1282948,-0.1841172,-0.0558224
22,0.037402287,0.022915795,"('untrustworthy', 'trustworthy')",-0.5950577,-0.6959933,-0.2788277,-0.3365388,-0.0577111
23,-0.4816058,-0.54425603,"('insincere', 'sincere')",5.7018456,5.7926664,2.6101198,2.6242051,0.0140853
24,0.07622465,0.017786272,"('dishonest', 'honest')",0.9998425,0.94869196,0.5380336,0.4832391,-0.0547945
25,0.52112466,0.41003814,"('egoistic', 'altruistic')",1.7382375,1.7618887,1.1296811,1.0859635,-0.0437176
26,0.9050416,0.61196464,"('hardhearted', 'benevolent')",1.950313,1.7458771,1.4276773,1.1789209,-0.2487564
27,-0.16144203,-0.17408878,"('hardhearted', 'softhearted')",1.5185453,1.5055366,0.6785516,0.6657239,-0.0128277
