,atmos_male,atmos_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.47959492,-0.6827261,"('unsociable', 'sociable')",0.024863694,-0.19413808,0.15082218,0.11566329,-0.101303,-0.2537336,-0.1524306
1,-1.5495194,-1.7487084,"('unfriendly', 'friendly')",0.063310586,-0.16422288,0.3117164,0.016249357,-0.3914975,-0.6322273,-0.2407298
2,1.1965424,1.1834712,"('unlikable', 'likable')",1.4739937,1.3919984,1.0852981,1.011328,1.2519447,1.1955992,-0.0563455
3,-0.0744646,-0.058894195,"('repellent', 'pleasant')",-0.37459525,-0.31880552,0.9212159,0.9778334,0.1573853,0.2000446,0.0426593
4,-0.23145202,-0.22443536,"('disliked', 'liked')",0.6924345,0.5919949,-5.3885665,-5.5661874,-1.6425281,-1.732876,-0.0903479
5,-1.4200453,-1.3681872,"('distant', 'outgoing')",0.031134903,0.049293853,-1.4431242,-1.5124767,-0.9440115,-0.94379,0.0002215
6,-1.7041551,-1.6520371,"('distant', 'open')",-0.5646201,-0.59628195,-1.6074034,-1.7460377,-1.2920596,-1.3314523,-0.0393927
7,0.07333867,-0.0032200878,"('insensitive', 'sensitive')",0.2991451,0.30882454,0.20479211,0.27547985,0.1924253,0.1936948,0.0012695
8,-0.8063527,-0.927452,"('unaffectionate', 'affectionate')",-0.6389489,-0.75856197,-0.43425196,-0.6133161,-0.6265179,-0.7664433,-0.1399254
9,-0.886883,-1.0025722,"('unaffectionate', 'caring')",0.15938224,0.056802824,0.07213974,-0.0473719,-0.2184537,-0.3310471,-0.1125934
10,-1.0271721,-1.2171285,"('unsympathetic', 'sympathetic')",-0.9687494,-1.1447603,-0.3629096,-0.36780474,-0.7862771,-0.9098979,-0.1236208
11,0.4068447,0.29556662,"('unhelpful', 'helpful')",0.5898326,0.5857934,2.0972712,2.0876608,1.0313161,0.9896736,-0.0416425
12,-0.18891512,-0.19717887,"('unsupportive', 'supportive')",0.41896233,0.38606894,-1.9520994,-1.9884207,-0.5740174,-0.5998435,-0.0258261
13,0.25338084,0.18773018,"('impolite', 'polite')",0.19729868,0.21538703,-0.3239413,-0.2091014,0.0422461,0.0646719,0.0224258
14,0.6499353,0.5991967,"('antisocial', 'social')",1.040551,1.037721,0.8277957,0.8784584,0.8394273,0.8384587,-0.0009686
15,0.3412526,0.2522184,"('boring', 'funny')",0.4372726,0.34258032,-0.019907245,-0.093800925,0.2528727,0.1669993,-0.0858734
16,-0.35032767,-0.33833477,"('unpopular', 'popular')",0.02053158,-0.03310969,0.5334041,0.5260073,0.0678693,0.0515209,-0.0163484
17,-0.38919437,-0.35162407,"('nasty', 'nice')",-0.6924393,-0.6459975,-0.6030875,-0.5688939,-0.5615737,-0.5221718,0.0394019
18,-0.08404338,-0.07730776,"('disagreeable', 'welcoming')",-0.7928831,-0.81579185,-0.8047401,-0.8939851,-0.5605555,-0.5956949,-0.0351394
19,-1.9099871,-1.8755081,"('inhospitable', 'hospitable')",-1.0342093,-1.1087292,-1.2907664,-1.3450652,-1.4116542,-1.4431008,-0.0314466
20,-0.5555399,-0.48623252,"('rough', 'thoughtful')",-0.12658659,-0.04181128,0.249022,0.2921629,-0.1443682,-0.078627,0.0657412
21,0.38312685,0.23418637,"('immoral', 'moral')",1.1738594,1.0207728,0.17770591,0.26054963,0.5782307,0.5051696,-0.0730611
22,0.005150184,-0.040082037,"('untrustworthy', 'trustworthy')",-0.7664693,-0.87317795,-0.82346696,-0.7975888,-0.528262,-0.5702829,-0.0420209
23,0.1782699,0.005031571,"('insincere', 'sincere')",-0.16269009,-0.23041508,5.054744,5.0343447,1.6901078,1.6029871,-0.0871207
24,-0.5287056,-0.66359496,"('dishonest', 'honest')",0.2576519,0.19528791,0.34048194,0.34924585,0.0231427,-0.0396871,-0.0628298
25,-0.7213088,-0.7812006,"('egoistic', 'altruistic')",0.7062299,0.6327233,0.9147729,0.7779462,0.299898,0.209823,-0.090075
26,-0.24665064,-0.3175627,"('hardhearted', 'benevolent')",0.5204544,0.4792365,1.20725,1.0275866,0.4936846,0.3964201,-0.0972645
27,-0.6463156,-0.58235705,"('hardhearted', 'softhearted')",-0.44683972,-0.32992995,0.031540755,-0.032640167,-0.3538715,-0.3149757,0.0388958
28,-0.50016737,-0.66874033,"('disloyal', 'loyal')",0.38346165,0.19326341,1.1861578,1.1162219,0.356484,0.2135817,-0.1429023
29,-0.616437,-0.5713403,"('unfair', 'fair')",-0.56643915,-0.5788479,-0.671716,-0.7774078,-0.6181974,-0.642532,-0.0243346
30,0.95789367,0.8591898,"('intolerant', 'tolerant')",1.2672343,1.1974899,1.1674962,1.1037738,1.1308747,1.0534845,-0.0773902
31,-1.2506697,-1.1322765,"('evil', 'good')",-1.2604781,-1.2919642,-1.8707618,-1.992802,-1.4606366,-1.4723476,-0.011711
32,0.09696098,-0.06832138,"('unkind', 'kind')",0.06085182,0.05470783,0.8957732,0.80760723,0.3511953,0.2646646,-0.0865307
33,-0.2960962,-0.31681544,"('wrong', 'right')",1.0221683,0.9300971,-0.9916739,-1.0593753,-0.0885339,-0.1486979,-0.060164
34,-0.1362831,-0.058161423,"('mean', 'honorable')",0.2968117,0.35402,4.75826,4.998328,1.6395961,1.7647289,0.1251328
35,-0.22211242,-0.18427464,"('corrupt', 'incorrupt')",-0.50221676,-0.5076182,-1.0220705,-1.1384488,-0.5821332,-0.6101139,-0.0279807
36,-0.834269,-0.8483289,"('hostile', 'amicable')",-0.8596838,-1.0418946,-0.92400676,-1.1064144,-0.8726532,-0.9988793,-0.1262261
37,-0.27763227,-0.31694692,"('fake', 'genuine')",-0.22851056,-0.3217838,-0.53871775,-0.5059411,-0.3482869,-0.3815573,-0.0332704
38,-0.4796062,-0.57477885,"('untruthful', 'truthful')",0.24431662,0.095716506,-0.10473765,-0.15665671,-0.1133424,-0.2119064,-0.098564
39,0.72483444,0.71781576,"('exploitative', 'cooperative')",0.36776417,0.4771026,0.061165642,0.09350136,0.3845881,0.4294732,0.0448851
40,0.4553792,0.51274097,"('stingy', 'generous')",0.15635917,0.13288139,-2.088584,-2.0898626,-0.4922819,-0.4814134,0.0108685
41,0.26518574,0.25328225,"('unforgiving', 'forgiving')",-0.4376535,-0.59717613,-0.13429147,-0.20356676,-0.1022531,-0.1824869,-0.0802338
42,0.0009800456,-0.014806472,"('unreliable', 'reliable')",0.060394716,-0.00092077255,-2.3395288,-2.3580039,-0.7593847,-0.7912437,-0.031859
43,-0.5801094,-0.64063823,"('irresponsible', 'responsible')",0.4706024,0.45307118,0.25215685,0.20345496,0.0475499,0.005296,-0.0422539
44,0.36875352,0.38665256,"('prejudiced', 'unprejudiced')",-0.24529274,-0.15481406,-1.2139553,-1.2648386,-0.3634982,-0.3443334,0.0191648
45,-0.25419533,-0.26773348,"('incompetent', 'competent')",-0.52991515,-0.62653136,0.33319378,0.30815673,-0.1503056,-0.1953694,-0.0450638
46,-0.2456237,-0.36842164,"('uncompetitive', 'competitive')",-0.12685974,-0.2004053,-0.12190901,-0.031414125,-0.1647975,-0.2000804,-0.0352829
47,-0.07714888,0.021742908,"('stupid', 'smart')",0.99427253,1.0591717,4.884235,5.041388,1.9337862,2.0407675,0.1069813
48,0.060836438,-0.014078885,"('unintelligent', 'intelligent')",1.0757301,0.97656244,0.78994644,0.80034363,0.642171,0.5876091,-0.0545619
49,-0.122198805,0.013158813,"('unable', 'able')",0.07781127,0.1584786,-0.35589403,-0.14922252,-0.1334272,0.0074716,0.1408988
50,0.21448348,0.25288785,"('clumsy', 'skillful')",-0.010040976,-0.063672334,-0.0036014356,-0.008286711,0.066947,0.0603096,-0.0066374
51,-0.021957666,-0.17426912,"('uneducated', 'educated')",0.10718382,-0.00011589751,0.8010706,0.78989214,0.2954322,0.205169,-0.0902632
52,-0.68028206,-0.733767,"('irrational', 'rational')",-0.014307946,-0.19615132,-0.4102269,-0.58189744,-0.3682723,-0.5039386,-0.1356663
53,-1.5525006,-1.5613439,"('uncreative', 'creative')",0.36727265,0.24350786,0.200247,0.025794255,-0.328327,-0.4306806,-0.1023536
54,-0.8951409,-1.031875,"('incapable', 'capable')",-0.44424373,-0.6154714,0.20139207,0.07620138,-0.3793308,-0.523715,-0.1443842
55,0.2099869,0.13388261,"('incompetent', 'clever')",-0.21502739,-0.3130305,0.8122433,0.87825924,0.2690676,0.2330371,-0.0360305
56,0.4005074,0.26508534,"('impractical', 'practical')",1.4362249,1.3667318,0.23833275,0.21665144,0.6916884,0.6161562,-0.0755322
57,-1.0322841,-1.2359204,"('unimaginative', 'imaginative')",0.59306544,0.3806499,-2.3850272,-2.6059575,-0.9414153,-1.1537426,-0.2123273
58,-0.0776641,-0.080028735,"('undiscriminating', 'discriminating')",0.61361784,0.46592495,-0.022216933,-0.072575636,0.1712456,0.1044402,-0.0668054
59,0.11196141,0.22686735,"('foolish', 'wise')",1.0863218,1.1288568,-0.47698802,-0.4805155,0.2404317,0.2917362,0.0513045
60,0.5656136,0.51812506,"('inefficient', 'efficient')",1.764827,1.8665302,0.49642843,0.63725823,0.9422897,1.0073045,0.0650148
61,-0.3220467,-0.3913612,"('illogical', 'logical')",0.9729237,0.839176,0.39318344,0.31194156,0.3480202,0.2532521,-0.0947681
62,0.7336427,0.80427676,"('incompetent', 'brilliant')",0.656461,0.7199331,0.91927475,1.0187163,0.7697928,0.8476421,0.0778493
63,0.083299845,0.09861926,"('unperceptive', 'insightful')",0.47397208,0.4319383,0.60031676,0.6486923,0.3858629,0.3930833,0.0072204
64,0.07827027,0.053738162,"('shy', 'confident')",0.9220361,0.84164274,-5.167573,-5.2695765,-1.3890889,-1.4580652,-0.0689763
65,0.6628499,0.64225066,"('insecure', 'secure')",0.40982297,0.4137034,0.36560982,0.54403204,0.4794276,0.5333287,0.0539011
66,-1.0097759,-1.073827,"('inactive', 'active')",-0.9182346,-1.0193667,0.071806595,-0.0053760186,-0.6187346,-0.6995233,-0.0807887
67,0.53483075,0.495813,"('doubtful', 'determined')",0.24288762,0.23561916,0.013350514,0.024378732,0.2636896,0.251937,-0.0117526
68,-0.47117984,-0.45158523,"('dependent', 'independent')",-0.23689668,-0.25992686,-0.7702165,-0.68788683,-0.4927644,-0.4664663,0.0262981
69,0.26140982,0.36959788,"('lazy', 'industrious')",0.9288662,0.9505052,-0.96554774,-0.9755796,0.0749094,0.1148411,0.0399317
70,0.071356595,0.025548726,"('lethargic', 'energetic')",0.17798966,0.18862808,0.37035352,0.44693354,0.2065666,0.2203701,0.0138035
71,-0.23306641,-0.2677076,"('diffident', 'self-confident')",1.395268,1.4285161,0.10248015,0.06815607,0.4215606,0.4096549,-0.0119057
72,-0.50736743,-0.5269953,"('unambitious', 'ambitious')",0.5368529,0.56256855,-0.7554594,-0.6945962,-0.2419913,-0.2196743,0.022317
73,0.4621216,0.50383645,"('helpless', 'self-reliant')",1.1759713,1.1171201,-3.4577887,-3.4492357,-0.6065653,-0.6094263,-0.002861
