,packaging_male,packaging_female,tuple,corp_male,corp_female,america_male,america_female,average_male,average_female,female-male
0,0.66958225,0.6926151,"('unsociable', 'sociable')",0.095315106,0.17324442,-0.34252536,-0.36300772,0.1407907,0.1676173,0.0268266
1,0.931731,0.9050915,"('unfriendly', 'friendly')",-0.075234406,-0.19927344,2.059311,2.000138,0.9719358,0.9019853,-0.0699505
2,0.6318529,0.67750096,"('unlikable', 'likable')",1.2881832,1.318669,0.8025661,0.8494471,0.907534,0.948539,0.041005
3,-1.1478761,-1.004462,"('repellent', 'pleasant')",-0.22176936,-0.10869838,0.027852051,0.099932805,-0.4472645,-0.3377425,0.109522
4,-0.88419735,-0.9658433,"('disliked', 'liked')",0.35212246,0.17778388,-6.6325316,-6.7178392,-2.3882022,-2.5019662,-0.113764
5,0.24341105,0.23345207,"('distant', 'outgoing')",-0.64194196,-0.778316,-0.22738932,-0.31902778,-0.2086401,-0.2879639,-0.0793238
6,-0.043628518,-0.04577661,"('distant', 'open')",-1.3327512,-1.5062089,0.48381537,0.39566892,-0.2975215,-0.3854388,-0.0879173
7,0.0857472,0.14890862,"('insensitive', 'sensitive')",-0.72411096,-0.5503061,0.47181773,0.5723622,-0.0555153,0.0569882,0.1125035
8,0.57460165,0.5273081,"('unaffectionate', 'affectionate')",-0.27505428,-0.3416231,1.429947,1.3655931,0.5764981,0.5170927,-0.0594054
9,1.2598982,1.2479709,"('unaffectionate', 'caring')",0.016840685,-0.0104446225,1.624954,1.6248711,0.967231,0.9541325,-0.0130985
10,0.04152069,0.13042891,"('unsympathetic', 'sympathetic')",-1.1926272,-0.9284944,-0.30581522,-0.08242637,-0.4856406,-0.2934973,0.1921433
11,0.059561778,0.17757584,"('unhelpful', 'helpful')",-0.16466829,0.057486355,1.4098634,1.5409956,0.434919,0.5920193,0.1571003
12,0.7056837,0.8227466,"('unsupportive', 'supportive')",0.50509936,0.67949617,-1.3517873,-1.2935005,-0.0470014,0.0695808,0.1165822
13,0.95934016,1.0357636,"('impolite', 'polite')",-0.5516456,-0.40712208,-0.32047567,-0.2966716,0.029073,0.1106566,0.0815836
14,0.8549316,0.9192813,"('antisocial', 'social')",0.05911853,0.17788994,-0.44501448,-0.4542588,0.1563452,0.2143042,0.057959
15,0.786119,0.7098962,"('boring', 'funny')",-0.4311023,-0.5489755,0.32786632,0.2348576,0.2276277,0.1319261,-0.0957016
16,-1.1155186,-1.1032062,"('unpopular', 'popular')",-0.7087522,-0.75682825,0.56860244,0.49893755,-0.4185561,-0.453699,-0.0351429
17,-0.16497995,-0.10507537,"('nasty', 'nice')",-0.65363955,-0.57211286,-0.72306544,-0.6607883,-0.513895,-0.4459922,0.0679028
18,-0.74931693,-0.7011826,"('disagreeable', 'welcoming')",-0.7269991,-0.81113803,0.15878642,0.12894996,-0.4391765,-0.4611235,-0.021947
19,-1.1833448,-1.1893332,"('inhospitable', 'hospitable')",-1.2341945,-1.2502223,-0.030296043,-0.0069567747,-0.8159451,-0.8155042,0.0004409
20,-0.28359532,-0.19849968,"('rough', 'thoughtful')",0.17100552,0.27459544,0.7111644,0.6746887,0.1995249,0.2502615,0.0507366
21,0.6131566,0.67753017,"('immoral', 'moral')",0.074290276,0.2443611,-0.13584651,-0.02041785,0.1838668,0.3004911,0.1166243
22,-0.27355474,-0.2618761,"('untrustworthy', 'trustworthy')",0.48389205,0.5599569,-0.3798292,-0.33852434,-0.0564973,-0.0134812,0.0430161
23,0.41049752,0.4899906,"('insincere', 'sincere')",-0.8219942,-0.7127769,5.909588,5.9808292,1.8326971,1.9193476,0.0866505
24,0.24899162,0.2310488,"('dishonest', 'honest')",-0.35449252,-0.29413715,1.2036625,1.2155282,0.3660539,0.3841466,0.0180927
25,0.51049966,0.45029876,"('egoistic', 'altruistic')",0.3429356,0.2944939,1.4493961,1.3877714,0.7676105,0.7108547,-0.0567558
