,packaging_male,packaging_female,tuple,corp_male,corp_female,america_male,america_female,average_male,average_female,female-male
0,0.74790096,0.7207721,"('unsociable', 'sociable')",0.13571262,0.19394103,-0.43280283,-0.49401492,0.1502703,0.1402327,-0.0100376
1,1.1420654,1.0710446,"('unfriendly', 'friendly')",0.05455694,-0.07212912,1.997837,2.0217419,1.0648198,1.0068858,-0.057934
2,0.7276534,0.77288544,"('unlikable', 'likable')",1.4698609,1.4750042,0.94908506,0.99330366,1.0488664,1.0803978,0.0315314
3,-1.016666,-0.870773,"('repellent', 'pleasant')",0.41282958,0.50338465,0.22534242,0.33910874,-0.1261647,-0.0094265,0.1167382
4,-0.9242468,-1.0054286,"('disliked', 'liked')",0.4036534,0.26327837,-6.3371572,-6.400436,-2.285917,-2.3808621,-0.0949451
5,0.17380644,0.20676506,"('distant', 'outgoing')",-0.93186575,-0.9386763,-0.34261656,-0.31880435,-0.3668919,-0.3502385,0.0166534
6,-0.2040472,-0.16212139,"('distant', 'open')",-1.7549123,-1.8038707,0.18946639,0.24932954,-0.589831,-0.5722208,0.0176102
7,0.2922685,0.36150554,"('insensitive', 'sensitive')",-0.5847844,-0.3540401,0.52253115,0.66594625,0.0766718,0.2244706,0.1477988
8,0.72671515,0.70228237,"('unaffectionate', 'affectionate')",-0.2817406,-0.3451143,1.3912826,1.3678538,0.6120857,0.5750073,-0.0370784
9,1.414777,1.4343398,"('unaffectionate', 'caring')",-0.0011793859,0.0057415515,1.7134472,1.7511455,1.0423483,1.0637423,0.021394
10,0.21538141,0.2615593,"('unsympathetic', 'sympathetic')",-1.1527569,-0.8680165,-0.11542983,0.07458919,-0.3509351,-0.1772893,0.1736458
11,0.199978,0.3015655,"('unhelpful', 'helpful')",0.03799717,0.25982806,1.6813043,1.7796853,0.6397598,0.7803596,0.1405998
12,0.87304294,1.0087589,"('unsupportive', 'supportive')",0.4405582,0.680539,-1.1766326,-1.0722253,0.0456562,0.2056909,0.1600347
13,1.1606236,1.1604435,"('impolite', 'polite')",-0.41047364,-0.31927806,-0.024124697,-0.10185136,0.2420084,0.246438,0.0044296
14,0.9573229,1.0432932,"('antisocial', 'social')",0.201537,0.36685303,-0.32714155,-0.35844484,0.2772394,0.3505671,0.0733277
15,0.64986557,0.59728044,"('boring', 'funny')",-0.7066206,-0.80780447,0.4688454,0.38800558,0.1373635,0.0591605,-0.078203
16,-1.141399,-1.1129711,"('unpopular', 'popular')",-0.57036424,-0.60078406,0.46188983,0.44358954,-0.4166245,-0.4233885,-0.006764
17,0.03295484,0.08520853,"('nasty', 'nice')",-0.44442755,-0.31536514,-0.690077,-0.61250407,-0.3671832,-0.2808869,0.0862963
18,-0.696178,-0.6427051,"('disagreeable', 'welcoming')",-0.62812763,-0.6681521,0.030224845,0.07164377,-0.4313603,-0.4130712,0.0182891
19,-0.98714954,-1.0243375,"('inhospitable', 'hospitable')",-1.0892141,-1.1164892,0.07027322,0.13614404,-0.6686968,-0.6682275,0.0004693
20,-0.24615237,-0.15416208,"('rough', 'thoughtful')",0.106902,0.26161748,0.36392412,0.3703799,0.0748912,0.1592784,0.0843872
21,0.87277937,0.874231,"('immoral', 'moral')",0.2835588,0.43664688,0.011330605,0.11079113,0.3892229,0.4738896,0.0846667
22,-0.23545025,-0.23296645,"('untrustworthy', 'trustworthy')",0.49842167,0.6179495,-0.4525075,-0.33293125,-0.0631787,0.0173506,0.0805293
23,0.733572,0.7683869,"('insincere', 'sincere')",-0.48017555,-0.35404515,6.088592,6.177307,2.1139962,2.1972164,0.0832202
24,0.31705695,0.32239988,"('dishonest', 'honest')",-0.23431684,-0.13483036,1.2373264,1.2981246,0.4400222,0.4952314,0.0552092
25,0.605155,0.5806402,"('egoistic', 'altruistic')",0.57692987,0.5126051,1.3738843,1.363631,0.8519897,0.8189588,-0.0330309
26,1.2555954,1.1798955,"('hardhearted', 'benevolent')",1.4102714,1.2971337,2.0097508,1.9397202,1.5585392,1.4722498,-0.0862894
27,0.14743328,0.20842358,"('hardhearted', 'softhearted')",-0.39613986,-0.330461,1.5961055,1.5313164,0.449133,0.4697597,0.0206267
28,0.43395466,0.3851227,"('disloyal', 'loyal')",-0.2212162,-0.2132003,1.1105292,1.1383485,0.4410892,0.4367569,-0.0043323
29,-0.8483247,-0.86874676,"('unfair', 'fair')",-0.6980627,-0.6951888,-0.8999518,-0.9712777,-0.8154464,-0.8450711,-0.0296247
30,1.1539792,1.1660223,"('intolerant', 'tolerant')",0.48099652,0.48498058,0.47268128,0.48492947,0.7025523,0.7119775,0.0094252
31,-0.5849076,-0.61778235,"('evil', 'good')",-0.5647502,-0.70183986,-0.8190584,-0.8268076,-0.6562387,-0.7154767,-0.059238
32,0.40846997,0.32200092,"('unkind', 'kind')",0.5363968,0.51130927,1.4892678,1.3564823,0.8113782,0.7299308,-0.0814474
33,0.76791674,0.74212945,"('wrong', 'right')",0.463256,0.33624807,0.2943806,0.15483588,0.5085178,0.4110711,-0.0974467
34,0.15529177,0.25771385,"('mean', 'honorable')",0.124118075,0.4016878,5.169524,5.343002,1.8163114,2.0008011,0.1844897
35,-1.1054385,-1.2216694,"('corrupt', 'incorrupt')",-1.1918992,-1.3558182,-0.19225095,-0.35208774,-0.8298628,-0.9765251,-0.1466623
36,-0.8730152,-0.99133956,"('hostile', 'amicable')",-1.3526791,-1.6065897,0.18458435,0.09596791,-0.68037,-0.8339871,-0.1536171
37,-0.021587025,0.003828926,"('fake', 'genuine')",-0.6325275,-0.49681157,0.030125745,0.08424477,-0.2079962,-0.136246,0.0717502
38,0.30393526,0.31848374,"('untruthful', 'truthful')",0.09065321,0.12935711,0.75554967,0.8199336,0.3833794,0.4225915,0.0392121
39,0.69896895,0.73497343,"('exploitative', 'cooperative')",0.9560981,1.109253,0.1491559,0.17152491,0.6014076,0.6719171,0.0705095
40,0.7121382,0.76224625,"('stingy', 'generous')",0.4707198,0.44808662,-1.296629,-1.3533922,-0.0379237,-0.0476865,-0.0097628
41,0.7976939,0.7716112,"('unforgiving', 'forgiving')",0.6734021,0.6695001,0.33718234,0.3893009,0.6027594,0.6101374,0.007378
42,-0.19109121,-0.1589786,"('unreliable', 'reliable')",0.4661355,0.70098114,-2.6275783,-2.4939356,-0.784178,-0.6506443,0.1335337
