,medtronic_male,medtronic_female,tuple,plc_male,plc_female,average_male,average_female,female-male
45,-0.6921246,-0.5406561,"('incompetent', 'competent')",0.88250136,1.0394331,0.0951884,0.2493885,0.1542001
46,-1.1544305,-0.9619019,"('uncompetitive', 'competitive')",-0.9428324,-0.792484,-1.0486314,-0.877193,0.1714384
47,-0.03763629,0.061136022,"('stupid', 'smart')",4.804496,4.7409205,2.3834298,2.4010284,0.0175986
48,0.06990243,0.0769381,"('unintelligent', 'intelligent')",-0.05257371,0.0007087067,0.0086644,0.0388234,0.030159
49,-0.13306792,-0.062239967,"('unable', 'able')",-0.49844983,-0.37232655,-0.3157589,-0.2172833,0.0984756
50,0.9017194,0.9129567,"('clumsy', 'skillful')",-0.43276796,-0.56089276,0.2344757,0.176032,-0.0584437
51,-0.6474833,-0.58970237,"('uneducated', 'educated')",-0.07797572,-0.05317239,-0.3627295,-0.3214374,0.0412921
52,0.03198348,-0.23417349,"('irrational', 'rational')",0.14332987,-0.12428442,0.0876567,-0.179229,-0.2668857
53,-1.2583922,-1.3631413,"('uncreative', 'creative')",1.0963148,0.9679858,-0.0810387,-0.1975777,-0.116539
54,-0.7391813,-0.89702684,"('incapable', 'capable')",0.8933587,0.7239211,0.0770887,-0.0865529,-0.1636416
55,-0.8776394,-0.74113154,"('incompetent', 'clever')",-0.30292785,-0.07639497,-0.5902836,-0.4087633,0.1815203
56,0.2729486,0.34661287,"('impractical', 'practical')",0.47420275,0.70379287,0.3735757,0.5252029,0.1516272
57,-0.6469825,-0.62225026,"('unimaginative', 'imaginative')",-1.2646207,-1.0070192,-0.9558016,-0.8146347,0.1411669
58,-0.7777606,-0.7877755,"('undiscriminating', 'discriminating')",0.6569864,0.73890716,-0.0603871,-0.0244342,0.0359529
59,0.33946705,0.21383008,"('foolish', 'wise')",0.52868944,0.37851116,0.4340782,0.2961706,-0.1379076
60,0.3627006,0.55159795,"('inefficient', 'efficient')",-0.38805166,-0.07394636,-0.0126755,0.2388258,0.2515013
61,-0.17763665,-0.23839118,"('illogical', 'logical')",0.6789091,0.57023126,0.2506362,0.16592,-0.0847162
62,-0.31136706,-0.15480322,"('incompetent', 'brilliant')",0.3916854,0.58606035,0.0401592,0.2156286,0.1754694
63,-1.0069834,-0.8899891,"('unperceptive', 'insightful')",0.6064836,0.7058931,-0.2002499,-0.092048,0.1082019
64,0.1321586,0.1453019,"('shy', 'confident')",-4.8013377,-4.385514,-2.3345895,-2.120106,0.2144835
65,-0.19475414,-0.10752152,"('insecure', 'secure')",-0.17301428,-0.013135847,-0.1838842,-0.0603287,0.1235555
66,-0.51955146,-0.55251354,"('inactive', 'active')",1.094041,0.97919774,0.2872448,0.2133421,-0.0739027
67,0.21605657,0.26505315,"('doubtful', 'determined')",-0.7179495,-0.5930531,-0.2509465,-0.164,0.0869465
68,-0.8031169,-0.8269156,"('dependent', 'independent')",-1.0609483,-1.0651661,-0.9320326,-0.9460409,-0.0140083
69,1.5827613,1.4986378,"('lazy', 'industrious')",0.4479613,0.41497284,1.0153613,0.9568053,-0.058556
70,-1.116605,-0.98806393,"('lethargic', 'energetic')",-0.11469879,0.016105872,-0.6156519,-0.485979,0.1296729
71,1.2248567,1.2214471,"('diffident', 'self-confident')",0.57030296,0.47356465,0.8975798,0.8475059,-0.0500739
72,-0.35999155,-0.3568253,"('unambitious', 'ambitious')",0.6937007,0.74229413,0.1668546,0.1927344,0.0258798
73,0.6877332,0.60241735,"('helpless', 'self-reliant')",-2.1085541,-2.060799,-0.7104105,-0.7291908,-0.0187803
74,0.01612546,0.079417825,"('undedicated', 'dedicated')",0.81474674,0.85540545,0.4154361,0.4674116,0.0519755
75,-0.0602326,-0.12549542,"('meek', 'impulsive')",-0.55865794,-0.54260516,-0.3094453,-0.3340503,-0.024605
76,-0.52359957,-0.36791864,"('anxious', 'daring')",-0.4966697,-0.32095474,-0.5101346,-0.3444367,0.1656979
77,-0.29171497,-0.20185265,"('unmotivated', 'motivated')",-1.0512702,-0.8744185,-0.6714926,-0.5381356,0.133357
78,0.29039845,0.4082926,"('nonresilient', 'resilient')",0.35735703,0.3625439,0.3238778,0.3854182,0.0615404
79,-0.053281683,-0.1801396,"('wavering', 'unwavering')",0.11945711,-0.037209384,0.0330877,-0.1086745,-0.1417622
80,-0.107183635,0.06484757,"('dominated', 'dominating')",-0.09284493,0.19470063,-0.1000143,0.1297741,0.2297884
81,-0.61138046,-0.4807582,"('submissive', 'aggressive')",-1.1701145,-0.8230572,-0.8907475,-0.6519077,0.2388398
82,-1.1416134,-1.1076429,"('poor', 'rich')",4.747014,4.5562844,1.8027003,1.7243208,-0.0783795
83,-0.31705245,-0.31101888,"('powerless', 'powerful')",-0.85322857,-0.7990369,-0.5851405,-0.5550279,0.0301126
84,0.6128454,0.5996359,"('inferior', 'superior')",0.5422365,0.5354488,0.577541,0.5675423,-0.0099987
85,0.041754905,-0.10709041,"('insignificant', 'prestigious')",0.658188,0.41046765,0.3499714,0.1516886,-0.1982828
86,-1.0931,-1.1310822,"('uninfluential', 'influential')",0.34590438,0.38095418,-0.3735978,-0.375064,-0.0014662
87,0.5910108,0.6580149,"('unsuccessful', 'successful')",1.3480337,1.4809096,0.9695222,1.0694623,0.0999401
88,-0.38708472,-0.42069888,"('low', 'eminent')",0.29843682,0.29260823,-0.044324,-0.0640453,-0.0197213
