,treaty_male,treaty_female,tuple,average_male,average_female,female-male
0,0.7330068,0.6061324,"('unsociable', 'sociable')",0.7330068,0.6061324,-0.1268744
1,1.0802934,1.2913195,"('unfriendly', 'friendly')",1.0802934,1.2913195,0.2110261
2,0.19998315,0.22337793,"('unlikable', 'likable')",0.1999831,0.2233779,0.0233948
3,0.93919176,1.0339255,"('repellent', 'pleasant')",0.9391918,1.0339255,0.0947337
4,-6.960457,-7.130539,"('disliked', 'liked')",-6.9604568,-7.1305389,-0.1700821
5,-1.1324979,-0.66278243,"('distant', 'outgoing')",-1.1324979,-0.6627824,0.4697155
6,-0.6528401,-0.3109266,"('distant', 'open')",-0.6528401,-0.3109266,0.3419135
7,1.6678215,1.7905488,"('insensitive', 'sensitive')",1.6678215,1.7905488,0.1227273
8,0.79284596,0.8036206,"('unaffectionate', 'affectionate')",0.792846,0.8036206,0.0107746
9,1.6223319,1.7482735,"('unaffectionate', 'caring')",1.6223319,1.7482735,0.1259416
10,1.5748461,1.6497402,"('unsympathetic', 'sympathetic')",1.5748461,1.6497402,0.0748941
11,2.2514532,2.4360652,"('unhelpful', 'helpful')",2.2514532,2.4360652,0.184612
12,-0.91311014,-0.826372,"('unsupportive', 'supportive')",-0.9131101,-0.826372,0.0867381
13,0.65594757,0.5982169,"('impolite', 'polite')",0.6559476,0.5982169,-0.0577307
14,0.71652615,0.5162363,"('antisocial', 'social')",0.7165262,0.5162363,-0.2002899
15,0.71641827,0.4911991,"('boring', 'funny')",0.7164183,0.4911991,-0.2252192
16,-0.71847516,-0.6553434,"('unpopular', 'popular')",-0.7184752,-0.6553434,0.0631318
17,-0.44257817,-0.39637703,"('nasty', 'nice')",-0.4425782,-0.396377,0.0462012
18,-0.60340846,-0.48766974,"('disagreeable', 'welcoming')",-0.6034085,-0.4876697,0.1157388
19,-0.9694939,-0.62553513,"('inhospitable', 'hospitable')",-0.9694939,-0.6255351,0.3439588
20,0.7496459,0.4254072,"('rough', 'thoughtful')",0.7496459,0.4254072,-0.3242387
21,0.53077006,0.6363426,"('immoral', 'moral')",0.5307701,0.6363426,0.1055725
22,-0.04417804,0.07042922,"('untrustworthy', 'trustworthy')",-0.044178,0.0704292,0.1146072
23,6.7772684,7.0895486,"('insincere', 'sincere')",6.7772684,7.0895486,0.3122802
24,1.7356136,1.9456719,"('dishonest', 'honest')",1.7356136,1.9456719,0.2100583
25,0.7352938,0.7083004,"('egoistic', 'altruistic')",0.7352938,0.7083004,-0.0269934
26,1.0080153,0.44575554,"('hardhearted', 'benevolent')",1.0080153,0.4457555,-0.5622598
27,1.5259974,1.4037347,"('hardhearted', 'softhearted')",1.5259974,1.4037347,-0.1222627
28,1.5676391,1.4621608,"('disloyal', 'loyal')",1.5676391,1.4621608,-0.1054783
29,-0.6085336,-0.6264886,"('unfair', 'fair')",-0.6085336,-0.6264886,-0.017955
30,1.1887048,1.2121123,"('intolerant', 'tolerant')",1.1887048,1.2121123,0.0234075
31,-1.9340204,-1.8511087,"('evil', 'good')",-1.9340204,-1.8511087,0.0829117
32,1.6028233,1.4289382,"('unkind', 'kind')",1.6028233,1.4289382,-0.1738851
33,-0.45276815,-0.33541662,"('wrong', 'right')",-0.4527681,-0.3354166,0.1173515
34,4.2820544,4.7818546,"('mean', 'honorable')",4.2820544,4.7818546,0.4998002
35,-1.5573539,-1.710553,"('corrupt', 'incorrupt')",-1.5573539,-1.7105531,-0.1531992
36,-1.5809847,-1.7244174,"('hostile', 'amicable')",-1.5809847,-1.7244174,-0.1434327
37,1.0169891,1.0822686,"('fake', 'genuine')",1.0169891,1.0822686,0.0652795
38,0.1399717,0.2726255,"('untruthful', 'truthful')",0.1399717,0.2726255,0.1326538
39,0.6600266,0.5402288,"('exploitative', 'cooperative')",0.6600266,0.5402288,-0.1197978
40,-1.2592313,-1.1947261,"('stingy', 'generous')",-1.2592313,-1.1947261,0.0645052
41,0.41179448,0.11011099,"('unforgiving', 'forgiving')",0.4117945,0.110111,-0.3016835
42,-1.9486289,-1.8226001,"('unreliable', 'reliable')",-1.9486289,-1.8226001,0.1260288
43,1.5148758,1.6495346,"('irresponsible', 'responsible')",1.5148758,1.6495346,0.1346588
44,-1.589251,-1.6847413,"('prejudiced', 'unprejudiced')",-1.589251,-1.6847413,-0.0954903
45,0.6066573,0.5475093,"('incompetent', 'competent')",0.6066573,0.5475093,-0.059148
46,-0.47462633,-0.31519112,"('uncompetitive', 'competitive')",-0.4746263,-0.3151911,0.1594352
47,4.9107,5.1669374,"('stupid', 'smart')",4.9106998,5.1669374,0.2562376
48,0.9381568,0.7516932,"('unintelligent', 'intelligent')",0.9381568,0.7516932,-0.1864636
49,0.37757072,0.47461647,"('unable', 'able')",0.3775707,0.4746165,0.0970458
50,-0.3690995,-0.3514681,"('clumsy', 'skillful')",-0.3690995,-0.3514681,0.0176314
51,1.2093271,1.1747742,"('uneducated', 'educated')",1.2093271,1.1747742,-0.0345529
52,-0.5325888,-0.5597902,"('irrational', 'rational')",-0.5325888,-0.5597902,-0.0272014
53,-0.14708044,-0.14402181,"('uncreative', 'creative')",-0.1470804,-0.1440218,0.0030586
54,0.9137275,1.2644956,"('incapable', 'capable')",0.9137275,1.2644956,0.3507681
55,1.5571909,1.5882072,"('incompetent', 'clever')",1.5571909,1.5882072,0.0310163
56,0.9901279,1.1457316,"('impractical', 'practical')",0.9901279,1.1457316,0.1556037
57,-2.0497208,-2.1010385,"('unimaginative', 'imaginative')",-2.0497208,-2.1010385,-0.0513177
58,0.08272005,0.12683666,"('undiscriminating', 'discriminating')",0.08272,0.1268367,0.0441167
59,-0.23084423,-0.13145286,"('foolish', 'wise')",-0.2308442,-0.1314529,0.0993913
60,1.1836044,1.2975512,"('inefficient', 'efficient')",1.1836044,1.2975512,0.1139468
61,0.43682936,0.35362154,"('illogical', 'logical')",0.4368294,0.3536215,-0.0832079
62,1.728647,1.9434947,"('incompetent', 'brilliant')",1.728647,1.9434947,0.2148477
63,0.88445795,1.0368598,"('unperceptive', 'insightful')",0.8844579,1.0368598,0.1524019
64,-5.86838,-5.8209643,"('shy', 'confident')",-5.8683801,-5.8209643,0.0474158
65,0.8226728,1.0175201,"('insecure', 'secure')",0.8226728,1.0175201,0.1948473
66,-0.55711,-0.6746625,"('inactive', 'active')",-0.55711,-0.6746625,-0.1175525
