,ust_male,ust_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.034454267,-0.22327286,"('unsociable', 'sociable')",-0.068112895,-0.21412608,-0.0512836,-0.2186995,-0.1674159
1,-1.3699998,-1.4399228,"('unfriendly', 'friendly')",1.3532184,1.2255198,-0.0083907,-0.1072015,-0.0988108
2,0.67639995,0.7285626,"('unlikable', 'likable')",0.56487155,0.60632485,0.6206357,0.6674438,0.0468081
3,0.5942669,0.64195704,"('repellent', 'pleasant')",0.32669657,0.41010928,0.4604817,0.5260332,0.0655515
4,-0.037202895,-0.13623042,"('disliked', 'liked')",-6.32555,-6.336529,-3.1813765,-3.2363796,-0.0550031
5,-1.8609596,-1.8247203,"('distant', 'outgoing')",-0.6526466,-0.7473062,-1.2568032,-1.2860132,-0.02921
6,-2.3770387,-2.3113685,"('distant', 'open')",-0.46072617,-0.544945,-1.4188825,-1.4281567,-0.0092742
7,0.2756157,0.2813356,"('insensitive', 'sensitive')",0.73161465,0.78388804,0.5036151,0.5326118,0.0289967
8,-1.8564712,-1.8831675,"('unaffectionate', 'affectionate')",0.28476697,0.20976117,-0.7858521,-0.8367032,-0.0508511
9,-1.3169926,-1.3228928,"('unaffectionate', 'caring')",0.8754537,0.89212155,-0.2207695,-0.2153856,0.0053839
10,0.49658236,0.4174028,"('unsympathetic', 'sympathetic')",-0.044095658,-0.041770313,0.2262433,0.1878162,-0.0384271
11,0.6842841,0.7009885,"('unhelpful', 'helpful')",2.140179,2.21006,1.4122314,1.4555242,0.0432928
12,-0.20957756,-0.2185215,"('unsupportive', 'supportive')",-1.8172998,-1.8081241,-1.0134387,-1.0133228,0.0001159
13,0.6359548,0.6004478,"('impolite', 'polite')",0.24731386,0.2994225,0.4416343,0.4499351,0.0083008
14,0.82512283,0.77111083,"('antisocial', 'social')",0.11917875,0.074724235,0.4721508,0.4229175,-0.0492333
15,-0.0903891,-0.17062484,"('boring', 'funny')",0.6144484,0.5918057,0.2620296,0.2105904,-0.0514392
16,-0.13073337,-0.15776001,"('unpopular', 'popular')",0.8203679,0.7761421,0.3448173,0.309191,-0.0356263
17,-0.09126509,0.0015418157,"('nasty', 'nice')",-0.37391767,-0.34554556,-0.2325914,-0.1720019,0.0605895
18,-0.6709393,-0.69748497,"('disagreeable', 'welcoming')",-0.30542874,-0.388847,-0.488184,-0.543166,-0.054982
19,-0.99748427,-1.0068977,"('inhospitable', 'hospitable')",-0.38885945,-0.44498158,-0.6931719,-0.7259396,-0.0327677
20,0.3692353,0.43720716,"('rough', 'thoughtful')",1.179061,1.1432786,0.7741482,0.7902429,0.0160947
21,1.1984196,1.1192793,"('immoral', 'moral')",-0.094775215,-0.09379377,0.5518222,0.5127428,-0.0390794
22,0.21900134,0.1525756,"('untrustworthy', 'trustworthy')",-1.0772367,-1.0745361,-0.4291176,-0.4609802,-0.0318626
23,0.28464222,0.26362282,"('insincere', 'sincere')",6.2453036,6.221771,3.2649729,3.2426968,-0.0222761
24,0.10562645,0.074164465,"('dishonest', 'honest')",0.8713523,0.87404406,0.4884894,0.4741043,-0.0143851
25,-0.6942117,-0.7454016,"('egoistic', 'altruistic')",1.0909866,1.0335028,0.1983874,0.1440506,-0.0543368
26,-0.4698577,-0.52454954,"('hardhearted', 'benevolent')",1.3853585,1.296331,0.4577504,0.3858908,-0.0718596
27,-0.56621265,-0.5220128,"('hardhearted', 'softhearted')",1.1884048,1.171491,0.3110961,0.3247391,0.013643
28,-0.08326261,-0.15171468,"('disloyal', 'loyal')",0.9170516,0.8332416,0.4168945,0.3407634,-0.0761311
29,-0.8492398,-0.8731666,"('unfair', 'fair')",-0.73423123,-0.9243965,-0.7917355,-0.8987815,-0.107046
30,1.2318507,1.116428,"('intolerant', 'tolerant')",1.9544673,1.923169,1.593159,1.5197985,-0.0733605
31,-1.8210902,-1.7740076,"('evil', 'good')",-1.3625022,-1.556424,-1.5917962,-1.6652157,-0.0734195
32,0.4784432,0.41015482,"('unkind', 'kind')",1.2337378,1.138651,0.8560905,0.7744029,-0.0816876
33,-0.21964452,-0.25821665,"('wrong', 'right')",-0.85993004,-0.8906592,-0.5397873,-0.5744379,-0.0346506
34,0.2073577,0.33828238,"('mean', 'honorable')",6.280086,6.3789573,3.243722,3.3586199,0.1148979
35,-1.3101033,-1.3431237,"('corrupt', 'incorrupt')",-0.89098716,-1.0089337,-1.1005452,-1.1760287,-0.0754835
36,-1.9232799,-1.9471514,"('hostile', 'amicable')",-0.28706047,-0.43769193,-1.1051701,-1.1924217,-0.0872516
37,-0.0749691,-0.12600324,"('fake', 'genuine')",0.07373811,0.079032324,-0.0006155,-0.0234855,-0.02287
38,-0.115725294,-0.12715465,"('untruthful', 'truthful')",0.25230667,0.32168576,0.0682907,0.0972656,0.0289749
39,0.74653155,0.83066386,"('exploitative', 'cooperative')",-0.07934088,-0.0056052897,0.3335953,0.4125293,0.078934
40,-0.16986874,-0.20019291,"('stingy', 'generous')",-1.5477064,-1.5858501,-0.8587875,-0.8930215,-0.034234
41,0.26290902,0.2516844,"('unforgiving', 'forgiving')",0.51865524,0.4273026,0.3907821,0.3394935,-0.0512886
42,0.42447793,0.39005598,"('unreliable', 'reliable')",-3.2477846,-3.1796124,-1.4116533,-1.3947783,0.016875
43,-0.014459252,0.012428902,"('irresponsible', 'responsible')",0.78249794,0.75638044,0.3840193,0.3844047,0.0003854
44,0.26547584,0.26429304,"('prejudiced', 'unprejudiced')",-1.5871159,-1.6080122,-0.66082,-0.6718596,-0.0110396
45,0.5127935,0.44100967,"('incompetent', 'competent')",0.27798262,0.18187961,0.3953881,0.3114446,-0.0839435
46,0.4351087,0.39640662,"('uncompetitive', 'competitive')",-0.23296821,-0.18750836,0.1010702,0.1044491,0.0033789
47,0.21562713,0.33979845,"('stupid', 'smart')",5.5599885,5.664589,2.8878078,3.0021937,0.1143859
48,0.43273133,0.42955136,"('unintelligent', 'intelligent')",1.2029642,1.1906,0.8178477,0.8100757,-0.007772
49,0.23893555,0.28767216,"('unable', 'able')",0.07466057,0.19519499,0.1567981,0.2414336,0.0846355
50,-0.0021450631,-0.035412543,"('clumsy', 'skillful')",0.240323,0.268067,0.119089,0.1163272,-0.0027618
51,0.86518836,0.6725513,"('uneducated', 'educated')",1.0072297,0.9361776,0.936209,0.8043644,-0.1318446
52,-0.9611424,-1.0145007,"('irrational', 'rational')",-0.21693203,-0.2760345,-0.5890372,-0.6452676,-0.0562304
53,-1.272504,-1.2794406,"('uncreative', 'creative')",0.87043947,0.8291164,-0.2010323,-0.2251621,-0.0241298
54,-0.25655425,-0.31293404,"('incapable', 'capable')",1.1063772,1.1350662,0.4249115,0.4110661,-0.0138454
55,0.4626662,0.39516586,"('incompetent', 'clever')",0.5857856,0.54255545,0.524226,0.4688607,-0.0553653
56,1.3168691,1.2284782,"('impractical', 'practical')",0.42784905,0.4387644,0.8723591,0.8336213,-0.0387378
