,janus_male,janus_female,tuple,cap_male,cap_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
42,0.47443423,0.49556696,"('unreliable', 'reliable')",0.47748697,0.5092277,0.77700526,0.90963984,-3.253452,-3.1471572,-0.3811314,-0.3081807,0.0729507
43,-0.052601784,-0.16495891,"('irresponsible', 'responsible')",1.1290464,1.168348,0.8525994,0.9150351,0.44040173,0.489161,0.5923615,0.6018963,0.0095348
44,0.6061382,0.61730844,"('prejudiced', 'unprejudiced')",-0.034967277,0.0070492364,-0.027067175,0.0051909387,-1.2488332,-1.2530718,-0.1761824,-0.1558808,0.0203016
45,-0.17462885,-0.3847869,"('incompetent', 'competent')",0.4192217,0.38045496,0.28809723,0.24211761,-0.29096985,-0.3671515,0.06043,-0.0323415,-0.0927715
46,0.45039454,0.17601903,"('uncompetitive', 'competitive')",0.31042945,0.28580278,1.8509107,1.7790359,-0.7595313,-0.79172903,0.4630508,0.3622822,-0.1007686
47,0.41005465,0.45254636,"('stupid', 'smart')",1.2426096,1.3081964,1.0248915,1.156656,5.8233867,5.9320583,2.1252356,2.2123642,0.0871286
48,-0.15830731,-0.28439867,"('unintelligent', 'intelligent')",0.18203653,0.10936968,-0.18889736,-0.26874417,0.23448683,0.26227012,0.0173297,-0.0453758,-0.0627055
49,-0.32182693,-0.37500936,"('unable', 'able')",-0.4711582,-0.43518475,-0.8122392,-0.7682909,-0.33617955,-0.18120007,-0.485351,-0.4399213,0.0454297
50,-0.3524362,-0.3735416,"('clumsy', 'skillful')",-0.52479345,-0.55377305,-0.052603543,-0.028901031,0.12682757,0.12896596,-0.2007514,-0.2068124,-0.006061
51,-0.63512754,-0.83728147,"('uneducated', 'educated')",-0.10236099,-0.29357752,0.17533544,0.05302856,0.011103526,-0.033495776,-0.1377624,-0.2778316,-0.1400692
52,-0.57944894,-0.5414768,"('irrational', 'rational')",-0.9977759,-0.9974408,-1.0583607,-1.1351793,0.4867957,0.40109664,-0.5371975,-0.5682501,-0.0310526
53,-1.6477056,-1.6414639,"('uncreative', 'creative')",-1.1228027,-1.1924628,-0.12348133,-0.20374468,1.2545936,1.2319821,-0.409849,-0.4514223,-0.0415733
54,-0.9506522,-0.9927074,"('incapable', 'capable')",0.44944945,0.34794676,-0.4583253,-0.45916432,0.95671934,1.0321853,-0.0007022,-0.0179349,-0.0172327
55,0.9908539,0.80567694,"('incompetent', 'clever')",1.4032744,1.3217396,1.4105875,1.3078725,-0.07076718,-0.11109814,0.9334872,0.8310478,-0.1024394
56,0.55360544,0.3100873,"('impractical', 'practical')",1.8728256,1.7285887,1.1656699,1.006285,-0.25109884,-0.29203296,0.8352506,0.688232,-0.1470186
57,-0.7783397,-0.9896744,"('unimaginative', 'imaginative')",-0.85385406,-0.97477776,-0.3592391,-0.4591624,-2.5647533,-2.6215444,-1.1390465,-1.2612897,-0.1222432
58,-0.48471472,-0.5981558,"('undiscriminating', 'discriminating')",0.47684243,0.35191572,0.86214924,0.8222082,0.1325858,0.13879538,0.2467157,0.1786909,-0.0680248
59,0.48484892,0.65528786,"('foolish', 'wise')",0.13274753,0.19492939,-1.2009292,-1.1682391,0.50348383,0.55002123,-0.0199622,0.0579998,0.077962
60,0.5486378,0.3891366,"('inefficient', 'efficient')",1.630214,1.5468671,1.673792,1.6689616,-0.31076503,-0.23508894,0.8854697,0.8424691,-0.0430006
61,-0.6145318,-0.6651876,"('illogical', 'logical')",0.1082917,0.0020057275,-0.45967165,-0.6080287,0.22975367,0.117185876,-0.1840395,-0.2885062,-0.1044667
62,0.37001792,0.263901,"('incompetent', 'brilliant')",0.8230245,0.7960254,0.7271007,0.7766372,-0.03874298,0.081397474,0.47035,0.4794903,0.0091403
63,-0.29181755,-0.40183052,"('unperceptive', 'insightful')",-0.58268285,-0.61608386,0.95170987,0.9817888,0.5841478,0.710599,0.1653393,0.1686184,0.0032791
64,-0.0050754678,-0.005031612,"('shy', 'confident')",0.52119225,0.551542,1.0604098,1.0284915,-6.7404137,-6.7930646,-1.2909718,-1.3045156,-0.0135438
65,0.90378416,0.67534214,"('insecure', 'secure')",1.8538111,1.7263522,1.0627605,0.9312043,-0.4157307,-0.47181714,0.8511563,0.7152704,-0.1358859
66,-1.0376053,-0.92158526,"('inactive', 'active')",-1.1687963,-1.0173336,0.160931,0.16662374,1.026884,1.0894438,-0.2546466,-0.1707128,0.0839338
67,1.2709556,1.2738309,"('doubtful', 'determined')",0.954937,0.8884409,0.7531307,0.7527129,-0.33773053,-0.29449886,0.6603231,0.6551214,-0.0052017
68,0.105658114,0.03839104,"('dependent', 'independent')",-0.38542563,-0.5077451,-0.4449179,-0.5149975,-0.88014,-0.823594,-0.4012064,-0.4519864,-0.05078
69,-0.5853698,-0.307128,"('lazy', 'industrious')",-1.0437111,-0.75967497,0.14583582,0.24212234,-0.54414606,-0.4689483,-0.5068478,-0.3234072,0.1834406
70,-0.26615667,-0.36832416,"('lethargic', 'energetic')",0.08141904,0.09601192,0.5574387,0.59827024,0.45201933,0.513279,0.2061801,0.2098093,0.0036292
71,-0.23807128,-0.23796311,"('diffident', 'self-confident')",1.748216,1.8816763,0.18063734,0.19853795,0.5554761,0.54999155,0.5615646,0.5980607,0.0364961
72,-0.91361547,-0.9514878,"('unambitious', 'ambitious')",0.59594715,0.43665707,0.086209334,0.03482987,-0.91374016,-0.9019103,-0.2862998,-0.3454778,-0.059178
73,0.77371573,0.81670666,"('helpless', 'self-reliant')",0.8523161,0.8422937,-0.016297508,-0.0060395966,-3.2549484,-3.1907928,-0.4113035,-0.384458,0.0268455
74,-0.52069473,-0.6069246,"('undedicated', 'dedicated')",0.32401827,0.2537856,1.1004703,1.1014161,-0.06497171,-0.049403567,0.2097055,0.1747184,-0.0349871
75,-0.2897408,-0.27768606,"('meek', 'impulsive')",-1.4727685,-1.5347987,-1.393818,-1.3800793,-0.36337805,-0.24649394,-0.8799263,-0.8597645,0.0201618
76,0.390725,0.28236508,"('anxious', 'daring')",0.13127305,0.11656451,0.96771663,1.0979538,0.23911183,0.30293232,0.4322066,0.4499539,0.0177473
77,-0.55010617,-0.6147635,"('unmotivated', 'motivated')",0.033205397,-0.0598518,0.5809481,0.48199874,-1.13684,-1.0650556,-0.2681982,-0.314418,-0.0462198
78,-1.1774575,-1.1612285,"('nonresilient', 'resilient')",-0.44703048,-0.4197008,0.85572195,0.8530501,0.21919507,0.30730176,-0.1373927,-0.1051444,0.0322483
79,-1.1605483,-1.1003164,"('wavering', 'unwavering')",-2.458589,-2.4961307,-2.4548097,-2.4967744,-0.14628024,-0.078260615,-1.5550568,-1.5428705,0.0121863
80,0.94199145,0.84039164,"('dominated', 'dominating')",1.1588773,1.0654413,0.99892867,0.9610573,-1.4992725,-1.4799905,0.4001312,0.3467249,-0.0534063
81,0.6635077,0.4352557,"('submissive', 'aggressive')",0.759252,0.6657146,1.5655915,1.4357665,-1.0358149,-1.0374352,0.4881341,0.3748254,-0.1133087
82,-0.60041654,-0.741493,"('poor', 'rich')",-0.4317876,-0.48556852,0.20669287,0.19955777,6.205243,6.263603,1.3449329,1.3090248,-0.0359081
83,0.3031091,0.20629542,"('powerless', 'powerful')",0.6724567,0.6143857,0.118395545,0.07954402,-1.0179075,-1.1129909,0.0190135,-0.0531914,-0.0722049
84,0.5317284,0.52791876,"('inferior', 'superior')",0.8151319,0.7761582,0.3043372,0.24296172,0.8642045,0.86634225,0.6288505,0.6033452,-0.0255053
85,-1.329075,-1.1664366,"('insignificant', 'prestigious')",-2.3609102,-2.29207,-0.96777606,-0.96458775,0.69148695,0.76758677,-0.9915687,-0.9138769,0.0776918
86,-1.3330636,-1.602917,"('uninfluential', 'influential')",-0.5670424,-0.65968114,-0.10474029,-0.23633075,-0.48784727,-0.5787935,-0.6231734,-0.7694306,-0.1462572
87,-0.052458838,-0.24082309,"('unsuccessful', 'successful')",0.4924319,0.39154541,1.2224038,1.1525797,0.70267546,0.7261316,0.5912631,0.5073584,-0.0839047
88,-0.7276686,-0.88077056,"('low', 'eminent')",-0.9169188,-1.065398,-0.6022916,-0.81902426,0.02685225,-0.017808456,-0.5550067,-0.6957503,-0.1407436
