,bmc_male,bmc_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7278254,-0.9198682,"('unsociable', 'sociable')",-0.21976538,-0.3252059,-0.66988707,-0.86621237,-0.5391593,-0.7037621,-0.1646028
1,-0.9415747,-1.2739979,"('unfriendly', 'friendly')",1.0883559,0.88553315,2.0711298,1.9572227,0.7393037,0.5229193,-0.2163844
2,0.87785673,0.8705893,"('unlikable', 'likable')",0.37047738,0.4877875,0.6524945,0.75423443,0.6336095,0.7042038,0.0705943
3,0.19413419,0.21212864,"('repellent', 'pleasant')",-0.065735735,0.03554607,0.18725915,0.19095792,0.1052192,0.1462109,0.0409917
4,0.1802324,0.054274857,"('disliked', 'liked')",-0.833773,-0.85381067,-6.161283,-6.311785,-2.2716079,-2.3704403,-0.0988324
5,-0.742736,-0.7918125,"('distant', 'outgoing')",0.032292504,0.004706476,0.083341286,0.14211297,-0.2090341,-0.2149977,-0.0059636
6,-1.0659889,-1.1026579,"('distant', 'open')",-0.3062365,-0.3358366,0.5719322,0.6318637,-0.2667644,-0.2688769,-0.0021125
7,-0.23463087,-0.27911478,"('insensitive', 'sensitive')",-0.0020174365,0.03449446,0.78569865,0.784105,0.1830168,0.1798282,-0.0031886
8,-0.41472772,-0.536651,"('unaffectionate', 'affectionate')",0.25450948,0.2118664,1.2574619,1.2002095,0.3657479,0.2918083,-0.0739396
9,-0.49797437,-0.7019671,"('unaffectionate', 'caring')",0.6318379,0.56349784,1.3720437,1.3209094,0.5019691,0.3941467,-0.1078224
10,-1.2131056,-1.313959,"('unsympathetic', 'sympathetic')",-1.3559793,-1.3557903,-0.9668504,-1.0112665,-1.1786451,-1.2270052,-0.0483601
11,-0.12203666,-0.12554036,"('unhelpful', 'helpful')",0.73070604,0.8224204,1.4377615,1.542624,0.6821437,0.7465014,0.0643577
12,0.047146674,0.0314871,"('unsupportive', 'supportive')",-0.36258456,-0.22209968,-1.8752413,-1.8738557,-0.7302264,-0.6881561,0.0420703
13,-0.33450258,-0.35136455,"('impolite', 'polite')",-0.17521974,-0.14895928,-0.6267883,-0.6147034,-0.3788369,-0.3716757,0.0071612
14,0.325844,0.24091077,"('antisocial', 'social')",0.059328023,0.11789342,-0.5434562,-0.6958356,-0.0527614,-0.1123438,-0.0595824
15,0.339067,0.22197405,"('boring', 'funny')",0.5113434,0.41650325,0.6748079,0.59184325,0.5084061,0.4101069,-0.0982992
16,-0.15248454,-0.14872907,"('unpopular', 'popular')",-0.091243155,-0.038376167,0.65732956,0.69759697,0.1378673,0.1701639,0.0322966
17,0.10117903,0.1424382,"('nasty', 'nice')",-0.18635683,-0.07227918,-0.39035556,-0.36607757,-0.1585111,-0.0986395,0.0598716
18,-0.20138803,-0.24703395,"('disagreeable', 'welcoming')",-0.3801359,-0.29113656,-0.32580292,-0.3407494,-0.3024423,-0.2929733,0.009469
19,-0.0019937232,-0.027834386,"('inhospitable', 'hospitable')",-0.28701314,-0.29092118,0.33915672,0.46859223,0.0167166,0.0499456,0.033229
20,0.06585162,0.069251016,"('rough', 'thoughtful')",0.65267384,0.74168104,0.7307849,0.6396246,0.4831034,0.4835189,0.0004155
21,0.31414062,0.26107132,"('immoral', 'moral')",0.41027144,0.3514083,-0.9571128,-0.9787797,-0.0775669,-0.1221,-0.0445331
22,0.66157085,0.5831535,"('untrustworthy', 'trustworthy')",-0.032570053,-0.11224762,-0.7320061,-0.815287,-0.0343351,-0.1147937,-0.0804586
23,-0.036190033,-0.1366209,"('insincere', 'sincere')",0.7710309,0.78894717,5.637056,5.6106443,2.1239656,2.0876568,-0.0363088
24,0.4132795,0.39347428,"('dishonest', 'honest')",-1.168487,-1.2032683,0.6487719,0.5925058,-0.0354785,-0.0724294,-0.0369509
25,0.014484063,-0.08797575,"('egoistic', 'altruistic')",0.46580607,0.4333399,1.9601566,1.9025047,0.8134822,0.7492896,-0.0641926
26,-0.18942317,-0.3466981,"('hardhearted', 'benevolent')",0.594316,0.5831858,1.9371313,1.8370931,0.7806747,0.6911936,-0.0894811
27,-0.6992984,-0.7000752,"('hardhearted', 'softhearted')",0.15312162,0.21473706,1.4410369,1.3289486,0.2982867,0.2812035,-0.0170832
28,-0.09209444,-0.32238612,"('disloyal', 'loyal')",-0.17196538,-0.27425817,1.1199044,0.97501385,0.2852815,0.1261232,-0.1591583
29,0.3084794,0.2807261,"('unfair', 'fair')",-0.8086557,-0.91402465,-0.3641318,-0.4981864,-0.2881027,-0.3771617,-0.089059
30,0.4416424,0.35641068,"('intolerant', 'tolerant')",1.0881135,1.0381601,0.94939,0.88994163,0.826382,0.7615042,-0.0648778
31,-0.6244991,-0.65895396,"('evil', 'good')",-0.2464312,-0.29418376,-0.41590822,-0.5298038,-0.4289462,-0.4943139,-0.0653677
32,-0.3150331,-0.48591796,"('unkind', 'kind')",-0.3661206,-0.35806203,0.96445256,0.8330816,0.094433,-0.0036328,-0.0980658
33,0.44329086,0.36829916,"('wrong', 'right')",0.43057942,0.39136872,-0.06644502,-0.18879959,0.2691418,0.1902894,-0.0788524
34,-0.44043902,-0.30884087,"('mean', 'honorable')",0.054710284,0.15818647,5.7802773,6.0563445,1.7981828,1.9685634,0.1703806
35,0.014913102,-0.043375347,"('corrupt', 'incorrupt')",-0.03646612,-0.14276262,0.33120358,0.19077584,0.1032169,0.001546,-0.1016709
36,-0.388573,-0.6013667,"('hostile', 'amicable')",-0.2598799,-0.44661292,0.8100509,0.6078295,0.053866,-0.1467167,-0.2005827
37,-0.058282346,-0.046618924,"('fake', 'genuine')",-0.530281,-0.57117236,0.30902734,0.34701797,-0.0931787,-0.0902578,0.0029209
38,-0.40863535,-0.43908942,"('untruthful', 'truthful')",-0.7333406,-0.70537317,-0.35901463,-0.269113,-0.5003302,-0.4711919,0.0291383
39,1.7026935,1.7096521,"('exploitative', 'cooperative')",1.0470351,1.0728294,0.47816482,0.42828643,1.0759645,1.0702559,-0.0057086
40,0.052421063,-0.032616954,"('stingy', 'generous')",-0.64774674,-0.6222429,-1.4932885,-1.6520691,-0.6962047,-0.7689764,-0.0727717
41,0.15525334,-0.0022503138,"('unforgiving', 'forgiving')",-0.37627804,-0.41141495,0.14067186,-0.021122567,-0.0267843,-0.1449293,-0.118145
42,0.19163683,0.31460917,"('unreliable', 'reliable')",-1.9023315,-1.7395543,-3.5210724,-3.4087615,-1.7439224,-1.6112356,0.1326868
43,-0.1717448,-0.13943698,"('irresponsible', 'responsible')",-0.75249213,-0.68821615,0.20653035,0.25367296,-0.2392355,-0.1913267,0.0479088
44,0.48040834,0.56046015,"('prejudiced', 'unprejudiced')",-0.9374573,-0.8539659,-1.4340998,-1.3798918,-0.6303829,-0.5577992,0.0725837
45,0.36903518,0.2699213,"('incompetent', 'competent')",-0.3504714,-0.36461803,-0.4308135,-0.5185741,-0.1374166,-0.2044236,-0.067007
