,aon_male,aon_female,tuple,plc_male,plc_female,average_male,average_female,female-male
57,-0.40264285,-0.4324329,"('unimaginative', 'imaginative')",-0.86521083,-0.5443619,-0.6339269,-0.4883974,0.1455295
58,-0.033540905,-0.01908606,"('undiscriminating', 'discriminating')",1.1533798,1.2374635,0.5599195,0.6091887,0.0492692
59,-0.088786356,-0.18704371,"('foolish', 'wise')",0.23040341,0.0678185,0.0708085,-0.0596126,-0.1304211
60,0.38841155,0.55844605,"('inefficient', 'efficient')",-0.2554073,-0.004709685,0.0665021,0.2768682,0.2103661
61,0.64064974,0.5265332,"('illogical', 'logical')",1.1703086,1.0092508,0.9054792,0.767892,-0.1375872
62,0.34087577,0.42344037,"('incompetent', 'brilliant')",0.40827376,0.54337394,0.3745748,0.4834071,0.1088323
63,0.06331258,0.17477733,"('unperceptive', 'insightful')",1.0977296,1.1748303,0.580521,0.6748039,0.0942829
64,0.33646196,0.35591424,"('shy', 'confident')",-4.471144,-4.004887,-2.0673411,-1.8244865,0.2428546
65,0.30336788,0.27029356,"('insecure', 'secure')",0.2776719,0.34359577,0.2905199,0.3069447,0.0164248
66,-0.16386077,-0.18531726,"('inactive', 'active')",0.9788529,0.8672977,0.4074961,0.3409902,-0.0665059
67,0.45885888,0.45343944,"('doubtful', 'determined')",-0.8168944,-0.7327457,-0.1790178,-0.1396531,0.0393647
68,-0.23272996,-0.2515421,"('dependent', 'independent')",-0.83796847,-0.8277077,-0.5353492,-0.5396249,-0.0042757
69,0.82276905,0.8311201,"('lazy', 'industrious')",-0.12751529,-0.090877846,0.3476269,0.3701211,0.0224942
70,0.29207638,0.34894204,"('lethargic', 'energetic')",0.42605647,0.4449978,0.3590664,0.3969699,0.0379035
71,0.19520503,0.22160284,"('diffident', 'self-confident')",0.73867345,0.65377617,0.4669392,0.4376895,-0.0292497
72,-0.23348388,-0.27884626,"('unambitious', 'ambitious')",0.65259475,0.7133566,0.2095554,0.2172552,0.0076998
73,0.98320234,0.95615315,"('helpless', 'self-reliant')",-1.9910687,-1.8428539,-0.5039332,-0.4433504,0.0605828
74,0.65498066,0.6883336,"('undedicated', 'dedicated')",1.073631,1.144264,0.8643059,0.9162987,0.0519928
75,0.26753622,0.30815732,"('meek', 'impulsive')",-0.8592355,-0.75915384,-0.2958497,-0.2254983,0.0703514
76,0.089135185,0.22375841,"('anxious', 'daring')",-0.3876724,-0.28078884,-0.1492686,-0.0285152,0.1207534
77,-0.7753256,-0.6208441,"('unmotivated', 'motivated')",-1.0054731,-0.8194811,-0.8903993,-0.7201626,0.1702367
78,-0.56713915,-0.49413234,"('nonresilient', 'resilient')",0.6859086,0.70647085,0.0593847,0.1061693,0.0467846
79,-0.24211794,-0.27907473,"('wavering', 'unwavering')",0.015340489,-0.0652867,-0.1133887,-0.1721807,-0.058792
80,0.31070143,0.34370035,"('dominated', 'dominating')",0.06551893,0.28859323,0.1881102,0.3161468,0.1280366
81,-0.3859555,-0.32265088,"('submissive', 'aggressive')",-1.1313643,-0.8613546,-0.75866,-0.5920027,0.1666573
82,-0.39149415,-0.3616472,"('poor', 'rich')",4.694677,4.359671,2.1515913,1.999012,-0.1525793
83,-0.50491905,-0.46265513,"('powerless', 'powerful')",-0.69029367,-0.5397799,-0.5976064,-0.5012175,0.0963889
84,0.019247591,0.004257042,"('inferior', 'superior')",0.5373346,0.55015755,0.2782911,0.2772073,-0.0010838
85,0.044410262,0.033108786,"('insignificant', 'prestigious')",0.53826755,0.3750058,0.2913389,0.2040573,-0.0872816
86,-0.6873738,-0.7362876,"('uninfluential', 'influential')",0.62435055,0.67148453,-0.0315116,-0.0324015,-0.0008899
87,0.27400866,0.28419977,"('unsuccessful', 'successful')",1.5807434,1.6414411,0.927376,0.9628204,0.0354444
88,-1.008368,-1.0156026,"('low', 'eminent')",-0.06426904,-0.002478105,-0.5363185,-0.5090404,0.0272781
