,lockheed_male,lockheed_female,tuple,martin_male,martin_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.0756574,-1.2035397,"('unsociable', 'sociable')",-0.6672637,-0.89428055,-0.67239803,-0.8165682,-0.8051064,-0.9714628,-0.1663564
1,0.74947,0.6914855,"('unfriendly', 'friendly')",0.4424937,0.28360933,0.8288818,0.7588948,0.6736151,0.5779966,-0.0956185
2,0.7722181,0.8694323,"('unlikable', 'likable')",0.62144274,0.65102124,1.0448195,1.0572115,0.8128268,0.8592216,0.0463948
3,-1.1739514,-1.0629387,"('repellent', 'pleasant')",-0.5385778,-0.54574585,0.75618136,0.7886191,-0.3187826,-0.2733551,0.0454275
4,-0.5693445,-0.6637913,"('disliked', 'liked')",0.047339216,0.00987537,-5.843925,-6.0201735,-2.1219769,-2.2246965,-0.1027196
5,0.2939556,0.40208942,"('distant', 'outgoing')",0.06946112,0.19586556,-0.7426488,-0.68700045,-0.1264107,-0.0296818,0.0967289
6,0.21547773,0.33948708,"('distant', 'open')",-0.36391076,-0.2760031,-0.6865362,-0.6116795,-0.2783231,-0.1827318,0.0955913
7,-0.10405729,-0.07372977,"('insensitive', 'sensitive')",-0.8517187,-0.9027081,0.112968795,0.13543451,-0.2809357,-0.2803345,0.0006012
8,0.8281141,0.84324425,"('unaffectionate', 'affectionate')",0.297809,0.24949777,0.16592512,0.19753475,0.4306161,0.4300923,-0.0005238
9,1.0372089,1.1041352,"('unaffectionate', 'caring')",0.75137526,0.73111427,0.6943687,0.7341297,0.827651,0.8564597,0.0288087
10,-1.3302076,-1.4761626,"('unsympathetic', 'sympathetic')",-1.3147658,-1.5446087,-0.98347735,-1.0585002,-1.2094835,-1.3597571,-0.1502736
11,0.17460462,0.21621755,"('unhelpful', 'helpful')",0.1258575,0.18419857,1.6094556,1.6375369,0.6366392,0.6793176,0.0426784
12,0.39437947,0.52191955,"('unsupportive', 'supportive')",-0.030550444,0.037384808,-2.1185758,-2.0577455,-0.5849156,-0.4994804,0.0854352
13,-1.2142088,-1.2617061,"('impolite', 'polite')",-1.289844,-1.4079629,-1.3848788,-1.3722095,-1.2963106,-1.3472929,-0.0509823
14,-1.2196525,-1.2774745,"('antisocial', 'social')",-0.5401857,-0.7009579,0.07644118,-0.08148557,-0.5611324,-0.6866393,-0.1255069
15,1.0765843,0.8664311,"('boring', 'funny')",-0.10910036,-0.20995747,-0.06315063,-0.14344147,0.3014445,0.1710107,-0.1304338
16,0.044957895,-0.033448704,"('unpopular', 'popular')",0.41774824,0.39463872,0.9034054,0.6610094,0.4553705,0.3407331,-0.1146374
17,-0.61507595,-0.5168182,"('nasty', 'nice')",-0.17312929,-0.038874768,-0.30673432,-0.24230103,-0.3649799,-0.265998,0.0989819
18,0.0074353516,0.080944285,"('disagreeable', 'welcoming')",-0.22037917,-0.20631158,-0.8119666,-0.8037876,-0.3416368,-0.3097183,0.0319185
19,-0.21383443,-0.08090259,"('inhospitable', 'hospitable')",-0.48053944,-0.3757815,-0.8558637,-0.74927044,-0.5167458,-0.4019849,0.1147609
20,0.056309707,0.14172417,"('rough', 'thoughtful')",0.504584,0.5613005,1.00175,0.9999687,0.5208813,0.5676645,0.0467832
21,-0.6197597,-0.7633989,"('immoral', 'moral')",-0.51165426,-0.67546815,-0.8278205,-0.88714224,-0.6530782,-0.7753364,-0.1222582
22,-0.16867281,-0.25951165,"('untrustworthy', 'trustworthy')",-0.52056545,-0.63317853,-0.68524337,-0.78368914,-0.4581606,-0.5587931,-0.1006325
23,0.21977372,0.19562684,"('insincere', 'sincere')",-0.065954424,-0.26892766,4.745809,4.711682,1.6332094,1.546127,-0.0870824
24,-0.34033966,-0.3711525,"('dishonest', 'honest')",-0.61166865,-0.7157611,0.21967503,0.214134,-0.2441111,-0.2909265,-0.0468154
25,1.2122,1.2277505,"('egoistic', 'altruistic')",1.0657172,1.063161,1.1076796,1.1386852,1.1285323,1.143199,0.0146667
26,1.0251392,0.9263166,"('hardhearted', 'benevolent')",0.4657861,0.29924488,1.692863,1.594807,1.0612628,0.9401228,-0.12114
27,-0.6531407,-0.54647034,"('hardhearted', 'softhearted')",-0.9949668,-0.8936628,0.4321025,0.5392494,-0.405335,-0.3002946,0.1050404
28,0.30607015,0.13371268,"('disloyal', 'loyal')",0.05306554,-0.23287036,0.7704023,0.634544,0.3765127,0.1784621,-0.1980506
29,0.012163326,-0.038623244,"('unfair', 'fair')",-0.11919654,-0.21616647,-0.28928527,-0.35395148,-0.1321062,-0.2029137,-0.0708075
30,-0.50768125,-0.57820207,"('intolerant', 'tolerant')",-0.5206238,-0.6234335,0.3662726,0.25502118,-0.2206775,-0.3155381,-0.0948606
31,-0.02023231,0.15975752,"('evil', 'good')",0.10173534,0.288153,-0.89112556,-0.8571745,-0.2698742,-0.1364213,0.1334529
32,0.20760864,0.21729545,"('unkind', 'kind')",-0.012749098,-0.13978773,0.57983804,0.40281433,0.2582325,0.1601074,-0.0981251
33,1.7480079,1.7251056,"('wrong', 'right')",1.1351885,1.0953244,-0.36036763,-0.33667833,0.8409429,0.8279173,-0.0130256
