,medtronic_male,medtronic_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.30318725,-0.22148184,"('unsociable', 'sociable')",-0.95288694,-0.96697533,-0.6280371,-0.5942286,0.0338085
1,-0.3390483,-0.5382174,"('unfriendly', 'friendly')",2.7508705,2.3561494,1.205911,0.908966,-0.296945
2,0.21361408,0.23069376,"('unlikable', 'likable')",0.37248707,0.3846888,0.2930506,0.3076913,0.0146407
3,-1.2064067,-1.1485475,"('repellent', 'pleasant')",-0.52862716,-0.4546843,-0.8675169,-0.8016159,0.065901
4,0.44791245,0.44472307,"('disliked', 'liked')",-3.2567484,-2.869431,-1.404418,-1.2123539,0.1920641
5,0.056673184,0.015542747,"('distant', 'outgoing')",1.2455888,1.1255767,0.651131,0.5705597,-0.0805713
6,-0.40360284,-0.49312723,"('distant', 'open')",1.1515398,0.97321165,0.3739685,0.2400422,-0.1339263
7,-1.0633947,-1.0219274,"('insensitive', 'sensitive')",0.23419195,0.22292955,-0.4146014,-0.3994989,0.0151025
8,-0.41477442,-0.60038495,"('unaffectionate', 'affectionate')",1.4972869,1.1410937,0.5412562,0.2703544,-0.2709018
9,-0.25522497,-0.37153375,"('unaffectionate', 'caring')",1.5809783,1.3106402,0.6628767,0.4695532,-0.1933235
10,-1.8765843,-1.7995623,"('unsympathetic', 'sympathetic')",-1.1999036,-1.0710125,-1.538244,-1.4352875,0.1029565
11,-0.4068189,-0.35545903,"('unhelpful', 'helpful')",0.2618112,0.19523281,-0.0725038,-0.0801131,-0.0076093
12,0.3199922,0.3957491,"('unsupportive', 'supportive')",-0.8478912,-0.67755145,-0.2639495,-0.1409012,0.1230483
13,-0.31918743,-0.20610529,"('impolite', 'polite')",-1.254555,-1.109869,-0.7868712,-0.6579871,0.1288841
14,-0.32293195,-0.21999402,"('antisocial', 'social')",0.07890912,0.28860638,-0.1220114,0.0343062,0.1563176
15,0.93986315,0.8226243,"('boring', 'funny')",0.33054385,0.2543848,0.6352035,0.5385045,-0.096699
16,0.0710627,0.10989112,"('unpopular', 'popular')",0.050226912,-0.095702976,0.0606448,0.0070941,-0.0535507
17,-0.009643648,-0.007583808,"('nasty', 'nice')",-0.5954414,-0.67659086,-0.3025425,-0.3420873,-0.0395448
18,-0.0605447,-0.046046842,"('disagreeable', 'welcoming')",-0.58704466,-0.684842,-0.3237947,-0.3654444,-0.0416497
19,-0.47864527,-0.5164957,"('inhospitable', 'hospitable')",0.41111785,0.28078425,-0.0337637,-0.1178557,-0.084092
20,-0.25918913,-0.2299798,"('rough', 'thoughtful')",1.0353985,0.9612336,0.3881047,0.3656269,-0.0224778
21,-0.7627237,-0.6444906,"('immoral', 'moral')",-1.8373902,-1.6363087,-1.3000569,-1.1403997,0.1596572
22,-0.3989938,-0.41281286,"('untrustworthy', 'trustworthy')",-0.30445075,-0.25724265,-0.3517223,-0.3350278,0.0166945
23,-0.9957319,-1.0244699,"('insincere', 'sincere')",3.4591978,2.9957469,1.231733,0.9856385,-0.2460945
24,-0.84808505,-0.86252713,"('dishonest', 'honest')",0.6243774,0.5087495,-0.1118538,-0.1768888,-0.065035
25,0.12736471,0.006082557,"('egoistic', 'altruistic')",1.8984779,1.6561766,1.0129213,0.8311296,-0.1817917
26,0.59949684,0.48173586,"('hardhearted', 'benevolent')",2.9385989,2.8114083,1.7690479,1.6465721,-0.1224758
27,-0.3053292,-0.34550753,"('hardhearted', 'softhearted')",0.7329166,0.34070623,0.2137937,-0.0024007,-0.2161944
28,-0.71511465,-0.7914807,"('disloyal', 'loyal')",0.7995166,0.59007925,0.042201,-0.1007007,-0.1429017
29,-0.064217106,-0.0935964,"('unfair', 'fair')",-0.018601917,-0.20639509,-0.0414095,-0.1499957,-0.1085862
30,-0.4326728,-0.41751745,"('intolerant', 'tolerant')",0.075936824,0.16376007,-0.178368,-0.1268787,0.0514893
31,0.4097577,0.36962,"('evil', 'good')",1.0312085,0.8475897,0.7204831,0.6086048,-0.1118783
32,0.27101466,0.33941934,"('unkind', 'kind')",0.2988199,0.067933664,0.2849173,0.2036765,-0.0812408
33,0.6689286,0.5859169,"('wrong', 'right')",0.82765937,0.64165735,0.748294,0.6137871,-0.1345069
34,-0.60428494,-0.4687616,"('mean', 'honorable')",3.035681,2.9502325,1.215698,1.2407354,0.0250374
35,0.44677398,0.31270146,"('corrupt', 'incorrupt')",0.52238137,0.2578892,0.4845777,0.2852953,-0.1992824
36,0.25254688,0.09126162,"('hostile', 'amicable')",1.9810486,1.6616739,1.1167977,0.8764678,-0.2403299
37,-0.7426004,-0.79707426,"('fake', 'genuine')",0.4283538,0.33946255,-0.1571233,-0.2288059,-0.0716826
38,-0.37567085,-0.41207656,"('untruthful', 'truthful')",0.167194,0.16775411,-0.1042384,-0.1221612,-0.0179228
39,0.73951125,0.76536065,"('exploitative', 'cooperative')",0.2795259,0.29038185,0.5095186,0.5278713,0.0183527
40,0.2919988,0.27945483,"('stingy', 'generous')",-0.97297704,-1.0266683,-0.3404891,-0.3736067,-0.0331176
41,-0.37849557,-0.35692248,"('unforgiving', 'forgiving')",0.59286153,0.56757617,0.107183,0.1053268,-0.0018562
42,0.067869365,0.2699795,"('unreliable', 'reliable')",-2.1866364,-1.9457445,-1.0593835,-0.8378825,0.221501
43,-0.7505678,-0.68984586,"('irresponsible', 'responsible')",0.4234683,0.4497052,-0.1635498,-0.1200703,0.0434795
44,0.15276703,0.14680749,"('prejudiced', 'unprejudiced')",-1.5862751,-1.5442401,-0.716754,-0.6987163,0.0180377
45,-0.73361564,-0.6493169,"('incompetent', 'competent')",0.8528557,0.98741144,0.05962,0.1690473,0.1094273
46,-1.2812284,-1.1611681,"('uncompetitive', 'competitive')",-1.2490966,-1.0822513,-1.2651625,-1.1217097,0.1434528
47,-0.20887624,-0.11949994,"('stupid', 'smart')",4.003238,3.871781,1.897181,1.8761406,-0.0210404
48,0.061178103,0.05619084,"('unintelligent', 'intelligent')",-0.33725557,-0.2876625,-0.1380387,-0.1157358,0.0223029
49,-0.22594433,-0.111399435,"('unable', 'able')",-0.608726,-0.5028542,-0.4173352,-0.3071268,0.1102084
50,0.85474414,0.83322,"('clumsy', 'skillful')",-0.35408294,-0.56757754,0.2503306,0.1328212,-0.1175094
51,-0.82036334,-0.78747106,"('uneducated', 'educated')",-0.32911003,-0.27642617,-0.5747367,-0.5319486,0.0427881
52,0.27718064,0.0018638205,"('irrational', 'rational')",0.6010862,0.2976953,0.4391334,0.1497796,-0.2893538
53,-1.2336267,-1.3505213,"('uncreative', 'creative')",1.1092265,0.9412886,-0.0622001,-0.2046164,-0.1424163
54,-0.7719166,-0.924179,"('incapable', 'capable')",0.8078806,0.56684756,0.017982,-0.1786657,-0.1966477
55,-1.0434533,-0.94511265,"('incompetent', 'clever')",-0.6467676,-0.41625038,-0.8451105,-0.6806815,0.164429
56,-0.086027384,0.014024641,"('impractical', 'practical')",-0.30231217,-0.043966807,-0.1941698,-0.0149711,0.1791987
57,-0.5265657,-0.55529696,"('unimaginative', 'imaginative')",-0.846336,-0.52578974,-0.6864508,-0.5405433,0.1459075
58,-0.6201502,-0.68275213,"('undiscriminating', 'discriminating')",0.9320478,1.0281881,0.1559488,0.172718,0.0167692
59,0.3997729,0.2998416,"('foolish', 'wise')",0.6560389,0.43838686,0.5279059,0.3691142,-0.1587917
60,-0.010438232,0.22031611,"('inefficient', 'efficient')",-1.3415912,-0.9360572,-0.6760147,-0.3578705,0.3181442
61,-0.16218214,-0.24413411,"('illogical', 'logical')",0.61619073,0.46965027,0.2270043,0.1127581,-0.1142462
62,-0.5133284,-0.41035163,"('incompetent', 'brilliant')",-0.18309973,0.027040333,-0.3482141,-0.1916557,0.1565584
63,-1.0054419,-0.936116,"('unperceptive', 'insightful')",0.4479814,0.5354296,-0.2787303,-0.2003432,0.0783871
64,0.0063636377,0.06868717,"('shy', 'confident')",-4.647161,-4.1309776,-2.3203986,-2.0311453,0.2892533
65,-0.27640793,-0.22821999,"('insecure', 'secure')",-0.4569171,-0.28522393,-0.3666625,-0.256722,0.1099405
66,-0.5214986,-0.5657561,"('inactive', 'active')",1.0518061,0.86843425,0.2651537,0.1513391,-0.1138146
67,-0.0565077,0.04582698,"('doubtful', 'determined')",-1.1095345,-1.0024173,-0.5830211,-0.4782952,0.1047259
68,-0.8983062,-0.8818615,"('dependent', 'independent')",-1.215807,-1.1814487,-1.0570565,-1.0316551,0.0254014
69,1.6206222,1.6259061,"('lazy', 'industrious')",0.5630139,0.5353666,1.0918181,1.0806364,-0.0111817
70,-1.2021888,-1.175755,"('lethargic', 'energetic')",-0.34620678,-0.25673923,-0.7741978,-0.7162471,0.0579507
71,1.2701838,1.3050243,"('diffident', 'self-confident')",0.70762277,0.565997,0.9889033,0.9355106,-0.0533927
72,-0.50654966,-0.49956128,"('unambitious', 'ambitious')",0.63975805,0.7174713,0.0666042,0.108955,0.0423508
73,0.80967396,0.72426486,"('helpless', 'self-reliant')",-1.5804747,-1.469287,-0.3854004,-0.3725111,0.0128893
74,-0.0018706582,0.040371817,"('undedicated', 'dedicated')",0.9356805,0.9584102,0.4669049,0.499391,0.0324861
75,0.05093242,-0.015354174,"('meek', 'impulsive')",-0.32855013,-0.28308842,-0.1388089,-0.1492213,-0.0104124
76,-0.797001,-0.6779817,"('anxious', 'daring')",-0.9932094,-0.8406383,-0.8951052,-0.75931,0.1357952
77,-0.3142151,-0.21560898,"('unmotivated', 'motivated')",-1.2332965,-1.0170107,-0.7737558,-0.6163098,0.157446
78,0.4120592,0.51442266,"('nonresilient', 'resilient')",0.53487927,0.5100278,0.4734692,0.5122253,0.0387561
79,0.03269086,-0.07821189,"('wavering', 'unwavering')",0.46819118,0.27500907,0.250441,0.0983986,-0.1520424
80,-0.2320432,-0.1478831,"('dominated', 'dominating')",-0.14396304,0.120028794,-0.1880031,-0.0139272,0.1740759
