,mohawk_male,mohawk_female,tuple,industries_male,industries_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5829987,0.4725957,"('unsociable', 'sociable')",-0.098436914,-0.27198052,-0.4172211,-0.6006911,0.0224469,-0.1333586,-0.1558055
1,-0.413819,-0.46482584,"('unfriendly', 'friendly')",-0.54081285,-0.6406719,1.6998757,1.5717998,0.2484146,0.155434,-0.0929806
2,-0.085215926,-0.055335935,"('unlikable', 'likable')",0.092253596,0.17498353,0.40728956,0.52112293,0.1381091,0.2135902,0.0754811
3,0.28976816,0.44150174,"('repellent', 'pleasant')",0.11310184,0.21491615,-0.027621266,0.07026194,0.1250829,0.2422266,0.1171437
4,-1.2886752,-1.3406239,"('disliked', 'liked')",-0.27125528,-0.31169966,-6.439255,-6.428406,-2.6663952,-2.6935765,-0.0271813
5,0.06305422,0.06655621,"('distant', 'outgoing')",-0.16977844,-0.15033752,-0.13173856,-0.075058214,-0.0794876,-0.0529465,0.0265411
6,-0.58015704,-0.55637664,"('distant', 'open')",-0.9228973,-0.93232006,0.3685359,0.3932921,-0.3781728,-0.3651349,0.0130379
7,0.66283697,0.67466193,"('insensitive', 'sensitive')",-0.12861992,0.0068339063,0.74145794,0.75444126,0.425225,0.4786457,0.0534207
8,0.09956173,0.10031341,"('unaffectionate', 'affectionate')",-0.7034508,-0.7245297,0.3631223,0.31283617,-0.0802556,-0.1037934,-0.0235378
9,0.80149853,0.8158548,"('unaffectionate', 'caring')",-0.39936683,-0.3978219,0.8652909,0.8861096,0.4224742,0.4347142,0.01224
10,1.5287806,1.5582628,"('unsympathetic', 'sympathetic')",-0.41919228,-0.41867328,-0.18687673,-0.2875498,0.3075705,0.2840133,-0.0235572
11,-0.021336365,0.057432786,"('unhelpful', 'helpful')",0.4342255,0.5124776,1.9258227,1.9306947,0.7795706,0.833535,0.0539644
12,1.5247197,1.6022819,"('unsupportive', 'supportive')",0.12413262,0.22529447,-1.6713344,-1.6620691,-0.007494,0.0551691,0.0626631
13,0.902881,0.8514558,"('impolite', 'polite')",0.3924019,0.37512273,-0.0027658045,-0.08932804,0.4308391,0.3790835,-0.0517556
14,0.96981996,0.92159265,"('antisocial', 'social')",1.363811,1.3379192,-0.632627,-0.6323752,0.5670013,0.5423789,-0.0246224
15,0.38218775,0.36007226,"('boring', 'funny')",-0.30269393,-0.38367692,0.50369453,0.50863284,0.1943961,0.1616761,-0.03272
16,-1.9749451,-1.9560912,"('unpopular', 'popular')",-0.8173538,-0.75977844,0.45843142,0.5026176,-0.7779558,-0.7377507,0.0402051
17,-1.2920042,-1.2617643,"('nasty', 'nice')",-0.67180973,-0.63524264,-0.4176809,-0.34918782,-0.7938317,-0.7487316,0.0451001
18,0.03590784,0.0027138852,"('disagreeable', 'welcoming')",-0.5025651,-0.52334195,-0.32229438,-0.36346546,-0.2629839,-0.2946978,-0.0317139
19,-0.9457375,-0.8864949,"('inhospitable', 'hospitable')",-0.9707414,-0.96673286,-0.06146107,-0.028310183,-0.6593133,-0.6271793,0.032134
20,-0.06572098,0.009120129,"('rough', 'thoughtful')",0.21807143,0.31161597,0.8592484,0.831532,0.3371996,0.3840894,0.0468898
21,0.41521803,0.40175787,"('immoral', 'moral')",0.45623618,0.4234196,-0.64820683,-0.6461095,0.0744158,0.0596893,-0.0147265
22,1.092166,1.1136532,"('untrustworthy', 'trustworthy')",-0.9835718,-0.9379633,-1.125268,-1.1061407,-0.3388913,-0.3101503,0.028741
23,1.255833,1.3001525,"('insincere', 'sincere')",-0.43437836,-0.39883733,5.800781,5.7580953,2.2074118,2.2198035,0.0123917
24,1.3498571,1.3410499,"('dishonest', 'honest')",-0.1606926,-0.20430344,0.9558795,0.8971417,0.7150147,0.6779627,-0.037052
25,-0.47133833,-0.49561375,"('egoistic', 'altruistic')",0.24766196,0.25931385,1.1723099,1.165425,0.3162112,0.3097084,-0.0065028
26,0.5720585,0.39107814,"('hardhearted', 'benevolent')",1.2332734,1.1560143,1.2920624,1.1769506,1.0324648,0.9080143,-0.1244505
27,0.20561112,0.23136556,"('hardhearted', 'softhearted')",-0.1580327,-0.1351454,1.5281882,1.4749085,0.5252556,0.5237095,-0.0015461
28,0.7244054,0.66133994,"('disloyal', 'loyal')",0.045228593,-0.014598832,0.8249457,0.6964266,0.5315266,0.4477226,-0.083804
29,-0.33449763,-0.3484643,"('unfair', 'fair')",-1.2177771,-1.2226607,-0.41104132,-0.5500679,-0.6544387,-0.7070643,-0.0526256
30,1.9930904,1.986345,"('intolerant', 'tolerant')",1.600981,1.5417283,1.3499264,1.2816238,1.6479993,1.6032324,-0.0447669
31,-1.5504084,-1.534222,"('evil', 'good')",-1.3853058,-1.3737183,-1.1760957,-1.2137038,-1.3706032,-1.3738813,-0.0032781
32,0.23644972,0.17779486,"('unkind', 'kind')",0.028725058,-0.037068155,0.93916315,0.83203804,0.401446,0.3242549,-0.0771911
33,0.4426049,0.3552798,"('wrong', 'right')",0.5669237,0.533385,-0.3508493,-0.32784694,0.2195598,0.1869393,-0.0326205
34,0.031152379,0.15632093,"('mean', 'honorable')",0.17633466,0.2536717,6.1613765,6.1769056,2.1229545,2.1956328,0.0726783
35,-1.622851,-1.7022228,"('corrupt', 'incorrupt')",-1.0387273,-1.1201146,-0.34956536,-0.42483482,-1.0037145,-1.0823907,-0.0786762
36,-2.3397844,-2.3217118,"('hostile', 'amicable')",-1.3948262,-1.4646937,-0.011085551,-0.1108208,-1.2485654,-1.2990754,-0.05051
37,-0.2739734,-0.251224,"('fake', 'genuine')",0.053402774,0.0566932,0.38293204,0.37650657,0.0541205,0.0606586,0.0065381
38,0.15143561,0.18243721,"('untruthful', 'truthful')",-0.57697344,-0.53699654,0.20728453,0.2575035,-0.0727511,-0.0323519,0.0403992
39,1.1039189,1.0801405,"('exploitative', 'cooperative')",-0.3791863,-0.30552128,-0.15757678,-0.093187064,0.1890519,0.227144,0.0380921
40,0.98633164,0.9494578,"('stingy', 'generous')",0.06835315,0.098608494,-1.5786732,-1.6096282,-0.1746628,-0.1871873,-0.0125245
41,0.7150136,0.7022696,"('unforgiving', 'forgiving')",-0.68790716,-0.6740986,0.11525865,0.027695827,0.047455,0.0186223,-0.0288327
42,0.39281932,0.41991556,"('unreliable', 'reliable')",-0.21219999,-0.09640309,-2.8545315,-2.752133,-0.8913041,-0.8095401,0.081764
43,1.4747221,1.511006,"('irresponsible', 'responsible')",-0.037865903,0.061652645,0.62132007,0.6009452,0.6860588,0.7245346,0.0384758
44,-1.5307791,-1.4876034,"('prejudiced', 'unprejudiced')",-0.5133714,-0.45363155,-1.3007737,-1.2780546,-1.1149748,-1.0730965,0.0418783
45,0.24053551,0.30669224,"('incompetent', 'competent')",0.012103323,0.13105452,-0.21175818,-0.2678506,0.0136269,0.0566321,0.0430052
46,0.24773893,0.2990779,"('uncompetitive', 'competitive')",0.5908639,0.63556796,-0.8528305,-0.92072886,-0.0047426,0.004639,0.0093816
47,0.6630486,0.6920104,"('stupid', 'smart')",0.61371684,0.62684476,5.582952,5.6079483,2.2865725,2.3089345,0.022362
48,0.43624365,0.4126186,"('unintelligent', 'intelligent')",0.41022775,0.35129213,0.645326,0.55216086,0.4972658,0.4386905,-0.0585753
49,-0.78151864,-0.71138674,"('unable', 'able')",-0.068760514,0.042949658,-0.36792383,-0.18902576,-0.4060676,-0.2858209,0.1202467
50,-0.9329268,-0.90027994,"('clumsy', 'skillful')",-0.3695677,-0.30037302,-0.10353094,-0.07895115,-0.4686751,-0.4265347,0.0421404
51,-0.20954928,-0.32680407,"('uneducated', 'educated')",0.24753065,0.1082896,0.3531221,0.22463802,0.1303678,0.0020412,-0.1283266
52,-1.0158089,-1.0705339,"('irrational', 'rational')",-0.9436031,-1.0743332,-0.15786994,-0.16566533,-0.7057606,-0.7701774,-0.0644168
53,0.56054896,0.5147378,"('uncreative', 'creative')",-0.07754522,-0.11225398,0.81607103,0.7452018,0.4330249,0.3825619,-0.050463
54,0.5023196,0.49055588,"('incapable', 'capable')",-0.29623437,-0.21641432,0.9673495,1.0467616,0.3911449,0.4403011,0.0491562
55,0.64927393,0.68128586,"('incompetent', 'clever')",-0.08849674,-0.05735881,-0.10236968,-0.16548085,0.1528025,0.1528154,1.29e-05
56,1.9415684,1.9157519,"('impractical', 'practical')",1.5420363,1.5365655,0.04408363,0.04737911,1.1758961,1.1665655,-0.0093306
57,1.0004462,0.99933904,"('unimaginative', 'imaginative')",0.14192575,0.118297026,-2.6090028,-2.6531963,-0.488877,-0.5118534,-0.0229764
58,-0.5887506,-0.61938983,"('undiscriminating', 'discriminating')",0.24569605,0.23468815,-0.041960962,-0.1359009,-0.1283385,-0.1735342,-0.0451957
59,-1.0410852,-1.0650865,"('foolish', 'wise')",-0.11500524,-0.07778907,0.18788403,0.28361943,-0.3227355,-0.2864187,0.0363168
60,1.7987622,1.8277402,"('inefficient', 'efficient')",1.5485277,1.6224706,0.08330426,0.11507997,1.1435314,1.1884302,0.0448988
61,0.1460881,0.08139637,"('illogical', 'logical')",-0.6976958,-0.80898637,0.27740207,0.17673004,-0.0914019,-0.18362,-0.0922181
62,1.2864611,1.4006461,"('incompetent', 'brilliant')",0.39956638,0.57729346,0.10951512,0.26089272,0.5985142,0.7462774,0.1477632
63,0.6720119,0.6946124,"('unperceptive', 'insightful')",-0.19127062,-0.08356498,0.81612074,0.8765954,0.4322873,0.4958809,0.0635936
64,-0.12061572,-0.23066238,"('shy', 'confident')",0.4962129,0.44803715,-6.450504,-6.4248686,-2.0249689,-2.0691646,-0.0441957
65,0.2962389,0.24474391,"('insecure', 'secure')",-0.50928736,-0.576267,-0.23716527,-0.2611035,-0.1500712,-0.1975422,-0.047471
66,-1.1164464,-1.126154,"('inactive', 'active')",-0.6734681,-0.699066,1.1157471,1.1031917,-0.2247225,-0.240676,-0.0159535
67,0.22748145,0.079155125,"('doubtful', 'determined')",0.7586082,0.71484053,-0.048839618,-0.05799096,0.3124167,0.2453349,-0.0670818
68,-1.7172066,-1.809742,"('dependent', 'independent')",-0.8203611,-0.85627025,-0.5431454,-0.59892017,-1.0269043,-1.0883108,-0.0614065
