,electronic_male,electronic_female,tuple,arts_male,arts_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8566923,-1.0308677,"('unsociable', 'sociable')",-0.31867337,-0.4394344,-0.36632243,-0.5426485,-0.513896,-0.6709836,-0.1570876
1,1.1750238,0.9916893,"('unfriendly', 'friendly')",-0.98490053,-1.0559809,1.727819,1.6603723,0.6393141,0.5320269,-0.1072872
2,-0.19668466,-0.1391593,"('unlikable', 'likable')",0.16872495,0.20201993,0.40812513,0.5068604,0.1267218,0.189907,0.0631852
3,-1.1003354,-1.0862803,"('repellent', 'pleasant')",0.443643,0.57057375,0.6309513,0.7029804,-0.0085804,0.0624246,0.071005
4,-0.9190102,-1.0457495,"('disliked', 'liked')",-0.018679865,-0.09593997,-6.592031,-6.678006,-2.5099071,-2.6065652,-0.0966581
5,0.50663453,0.5342399,"('distant', 'outgoing')",-1.1320128,-1.0848159,-0.3687138,-0.32981327,-0.331364,-0.2934631,0.0379009
6,0.34067598,0.35410053,"('distant', 'open')",-0.86792713,-0.8020206,0.28632778,0.34425187,-0.0803078,-0.0345561,0.0457517
7,0.136108,0.15120882,"('insensitive', 'sensitive')",0.029687095,0.22389877,0.51550376,0.5665226,0.2270996,0.3138767,0.0867771
8,0.59501195,0.5816878,"('unaffectionate', 'affectionate')",-0.9781756,-0.92316204,0.5238834,0.48245323,0.0469066,0.046993,8.64e-05
9,0.63871604,0.59986556,"('unaffectionate', 'caring')",-1.0632749,-1.0241879,0.90562177,0.9574896,0.1603543,0.1777224,0.0173681
10,-1.7186177,-1.8101196,"('unsympathetic', 'sympathetic')",-0.80997807,-0.697765,-0.5370972,-0.5464014,-1.0218976,-1.0180953,0.0038023
11,0.9374803,0.9875817,"('unhelpful', 'helpful')",-0.072684236,0.037763987,1.6859682,1.7551211,0.8502547,0.9268223,0.0765676
12,0.04629595,0.12405324,"('unsupportive', 'supportive')",-0.6640781,-0.4336151,-2.0985215,-2.0418248,-0.9054345,-0.7837955,0.121639
13,-0.96454036,-1.0380018,"('impolite', 'polite')",-0.73135895,-0.7506241,-0.4923046,-0.6163684,-0.7294013,-0.8016648,-0.0722635
14,-0.46748093,-0.4844466,"('antisocial', 'social')",1.2691807,1.2106506,-0.49280968,-0.5536504,0.1029634,0.0575179,-0.0454455
15,-0.07086988,-0.114798084,"('boring', 'funny')",0.55906546,0.47389868,0.4479548,0.36240616,0.3120501,0.2405022,-0.0715479
16,-1.2222079,-1.3216703,"('unpopular', 'popular')",-0.864944,-0.89454556,0.60208666,0.6232938,-0.4950218,-0.530974,-0.0359522
17,-0.8222372,-0.81399375,"('nasty', 'nice')",-0.6290649,-0.6447111,-0.43216512,-0.3924771,-0.6278224,-0.6170607,0.0107617
18,-0.39617804,-0.4073173,"('disagreeable', 'welcoming')",-0.8451792,-0.74600506,-0.38810545,-0.3825935,-0.5431542,-0.511972,0.0311822
19,-0.34899634,-0.37307623,"('inhospitable', 'hospitable')",-1.2705735,-1.2230232,-0.27347502,-0.17811704,-0.6310149,-0.5914055,0.0396094
20,0.30260763,0.28537068,"('rough', 'thoughtful')",0.70400876,0.7426107,1.1876702,1.176445,0.7314289,0.7348088,0.0033799
21,-0.7119844,-0.8716008,"('immoral', 'moral')",1.2109351,1.2074059,-0.68253326,-0.6274889,-0.0611942,-0.0972279,-0.0360337
22,-0.90193266,-1.0045731,"('untrustworthy', 'trustworthy')",-0.5542152,-0.5524623,-0.96088463,-1.0227183,-0.8056775,-0.859918,-0.0542405
23,-0.098949954,-0.17530978,"('insincere', 'sincere')",-0.11557848,-0.07007481,5.734129,5.6683984,1.8398668,1.8076712,-0.0321956
24,-0.18438216,-0.18421179,"('dishonest', 'honest')",-0.11931197,-0.07860907,0.91688806,0.83769876,0.204398,0.191626,-0.012772
25,0.5664516,0.48313183,"('egoistic', 'altruistic')",0.09390108,0.09356946,1.4958566,1.4736271,0.7187365,0.6834428,-0.0352937
26,1.1543732,1.0445225,"('hardhearted', 'benevolent')",0.9376638,0.87630016,1.7269542,1.6639132,1.2729971,1.194912,-0.0780851
27,-0.19170272,-0.18571995,"('hardhearted', 'softhearted')",-0.46034357,-0.3485878,1.6020477,1.5500252,0.3166671,0.3385725,0.0219054
28,0.31076047,0.1307292,"('disloyal', 'loyal')",-0.2545483,-0.34762138,1.0043361,0.8943069,0.3535161,0.2258049,-0.1277112
29,-0.024809636,-0.105200574,"('unfair', 'fair')",-1.3567483,-1.4185946,-0.14661857,-0.275731,-0.5093922,-0.599842,-0.0904498
30,0.39296845,0.3755739,"('intolerant', 'tolerant')",0.93331015,0.8775951,0.88037413,0.8305986,0.7355509,0.6945892,-0.0409617
31,-0.33453813,-0.29891974,"('evil', 'good')",-1.1823088,-1.193658,-0.6704593,-0.62584674,-0.7291021,-0.7061415,0.0229606
32,-0.4516567,-0.55668706,"('unkind', 'kind')",-0.024634134,-0.044562794,1.0287905,0.8783661,0.1841666,0.0923721,-0.0917945
33,1.0435615,0.9793983,"('wrong', 'right')",-0.52164024,-0.5394162,-0.5656149,-0.66628397,-0.0145646,-0.0754339,-0.0608693
34,0.46237853,0.6562943,"('mean', 'honorable')",0.5512695,0.754229,6.057705,6.2459383,2.3571177,2.5521539,0.1950362
35,-0.01229047,-0.09656717,"('corrupt', 'incorrupt')",-1.391329,-1.5365934,-0.30387732,-0.39015612,-0.5691656,-0.6744389,-0.1052733
36,0.22363059,0.05606333,"('hostile', 'amicable')",-0.80800164,-0.9308662,0.23459977,0.18388802,-0.1165904,-0.2303049,-0.1137145
37,-0.53783554,-0.584849,"('fake', 'genuine')",0.054586075,0.13153757,0.4785306,0.4637822,-0.001573,0.0034902,0.0050632
38,-0.18853687,-0.15827756,"('untruthful', 'truthful')",-1.1840804,-1.1530789,-0.37128252,-0.28997728,-0.5812999,-0.5337779,0.047522
39,1.4699637,1.4648887,"('exploitative', 'cooperative')",0.6773449,0.68973523,0.3123995,0.27172095,0.8199027,0.8087816,-0.0111211
40,0.50316477,0.4111556,"('stingy', 'generous')",0.47977278,0.5055281,-1.2720186,-1.3890022,-0.0963603,-0.1574395,-0.0610792
41,-0.8357463,-0.9667213,"('unforgiving', 'forgiving')",-0.80971247,-0.7830895,0.20480606,0.16120121,-0.4802175,-0.5295365,-0.049319
42,-1.631524,-1.5068883,"('unreliable', 'reliable')",-0.56811655,-0.30279517,-2.7646663,-2.6962729,-1.6547689,-1.5019854,0.1527835
43,-0.27308917,-0.16801657,"('irresponsible', 'responsible')",-0.36504537,-0.213945,0.2579298,0.29489043,-0.1267349,-0.0290237,0.0977112
44,-0.41890165,-0.3001179,"('prejudiced', 'unprejudiced')",-0.40023452,-0.41143253,-1.1827377,-1.1724439,-0.6672913,-0.6279981,0.0392932
45,-1.375642,-1.4261068,"('incompetent', 'competent')",-0.382128,-0.36156982,-0.17226443,-0.2586303,-0.6433448,-0.6821023,-0.0387575
46,-1.1418744,-1.1258621,"('uncompetitive', 'competitive')",-0.041430797,0.1583048,-0.8445873,-0.89675194,-0.6759642,-0.6214364,0.0545278
47,-0.34635523,-0.27953392,"('stupid', 'smart')",0.35140246,0.43381643,5.7480555,5.8357186,1.9177009,1.9966671,0.0789662
48,1.461275,1.3603722,"('unintelligent', 'intelligent')",0.8329161,0.7204812,0.6136702,0.63107073,0.9692871,0.9039747,-0.0653124
49,0.04798948,0.029166533,"('unable', 'able')",-0.010288598,0.088644445,0.09812185,0.22602499,0.0452742,0.114612,0.0693378
50,-0.88063663,-0.82848173,"('clumsy', 'skillful')",-0.93820167,-0.89357555,-0.07398871,-0.11969787,-0.6309423,-0.6139184,0.0170239
51,-0.869365,-1.0117462,"('uneducated', 'educated')",0.29353094,0.1563324,0.46213713,0.33157814,-0.037899,-0.1746119,-0.1367129
52,1.0118504,0.7997416,"('irrational', 'rational')",-0.75626725,-0.96317875,0.270615,0.12423212,0.1753994,-0.0130683,-0.1884677
53,1.1452004,1.0340711,"('uncreative', 'creative')",1.5064194,1.6456367,1.1068186,1.0712061,1.2528129,1.2503046,-0.0025083
54,-0.3158311,-0.3529426,"('incapable', 'capable')",-0.764656,-0.7248228,0.8730884,0.9528026,-0.0691329,-0.0416543,0.0274786
55,-0.51278,-0.5095279,"('incompetent', 'clever')",0.695163,0.696637,0.19214676,0.15966839,0.1248433,0.1155925,-0.0092508
56,0.67641467,0.66776603,"('impractical', 'practical')",0.6750879,0.71446645,-0.08255538,-0.12901463,0.4229824,0.4177393,-0.0052431
57,0.47362855,0.38052028,"('unimaginative', 'imaginative')",1.5972983,1.6838241,-2.4695961,-2.4807074,-0.1328897,-0.1387877,-0.005898
58,0.39218274,0.3358392,"('undiscriminating', 'discriminating')",0.6780213,0.6928341,-0.033075288,-0.047182612,0.3457096,0.3271636,-0.018546
59,0.40879273,0.32514235,"('foolish', 'wise')",-0.47275215,-0.5248061,0.34146872,0.39534253,0.0925031,0.0652263,-0.0272768
60,0.47288406,0.6301668,"('inefficient', 'efficient')",1.3443794,1.4346378,-0.03355742,0.021600679,0.5945687,0.6954684,0.1008997
61,1.398851,1.2326326,"('illogical', 'logical')",-0.044202037,-0.1691981,0.49587533,0.33001593,0.6168414,0.4644835,-0.1523579
62,-0.46510547,-0.34270632,"('incompetent', 'brilliant')",0.4706728,0.6061105,-0.05024644,0.056149468,-0.014893,0.1065179,0.1214109
63,-0.5018991,-0.5170131,"('unperceptive', 'insightful')",-0.06462422,0.113568574,0.69614315,0.7992159,0.0432066,0.1319238,0.0887172
64,-0.4986923,-0.49980697,"('shy', 'confident')",-0.6634027,-0.71061397,-6.6641307,-6.6486316,-2.6087419,-2.6196842,-0.0109423
65,0.11926207,0.08353468,"('insecure', 'secure')",0.52916676,0.44781375,-0.06424974,-0.089134715,0.1947263,0.1474046,-0.0473217
66,-1.1044729,-1.0715674,"('inactive', 'active')",-0.8769981,-0.8519989,1.0981283,1.1502904,-0.2944476,-0.2577587,0.0366889
67,-0.11455517,-0.07829914,"('doubtful', 'determined')",0.27008688,0.28598583,-0.37862536,-0.40071365,-0.0743646,-0.0643423,0.0100223
68,-0.49073368,-0.58599657,"('dependent', 'independent')",0.0029334798,-0.047245424,-0.2846578,-0.26931268,-0.257486,-0.3008516,-0.0433656
69,0.5036248,0.61507636,"('lazy', 'industrious')",0.5241396,0.563664,-0.566479,-0.48683584,0.1537618,0.2306348,0.076873
70,-1.4185666,-1.3436906,"('lethargic', 'energetic')",-0.21920644,0.014831729,0.5512521,0.58893985,-0.3621736,-0.2466397,0.1155339
71,0.6585158,0.6564909,"('diffident', 'self-confident')",0.10688676,0.12132217,0.5846629,0.5657886,0.4500218,0.4478672,-0.0021546
72,-0.405386,-0.25780368,"('unambitious', 'ambitious')",0.20196815,0.26956165,-0.5032897,-0.43311125,-0.2355692,-0.1404511,0.0951181
73,0.8631029,0.83211166,"('helpless', 'self-reliant')",0.22451173,0.18364638,-3.2699647,-3.2937076,-0.7274501,-0.7593165,-0.0318664
74,0.118206814,0.12683006,"('undedicated', 'dedicated')",-0.22248997,-0.043988194,0.30652407,0.1986709,0.0674136,0.0938376,0.026424
75,-0.29016536,-0.27408478,"('meek', 'impulsive')",0.17867392,0.20943291,-0.28780156,-0.18392572,-0.1330977,-0.0828592,0.0502385
76,-1.7194225,-1.672809,"('anxious', 'daring')",1.1033964,1.2563558,0.40250406,0.3798792,-0.071174,-0.0121913,0.0589827
77,-0.037238464,-0.11862947,"('unmotivated', 'motivated')",0.3703864,0.3425083,-1.0622911,-0.9191949,-0.2430477,-0.231772,0.0112757
78,-0.8934535,-0.8236513,"('nonresilient', 'resilient')",-0.5171134,-0.40047187,-0.1798831,-0.07148121,-0.53015,-0.4318682,0.0982818
