,iron_male,iron_female,tuple,mountain_male,mountain_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.934638,-1.051391,"('unsociable', 'sociable')",-0.5189169,-0.58973575,-0.29470837,-0.36140168,-0.5827544,-0.6675095,-0.0847551
1,-1.0010343,-1.0792688,"('unfriendly', 'friendly')",-0.9512034,-1.0880867,1.7542821,1.6299474,-0.0659852,-0.179136,-0.1131508
2,-0.084454246,0.028931338,"('unlikable', 'likable')",1.0175952,1.150787,0.47764146,0.5571786,0.4702608,0.5789657,0.1087049
3,-0.6653684,-0.5694464,"('repellent', 'pleasant')",0.118751116,0.19000359,0.024396185,0.030602556,-0.1740737,-0.1162801,0.0577936
4,-0.49996743,-0.56528026,"('disliked', 'liked')",-0.30524576,-0.35568997,-6.35913,-6.3483334,-2.3881143,-2.4231011,-0.0349868
5,-1.0160972,-1.0122975,"('distant', 'outgoing')",-1.1083276,-1.1339214,-0.27218997,-0.2854256,-0.7988717,-0.8105481,-0.0116764
6,-0.83452845,-0.8151156,"('distant', 'open')",-1.1609476,-1.172392,-0.04976452,-0.12787437,-0.6817469,-0.7051273,-0.0233804
7,0.048293702,0.13425292,"('insensitive', 'sensitive')",0.120281585,0.20995393,0.5102573,0.56544507,0.2262775,0.3032173,0.0769398
8,-0.23830962,-0.16296202,"('unaffectionate', 'affectionate')",-1.0609002,-1.1180266,0.6584734,0.5765455,-0.2135788,-0.2348144,-0.0212356
9,0.09509973,0.17755884,"('unaffectionate', 'caring')",-0.49966982,-0.5296201,0.9155044,0.89941657,0.1703114,0.1824518,0.0121404
10,0.3497998,0.36731339,"('unsympathetic', 'sympathetic')",0.059417166,0.087720156,-0.48630306,-0.4563568,-0.0256954,-0.0004411,0.0252543
11,-0.55570376,-0.44509035,"('unhelpful', 'helpful')",-0.45570832,-0.37722316,1.5480546,1.6579274,0.1788808,0.2785379,0.0996571
12,0.51623935,0.6618467,"('unsupportive', 'supportive')",0.20933218,0.31763697,-1.6738079,-1.5592136,-0.3160788,-0.1932433,0.1228355
13,-0.843253,-0.9007294,"('impolite', 'polite')",-0.49543265,-0.48037407,-0.771682,-0.7647137,-0.7034559,-0.7152724,-0.0118165
14,-0.56692505,-0.5677326,"('antisocial', 'social')",-0.56970364,-0.5513545,-0.45452142,-0.42177054,-0.5303833,-0.5136192,0.0167641
15,-0.8996554,-0.9303809,"('boring', 'funny')",-0.95865065,-1.0181304,0.3315246,0.32636905,-0.5089271,-0.5407141,-0.031787
16,-1.112237,-1.1521548,"('unpopular', 'popular')",-0.29558885,-0.3099495,0.43896452,0.40991107,-0.3229538,-0.3507311,-0.0277773
17,-1.602197,-1.4881291,"('nasty', 'nice')",-1.0957222,-1.0221871,-0.20040321,-0.16415736,-0.9661075,-0.8914913,0.0746162
18,-0.81058145,-0.73278445,"('disagreeable', 'welcoming')",-0.30439422,-0.28305146,-0.6741626,-0.76226795,-0.5963794,-0.5927013,0.0036781
19,-2.2741964,-2.1217575,"('inhospitable', 'hospitable')",-1.4343947,-1.365802,-0.44034082,-0.37457475,-1.3829773,-1.2873781,0.0955992
20,-0.6762507,-0.6088165,"('rough', 'thoughtful')",-0.18630923,-0.11978048,1.1432272,1.0597858,0.0935558,0.1103963,0.0168405
21,0.14808896,0.083590075,"('immoral', 'moral')",0.81805015,0.8641256,-0.32855132,-0.23481041,0.2125293,0.2376351,0.0251058
22,-0.9344745,-0.93804693,"('untrustworthy', 'trustworthy')",0.5866915,0.642243,-1.085679,-1.1109751,-0.4778207,-0.4689264,0.0088943
23,-0.116117,-0.08883953,"('insincere', 'sincere')",0.2636073,0.2519959,5.4042177,5.292471,1.8505694,1.8185425,-0.0320269
24,1.7518318,1.6596793,"('dishonest', 'honest')",1.1400169,1.0936214,0.47722217,0.40495726,1.1230236,1.0527527,-0.0702709
25,-0.0796827,-0.16100857,"('egoistic', 'altruistic')",-0.4490722,-0.5404912,1.6339859,1.618821,0.3684103,0.3057737,-0.0626366
26,0.21055019,0.18502548,"('hardhearted', 'benevolent')",-0.6501997,-0.69338334,1.6131303,1.6043841,0.3911602,0.3653421,-0.0258181
27,-1.1535232,-0.9887229,"('hardhearted', 'softhearted')",-1.2021223,-1.1548642,1.198756,1.1067936,-0.3856299,-0.3455978,0.0400321
28,0.23425989,0.05310037,"('disloyal', 'loyal')",-0.03640522,-0.16821495,0.71860385,0.6084092,0.3054862,0.1644316,-0.1410546
29,-0.55732584,-0.5896681,"('unfair', 'fair')",-0.20986676,-0.17413807,-0.15818393,-0.2906434,-0.3084588,-0.3514832,-0.0430244
30,-0.30921888,-0.24561387,"('intolerant', 'tolerant')",0.59264463,0.5242941,0.9869781,0.9290066,0.423468,0.4025623,-0.0209057
31,-1.815257,-1.6778271,"('evil', 'good')",-0.9611146,-0.86016476,-1.0568794,-1.1010597,-1.2777503,-1.2130172,0.0647331
32,-0.13736147,-0.18414447,"('unkind', 'kind')",0.20311123,0.19274741,0.6358003,0.5952837,0.23385,0.2012955,-0.0325545
33,0.7890728,0.72588634,"('wrong', 'right')",0.46035758,0.36924037,-0.4048157,-0.41528344,0.2815382,0.2266144,-0.0549238
34,-0.356479,-0.2143769,"('mean', 'honorable')",0.25734228,0.3444577,5.722637,5.724473,1.8745001,1.9515179,0.0770178
35,-0.25392807,-0.33871716,"('corrupt', 'incorrupt')",-0.7922045,-0.83611876,-0.3988296,-0.5526501,-0.481654,-0.5758287,-0.0941747
36,-2.2935803,-2.291315,"('hostile', 'amicable')",-2.4677951,-2.5275176,-0.102660164,-0.31908083,-1.6213452,-1.7126377,-0.0912925
37,0.58224076,0.6267858,"('fake', 'genuine')",-0.16378956,-0.09882294,0.2576234,0.24637333,0.2253582,0.2581121,0.0327539
38,-0.26331133,-0.21738444,"('untruthful', 'truthful')",0.010101102,0.027221002,-0.14263663,-0.13344769,-0.1319489,-0.1078704,0.0240785
39,-0.12815571,-0.011075679,"('exploitative', 'cooperative')",0.6631071,0.75890386,0.17950872,0.23242685,0.2381534,0.3267517,0.0885983
40,0.29014575,0.23183239,"('stingy', 'generous')",0.022603475,-0.0007668361,-1.5771993,-1.6661814,-0.4214834,-0.478372,-0.0568886
41,-1.2020905,-1.205867,"('unforgiving', 'forgiving')",0.39379916,0.43249482,-0.40546775,-0.5156252,-0.4045864,-0.4296658,-0.0250794
42,0.102105394,0.17974135,"('unreliable', 'reliable')",-0.0054720556,0.09135932,-3.1679177,-3.0502906,-1.0237614,-0.9263966,0.0973648
43,0.61437577,0.75202656,"('irresponsible', 'responsible')",0.4386058,0.57150465,0.47303417,0.5228029,0.5086719,0.6154447,0.1067728
44,-0.4720714,-0.36568254,"('prejudiced', 'unprejudiced')",-0.5552793,-0.46239552,-1.3094436,-1.276358,-0.7789315,-0.7014786,0.0774529
