,sprint_male,sprint_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.5966612,-0.7116936,"('unsociable', 'sociable')",-0.28837627,-0.37338418,-0.4425187,-0.5425389,-0.1000202
1,2.009482,1.8437527,"('unfriendly', 'friendly')",1.8541226,1.7438258,1.9318023,1.7937893,-0.138013
2,1.1015778,1.1207287,"('unlikable', 'likable')",0.69866216,0.73649085,0.90012,0.9286098,0.0284898
3,-0.6781931,-0.517206,"('repellent', 'pleasant')",0.6552013,0.6541351,-0.0114959,0.0684645,0.0799604
4,0.24055514,0.14483188,"('disliked', 'liked')",-6.552701,-6.6858563,-3.1560729,-3.2705123,-0.1144394
5,1.5515281,1.4044628,"('distant', 'outgoing')",-0.15852335,-0.2043541,0.6965024,0.6000544,-0.096448
6,1.3470913,1.1382887,"('distant', 'open')",-0.16208762,-0.24422881,0.5925019,0.4470299,-0.145472
7,-0.31819728,-0.24610892,"('insensitive', 'sensitive')",0.084381774,0.15656732,-0.1169078,-0.0447708,0.072137
8,1.2103357,1.1068126,"('unaffectionate', 'affectionate')",0.65381956,0.6477146,0.9320776,0.8772636,-0.054814
9,2.129631,2.023363,"('unaffectionate', 'caring')",1.1775221,1.1903117,1.6535766,1.6068374,-0.0467392
10,-0.56707835,-0.5165967,"('unsympathetic', 'sympathetic')",-0.8230652,-0.79068726,-0.6950718,-0.6536419,0.0414299
11,-1.0113931,-0.9114814,"('unhelpful', 'helpful')",1.133788,1.2224307,0.0611975,0.1554747,0.0942772
12,0.6995238,0.74681824,"('unsupportive', 'supportive')",-1.8819603,-1.8869973,-0.5912182,-0.5700896,0.0211286
13,-1.0632945,-1.0511032,"('impolite', 'polite')",-1.2455574,-1.1943593,-1.154426,-1.1227312,0.0316948
14,-0.28068614,-0.3017032,"('antisocial', 'social')",-0.44299904,-0.4610778,-0.3618426,-0.3813905,-0.0195479
15,-0.10559119,-0.25496942,"('boring', 'funny')",-0.19483785,-0.16844058,-0.1502145,-0.211705,-0.0614905
16,-0.5694479,-0.6409162,"('unpopular', 'popular')",0.6329742,0.52895176,0.0317632,-0.0559822,-0.0877454
17,-0.71188,-0.61068237,"('nasty', 'nice')",-0.43848547,-0.40833208,-0.5751827,-0.5095072,0.0656755
18,0.41477218,0.2869571,"('disagreeable', 'welcoming')",-0.34099168,-0.43564552,0.0368903,-0.0743442,-0.1112345
19,0.48441872,0.36982206,"('inhospitable', 'hospitable')",-0.21719389,-0.22353452,0.1336124,0.0731438,-0.0604686
20,0.24798816,0.30913404,"('rough', 'thoughtful')",1.0928144,1.1112366,0.6704013,0.7101853,0.039784
21,-0.085615456,-0.102103606,"('immoral', 'moral')",-0.7265155,-0.6392417,-0.4060655,-0.3706726,0.0353929
22,-0.41246715,-0.41148913,"('untrustworthy', 'trustworthy')",-1.305421,-1.2901194,-0.8589441,-0.8508043,0.0081398
23,-0.20886439,-0.17578955,"('insincere', 'sincere')",5.572396,5.551051,2.6817658,2.6876309,0.0058651
24,0.7602999,0.75012004,"('dishonest', 'honest')",0.37905455,0.4258746,0.5696772,0.5879973,0.0183201
25,1.7779082,1.7039362,"('egoistic', 'altruistic')",1.9108095,1.8839955,1.8443589,1.7939658,-0.0503931
26,1.9015956,1.7271124,"('hardhearted', 'benevolent')",1.7795665,1.7517408,1.8405811,1.7394266,-0.1011545
27,0.6572539,0.7260632,"('hardhearted', 'softhearted')",1.4000666,1.4096599,1.0286603,1.0678616,0.0392013
28,-0.0254198,-0.09889442,"('disloyal', 'loyal')",1.0343798,1.0296553,0.50448,0.4653805,-0.0390995
29,0.014058286,-0.102547124,"('unfair', 'fair')",-0.071819,-0.18368103,-0.0288804,-0.1431141,-0.1142337
30,-0.045955162,0.03797344,"('intolerant', 'tolerant')",0.23951314,0.2652285,0.096779,0.151601,0.054822
