,southwestern_male,southwestern_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,0.32060876,0.20112588,"('unsociable', 'sociable')",-0.23612937,-0.36855644,-0.0415423,-0.24100061,0.0143124,-0.1361437,-0.1504561
1,0.08425229,0.03183426,"('unfriendly', 'friendly')",0.4102009,0.28325388,1.2801703,1.2197152,0.5915412,0.5116011,-0.0799401
2,0.9971365,1.0674583,"('unlikable', 'likable')",1.3344429,1.3347111,1.0682491,1.214381,1.1332761,1.2055167,0.0722406
3,0.043362092,0.07273338,"('repellent', 'pleasant')",-0.09036474,-0.0069365706,0.6515936,0.65897393,0.2015303,0.2415902,0.0400599
4,-0.87884474,-0.87845296,"('disliked', 'liked')",0.51489645,0.35280007,-7.0143123,-6.990877,-2.4594202,-2.50551,-0.0460898
5,-1.2086004,-1.1730827,"('distant', 'outgoing')",0.0064300224,-0.024793148,-0.9664452,-0.86806685,-0.7228719,-0.6886476,0.0342243
6,-0.996677,-0.9680579,"('distant', 'open')",-0.5518982,-0.6613319,-0.80673295,-0.7476089,-0.7851027,-0.7923329,-0.0072302
7,1.2146387,1.21976,"('insensitive', 'sensitive')",0.7158337,0.8344194,0.3139259,0.32103458,0.7481328,0.791738,0.0436052
8,-0.67457396,-0.63509655,"('unaffectionate', 'affectionate')",-0.75252926,-0.8806387,-0.030259639,-0.057790503,-0.4857876,-0.5245086,-0.038721
9,0.58256036,0.6041871,"('unaffectionate', 'caring')",0.26346466,0.21006134,0.6825916,0.6716857,0.5095389,0.4953114,-0.0142275
10,0.7116163,0.7127418,"('unsympathetic', 'sympathetic')",-0.5993744,-0.5964049,-0.14122409,-0.2531832,-0.0096607,-0.0456154,-0.0359547
11,0.45472944,0.47324073,"('unhelpful', 'helpful')",0.515048,0.63479125,2.3324223,2.2959862,1.1007333,1.1346727,0.0339394
