,rollins_male,rollins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.6145027,1.5001736,"('unsociable', 'sociable')",-0.44621336,-0.67490476,0.5841447,0.4126344,-0.1715103
1,0.41069934,0.40814722,"('unfriendly', 'friendly')",1.6432317,1.5590339,1.0269655,0.9835905,-0.043375
2,0.5827214,0.63865703,"('unlikable', 'likable')",0.12509726,0.22590217,0.3539093,0.4322796,0.0783703
3,0.7167407,0.91806567,"('repellent', 'pleasant')",-0.21821648,-0.098768905,0.2492621,0.4096484,0.1603863
4,-2.1282327,-2.1694536,"('disliked', 'liked')",-6.571275,-6.5140123,-4.3497539,-4.341733,0.0080209
5,-1.7353666,-1.7928048,"('distant', 'outgoing')",-0.19432834,-0.1315056,-0.9648474,-0.9621552,0.0026922
6,-1.947112,-1.9811685,"('distant', 'open')",0.19191241,0.18425831,-0.8775998,-0.8984551,-0.0208553
7,2.1724024,2.314328,"('insensitive', 'sensitive')",0.7549664,0.7571234,1.4636843,1.5357257,0.0720414
8,-0.9629696,-0.9709165,"('unaffectionate', 'affectionate')",0.65412194,0.6128134,-0.1544238,-0.1790515,-0.0246277
9,0.76060057,0.84054285,"('unaffectionate', 'caring')",1.1225938,1.1601175,0.9415972,1.0003302,0.058733
10,2.682211,2.8595371,"('unsympathetic', 'sympathetic')",-0.10026824,-0.19306287,1.2909714,1.3332372,0.0422658
11,0.9694073,1.0899693,"('unhelpful', 'helpful')",2.3244085,2.3039703,1.6469079,1.6969697,0.0500618
12,1.0116173,1.1505675,"('unsupportive', 'supportive')",-1.7921373,-1.7838298,-0.39026,-0.3166311,0.0736289
13,1.7437193,1.6253296,"('impolite', 'polite')",-0.3251817,-0.39595062,0.7092688,0.6146895,-0.0945793
14,2.0759056,2.0258672,"('antisocial', 'social')",-0.9641813,-1.0013244,0.5558621,0.5122714,-0.0435907
15,-0.32528797,-0.417352,"('boring', 'funny')",0.27571246,0.27666804,-0.0247878,-0.070342,-0.0455542
16,-1.9850072,-2.0135088,"('unpopular', 'popular')",0.4866161,0.4865143,-0.7491955,-0.7634972,-0.0143017
