,adient_male,adient_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.5992429,-0.7560864,"('unsociable', 'sociable')",-0.081972264,-0.21903393,-0.3406076,-0.4875602,-0.1469526
1,-2.5192344,-2.6048458,"('unfriendly', 'friendly')",1.9938321,1.789415,-0.2627012,-0.4077154,-0.1450142
2,0.57965606,0.56007534,"('unlikable', 'likable')",0.5444166,0.6168933,0.5620363,0.5884843,0.026448
3,-0.10590876,-0.03934537,"('repellent', 'pleasant')",-0.14829993,-0.11608833,-0.1271043,-0.0777168,0.0493875
4,-0.91722363,-0.8434583,"('disliked', 'liked')",-5.6938567,-5.967155,-3.3055401,-3.4053066,-0.0997665
5,-1.6527853,-1.7217573,"('distant', 'outgoing')",0.066627994,0.027897377,-0.7930787,-0.84693,-0.0538513
6,-2.209832,-2.2573028,"('distant', 'open')",0.03236138,-0.00952173,-1.0887353,-1.1334122,-0.0446769
7,0.48707765,0.50009274,"('insensitive', 'sensitive')",0.6461479,0.69843984,0.5666128,0.5992663,0.0326535
8,-1.7180185,-1.7030298,"('unaffectionate', 'affectionate')",0.7803611,0.55746776,-0.4688287,-0.572781,-0.1039523
9,-1.6193246,-1.6091213,"('unaffectionate', 'caring')",1.2553438,1.1141407,-0.1819904,-0.2474903,-0.0654999
10,0.20532611,0.07746357,"('unsympathetic', 'sympathetic')",-0.12888557,-0.17738037,0.0382203,-0.0499584,-0.0881787
11,-0.0006339811,0.016150182,"('unhelpful', 'helpful')",1.663652,1.6894033,0.831509,0.8527768,0.0212678
12,-0.49733436,-0.45101115,"('unsupportive', 'supportive')",-1.1033194,-1.1666967,-0.8003269,-0.8088539,-0.008527
13,0.26502895,0.12586205,"('impolite', 'polite')",-0.07268692,-0.04254045,0.096171,0.0416608,-0.0545102
14,1.3480608,1.3201535,"('antisocial', 'social')",0.5619534,0.5438518,0.9550071,0.9320027,-0.0230044
15,-0.041995563,-0.106931314,"('boring', 'funny')",-0.036275703,0.0032510115,-0.0391356,-0.0518402,-0.0127046
16,-1.2546523,-1.0999016,"('unpopular', 'popular')",-0.26232028,-0.2512759,-0.7584863,-0.6755887,0.0828976
17,-0.11087161,-0.039624423,"('nasty', 'nice')",-0.8969848,-0.9075652,-0.5039282,-0.4735948,0.0303334
18,-0.47016227,-0.33889082,"('disagreeable', 'welcoming')",-0.7824793,-0.7673732,-0.6263208,-0.553132,0.0731888
19,-2.0253432,-2.103952,"('inhospitable', 'hospitable')",-0.38390186,-0.4509364,-1.2046225,-1.2774441,-0.0728216
20,0.43430656,0.47651756,"('rough', 'thoughtful')",1.250154,1.2067647,0.8422303,0.8416411,-0.0005892
21,0.4826404,0.42208144,"('immoral', 'moral')",-0.9312368,-0.85952914,-0.2242982,-0.2187238,0.0055744
22,0.40090042,0.32878032,"('untrustworthy', 'trustworthy')",-0.5172174,-0.551176,-0.0581585,-0.1111978,-0.0530393
23,0.4892968,0.41020158,"('insincere', 'sincere')",5.416146,5.4967146,2.9527214,2.9534581,0.0007367
24,0.026602473,-0.11268508,"('dishonest', 'honest')",0.7973858,0.73083425,0.4119941,0.3090746,-0.1029195
25,-1.138128,-1.1473334,"('egoistic', 'altruistic')",0.9870888,0.883557,-0.0755196,-0.1318882,-0.0563686
26,-0.10469175,-0.17373395,"('hardhearted', 'benevolent')",2.237784,1.978245,1.0665461,0.9022555,-0.1642906
27,-0.64321685,-0.65291667,"('hardhearted', 'softhearted')",0.65027076,0.51258445,0.003527,-0.0701661,-0.0736931
28,-0.4128508,-0.35284814,"('disloyal', 'loyal')",0.9254744,0.79978204,0.2563118,0.2234669,-0.0328449
29,-0.89524245,-0.96703553,"('unfair', 'fair')",-0.71104395,-0.8146505,-0.8031432,-0.890843,-0.0876998
30,1.0173435,0.9623382,"('intolerant', 'tolerant')",1.1808449,1.2071549,1.0990942,1.0847466,-0.0143476
31,-2.295563,-2.1969209,"('evil', 'good')",-0.576969,-0.70553327,-1.4362659,-1.4512271,-0.0149612
32,0.15002304,-0.030368857,"('unkind', 'kind')",0.77179,0.6020458,0.4609065,0.2858385,-0.175068
33,-0.428945,-0.47949332,"('wrong', 'right')",0.085849606,-0.01062182,-0.1715477,-0.2450576,-0.0735099
34,0.035187878,0.114255294,"('mean', 'honorable')",4.6958876,4.921341,2.3655376,2.5177982,0.1522606
35,-1.2589684,-1.2868166,"('corrupt', 'incorrupt')",-0.71345913,-0.8510531,-0.9862137,-1.0689349,-0.0827212
36,-1.6283747,-1.5946954,"('hostile', 'amicable')",0.46898928,0.28840292,-0.5796927,-0.6531463,-0.0734536
37,0.612516,0.5930646,"('fake', 'genuine')",0.5380882,0.51329935,0.5753021,0.553182,-0.0221201
38,-0.91767955,-1.0169816,"('untruthful', 'truthful')",0.3455061,0.313415,-0.2860867,-0.3517833,-0.0656966
39,0.8507844,0.8896408,"('exploitative', 'cooperative')",0.31994963,0.24130124,0.585367,0.5654711,-0.0198959
40,0.35571304,0.4007416,"('stingy', 'generous')",-1.6316966,-1.7856953,-0.6379918,-0.6924769,-0.0544851
41,0.09767701,0.18687601,"('unforgiving', 'forgiving')",0.42613247,0.40223438,0.2619047,0.2945552,0.0326505
42,0.6870201,0.6450583,"('unreliable', 'reliable')",-2.4587588,-2.5287316,-0.8858694,-0.9418367,-0.0559673
43,0.0010147281,-0.11474776,"('irresponsible', 'responsible')",1.504441,1.4529612,0.7527279,0.6691067,-0.0836212
44,0.3723749,0.3072879,"('prejudiced', 'unprejudiced')",-1.819029,-1.8630161,-0.723327,-0.7778641,-0.0545371
45,-0.21465367,-0.26361585,"('incompetent', 'competent')",0.8980279,0.8367679,0.3416871,0.286576,-0.0551111
46,0.3228091,0.30134082,"('uncompetitive', 'competitive')",-0.61881304,-0.66670865,-0.148002,-0.1826839,-0.0346819
47,0.001654787,0.079897195,"('stupid', 'smart')",5.455081,5.733837,2.7283678,2.9068673,0.1784995
48,-0.28403062,-0.18163097,"('unintelligent', 'intelligent')",0.14380936,0.18736568,-0.0701106,0.0028674,0.072978
49,-0.24413298,-0.07091798,"('unable', 'able')",-0.32524088,-0.16384585,-0.2846869,-0.1173819,0.167305
50,0.23308375,0.35110727,"('clumsy', 'skillful')",-0.45747644,-0.5120664,-0.1121963,-0.0804796,0.0317167
51,-0.028802544,-0.16223723,"('uneducated', 'educated')",0.38499224,0.37155586,0.1780948,0.1046593,-0.0734355
52,-1.3429257,-1.3010089,"('irrational', 'rational')",-0.13963632,-0.1837027,-0.741281,-0.7423558,-0.0010748
53,-1.7160538,-1.7181895,"('uncreative', 'creative')",0.7917536,0.6257165,-0.4621501,-0.5462365,-0.0840864
54,-1.0768112,-1.222289,"('incapable', 'capable')",0.9331828,0.92361706,-0.0718142,-0.149336,-0.0775218
55,0.4563498,0.47460428,"('incompetent', 'clever')",0.047344536,0.11471432,0.2518471,0.2946593,0.0428122
56,1.0331378,0.7925776,"('impractical', 'practical')",0.9911135,1.1402379,1.0121256,0.9664078,-0.0457178
57,-0.5598276,-0.6926356,"('unimaginative', 'imaginative')",-1.7829212,-1.9729481,-1.1713744,-1.3327918,-0.1614174
58,-0.34617776,-0.34018347,"('undiscriminating', 'discriminating')",0.71919143,0.6972348,0.1865068,0.1785257,-0.0079811
59,-0.7968784,-0.6644419,"('foolish', 'wise')",0.044648252,0.030656358,-0.3761151,-0.3168928,0.0592223
60,1.3531126,1.317161,"('inefficient', 'efficient')",0.28065574,0.44390398,0.8168842,0.8805325,0.0636483
61,-0.50519234,-0.6277216,"('illogical', 'logical')",0.77628994,0.61093295,0.1355488,-0.0083943,-0.1439431
62,0.79771173,0.86788446,"('incompetent', 'brilliant')",0.86166984,1.0423747,0.8296908,0.9551296,0.1254388
63,0.09790433,0.13807364,"('unperceptive', 'insightful')",1.2554877,1.3041967,0.676696,0.7211352,0.0444392
64,0.5826315,0.49718872,"('shy', 'confident')",-5.624368,-5.667199,-2.5208683,-2.5850053,-0.064137
65,1.2179247,1.1701059,"('insecure', 'secure')",0.2969452,0.3993569,0.757435,0.7847314,0.0272964
66,-0.78938925,-0.8972101,"('inactive', 'active')",0.74396837,0.5317742,-0.0227104,-0.1827179,-0.1600075
67,0.43079025,0.29986903,"('doubtful', 'determined')",-0.32158488,-0.25009775,0.0546027,0.0248856,-0.0297171
68,-0.47113982,-0.48037982,"('dependent', 'independent')",-0.8246873,-0.7299023,-0.6479136,-0.605141,0.0427726
69,-0.38866034,-0.4093921,"('lazy', 'industrious')",-0.24006116,-0.33867985,-0.3143607,-0.374036,-0.0596753
