,humana_male,humana_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.4366694,0.51319665,"('unsociable', 'sociable')",-0.3929617,-0.48060018,0.0218538,0.0162982,-0.0055556
1,-1.1168569,-1.1140677,"('unfriendly', 'friendly')",1.6907523,1.6020956,0.2869477,0.244014,-0.0429337
2,0.9433492,1.0020666,"('unlikable', 'likable')",0.6678926,0.728184,0.8056209,0.8651253,0.0595044
3,0.3260361,0.5847064,"('repellent', 'pleasant')",0.20764528,0.287312,0.2668407,0.4360092,0.1691685
4,-1.0667509,-1.0849807,"('disliked', 'liked')",-6.3346424,-6.436379,-3.7006967,-3.7606797,-0.059983
5,-1.3313777,-1.3733369,"('distant', 'outgoing')",-0.24647439,-0.3263427,-0.7889261,-0.8498398,-0.0609137
6,-1.5247015,-1.5282693,"('distant', 'open')",0.22515205,0.13019449,-0.6497747,-0.6990374,-0.0492627
7,0.23416573,0.40721932,"('insensitive', 'sensitive')",0.25403923,0.33211723,0.2441025,0.3696683,0.1255658
8,-0.73863894,-0.7761337,"('unaffectionate', 'affectionate')",0.7200277,0.62259954,-0.0093056,-0.0767671,-0.0674615
9,-0.6269048,-0.57001317,"('unaffectionate', 'caring')",0.858049,0.8150742,0.1155721,0.1225305,0.0069584
10,0.63713473,0.90090215,"('unsympathetic', 'sympathetic')",-0.64039636,-0.6113424,-0.0016308,0.1447799,0.1464107
11,0.72749704,0.8715933,"('unhelpful', 'helpful')",1.2270017,1.3169591,0.9772494,1.0942762,0.1170268
12,0.32403657,0.5619445,"('unsupportive', 'supportive')",-2.045437,-2.0175152,-0.8607002,-0.7277853,0.1329149
13,0.5683044,0.60561764,"('impolite', 'polite')",-0.88488114,-0.8332695,-0.1582884,-0.1138259,0.0444625
14,1.8784795,1.9725854,"('antisocial', 'social')",-0.17826712,-0.1842871,0.8501062,0.8941492,0.044043
15,-0.211485,-0.3978329,"('boring', 'funny')",0.6190392,0.52028596,0.2037771,0.0612265,-0.1425506
16,-1.2098259,-1.1819193,"('unpopular', 'popular')",0.5857895,0.5799573,-0.3120182,-0.300981,0.0110372
17,-0.1439598,-0.049980044,"('nasty', 'nice')",-0.16609628,-0.16800173,-0.155028,-0.1089909,0.0460371
18,-0.292155,-0.22818449,"('disagreeable', 'welcoming')",-0.27493608,-0.30594304,-0.2835456,-0.2670638,0.0164818
19,-1.3907043,-1.3681464,"('inhospitable', 'hospitable')",-0.12227044,-0.09337336,-0.7564874,-0.7307599,0.0257275
20,0.8434371,0.85579467,"('rough', 'thoughtful')",1.3387879,1.2966626,1.0911125,1.0762286,-0.0148839
21,1.7360761,1.8552299,"('immoral', 'moral')",-0.36795288,-0.25578052,0.6840616,0.7997247,0.1156631
22,0.91381466,1.043247,"('untrustworthy', 'trustworthy')",-0.90647686,-0.9284038,0.0036689,0.0574216,0.0537527
23,0.5242824,0.66252047,"('insincere', 'sincere')",5.3347716,5.314606,2.929527,2.9885633,0.0590363
24,0.30894536,0.28876507,"('dishonest', 'honest')",0.7396214,0.6877818,0.5242834,0.4882734,-0.03601
25,-0.4871466,-0.6005126,"('egoistic', 'altruistic')",1.9320027,1.8493972,0.722428,0.6244423,-0.0979857
26,0.5344741,0.45074272,"('hardhearted', 'benevolent')",2.090454,2.056173,1.3124641,1.2534579,-0.0590062
27,0.07147479,0.08013275,"('hardhearted', 'softhearted')",1.5507681,1.4113487,0.8111215,0.7457407,-0.0653808
28,0.19642843,0.15656613,"('disloyal', 'loyal')",0.89739066,0.8301463,0.5469096,0.4933562,-0.0535534
29,-0.110462144,-0.17002386,"('unfair', 'fair')",-0.40293634,-0.5936767,-0.2566992,-0.3818503,-0.1251511
30,1.6165344,1.7100055,"('intolerant', 'tolerant')",1.5525128,1.5388751,1.5845236,1.6244403,0.0399167
31,-2.026273,-2.0138981,"('evil', 'good')",-0.7799793,-0.8817849,-1.4031261,-1.4478415,-0.0447154
32,0.5136399,0.5176613,"('unkind', 'kind')",0.6849989,0.60134614,0.5993195,0.5595037,-0.0398158
33,-0.25177705,-0.32636008,"('wrong', 'right')",-0.35500103,-0.42305893,-0.303389,-0.3747095,-0.0713205
34,0.21044645,0.3588015,"('mean', 'honorable')",5.7247205,5.8738656,2.9675834,3.1163335,0.1487501
