,nordstrom_male,nordstrom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.32950413,-0.35945603,"('unsociable', 'sociable')",-0.54875994,-0.7715649,-0.439132,-0.5655105,-0.1263785
1,-0.5420428,-0.6744148,"('unfriendly', 'friendly')",1.7082613,1.6440696,0.5831093,0.4848274,-0.0982819
2,-0.20524673,-0.09299092,"('unlikable', 'likable')",0.648806,0.82358783,0.2217796,0.3652984,0.1435188
3,-0.80973303,-0.64890605,"('repellent', 'pleasant')",0.07937928,0.081476785,-0.3651769,-0.2837146,0.0814623
4,-0.2907726,-0.4049325,"('disliked', 'liked')",-6.1408086,-6.15012,-3.2157905,-3.2775261,-0.0617356
5,-0.25124532,-0.2904825,"('distant', 'outgoing')",-0.1750758,-0.056160167,-0.2131606,-0.1733213,0.0398393
6,-0.3204981,-0.34010652,"('distant', 'open')",0.18304539,0.30490747,-0.0687264,-0.0175995,0.0511269
7,-0.89405054,-0.69939643,"('insensitive', 'sensitive')",-0.010317823,0.054803245,-0.4521842,-0.3222966,0.1298876
8,-0.031119373,-0.090762526,"('unaffectionate', 'affectionate')",0.94640625,0.9353229,0.4576434,0.4222802,-0.0353632
9,-0.20729643,-0.24839489,"('unaffectionate', 'caring')",1.0360359,1.0322067,0.4143697,0.3919059,-0.0224638
10,-1.624302,-1.5030198,"('unsympathetic', 'sympathetic')",-0.7998737,-0.8315051,-1.2120879,-1.1672624,0.0448255
11,-0.77494985,-0.6866672,"('unhelpful', 'helpful')",1.5384723,1.6331965,0.3817612,0.4732646,0.0915034
12,-0.64652234,-0.47511035,"('unsupportive', 'supportive')",-1.9678315,-1.9040985,-1.3071769,-1.1896044,0.1175725
13,-0.6041413,-0.51119745,"('impolite', 'polite')",-0.7846329,-0.810047,-0.6943871,-0.6606222,0.0337649
14,-0.4641923,-0.3611798,"('antisocial', 'social')",-0.74606675,-0.898324,-0.6051295,-0.6297519,-0.0246224
15,-0.23171803,-0.34816846,"('boring', 'funny')",0.5045362,0.5168059,0.1364091,0.0843187,-0.0520904
16,-0.24204093,-0.1864606,"('unpopular', 'popular')",0.67375875,0.7016116,0.2158589,0.2575755,0.0417166
17,-0.6688084,-0.61989534,"('nasty', 'nice')",-0.44789538,-0.43003678,-0.5583519,-0.5249661,0.0333858
18,-0.13203964,-0.06799698,"('disagreeable', 'welcoming')",-0.4937194,-0.51760465,-0.3128795,-0.2928008,0.0200787
19,-0.18693998,-0.18715009,"('inhospitable', 'hospitable')",0.087607995,0.2800905,-0.049666,0.0464702,0.0961362
20,0.4247486,0.55161756,"('rough', 'thoughtful')",1.0863967,1.0300637,0.7555727,0.7908406,0.0352679
21,-1.2118152,-1.1553208,"('immoral', 'moral')",-0.896628,-0.9357148,-1.0542216,-1.0455178,0.0087038
22,-1.1880163,-1.0710663,"('untrustworthy', 'trustworthy')",-1.0380096,-1.1152078,-1.113013,-1.093137,0.019876
23,-0.12372718,-0.062181823,"('insincere', 'sincere')",5.30782,5.208083,2.5920463,2.5729506,-0.0190957
24,-0.8791957,-0.7430445,"('dishonest', 'honest')",0.4374872,0.40940028,-0.2208542,-0.1668221,0.0540321
25,0.123265535,-0.015447103,"('egoistic', 'altruistic')",1.3288139,1.2839977,0.7260397,0.6342753,-0.0917644
26,0.45462295,0.3198091,"('hardhearted', 'benevolent')",1.8339801,1.6858451,1.1443015,1.0028272,-0.1414743
27,-0.98973155,-0.9004174,"('hardhearted', 'softhearted')",1.1092573,1.1003294,0.0597629,0.099956,0.0401931
28,0.04249213,-0.15650658,"('disloyal', 'loyal')",0.94970524,0.8029937,0.4960987,0.3232436,-0.1728551
29,-0.7566407,-0.6654823,"('unfair', 'fair')",-0.5528509,-0.6788379,-0.6547458,-0.6721601,-0.0174143
30,-0.2666005,-0.22419737,"('intolerant', 'tolerant')",1.0006367,0.90402013,0.3670181,0.3399114,-0.0271067
31,-0.720106,-0.6458444,"('evil', 'good')",-0.8334949,-0.83456653,-0.7768005,-0.7402055,0.036595
32,-0.21198934,-0.2796012,"('unkind', 'kind')",0.7995547,0.62623656,0.2937827,0.1733177,-0.120465
33,0.75678265,0.6190843,"('wrong', 'right')",-0.32105413,-0.3481769,0.2178643,0.1354537,-0.0824106
34,-0.26518703,-0.008585351,"('mean', 'honorable')",5.5783944,5.7539954,2.6566038,2.872705,0.2161012
35,0.11552614,-0.036336564,"('corrupt', 'incorrupt')",-0.087809496,-0.13131027,0.0138583,-0.0838234,-0.0976817
36,-0.22889107,-0.37198848,"('hostile', 'amicable')",0.45029992,0.2587191,0.1107044,-0.0566347,-0.1673391
37,-0.3664328,-0.21271406,"('fake', 'genuine')",0.17763202,0.26874894,-0.0944004,0.0280174,0.1224178
38,-0.47262433,-0.40381378,"('untruthful', 'truthful')",-0.0033763088,0.06814643,-0.2380003,-0.1678337,0.0701666
39,1.4559672,1.4910935,"('exploitative', 'cooperative')",0.20769422,0.18150409,0.8318307,0.8362988,0.0044681
40,-0.024433682,-0.048886918,"('stingy', 'generous')",-1.673924,-1.7611216,-0.8491789,-0.9050043,-0.0558254
41,-0.16022377,-0.061316475,"('unforgiving', 'forgiving')",-0.07654671,-0.1857273,-0.1183852,-0.1235219,-0.0051367
42,-0.007555656,0.16436473,"('unreliable', 'reliable')",-3.2629817,-3.064767,-1.6352687,-1.450201,0.1850677
43,-0.45951903,-0.2020208,"('irresponsible', 'responsible')",0.19719099,0.26152843,-0.131164,0.0297538,0.1609178
44,-0.48852125,-0.3969921,"('prejudiced', 'unprejudiced')",-1.6220907,-1.579425,-1.055306,-0.9882085,0.0670975
45,-0.49669823,-0.32607225,"('incompetent', 'competent')",-0.24240261,-0.25391158,-0.3695504,-0.2899919,0.0795585
46,-0.55419743,-0.33072373,"('uncompetitive', 'competitive')",-0.86825216,-0.89632165,-0.7112248,-0.6135227,0.0977021
47,0.17209153,0.35552362,"('stupid', 'smart')",5.204959,5.287443,2.6885252,2.8214834,0.1329582
48,-0.37114078,-0.41118443,"('unintelligent', 'intelligent')",0.38773292,0.3460788,0.0082961,-0.0325528,-0.0408489
49,-0.3016325,-0.17167151,"('unable', 'able')",-0.16067944,-0.04297099,-0.231156,-0.1073212,0.1238348
50,0.32195652,0.31955498,"('clumsy', 'skillful')",0.34462178,0.41864377,0.3332891,0.3690994,0.0358103
