,factset_male,factset_female,tuple,research_male,research_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
37,0.34722608,0.3418376,"('fake', 'genuine')",-0.2098709,-0.21117789,-0.4686587,-0.43820503,0.25337663,0.26613533,-0.0194817,-0.0103525,0.0091292
38,-0.18738142,-0.15622383,"('untruthful', 'truthful')",0.37344056,0.41021177,-0.93042815,-0.93921757,-0.2502991,-0.2395413,-0.248667,-0.2311927,0.0174743
39,1.0726053,1.0673878,"('exploitative', 'cooperative')",1.1294439,1.1371231,1.3116919,1.3312241,0.207411,0.21961035,0.930288,0.9388364,0.0085484
40,-0.5448274,-0.56002486,"('stingy', 'generous')",-0.27394,-0.26421174,0.30815288,0.32255322,-0.9378101,-1.123781,-0.3621061,-0.4063661,-0.04426
41,-0.58585,-0.60720575,"('unforgiving', 'forgiving')",-0.310732,-0.3416452,-0.10623998,-0.152489,0.26456365,0.15506837,-0.1845646,-0.2365679,-0.0520033
42,0.6143503,0.750547,"('unreliable', 'reliable')",0.33322307,0.53893495,-1.0136362,-0.8786001,-3.3133771,-3.3078554,-0.84486,-0.7242434,0.1206166
43,-0.6777828,-0.59341574,"('irresponsible', 'responsible')",0.10033454,0.17187023,-1.3536303,-1.2777027,0.010029361,0.0755955,-0.4802623,-0.4059132,0.0743491
44,0.1454321,0.19364546,"('prejudiced', 'unprejudiced')",-1.002928,-0.9855326,-0.47589824,-0.44335327,-1.4001706,-1.407351,-0.6833912,-0.6606479,0.0227433
45,-0.6956897,-0.686793,"('incompetent', 'competent')",-0.028677199,-0.0053457394,-0.64277405,-0.62403166,-0.36359724,-0.36288446,-0.4326846,-0.4197637,0.0129209
46,-0.5975585,-0.60474384,"('uncompetitive', 'competitive')",0.72274166,0.72892374,0.5425954,0.6213984,-1.0988641,-1.0707115,-0.1077714,-0.0812833,0.0264881
47,0.19502151,0.29823118,"('stupid', 'smart')",0.73550683,0.84272695,0.69583786,0.76974916,5.5747147,5.7880816,1.8002702,1.9246972,0.124427
48,-0.26308614,-0.3406631,"('unintelligent', 'intelligent')",0.62107176,0.5347896,-0.36752656,-0.42994922,0.49812254,0.5246825,0.1221454,0.072215,-0.0499304
49,-0.25823388,-0.20449802,"('unable', 'able')",-0.6047964,-0.46205118,0.19238833,0.29180387,-0.14485547,0.0006923154,-0.2038744,-0.0935133,0.1103611
50,-0.20482862,-0.21832629,"('clumsy', 'skillful')",0.011307966,0.04292635,0.09941453,0.13072091,0.0095628165,-0.032816537,-0.0211358,-0.0193739,0.0017619
51,-0.3550117,-0.45289266,"('uneducated', 'educated')",0.09941477,0.03705009,-0.28914827,-0.38157174,0.23360273,0.19521685,-0.0777856,-0.1505494,-0.0727638
52,-0.25442633,-0.4279136,"('irrational', 'rational')",-0.3127755,-0.4956784,-0.043545898,-0.2110884,0.5597141,0.40323684,-0.0127584,-0.1828609,-0.1701025
53,-0.9321369,-0.97185975,"('uncreative', 'creative')",1.0536196,0.9565611,0.50407255,0.46347064,1.256293,1.1601056,0.4704621,0.4020694,-0.0683927
54,-0.64158326,-0.67209476,"('incapable', 'capable')",0.6892007,0.6033449,-0.30718735,-0.33871263,1.0535825,1.1406565,0.1985032,0.1832985,-0.0152047
55,0.25651112,0.273223,"('incompetent', 'clever')",1.3145962,1.3260243,0.11916386,0.15069856,-0.13644643,-0.046466015,0.3884562,0.42587,0.0374138
56,1.0116103,1.0194602,"('impractical', 'practical')",1.1089234,1.2002907,-0.40570977,-0.3473009,-0.6673648,-0.6088718,0.2618648,0.3158945,0.0540297
57,-0.75191957,-0.81471753,"('unimaginative', 'imaginative')",0.43965638,0.42484212,-0.6451408,-0.67572874,-2.3911967,-2.4477897,-0.8371502,-0.8783485,-0.0411983
58,-0.16558799,-0.20986095,"('undiscriminating', 'discriminating')",0.64681756,0.6116709,0.28139186,0.2175087,0.0680521,0.011056898,0.2076684,0.1575939,-0.0500745
59,-0.5579414,-0.5236771,"('foolish', 'wise')",0.2791235,0.28584787,0.10482625,0.03153023,0.4729592,0.43608752,0.0747419,0.0574471,-0.0172948
60,1.0195739,1.0360467,"('inefficient', 'efficient')",0.9337698,1.0638428,0.80265224,0.9402975,-0.62049276,-0.4543442,0.5338758,0.6464607,0.1125849
61,0.40500623,0.29256254,"('illogical', 'logical')",1.2056837,1.101925,0.6620868,0.56538665,0.19055922,0.09165725,0.6158339,0.5128829,-0.102951
62,-0.144266,-0.08373705,"('incompetent', 'brilliant')",1.3405882,1.4687914,0.221544,0.37673825,-0.45677608,-0.2737115,0.2402725,0.3720203,0.1317478
63,0.0697394,0.11517335,"('unperceptive', 'insightful')",0.9203237,0.9572793,0.5637856,0.6515641,0.5236146,0.6264239,0.5193658,0.5876102,0.0682444
64,0.705358,0.7223213,"('shy', 'confident')",0.011505783,0.054303326,0.41777015,0.4430855,-6.9406195,-7.0165706,-1.4514964,-1.4492152,0.0022812
65,0.19894437,0.1345394,"('insecure', 'secure')",0.012476701,-0.02838666,0.31121573,0.2878806,-0.67438835,-0.60248315,-0.0379379,-0.0521125,-0.0141746
66,-0.5984551,-0.5297317,"('inactive', 'active')",0.21279049,0.22232547,-0.9610756,-0.930952,1.0509199,1.0344952,-0.0739551,-0.0509658,0.0229893
67,0.87823594,0.86360484,"('doubtful', 'determined')",-0.19071469,-0.12236418,0.4500047,0.47597483,-0.6997885,-0.619883,0.1094344,0.1493331,0.0398987
68,0.000109854154,0.022324393,"('dependent', 'independent')",-0.4189614,-0.39427206,0.43430915,0.43105078,-0.45291847,-0.46137038,-0.1093652,-0.1005668,0.0087984
69,-0.053794444,0.008713365,"('lazy', 'industrious')",-0.07302073,0.039973322,0.81168556,0.87704736,-0.2926045,-0.3527609,0.0980665,0.1432433,0.0451768
70,0.18786597,0.2261885,"('lethargic', 'energetic')",0.5086497,0.5962728,-0.23802364,-0.14476314,0.21421683,0.30419603,0.1681772,0.2454735,0.0772963
71,0.69748133,0.72631717,"('diffident', 'self-confident')",0.41842946,0.38986826,0.47907767,0.48139912,0.76967776,0.7297779,0.5911666,0.5818406,-0.009326
72,-0.59089565,-0.61234856,"('unambitious', 'ambitious')",0.22925621,0.25919217,-1.4738823,-1.4734493,-1.0916764,-0.9906721,-0.7317995,-0.7043195,0.02748
73,0.4121976,0.44158378,"('helpless', 'self-reliant')",0.1413477,0.05917003,0.011670001,-0.010993406,-3.008171,-3.1000154,-0.6107389,-0.6525638,-0.0418249
74,-0.3543706,-0.35152566,"('undedicated', 'dedicated')",-0.124335445,-0.027544748,0.20945701,0.25395572,0.1387001,0.08894224,-0.0326372,-0.0090431,0.0235941
75,-0.06988567,-0.028362919,"('meek', 'impulsive')",-0.40313026,-0.44360128,-1.0194299,-1.0414485,-0.26881367,-0.21177633,-0.4403149,-0.4312973,0.0090176
76,0.5076293,0.56598663,"('anxious', 'daring')",0.42750433,0.5263736,-0.8183257,-0.68422914,-0.0982214,0.009176396,0.0046466,0.1043269,0.0996803
77,-0.4060842,-0.42645708,"('unmotivated', 'motivated')",0.7143057,0.7102671,0.13332617,0.18364666,-1.4468179,-1.3179195,-0.2513176,-0.2126157,0.0387019
78,-1.1961293,-1.1875458,"('nonresilient', 'resilient')",0.23011437,0.29611564,0.8901675,0.97626364,0.2435078,0.30531454,0.0419151,0.097537,0.0556219
79,-0.30548048,-0.3458486,"('wavering', 'unwavering')",-1.3470265,-1.3705173,-1.3901304,-1.4510621,0.25056106,0.24273954,-0.6980191,-0.7311721,-0.033153
80,0.16333477,0.17494081,"('dominated', 'dominating')",0.08508482,0.18967512,0.20263106,0.34366268,-1.6012112,-1.4638945,-0.2875401,-0.188904,0.0986361
81,0.28352162,0.26718566,"('submissive', 'aggressive')",1.7926636,1.7069558,-0.6884832,-0.6645436,-1.001122,-0.8529495,0.096645,0.1141621,0.0175171
82,-0.71976846,-0.7205113,"('poor', 'rich')",0.8474674,0.7943734,-0.93161035,-0.9421109,6.0136175,6.18876,1.3024266,1.3301277,0.0277011
83,0.23289129,0.22143203,"('powerless', 'powerful')",0.48531005,0.56818146,-0.540802,-0.5310388,-1.3850904,-1.3909333,-0.3019227,-0.2830896,0.0188331
84,0.4380105,0.33075505,"('inferior', 'superior')",0.7598399,0.6794118,0.3587914,0.28630698,0.9637916,0.88945645,0.6301084,0.5464826,-0.0836258
85,-0.50202155,-0.5229584,"('insignificant', 'prestigious')",0.20816979,0.116820075,0.5824078,0.49831927,1.3610712,1.2635018,0.4124068,0.3389207,-0.0734861
86,-0.5954515,-0.7240477,"('uninfluential', 'influential')",0.42437452,0.32876906,-0.4754994,-0.6092601,-0.10335107,-0.1884939,-0.1874819,-0.2982582,-0.1107763
87,0.26018623,0.17920697,"('unsuccessful', 'successful')",0.02484611,-0.0126988925,0.54387355,0.5632558,0.62103575,0.7444686,0.3624854,0.3685581,0.0060727
88,-0.0058102496,-0.096060455,"('low', 'eminent')",0.19137947,0.15970352,-0.5642686,-0.62042224,-0.052744858,-0.01636478,-0.1078611,-0.143286,-0.0354249
