,allegheny_male,allegheny_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
0,-1.025362,-0.97807497,"('unsociable', 'sociable')",-0.43204468,-0.52735466,-0.7287034,-0.7527148,-0.0240114
1,0.8896885,0.76927346,"('unfriendly', 'friendly')",1.1377587,0.93965083,1.0137236,0.8544621,-0.1592615
2,0.6914502,0.78317845,"('unlikable', 'likable')",0.21203402,0.23589988,0.4517421,0.5095392,0.0577971
3,-1.008692,-0.9040982,"('repellent', 'pleasant')",0.20755096,0.28739473,-0.4005705,-0.3083518,0.0922187
4,-0.48145428,-0.57143766,"('disliked', 'liked')",-5.846622,-6.0045967,-3.1640382,-3.2880173,-0.1239791
5,0.4580841,0.4523671,"('distant', 'outgoing')",-0.7910631,-0.80427223,-0.1664895,-0.1759526,-0.0094631
6,0.5122429,0.4754703,"('distant', 'open')",-0.7133986,-0.78009284,-0.1005778,-0.1523113,-0.0517335
7,0.7352541,0.8239886,"('insensitive', 'sensitive')",0.76437175,0.8605673,0.749813,0.8422779,0.0924649
8,1.2638422,1.2157867,"('unaffectionate', 'affectionate')",0.44768438,0.2787381,0.8557633,0.7472624,-0.1085009
9,1.7862529,1.7868797,"('unaffectionate', 'caring')",1.2327553,1.0784607,1.5095041,1.4326701,-0.076834
10,0.120369785,0.26594928,"('unsympathetic', 'sympathetic')",-0.16311845,-0.13336892,-0.0213743,0.0662902,0.0876645
11,-0.1284717,0.018932879,"('unhelpful', 'helpful')",2.0938146,2.2200305,0.9826714,1.1194817,0.1368103
12,1.6966786,1.8785185,"('unsupportive', 'supportive')",-0.8040545,-0.79152465,0.4463121,0.5434969,0.0971848
13,-0.06346121,0.0105665475,"('impolite', 'polite')",-0.44892395,-0.38557297,-0.2561926,-0.1875032,0.0686894
14,-0.27362242,-0.18090008,"('antisocial', 'social')",0.28905445,0.3761407,0.007716,0.0976203,0.0899043
15,0.24520601,0.21800011,"('boring', 'funny')",-0.08650279,-0.1948806,0.0793516,0.0115598,-0.0677918
