,evergy_male,evergy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.1579101,-1.3569174,"('unsociable', 'sociable')",-0.57528865,-0.7153671,-0.8665994,-1.0361422,-0.1695428
1,-0.25359085,-0.14896876,"('unfriendly', 'friendly')",1.8251724,1.7007048,0.7857908,0.7758681,-0.0099227
2,-0.5153225,-0.37540618,"('unlikable', 'likable')",0.061219946,0.11581314,-0.2270513,-0.1297965,0.0972548
3,-1.2705315,-1.2314566,"('repellent', 'pleasant')",-0.13250133,-0.048752047,-0.7015164,-0.6401044,0.061412
4,0.052232303,0.1757717,"('disliked', 'liked')",-6.4508657,-6.3602076,-3.1993167,-3.0922179,0.1070988
5,1.0991962,1.2756721,"('distant', 'outgoing')",0.21308573,0.19150177,0.656141,0.7335869,0.0774459
6,0.6178011,0.8620777,"('distant', 'open')",0.39436102,0.3531614,0.506081,0.6076195,0.1015385
7,-0.7323429,-0.79426855,"('insensitive', 'sensitive')",0.64310265,0.61791754,-0.0446201,-0.0881755,-0.0435554
8,-0.22504203,-0.11164893,"('unaffectionate', 'affectionate')",0.5430663,0.44899356,0.1590121,0.1686723,0.0096602
9,-0.16347715,-0.041609086,"('unaffectionate', 'caring')",1.1309417,1.1236434,0.4837323,0.5410172,0.0572849
10,-1.7194903,-1.8359958,"('unsympathetic', 'sympathetic')",-0.45440912,-0.5279007,-1.0869497,-1.1819482,-0.0949985
11,0.24536131,0.19634318,"('unhelpful', 'helpful')",2.105799,2.1288428,1.1755801,1.162593,-0.0129871
12,-0.4297422,-0.37907526,"('unsupportive', 'supportive')",-1.772423,-1.7560298,-1.1010826,-1.0675526,0.03353
13,-0.8437095,-1.0604444,"('impolite', 'polite')",-0.26151305,-0.28755534,-0.5526113,-0.6739998,-0.1213885
14,-1.4391344,-1.5739284,"('antisocial', 'social')",-0.7589213,-0.75822127,-1.0990279,-1.1660748,-0.0670469
15,0.48138312,0.43470612,"('boring', 'funny')",0.53450525,0.49464452,0.5079442,0.4646753,-0.0432689
16,-0.267846,-0.14342667,"('unpopular', 'popular')",0.60949147,0.5816823,0.1708227,0.2191278,0.0483051
17,-0.54582214,-0.45740265,"('nasty', 'nice')",-0.31212333,-0.24633943,-0.4289727,-0.351871,0.0771017
18,-0.32038042,-0.2694771,"('disagreeable', 'welcoming')",-0.35945952,-0.43979087,-0.33992,-0.354634,-0.014714
19,0.051162142,0.20960237,"('inhospitable', 'hospitable')",0.010926994,-0.04269871,0.0310446,0.0834518,0.0524072
20,-0.599417,-0.6385022,"('rough', 'thoughtful')",1.0816865,1.0309998,0.2411348,0.1962488,-0.044886
21,-0.9610251,-1.1947882,"('immoral', 'moral')",-0.51704,-0.52524006,-0.7390326,-0.8600141,-0.1209815
22,-0.8931449,-0.9652049,"('untrustworthy', 'trustworthy')",-1.3405201,-1.3436816,-1.1168325,-1.1544433,-0.0376108
23,-0.46597308,-0.56357867,"('insincere', 'sincere')",6.2260833,6.1497297,2.8800552,2.7930756,-0.0869796
24,-0.40052214,-0.47133422,"('dishonest', 'honest')",0.92758226,0.8977583,0.2635301,0.213212,-0.0503181
25,-0.42843848,-0.30822125,"('egoistic', 'altruistic')",1.1196328,1.1015704,0.3455972,0.3966746,0.0510774
26,0.099536754,0.08358991,"('hardhearted', 'benevolent')",1.2343442,1.1432755,0.6669405,0.6134327,-0.0535078
27,0.65200406,0.8179625,"('hardhearted', 'softhearted')",1.5454702,1.4512877,1.0987371,1.1346252,0.0358881
28,-0.56652457,-0.637559,"('disloyal', 'loyal')",0.9643175,0.9015547,0.1988965,0.1319979,-0.0668986
29,-0.07977966,-0.118005574,"('unfair', 'fair')",-0.6188895,-0.74514174,-0.3493346,-0.4315737,-0.0822391
30,0.25572446,0.13175116,"('intolerant', 'tolerant')",1.4381666,1.338692,0.8469455,0.7352216,-0.1117239
31,-0.16780046,-0.029931381,"('evil', 'good')",-1.0457746,-1.1078763,-0.6067875,-0.5689039,0.0378836
32,-0.22919428,-0.29233524,"('unkind', 'kind')",0.7786523,0.6299636,0.274729,0.1688142,-0.1059148
33,0.6930173,0.771281,"('wrong', 'right')",-0.35584247,-0.38152164,0.1685874,0.1948797,0.0262923
34,-0.21420768,-0.1479576,"('mean', 'honorable')",6.38084,6.389222,3.0833161,3.1206322,0.0373161
35,0.5881963,0.74788433,"('corrupt', 'incorrupt')",0.06901665,0.04180169,0.3286065,0.394843,0.0662365
36,-0.43559045,-0.25097564,"('hostile', 'amicable')",-0.05099628,-0.16320777,-0.2432934,-0.2070917,0.0362017
37,-0.53771114,-0.527489,"('fake', 'genuine')",0.23512116,0.21135598,-0.151295,-0.1580665,-0.0067715
38,0.12840927,0.24576099,"('untruthful', 'truthful')",0.7164248,0.83554006,0.422417,0.5406505,0.1182335
