,cigna_male,cigna_female,tuple,corp_male,corp_female,average_male,average_female,female-male
27,-0.4166675,-0.2931412,"('hardhearted', 'softhearted')",0.8476736,0.7909006,0.2155031,0.2488797,0.0333766
28,-0.02645788,-0.21960832,"('disloyal', 'loyal')",0.9027635,0.74263155,0.4381528,0.2615116,-0.1766412
29,-0.108269736,-0.119821385,"('unfair', 'fair')",-0.11439501,-0.26692784,-0.1113324,-0.1933746,-0.0820422
30,0.56126624,0.53864807,"('intolerant', 'tolerant')",1.254846,1.1545436,0.9080561,0.8465959,-0.0614602
31,-0.98885095,-0.9609909,"('evil', 'good')",-1.1345489,-1.2564044,-1.0616999,-1.1086977,-0.0469978
32,0.3166644,0.13365689,"('unkind', 'kind')",0.8556335,0.658656,0.586149,0.3961564,-0.1899926
33,0.38084012,0.24202919,"('wrong', 'right')",-0.65609086,-0.6757164,-0.1376254,-0.2168436,-0.0792182
34,0.3932321,0.49890882,"('mean', 'honorable')",5.5493484,5.6802583,2.9712901,3.0895836,0.1182935
35,-0.3173167,-0.41688892,"('corrupt', 'incorrupt')",-0.55170405,-0.58717585,-0.4345104,-0.5020324,-0.067522
36,-0.41751808,-0.5234117,"('hostile', 'amicable')",-0.45086226,-0.56661254,-0.4341902,-0.5450121,-0.1108219
37,0.085571125,-0.021636538,"('fake', 'genuine')",0.0044078156,0.008723946,0.0449895,-0.0064563,-0.0514458
38,-0.51515067,-0.5547373,"('untruthful', 'truthful')",0.2318263,0.26203176,-0.1416622,-0.1463528,-0.0046906
39,0.3161841,0.3508663,"('exploitative', 'cooperative')",-0.04512515,-0.016841348,0.1355295,0.1670125,0.031483
40,0.360584,0.481939,"('stingy', 'generous')",-2.1177902,-2.165211,-0.8786031,-0.841636,0.0369671
41,0.07920365,0.13337834,"('unforgiving', 'forgiving')",0.0040155165,-0.15338284,0.0416096,-0.0100022,-0.0516118
42,1.1232414,1.1146275,"('unreliable', 'reliable')",-3.046543,-3.0328336,-0.9616507,-0.959103,0.0025477
43,-0.20644331,-0.26506454,"('irresponsible', 'responsible')",0.50947374,0.39070648,0.1515152,0.062821,-0.0886942
44,0.18142894,0.18001086,"('prejudiced', 'unprejudiced')",-1.4286278,-1.4483626,-0.6235995,-0.6341759,-0.0105764
45,-0.5800909,-0.51000607,"('incompetent', 'competent')",-0.028816678,-0.10765627,-0.3044538,-0.3088312,-0.0043774
46,-0.2982223,-0.15801609,"('uncompetitive', 'competitive')",-0.65582085,-0.57782197,-0.4770216,-0.367919,0.1091026
47,0.14691553,0.24228302,"('stupid', 'smart')",5.416393,5.5271387,2.7816541,2.8847108,0.1030567
48,-0.019055372,-0.013700031,"('unintelligent', 'intelligent')",1.0551586,1.0452821,0.5180516,0.5157911,-0.0022605
49,0.035826813,0.11963692,"('unable', 'able')",-0.2274783,-0.0955843,-0.0958257,0.0120263,0.107852
50,0.21439436,0.22876525,"('clumsy', 'skillful')",-0.11133051,-0.1674957,0.0515319,0.0306348,-0.0208971
51,-0.6389232,-0.67934394,"('uneducated', 'educated')",0.429938,0.42908663,-0.1044926,-0.1251287,-0.0206361
52,0.07439357,-0.07342389,"('irrational', 'rational')",-0.34278712,-0.37664986,-0.1341968,-0.2250369,-0.0908401
53,-1.0265754,-1.0032622,"('uncreative', 'creative')",0.25049427,0.17321755,-0.3880406,-0.4150223,-0.0269817
54,-0.26303566,-0.41806787,"('incapable', 'capable')",0.58680314,0.6041936,0.1618837,0.0930629,-0.0688208
55,-0.041831855,0.040474713,"('incompetent', 'clever')",0.58837044,0.57611954,0.2732693,0.3082971,0.0350278
56,0.2398452,0.13442227,"('impractical', 'practical')",0.01304077,-0.027178042,0.126443,0.0536221,-0.0728209
57,-0.880421,-0.9347777,"('unimaginative', 'imaginative')",-3.3051493,-3.3955462,-2.0927851,-2.1651618,-0.0723767
58,0.4352405,0.5214466,"('undiscriminating', 'discriminating')",0.33642244,0.23554234,0.3858315,0.3784945,-0.007337
59,0.61409646,0.5283546,"('foolish', 'wise')",0.057818238,0.111157365,0.3359573,0.319756,-0.0162013
60,0.3319475,0.41383815,"('inefficient', 'efficient')",0.5611781,0.6280879,0.4465628,0.520963,0.0744002
61,-0.5300571,-0.6121572,"('illogical', 'logical')",0.5180903,0.3908503,-0.0059834,-0.1106535,-0.1046701
62,0.82576257,0.96827555,"('incompetent', 'brilliant')",0.8323084,0.99809873,0.8290355,0.9831871,0.1541516
63,-0.4608815,-0.37337053,"('unperceptive', 'insightful')",0.54260975,0.63637877,0.0408641,0.1315041,0.09064
64,-0.025269158,-0.033135857,"('shy', 'confident')",-6.003926,-5.917113,-3.0145974,-2.9751244,0.039473
65,0.08577986,0.06895739,"('insecure', 'secure')",0.06921185,0.11625031,0.0774959,0.0926038,0.0151079
66,-0.14691308,-0.14692453,"('inactive', 'active')",0.251564,0.28125936,0.0523255,0.0671674,0.0148419
67,0.760407,0.57215655,"('doubtful', 'determined')",0.0020208135,-0.17930263,0.3812139,0.196427,-0.1847869
68,-0.54955876,-0.50266135,"('dependent', 'independent')",-0.33525673,-0.2643139,-0.4424077,-0.3834876,0.0589201
69,0.8380309,0.9233218,"('lazy', 'industrious')",-0.5233143,-0.48376182,0.1573583,0.21978,0.0624217
70,0.07087272,0.10736949,"('lethargic', 'energetic')",0.0813293,0.0978145,0.076101,0.102592,0.026491
71,0.028974928,0.05133466,"('diffident', 'self-confident')",-0.004592538,-0.014669549,0.0121912,0.0183326,0.0061414
72,0.20430967,0.12653637,"('unambitious', 'ambitious')",-0.27700517,-0.2343256,-0.0363477,-0.0538946,-0.0175469
73,0.81293255,0.73545533,"('helpless', 'self-reliant')",-3.5070868,-3.3990972,-1.3470771,-1.331821,0.0152561
74,0.35773438,0.35606113,"('undedicated', 'dedicated')",-0.5406348,-0.6952068,-0.0914502,-0.1695728,-0.0781226
75,0.7497285,0.7660704,"('meek', 'impulsive')",-0.6131666,-0.57495594,0.068281,0.0955572,0.0272762
76,0.5420581,0.7071179,"('anxious', 'daring')",0.004253283,0.12999667,0.2731557,0.4185573,0.1454016
77,-0.23573503,-0.20992796,"('unmotivated', 'motivated')",-0.76093656,-0.5759966,-0.4983358,-0.3929623,0.1053735
78,-0.5676793,-0.33607513,"('nonresilient', 'resilient')",0.0028414521,0.10996894,-0.2824189,-0.1130531,0.1693658
79,-0.68023604,-0.7821683,"('wavering', 'unwavering')",-0.55188864,-0.5567209,-0.6160623,-0.6694446,-0.0533823
80,0.14256757,0.10633204,"('dominated', 'dominating')",-0.71262646,-0.5418724,-0.2850294,-0.2177702,0.0672592
81,0.120318934,0.0668085,"('submissive', 'aggressive')",-0.17897472,-0.065262444,-0.0293279,0.000773,0.0301009
82,-0.108196124,-0.058910087,"('poor', 'rich')",6.316269,6.293732,3.1040363,3.1174111,0.0133748
83,0.9495498,0.8124337,"('powerless', 'powerful')",-0.60999674,-0.6754358,0.1697765,0.068499,-0.1012775
84,1.1878735,1.0174204,"('inferior', 'superior')",1.047051,1.0274994,1.1174622,1.02246,-0.0950022
85,0.48314574,0.4116517,"('insignificant', 'prestigious')",-0.460447,-0.6423635,0.0113494,-0.1153559,-0.1267053
86,-0.9773562,-1.0840589,"('uninfluential', 'influential')",-0.39306518,-0.47430322,-0.6852107,-0.7791811,-0.0939704
87,0.24765354,0.17764193,"('unsuccessful', 'successful')",0.67443293,0.8966327,0.4610432,0.5371373,0.0760941
88,0.025625248,-0.080105364,"('low', 'eminent')",-0.28799075,-0.4075541,-0.1311827,-0.2438297,-0.112647
