,altice_male,altice_female,tuple,usa_male,usa_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.57357794,-0.4552087,"('unsociable', 'sociable')",0.097124375,0.07579043,-0.74068224,-0.83606386,-0.4057119,-0.4051607,0.0005512
1,-0.997123,-1.2326617,"('unfriendly', 'friendly')",0.34365737,0.32162118,2.1537366,2.044125,0.5000903,0.3776948,-0.1223955
2,0.4003195,0.49057403,"('unlikable', 'likable')",1.398627,1.4622731,0.7584919,0.8543902,0.8524795,0.9357458,0.0832663
3,-0.52799374,-0.18096244,"('repellent', 'pleasant')",-0.1373399,-0.06601648,0.058165226,0.11023605,-0.2023895,-0.045581,0.1568085
4,-0.3365226,-0.45161977,"('disliked', 'liked')",0.37394306,0.30540714,-6.246078,-6.354396,-2.0695526,-2.1668695,-0.0973169
5,-0.39400795,-0.56836987,"('distant', 'outgoing')",-0.17459121,-0.15584259,0.28822938,0.27877012,-0.0934566,-0.1484808,-0.0550242
6,-0.5852028,-0.7679322,"('distant', 'open')",-0.31229725,-0.25679553,0.9537777,0.9360557,0.0187592,-0.0295573,-0.0483165
7,-0.110781886,0.22053291,"('insensitive', 'sensitive')",-0.1918912,-0.042636693,0.35605603,0.43822962,0.0177943,0.2053753,0.187581
8,-1.2028843,-1.5062798,"('unaffectionate', 'affectionate')",-1.0679165,-1.0210452,0.77365917,0.6935229,-0.4990472,-0.6112674,-0.1122202
9,-1.0313302,-1.214198,"('unaffectionate', 'caring')",-0.5541383,-0.47533786,1.1241785,1.0961702,-0.1537633,-0.1977886,-0.0440253
10,-0.8420599,-0.36596343,"('unsympathetic', 'sympathetic')",-0.57122886,-0.3886388,-0.90649915,-0.8772624,-0.7732627,-0.5439548,0.2293079
11,-0.19363324,-0.021437122,"('unhelpful', 'helpful')",0.29464772,0.46227324,1.19854,1.330959,0.4331848,0.5905983,0.1574135
12,-0.2602414,-0.05502208,"('unsupportive', 'supportive')",0.2361333,0.5105694,-1.975876,-1.9278678,-0.6666613,-0.4907735,0.1758878
13,0.041150264,0.25524807,"('impolite', 'polite')",-0.30545595,-0.28083622,-0.740311,-0.6864369,-0.3348722,-0.2373417,0.0975305
14,0.39487663,0.64183027,"('antisocial', 'social')",-0.077400096,-0.05291419,-1.1061261,-1.118457,-0.2628832,-0.1765136,0.0863696
15,0.230072,0.0015199631,"('boring', 'funny')",-0.12254691,-0.19149143,0.41694844,0.39710748,0.1748245,0.0690453,-0.1057792
16,-0.9114833,-0.9787906,"('unpopular', 'popular')",-0.20672005,-0.22702345,0.891019,0.8540414,-0.0757281,-0.1172575,-0.0415294
17,0.09644369,0.17222917,"('nasty', 'nice')",-0.6764867,-0.53440434,-0.39995477,-0.3300666,-0.3266659,-0.2307473,0.0959186
18,-0.10183992,-0.053744227,"('disagreeable', 'welcoming')",0.80168545,0.87407875,-0.23544116,-0.24346098,0.1548015,0.1922912,0.0374897
19,-0.843426,-0.8760965,"('inhospitable', 'hospitable')",0.0133895185,0.13601638,-0.017321015,0.08157435,-0.2824525,-0.2195019,0.0629506
20,0.6547088,0.81364596,"('rough', 'thoughtful')",0.40466127,0.3506396,1.333124,1.2611173,0.7974981,0.8084676,0.0109695
21,0.58852035,0.8902886,"('immoral', 'moral')",0.36135516,0.4613604,-0.9291905,-0.8402253,0.006895,0.1704746,0.1635796
