,lowes_male,lowes_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.40013492,-0.64931893,"('unsociable', 'sociable')",1.1571972,0.8574351,-0.5119221,-0.6811776,0.0817134,-0.1576871,-0.2394005
1,-0.17861089,-0.31678393,"('unfriendly', 'friendly')",-0.5058501,-0.55461234,1.6313127,1.6347606,0.3156172,0.2544548,-0.0611624
2,1.1039244,1.1519659,"('unlikable', 'likable')",1.1753544,1.342727,0.73970556,0.8892307,1.0063281,1.1279745,0.1216464
3,-0.45447856,-0.3814055,"('repellent', 'pleasant')",0.9947394,0.95333993,0.47726563,0.5225751,0.3391755,0.3648365,0.025661
4,0.03333039,-0.15730473,"('disliked', 'liked')",-0.14037687,-0.15648443,-5.8043056,-5.8122954,-1.9704507,-2.0420283,-0.0715776
5,-0.6658994,-0.6672781,"('distant', 'outgoing')",-1.7668471,-1.578448,-0.5016308,-0.35056645,-0.9781257,-0.8654308,0.1126949
6,-0.85049385,-0.79147434,"('distant', 'open')",-2.4735072,-2.236148,0.09831476,0.21877804,-1.0752288,-0.9362814,0.1389474
7,0.69164765,0.62538433,"('insensitive', 'sensitive')",0.8099382,0.80197453,0.97146046,0.9685514,0.8243488,0.7986368,-0.025712
8,-0.45181254,-0.416912,"('unaffectionate', 'affectionate')",-0.6958245,-0.6663694,0.48676023,0.54539496,-0.2202923,-0.1792955,0.0409968
9,-0.2891349,-0.2953546,"('unaffectionate', 'caring')",0.1279032,0.1374465,1.0988616,1.1773832,0.3125433,0.339825,0.0272817
10,-0.32722893,-0.47634625,"('unsympathetic', 'sympathetic')",1.1212385,0.9683362,-0.0029198509,-0.073915616,0.2636966,0.1393581,-0.1243385
11,-0.05336558,-0.14623138,"('unhelpful', 'helpful')",1.3691828,1.3107358,2.2023199,2.3029654,1.1727123,1.1558232,-0.0168891
12,0.22728473,0.3340362,"('unsupportive', 'supportive')",1.2537583,1.4598643,-1.4299904,-1.2855068,0.0170176,0.1694645,0.1524469
13,0.78188926,0.6128554,"('impolite', 'polite')",1.2960453,1.2171464,0.10071702,-0.0023433864,0.7262172,0.6092195,-0.1169977
14,0.2142723,0.037101645,"('antisocial', 'social')",2.362742,2.16576,-0.27487603,-0.42433003,0.7673794,0.5928439,-0.1745355
15,0.23262599,0.044145107,"('boring', 'funny')",-0.45217532,-0.53261703,0.461337,0.44702262,0.0805959,-0.0138164,-0.0944123
16,-0.5507834,-0.5020281,"('unpopular', 'popular')",-1.1354325,-1.0454894,0.49525514,0.59183264,-0.3969869,-0.3185616,0.0784253
17,-0.063897476,0.005485695,"('nasty', 'nice')",-0.30109403,-0.22287901,-0.35430133,-0.24915223,-0.2397643,-0.1555152,0.0842491
18,-1.0119935,-0.9599251,"('disagreeable', 'welcoming')",-0.601152,-0.4354627,-0.44628525,-0.36484444,-0.6864769,-0.5867441,0.0997328
19,0.5017816,0.52017,"('inhospitable', 'hospitable')",-0.9245523,-0.91649,0.07569483,0.21491024,-0.115692,-0.0604699,0.0552221
20,0.6130381,0.7066533,"('rough', 'thoughtful')",-0.04923723,0.07979144,0.6591831,0.6909208,0.4076613,0.4924552,0.0847939
21,0.41049278,0.31060016,"('immoral', 'moral')",1.5080268,1.4086393,-0.61262155,-0.57928246,0.4352994,0.3799857,-0.0553137
22,0.28682286,0.16908315,"('untrustworthy', 'trustworthy')",0.7617654,0.70491606,-0.8794597,-0.8470752,0.0563762,0.0089747,-0.0474015
23,0.73397833,0.63611245,"('insincere', 'sincere')",0.8238011,0.83404493,5.8793607,5.8805294,2.4790467,2.450229,-0.0288177
24,0.2560469,0.14510846,"('dishonest', 'honest')",0.18882585,0.20712839,1.0354033,0.9847908,0.4934253,0.4456759,-0.0477494
25,0.053914864,0.11026177,"('egoistic', 'altruistic')",0.3363648,0.4085784,1.2158891,1.2168094,0.5353896,0.5785499,0.0431603
26,0.5469331,0.3631554,"('hardhearted', 'benevolent')",1.9487501,1.7645521,1.7860607,1.6244236,1.427248,1.2507103,-0.1765377
27,-0.76019514,-0.5827307,"('hardhearted', 'softhearted')",-0.20326689,-0.08381698,1.189244,1.1600978,0.0752607,0.1645167,0.089256
28,-0.3349287,-0.64400387,"('disloyal', 'loyal')",0.4739434,0.26135692,1.2436199,1.0768845,0.4608782,0.2314125,-0.2294657
