,ball_male,ball_female,tuple,corp_male,corp_female,average_male,average_female,female-male
29,-0.2743771,-0.29242122,"('unfair', 'fair')",-0.33310497,-0.39928055,-0.303741,-0.3458509,-0.0421099
30,1.9576362,1.8666776,"('intolerant', 'tolerant')",1.2915658,1.2203385,1.624601,1.5435081,-0.0810929
31,-3.1624548,-3.153822,"('evil', 'good')",-1.3924311,-1.4161729,-2.2774429,-2.2849975,-0.0075546
32,0.9923416,0.8857307,"('unkind', 'kind')",0.7462987,0.6554811,0.8693202,0.7706059,-0.0987143
33,-0.9352495,-0.8460273,"('wrong', 'right')",-0.772853,-0.7082316,-0.8540512,-0.7771295,0.0769217
34,0.38497272,0.34183756,"('mean', 'honorable')",5.6920466,5.8537107,3.0385096,3.097774,0.0592644
35,-2.7329752,-2.7554893,"('corrupt', 'incorrupt')",-0.7394831,-0.7363304,-1.7362292,-1.7459099,-0.0096807
36,-3.0396821,-2.9714975,"('hostile', 'amicable')",-0.7035271,-0.69604415,-1.8716047,-1.8337709,0.0378338
37,-0.061814472,-0.03775067,"('fake', 'genuine')",0.20871273,0.317757,0.0734491,0.1400032,0.0665541
38,-0.45070592,-0.4126913,"('untruthful', 'truthful')",0.30346397,0.371387,-0.073621,-0.0206521,0.0529689
39,1.3858148,1.4393022,"('exploitative', 'cooperative')",-0.066368975,-0.056713384,0.6597229,0.6912944,0.0315715
40,-0.014173524,0.16517073,"('stingy', 'generous')",-2.085272,-2.075235,-1.0497228,-0.9550321,0.0946907
41,0.59460044,0.46876273,"('unforgiving', 'forgiving')",0.1203219,-0.009879835,0.3574612,0.2294414,-0.1280198
42,0.5145702,0.58317137,"('unreliable', 'reliable')",-3.0997467,-3.11532,-1.2925882,-1.2660743,0.0265139
43,1.3487374,1.2916013,"('irresponsible', 'responsible')",0.7458101,0.7496454,1.0472738,1.0206233,-0.0266505
44,-1.6487505,-1.6113745,"('prejudiced', 'unprejudiced')",-1.6743717,-1.673309,-1.6615611,-1.6423417,0.0192194
45,0.49142867,0.4920782,"('incompetent', 'competent')",0.23337388,0.1507379,0.3624013,0.3214081,-0.0409932
46,1.612824,1.616561,"('uncompetitive', 'competitive')",-0.48802617,-0.52792543,0.5623989,0.5443178,-0.0180811
47,0.711836,0.7041857,"('stupid', 'smart')",5.642855,5.9420676,3.1773455,3.3231268,0.1457813
48,1.5516541,1.461605,"('unintelligent', 'intelligent')",1.005233,0.99523574,1.2784436,1.2284204,-0.0500232
49,0.6086818,0.5457593,"('unable', 'able')",0.01372521,0.13441366,0.3112035,0.3400865,0.028883
50,-0.9384787,-1.0223053,"('clumsy', 'skillful')",0.101605415,0.11056454,-0.4184366,-0.4558704,-0.0374338
51,0.9581295,0.9416703,"('uneducated', 'educated')",0.5892973,0.5369385,0.7737134,0.7393044,-0.034409
52,-2.40857,-2.5142913,"('irrational', 'rational')",-0.3640674,-0.32911983,-1.3863187,-1.4217056,-0.0353869
53,-0.5628137,-0.42209524,"('uncreative', 'creative')",0.14094667,0.17668489,-0.2109335,-0.1227052,0.0882283
54,-0.16916516,-0.053288378,"('incapable', 'capable')",0.70029247,0.8616321,0.2655637,0.4041719,0.1386082
55,2.8525465,2.7968154,"('incompetent', 'clever')",0.49720722,0.41801518,1.6748768,1.6074153,-0.0674615
56,2.965445,2.8769631,"('impractical', 'practical')",0.26212287,0.17886154,1.613784,1.5279124,-0.0858716
57,-0.25032896,-0.19391021,"('unimaginative', 'imaginative')",-3.4214442,-3.5039124,-1.8358866,-1.8489113,-0.0130247
58,0.14705238,0.1405249,"('undiscriminating', 'discriminating')",0.335119,0.21231884,0.2410857,0.1764219,-0.0646638
59,-2.0841842,-2.0544715,"('foolish', 'wise')",0.07417248,0.22919725,-1.0050058,-0.9126371,0.0923687
60,3.4468758,3.239874,"('inefficient', 'efficient')",0.67758983,0.6583388,2.0622327,1.9491063,-0.1131264
61,0.9960868,0.92367816,"('illogical', 'logical')",0.34376842,0.2825949,0.6699276,0.6031365,-0.0667911
62,2.9060473,2.959439,"('incompetent', 'brilliant')",1.1238258,1.2135313,2.0149364,2.0864851,0.0715487
63,0.5030649,0.45669845,"('unperceptive', 'insightful')",1.0101665,1.0136144,0.7566157,0.7351564,-0.0214593
64,-0.74751717,-0.8348688,"('shy', 'confident')",-6.2014823,-6.4006863,-3.4744997,-3.6177776,-0.1432779
65,2.1436515,2.029657,"('insecure', 'secure')",-0.015248019,0.01059839,1.0642017,1.0201277,-0.044074
66,-1.4922456,-1.4393668,"('inactive', 'active')",-0.19279651,-0.19483553,-0.842521,-0.8171012,0.0254198
67,0.2293765,0.11721039,"('doubtful', 'determined')",-0.29779035,-0.4408141,-0.0342069,-0.1618019,-0.127595
68,1.137728,1.0933504,"('dependent', 'independent')",-0.26155344,-0.26954526,0.4380873,0.4119026,-0.0261847
69,-1.6264658,-1.5621281,"('lazy', 'industrious')",-0.8411406,-0.912961,-1.2338033,-1.2375445,-0.0037412
70,2.0754137,2.1371126,"('lethargic', 'energetic')",0.5641103,0.64078236,1.319762,1.3889475,0.0691855
71,0.121566996,0.12372299,"('diffident', 'self-confident')",0.5309429,0.5051598,0.326255,0.3144414,-0.0118136
72,0.97326475,1.0737494,"('unambitious', 'ambitious')",-0.4546154,-0.2778255,0.2593247,0.397962,0.1386373
73,0.016101582,0.07804818,"('helpless', 'self-reliant')",-3.192577,-3.2038739,-1.5882376,-1.5629128,0.0253248
74,1.0588174,1.0453434,"('undedicated', 'dedicated')",-0.3682512,-0.48439306,0.3452831,0.2804752,-0.0648079
75,-1.983675,-1.9361529,"('meek', 'impulsive')",-0.90993506,-0.84926414,-1.446805,-1.3927085,0.0540965
76,2.0353932,2.004398,"('anxious', 'daring')",0.06310053,0.038395107,1.0492469,1.0213966,-0.0278503
77,0.44600984,0.40972805,"('unmotivated', 'motivated')",-0.78842455,-0.6931579,-0.1712074,-0.1417149,0.0294925
78,0.333046,0.3614657,"('nonresilient', 'resilient')",0.26231113,0.28926465,0.2976786,0.3253652,0.0276866
79,-2.1541138,-2.295931,"('wavering', 'unwavering')",-0.5957248,-0.57600445,-1.3749193,-1.4359678,-0.0610485
80,1.8656417,1.7969552,"('dominated', 'dominating')",-0.60766035,-0.50493664,0.6289907,0.6460093,0.0170186
81,2.462045,2.400915,"('submissive', 'aggressive')",-0.072481036,-0.07682605,1.194782,1.1620444,-0.0327376
82,0.8185575,0.87078047,"('poor', 'rich')",6.42773,6.6281557,3.6231437,3.7494681,0.1263244
83,-0.15393297,-0.29378182,"('powerless', 'powerful')",-0.78532505,-0.8484108,-0.469629,-0.5710963,-0.1014673
84,0.20836775,0.1755562,"('inferior', 'superior')",0.91001093,0.7928781,0.5591893,0.4842171,-0.0749722
85,-2.6920335,-2.7710464,"('insignificant', 'prestigious')",-0.7949729,-0.86828125,-1.7435032,-1.8196638,-0.0761606
86,0.9319834,0.8413215,"('uninfluential', 'influential')",-0.13804275,-0.15759039,0.3969703,0.3418656,-0.0551047
87,0.96255356,0.8497631,"('unsuccessful', 'successful')",0.6498042,0.6596464,0.8061789,0.7547047,-0.0514742
88,-0.63205165,-0.6707569,"('low', 'eminent')",-0.37131602,-0.37209547,-0.5016838,-0.5214262,-0.0197424
