,pepsi_male,pepsi_female,tuple,bottling_male,bottling_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
57,-0.86433744,-0.85861355,"('unimaginative', 'imaginative')",-1.6675156,-1.6736672,-0.26396993,-0.35719478,-2.808396,-2.8287587,-1.4010549,-1.4295585,-0.0285036
58,-0.19134572,-0.119127594,"('undiscriminating', 'discriminating')",-0.137341,-0.11257285,0.6921413,0.6800494,-0.086710095,-0.053635933,0.0691861,0.0986783,0.0294922
59,0.14798008,0.13447854,"('foolish', 'wise')",0.5253646,0.5026956,-1.6089593,-1.545875,0.07875064,0.09286348,-0.214216,-0.2039593,0.0102567
60,1.1093963,1.1630423,"('inefficient', 'efficient')",-0.48125547,-0.4613669,2.1811957,2.119166,-0.3128164,-0.18071406,0.6241301,0.6600318,0.0359017
61,0.74466133,0.66702163,"('illogical', 'logical')",-0.6890311,-0.7675898,0.31623256,0.19531865,0.16431476,0.11676632,0.1340444,0.0528792,-0.0811652
62,1.1793008,1.2217722,"('incompetent', 'brilliant')",-0.9666428,-0.9499471,1.1295096,1.0809902,-0.45953846,-0.33803126,0.2206573,0.253696,0.0330387
63,0.6642804,0.7206374,"('unperceptive', 'insightful')",-0.767683,-0.7415107,1.5250683,1.5213426,0.49324805,0.60703963,0.4787284,0.5268772,0.0481488
64,-0.56684554,-0.6680981,"('shy', 'confident')",0.13351811,0.023897916,1.4427881,1.4231895,-6.8814197,-6.861734,-1.4679897,-1.5206861,-0.0526964
65,-0.04831166,-0.17530768,"('insecure', 'secure')",-0.9134285,-1.0599092,1.5504538,1.3783779,-0.22923127,-0.26298723,0.0898706,-0.0299565,-0.1198271
66,-0.90365404,-0.88762015,"('inactive', 'active')",-0.5340848,-0.52943844,0.2614948,0.28996992,0.93919927,0.9325425,-0.0592612,-0.0486365,0.0106247
67,1.4043895,1.3127993,"('doubtful', 'determined')",1.079273,1.0383697,1.1194775,1.1371666,-0.54994106,-0.482737,0.7632998,0.7513996,-0.0119002
68,-0.06676766,-0.16880211,"('dependent', 'independent')",-0.49674255,-0.5350671,0.28652832,0.22432847,-0.48563474,-0.48855752,-0.1906542,-0.2420246,-0.0513704
69,-0.84694326,-0.8293722,"('lazy', 'industrious')",1.179466,1.2512015,-0.36534956,-0.26292026,-1.0793917,-1.0233058,-0.2780546,-0.2160992,0.0619554
70,-0.08926967,-0.04858656,"('lethargic', 'energetic')",-1.1132797,-1.1749941,0.76885825,0.73609847,0.36067858,0.4053583,-0.0182531,-0.020531,-0.0022779
71,1.5167568,1.5939225,"('diffident', 'self-confident')",1.0287828,1.133899,-0.49440008,-0.4876251,0.22828645,0.20618352,0.5698565,0.6115949,0.0417384
72,0.21985896,0.18680814,"('unambitious', 'ambitious')",-1.2883339,-1.3089672,0.60888696,0.5461113,-0.7488111,-0.7176646,-0.3020998,-0.3234281,-0.0213283
73,1.1354289,1.1397458,"('helpless', 'self-reliant')",1.3151219,1.3183082,-0.027553912,-0.0057248194,-3.4632473,-3.4300833,-0.2600626,-0.2444385,0.0156241
74,1.0966707,1.1499759,"('undedicated', 'dedicated')",-0.19388789,-0.14505073,1.420879,1.4057574,0.29318398,0.29927388,0.6542115,0.6774892,0.0232777
75,-1.5654209,-1.5418055,"('meek', 'impulsive')",0.16043119,0.18661246,-1.5744022,-1.4960452,-0.30595398,-0.23019923,-0.8213365,-0.7703594,0.0509771
76,-0.1455377,-0.125179,"('anxious', 'daring')",-0.7465599,-0.75468576,1.0697964,1.0693942,0.1897898,0.17751825,0.0918722,0.0917619,-0.0001103
77,-0.10353528,-0.08496685,"('unmotivated', 'motivated')",-0.46360767,-0.48029137,0.3654197,0.3207449,-1.574552,-1.4478397,-0.4440688,-0.4230883,0.0209805
78,-0.203332,-0.06550829,"('nonresilient', 'resilient')",-0.63832235,-0.47788402,0.7947184,0.82589954,-0.08891792,0.020802481,-0.0339635,0.0758274,0.1097909
79,-0.19882335,-0.18061313,"('wavering', 'unwavering')",-0.16732702,-0.10787008,-2.0966768,-2.0019057,0.05336652,0.07661849,-0.6023652,-0.5534426,0.0489226
80,0.18602946,0.107294776,"('dominated', 'dominating')",-0.045868434,-0.19321117,1.7375629,1.6702437,-1.3111835,-1.2674466,0.1416351,0.0792202,-0.0624149
81,-0.08181469,-0.22395688,"('submissive', 'aggressive')",-0.6767159,-0.8691938,2.4561708,2.2469473,-0.8395919,-0.8579399,0.2145121,0.0739642,-0.1405479
82,-0.29813877,-0.30738965,"('poor', 'rich')",-0.9982304,-1.0142401,0.29186678,0.23726898,6.259784,6.222181,1.3138205,1.2844551,-0.0293654
83,0.060158484,0.04503679,"('powerless', 'powerful')",-0.18494052,-0.19711475,-0.48237634,-0.49730995,-1.297681,-1.2903721,-0.4762098,-0.48494,-0.0087302
84,1.2313758,1.1713235,"('inferior', 'superior')",0.49986073,0.42016062,0.099870734,0.092589945,0.60183084,0.593502,0.6082345,0.5693941,-0.0388404
85,0.8681789,0.9309779,"('insignificant', 'prestigious')",1.1061883,1.1405356,-1.3619509,-1.2836936,0.516383,0.53842497,0.2821998,0.3315612,0.0493614
86,0.761628,0.76090634,"('uninfluential', 'influential')",-1.6947151,-1.7478817,0.6165546,0.5103656,-0.14021543,-0.2018245,-0.114187,-0.1696085,-0.0554215
87,1.1090366,1.0821583,"('unsuccessful', 'successful')",0.22785875,0.20102878,1.5040848,1.4357285,0.45105538,0.4946687,0.8230088,0.8033961,-0.0196127
88,0.25336885,0.2270837,"('low', 'eminent')",-0.28418761,-0.3637132,-0.6277032,-0.7650462,0.36687025,0.29859564,-0.0729129,-0.15077,-0.0778571
