,robert_male,robert_female,tuple,half_male,half_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
16,-1.0586284,-1.2246377,"('unpopular', 'popular')",-1.9206733,-2.0886574,0.091973834,-0.01455833,0.5531726,0.4742155,-0.5835388,-0.7134095,-0.1298707
17,-1.016913,-1.0373647,"('nasty', 'nice')",0.26095992,0.17020047,-1.1940918,-1.1829735,-0.6115627,-0.53556097,-0.6404019,-0.6464247,-0.0060228
18,-0.5263137,-0.62638086,"('disagreeable', 'welcoming')",-0.651086,-0.71578676,0.8808115,0.9144972,-0.5025571,-0.5516165,-0.1997863,-0.2448217,-0.0450354
19,-0.9091823,-0.8340314,"('inhospitable', 'hospitable')",-0.25790933,-0.40711173,-1.2853091,-1.2725434,-0.6690982,-0.61612284,-0.7803747,-0.7824523,-0.0020776
20,0.63912046,0.56005704,"('rough', 'thoughtful')",0.9729385,0.98044956,0.2679189,0.23631456,1.311525,1.236908,0.7978757,0.7534323,-0.0444434
21,3.1846576,3.1733391,"('immoral', 'moral')",0.62074935,0.72949845,0.36148113,0.29990315,-0.40326458,-0.4574029,0.9409059,0.9363344,-0.0045715
22,1.233901,1.0987414,"('untrustworthy', 'trustworthy')",1.2713786,1.2930169,0.40439376,0.33342004,-0.6574282,-0.7311222,0.5630612,0.4985141,-0.0645471
23,1.5678408,1.3161117,"('insincere', 'sincere')",2.5237706,2.5157428,0.103230625,-0.011760905,5.393475,5.215209,2.3970792,2.2588255,-0.1382537
24,2.036627,2.0761409,"('dishonest', 'honest')",1.0901225,1.1084994,0.08625458,0.060001504,0.55782336,0.46127585,0.9427069,0.9264795,-0.0162274
25,-0.6537167,-0.6050768,"('egoistic', 'altruistic')",-0.56890374,-0.64209986,0.08006851,0.12215985,1.2602988,1.2747632,0.0294367,0.0374366,0.0079999
26,-1.7438722,-1.6812738,"('hardhearted', 'benevolent')",-0.31004465,-0.2470084,1.8815343,1.8754247,1.7911038,1.7309369,0.4046803,0.4195198,0.0148395
27,-1.2438041,-1.2268591,"('hardhearted', 'softhearted')",-0.35528088,-0.35440585,-0.9578209,-0.91846234,0.6738322,0.6168095,-0.4707684,-0.4707294,3.9e-05
28,0.9047536,0.6616347,"('disloyal', 'loyal')",0.27533352,0.24560305,-0.10372799,-0.25184724,0.9060738,0.67731494,0.4956082,0.3331764,-0.1624318
29,-0.61339986,-0.46147352,"('unfair', 'fair')",-0.29928774,-0.27786797,-0.9519688,-0.9511696,-0.62135434,-0.694771,-0.6215027,-0.5963205,0.0251822
30,1.3588538,1.3084139,"('intolerant', 'tolerant')",2.4591956,2.4422314,0.8123404,0.7351868,1.5379162,1.4224228,1.5420765,1.4770638,-0.0650127
31,-2.4588125,-2.1947334,"('evil', 'good')",-2.6813283,-2.6730616,-0.56288207,-0.48636776,-1.3753066,-1.298559,-1.7695823,-1.6631804,0.1064019
32,0.82999176,0.80511254,"('unkind', 'kind')",0.7751217,0.8312415,-0.21191925,-0.2745168,1.0099247,0.8558098,0.6007797,0.5544118,-0.0463679
33,-0.0008410206,-0.06412554,"('wrong', 'right')",-0.64590895,-0.7633422,0.5969765,0.6159019,-0.75333184,-0.73171633,-0.2007763,-0.2358205,-0.0350442
34,0.022674972,0.029256657,"('mean', 'honorable')",-0.5694705,-0.4832643,0.30024934,0.30949193,5.8245587,5.7860594,1.3945031,1.410386,0.0158829
35,-2.0752904,-1.944513,"('corrupt', 'incorrupt')",-2.0525043,-2.204128,-0.44549185,-0.50789756,-0.48359346,-0.5353191,-1.26422,-1.2979643,-0.0337443
36,-2.534868,-2.560589,"('hostile', 'amicable')",-3.1493623,-3.268702,0.47583404,0.3682281,0.017887969,-0.13970317,-1.2976271,-1.4001917,-0.1025646
37,1.485902,1.4594002,"('fake', 'genuine')",0.35138777,0.36390245,-0.46265852,-0.48273528,0.16218956,0.15430681,0.3842052,0.3737185,-0.0104867
38,0.37408373,0.30032873,"('untruthful', 'truthful')",0.61758,0.5099804,-0.79818946,-0.77678174,-0.021185156,-0.05804804,0.0430723,-0.0061302,-0.0492025
39,1.4000173,1.5013789,"('exploitative', 'cooperative')",2.1240835,2.2000582,1.3496016,1.3952172,0.41742674,0.43319145,1.3227823,1.3824613,0.059679
40,0.5320892,0.47970158,"('stingy', 'generous')",0.0007543396,0.015350623,-0.09672047,-0.06472981,-1.4292736,-1.4754769,-0.2482876,-0.2612886,-0.013001
41,0.32524458,0.21118966,"('unforgiving', 'forgiving')",0.6060261,0.58293265,0.06233077,0.05651336,0.195654,0.11666429,0.2973139,0.241825,-0.0554889
42,1.0814359,0.8709499,"('unreliable', 'reliable')",0.19655864,0.13242407,-0.21011816,-0.19354443,-2.9746659,-2.983294,-0.4766974,-0.5433661,-0.0666687
43,1.6761252,1.7055271,"('irresponsible', 'responsible')",2.4604578,2.452818,-0.025934393,-0.010179204,0.58407617,0.5858369,1.1736813,1.1835008,0.0098195
44,-0.40164816,-0.47331643,"('prejudiced', 'unprejudiced')",-1.1413856,-1.2062078,0.09511134,0.19412881,-1.3107157,-1.2451373,-0.6896595,-0.6826332,0.0070263
45,1.5419935,1.3744823,"('incompetent', 'competent')",0.84037787,0.8180562,-0.34562963,-0.46770066,-0.3399277,-0.45461845,0.4242035,0.3175548,-0.1066487
46,2.3002608,2.0353804,"('uncompetitive', 'competitive')",1.3527642,1.4279361,-0.04393936,-0.088005275,-0.1200862,-0.19978492,0.8722499,0.7938815,-0.0783684
47,0.83493114,0.9319849,"('stupid', 'smart')",0.37443984,0.4399912,0.09145664,0.13313247,4.892398,4.947321,1.5483063,1.6131074,0.0648011
48,1.0458802,1.1736819,"('unintelligent', 'intelligent')",0.27844113,0.3742758,-0.02671101,-0.038402624,0.38916248,0.355443,0.4216932,0.4662495,0.0445563
49,-0.87138486,-0.8851781,"('unable', 'able')",-0.13316225,-0.17143083,-0.37749496,-0.3769372,-0.36153978,-0.3215061,-0.4358954,-0.4387631,-0.0028677
50,-1.2975687,-1.4135212,"('clumsy', 'skillful')",-2.747843,-2.781387,-0.5189894,-0.5598058,0.0138404,-0.053028844,-1.1376402,-1.2019358,-0.0642956
51,1.3265959,1.1844416,"('uneducated', 'educated')",0.45453316,0.5616729,-0.11508331,-0.19742607,0.41382566,0.30650628,0.5199679,0.4637987,-0.0561692
52,-1.3020133,-1.187535,"('irrational', 'rational')",-2.5241842,-2.5160978,-0.83677614,-0.84722906,-0.0008074278,-0.06953725,-1.1659453,-1.1550997,0.0108456
53,-0.11661758,-0.090403244,"('uncreative', 'creative')",-1.0736394,-1.0893137,-0.66059095,-0.75062543,0.8525066,0.7166407,-0.2495853,-0.3034254,-0.0538401
54,-0.9459039,-0.8734382,"('incapable', 'capable')",-0.24461591,-0.26370192,-0.20513946,-0.20810159,0.7089196,0.72775406,-0.1716849,-0.1543719,0.017313
55,3.234555,3.1550045,"('incompetent', 'clever')",2.4084709,2.4740894,-0.49142876,-0.566772,0.082879886,0.03901539,1.3086193,1.2753344,-0.0332849
56,2.184843,1.9775671,"('impractical', 'practical')",3.4255192,3.45956,1.1230457,1.019084,0.10911971,0.0127594955,1.710632,1.6172427,-0.0933893
57,0.9009557,0.68803865,"('unimaginative', 'imaginative')",0.9095823,0.83929867,-0.72176945,-0.79271436,-2.1451197,-2.2313623,-0.2640878,-0.3741848,-0.110097
58,0.73879325,0.66301215,"('undiscriminating', 'discriminating')",0.34114456,0.290254,-0.029449955,-0.07446135,0.09838912,0.036267698,0.2872193,0.2287681,-0.0584512
59,-0.9851868,-0.77365506,"('foolish', 'wise')",-2.5426822,-2.6017232,0.1483131,0.20150267,0.17732301,0.20902997,-0.8005582,-0.7412114,0.0593468
60,3.2221305,3.19052,"('inefficient', 'efficient')",2.5232894,2.6529253,1.083157,1.0295285,0.46536753,0.48785833,1.8234861,1.8402081,0.016722
61,1.6684552,1.7616724,"('illogical', 'logical')",-0.328313,-0.26852518,-0.7005164,-0.7117935,0.16117366,0.06906477,0.2001999,0.2126046,0.0124047
62,2.6204975,2.6081092,"('incompetent', 'brilliant')",1.8243439,1.9061545,0.31649923,0.35232562,0.22533587,0.2970861,1.2466692,1.2909188,0.0442496
63,1.1190377,1.0620311,"('unperceptive', 'insightful')",-0.63650316,-0.5796412,0.310412,0.32369953,0.93798727,0.92455924,0.4327335,0.4326622,-7.13e-05
64,1.2484096,1.2367893,"('shy', 'confident')",-0.95763063,-0.88873684,-0.063210994,0.0063293967,-5.8012896,-5.748213,-1.3934304,-1.3484577,0.0449727
65,1.9491003,1.7942921,"('insecure', 'secure')",2.2043746,2.290006,0.44761315,0.3824756,0.045119353,-0.022951469,1.1615518,1.1109556,-0.0505962
66,-0.9948694,-1.0239762,"('inactive', 'active')",-0.8800455,-0.8867593,0.43232888,0.50728476,0.84637386,0.9048785,-0.149053,-0.1246431,0.0244099
67,1.2111137,1.2586789,"('doubtful', 'determined')",0.5581875,0.55256265,0.62587965,0.64353216,-0.29981464,-0.22105756,0.5238415,0.5584291,0.0345876
68,0.28136167,0.26658112,"('dependent', 'independent')",0.26834202,0.29650372,-0.41528812,-0.5030397,-0.98164827,-1.0133903,-0.2118082,-0.2383363,-0.0265281
69,-1.9159814,-1.7072523,"('lazy', 'industrious')",-3.2507575,-3.197504,1.3836459,1.4549891,-0.6197486,-0.51056045,-1.1007104,-0.990082,0.1106284
70,2.0481105,1.7159892,"('lethargic', 'energetic')",1.4524372,1.496981,0.20901947,0.18739867,0.70011663,0.6840731,1.1024209,1.0211105,-0.0813104
71,0.11381373,0.24411863,"('diffident', 'self-confident')",-0.8584053,-0.8762454,0.491867,0.50115806,0.3430181,0.3474837,0.0225734,0.0541288,0.0315554
72,0.25259203,0.38661185,"('unambitious', 'ambitious')",0.6318021,0.6607566,-0.6484424,-0.5666799,-1.0484071,-1.0325435,-0.2031138,-0.1379638,0.06515
73,0.026079014,0.11705215,"('helpless', 'self-reliant')",0.9699525,0.8129474,0.6192422,0.6434272,-3.048863,-2.9735522,-0.3583973,-0.3500314,0.0083659
74,0.8672662,0.78794926,"('undedicated', 'dedicated')",0.23640302,0.2531283,0.19775477,0.12607232,0.14140357,0.048161212,0.3607069,0.3038278,-0.0568791
75,-1.3490916,-1.3776603,"('meek', 'impulsive')",-1.2836536,-1.4478722,-0.24970624,-0.18942486,-0.49128598,-0.37343645,-0.8434344,-0.8470984,-0.003664
76,1.878309,1.8679787,"('anxious', 'daring')",1.4454263,1.5549691,0.95809656,0.9485395,0.62720627,0.64410365,1.2272595,1.2538978,0.0266383
77,0.79949677,0.854283,"('unmotivated', 'motivated')",0.10949919,0.09600636,-0.27508837,-0.3033761,-0.8660294,-0.8066423,-0.0580304,-0.0399323,0.0180981
78,-0.92439365,-0.93325156,"('nonresilient', 'resilient')",-1.1230061,-1.0564504,-0.22845654,-0.20180444,0.49679422,0.52976507,-0.4447655,-0.4154353,0.0293302
79,-1.710731,-1.6970102,"('wavering', 'unwavering')",-1.5591847,-1.6405251,-0.919846,-0.96628505,-0.32187963,-0.3290591,-1.1279104,-1.1582199,-0.0303095
80,2.468432,2.3376865,"('dominated', 'dominating')",1.8017955,1.8364542,-0.12640306,-0.06300926,-0.9193971,-0.8454386,0.8061069,0.8164233,0.0103164
81,3.0584638,2.903368,"('submissive', 'aggressive')",1.6932389,1.8565589,0.38733715,0.41854566,-0.2577372,-0.22660136,1.2203257,1.2379677,0.017642
82,0.069188364,0.011794288,"('poor', 'rich')",-0.35988456,-0.27148736,-0.7322604,-0.8287104,5.3378696,5.1916046,1.0787282,1.0258002,-0.052928
83,0.88182247,0.8370239,"('powerless', 'powerful')",-0.5882233,-0.60701877,-0.10892889,-0.07815193,-0.5821059,-0.60764986,-0.0993589,-0.1139492,-0.0145903
84,0.30651656,0.34315425,"('inferior', 'superior')",0.36930084,0.36017114,0.66105646,0.5978624,1.0041112,0.97144896,0.5852462,0.5681592,-0.017087
85,-2.28113,-2.1192365,"('insignificant', 'prestigious')",-3.8108375,-4.0356264,-0.17591485,-0.17092443,0.45678988,0.45575437,-1.4527731,-1.4675083,-0.0147352
86,1.4661918,1.2793025,"('uninfluential', 'influential')",-0.16200243,-0.13723691,-0.3766974,-0.5074428,-0.30340633,-0.450683,0.1560214,0.0459849,-0.1100365
87,0.64617705,0.5742932,"('unsuccessful', 'successful')",-0.95027065,-0.92575353,1.4061154,1.4003305,1.1939665,1.2458923,0.5739971,0.5736907,-0.0003064
88,-0.29677278,-0.24725622,"('low', 'eminent')",-1.423679,-1.4352295,0.36508027,0.3097202,0.40004635,0.34565163,-0.2388313,-0.2567785,-0.0179472
