,zoetis_male,zoetis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.4239556,-0.49388385,"('unsociable', 'sociable')",-0.192548,-0.29357558,-0.3082518,-0.3937297,-0.0854779
1,-0.40750504,-0.49437603,"('unfriendly', 'friendly')",1.4890379,1.294473,0.5407664,0.4000485,-0.1407179
2,0.6323998,0.6624363,"('unlikable', 'likable')",0.4890237,0.5942093,0.5607117,0.6283228,0.0676111
3,-0.8404183,-0.7108898,"('repellent', 'pleasant')",-0.06765077,-0.0013857856,-0.4540345,-0.3561378,0.0978967
4,-0.56666523,-0.616702,"('disliked', 'liked')",-6.0457063,-6.1346374,-3.3061857,-3.3756697,-0.069484
5,-1.5627972,-1.6033111,"('distant', 'outgoing')",-0.5321144,-0.6226944,-1.0474558,-1.1130028,-0.065547
6,-1.6935133,-1.7122394,"('distant', 'open')",0.014290921,-0.11763786,-0.8396112,-0.9149386,-0.0753274
7,-0.26866233,-0.19822246,"('insensitive', 'sensitive')",0.27377898,0.33791217,0.0025583,0.0698449,0.0672866
8,-0.26144055,-0.34353662,"('unaffectionate', 'affectionate')",0.7827796,0.6177101,0.2606695,0.1370867,-0.1235828
9,-0.65079266,-0.637354,"('unaffectionate', 'caring')",0.8377654,0.7443065,0.0934864,0.0534762,-0.0400102
10,-0.72480774,-0.6572732,"('unsympathetic', 'sympathetic')",-0.4538463,-0.44822884,-0.589327,-0.552751,0.036576
11,0.39889467,0.4717027,"('unhelpful', 'helpful')",1.3380065,1.433231,0.8684506,0.9524668,0.0840162
12,0.69106996,0.8544278,"('unsupportive', 'supportive')",-1.7682369,-1.6992749,-0.5385835,-0.4224235,0.11616
13,-0.7395244,-0.71430606,"('impolite', 'polite')",-0.7274349,-0.68251187,-0.7334796,-0.698409,0.0350706
14,0.38064152,0.41535652,"('antisocial', 'social')",-0.26943013,-0.23223978,0.0556057,0.0915584,0.0359527
15,-0.5346605,-0.6280579,"('boring', 'funny')",0.5607527,0.51150805,0.0130461,-0.0582749,-0.071321
16,-1.7253132,-1.7403045,"('unpopular', 'popular')",0.30962425,0.29657897,-0.7078445,-0.7218627,-0.0140182
17,0.06113482,0.16303492,"('nasty', 'nice')",-0.3308326,-0.31624815,-0.1348489,-0.0766066,0.0582423
18,0.28243703,0.35457525,"('disagreeable', 'welcoming')",-0.4015224,-0.44064584,-0.0595427,-0.0430353,0.0165074
19,-1.6009177,-1.622913,"('inhospitable', 'hospitable')",-0.42545736,-0.40155762,-1.0131875,-1.0122353,0.0009522
20,0.75682247,0.74548703,"('rough', 'thoughtful')",1.4744434,1.3979772,1.115633,1.0717322,-0.0439008
21,0.7927239,0.79233456,"('immoral', 'moral')",-0.466038,-0.38645658,0.163343,0.202939,0.039596
22,0.5301424,0.514577,"('untrustworthy', 'trustworthy')",-0.6627016,-0.703916,-0.0662796,-0.0946695,-0.0283899
23,0.40509307,0.4325668,"('insincere', 'sincere')",4.9473686,4.8925858,2.6762309,2.6625762,-0.0136547
24,-0.52960813,-0.58301675,"('dishonest', 'honest')",0.4094213,0.3435619,-0.0600934,-0.1197274,-0.059634
25,-0.23243667,-0.30454314,"('egoistic', 'altruistic')",1.550178,1.4517809,0.6588707,0.5736189,-0.0852518
26,0.8633642,0.7898065,"('hardhearted', 'benevolent')",2.03294,1.9719857,1.4481521,1.3808961,-0.067256
27,0.8618526,0.94847745,"('hardhearted', 'softhearted')",1.3503203,1.2256634,1.1060865,1.0870705,-0.019016
28,-0.20965916,-0.29231787,"('disloyal', 'loyal')",0.82179743,0.68962663,0.3060691,0.1986544,-0.1074147
29,-0.80519515,-0.9298342,"('unfair', 'fair')",-0.5779568,-0.73128754,-0.691576,-0.8305609,-0.1389849
30,0.69658977,0.6755437,"('intolerant', 'tolerant')",1.4513066,1.4329486,1.0739481,1.0542462,-0.0197019
31,-0.96657157,-0.8992408,"('evil', 'good')",-0.8059903,-0.9093269,-0.8862809,-0.9042839,-0.018003
32,0.14378016,0.15240929,"('unkind', 'kind')",0.74292475,0.63657314,0.4433525,0.3944912,-0.0488613
33,-0.22672819,-0.30182186,"('wrong', 'right')",-0.4916057,-0.5420752,-0.3591669,-0.4219486,-0.0627817
34,-0.36292908,-0.2527105,"('mean', 'honorable')",5.399887,5.491505,2.5184791,2.6193974,0.1009183
35,-0.14717712,-0.26433435,"('corrupt', 'incorrupt')",-0.042324424,-0.21076155,-0.0947508,-0.2375479,-0.1427971
36,-1.2628053,-1.341241,"('hostile', 'amicable')",0.35731474,0.13129508,-0.4527453,-0.604973,-0.1522277
37,0.6265012,0.5841103,"('fake', 'genuine')",0.30032742,0.28667587,0.4634143,0.4353931,-0.0280212
38,-0.25243923,-0.19958732,"('untruthful', 'truthful')",-0.42505935,-0.40448478,-0.3387493,-0.302036,0.0367133
39,0.4494006,0.50647897,"('exploitative', 'cooperative')",0.5569903,0.57273376,0.5031955,0.5396063,0.0364108
40,0.34726116,0.3525847,"('stingy', 'generous')",-1.3727098,-1.4859002,-0.5127243,-0.5666577,-0.0539334
41,0.7922695,0.81165445,"('unforgiving', 'forgiving')",0.07382807,0.002810007,0.4330488,0.4072322,-0.0258166
42,0.5177471,0.58854043,"('unreliable', 'reliable')",-2.8505971,-2.751096,-1.166425,-1.0812778,0.0851472
43,-0.22785756,-0.10695067,"('irresponsible', 'responsible')",0.40833306,0.44823343,0.0902378,0.1706414,0.0804036
44,0.22608083,0.21575694,"('prejudiced', 'unprejudiced')",-1.0622654,-1.0521307,-0.4180923,-0.4181869,-9.46e-05
45,-0.6901838,-0.6227323,"('incompetent', 'competent')",-0.113398924,-0.11321654,-0.4017914,-0.3679744,0.033817
46,-0.366329,-0.249253,"('uncompetitive', 'competitive')",-0.54732025,-0.4777403,-0.4568246,-0.3634967,0.0933279
47,-0.7061645,-0.7244231,"('stupid', 'smart')",5.1362453,5.19878,2.2150404,2.2371786,0.0221382
48,0.72595567,0.7138976,"('unintelligent', 'intelligent')",0.67149603,0.6986199,0.6987258,0.7062588,0.007533
49,-0.48401627,-0.31525177,"('unable', 'able')",0.030607335,0.106135875,-0.2267045,-0.1045579,0.1221466
50,0.04421017,0.095005915,"('clumsy', 'skillful')",-0.031312913,-0.077999406,0.0064486,0.0085033,0.0020547
51,-0.5363497,-0.665062,"('uneducated', 'educated')",0.06160111,0.019086089,-0.2373743,-0.322988,-0.0856137
52,-0.6416175,-0.8244839,"('irrational', 'rational')",0.47330457,0.2667248,-0.0841565,-0.2788795,-0.194723
53,-1.499762,-1.4504831,"('uncreative', 'creative')",0.60047174,0.5520276,-0.4496452,-0.4492278,0.0004174
54,-0.7577952,-0.8297639,"('incapable', 'capable')",0.965712,0.9968289,0.1039584,0.0835325,-0.0204259
55,0.601681,0.66907614,"('incompetent', 'clever')",0.3288383,0.37892476,0.4652596,0.5240005,0.0587409
56,0.032182444,0.04506543,"('impractical', 'practical')",-0.19969639,-0.14729202,-0.083757,-0.0511133,0.0326437
57,-0.052920703,-0.0628426,"('unimaginative', 'imaginative')",-2.0960631,-2.1018896,-1.074492,-1.0823661,-0.0078741
58,0.31444505,0.28192094,"('undiscriminating', 'discriminating')",0.09644952,0.041502483,0.2054473,0.1617117,-0.0437356
59,0.039255507,-0.044767417,"('foolish', 'wise')",0.3850637,0.33480018,0.2121596,0.1450164,-0.0671432
60,0.56469065,0.71508306,"('inefficient', 'efficient')",-0.075804874,0.11140351,0.2444429,0.4132433,0.1688004
61,-0.5317568,-0.58713466,"('illogical', 'logical')",0.118128955,-0.01922109,-0.2068139,-0.3031779,-0.096364
62,0.17607787,0.30681473,"('incompetent', 'brilliant')",0.06840084,0.24022906,0.1222394,0.2735219,0.1512825
63,0.06913592,0.18791059,"('unperceptive', 'insightful')",0.65959734,0.76442313,0.3643666,0.4761668,0.1118002
64,-0.26313412,-0.25802466,"('shy', 'confident')",-6.1750827,-6.092204,-3.2191083,-3.1751144,0.0439939
65,0.39609715,0.3949462,"('insecure', 'secure')",-0.26035658,-0.20648316,0.0678703,0.0942315,0.0263612
66,-1.007613,-1.0446625,"('inactive', 'active')",0.56848496,0.5648567,-0.219564,-0.2399029,-0.0203389
67,0.2801147,0.25784367,"('doubtful', 'determined')",-0.30545723,-0.22624913,-0.0126713,0.0157973,0.0284686
68,-0.38027912,-0.37904504,"('dependent', 'independent')",-0.6061324,-0.6159583,-0.4932058,-0.4975017,-0.0042959
69,-0.1346891,-0.08609852,"('lazy', 'industrious')",-0.31302756,-0.33113444,-0.2238583,-0.2086165,0.0152418
70,0.032284,0.10326308,"('lethargic', 'energetic')",0.49038923,0.5857597,0.2613366,0.3445114,0.0831748
71,-0.82481915,-0.8210631,"('diffident', 'self-confident')",0.45277062,0.43746176,-0.1860243,-0.1918007,-0.0057764
72,0.0939752,0.07211953,"('unambitious', 'ambitious')",-0.85063916,-0.8406458,-0.378332,-0.3842631,-0.0059311
73,0.7274621,0.7048969,"('helpless', 'self-reliant')",-2.692641,-2.7305315,-0.9825895,-1.0128173,-0.0302278
74,0.73765886,0.789879,"('undedicated', 'dedicated')",0.19384584,0.1451633,0.4657524,0.4675212,0.0017688
75,0.42580742,0.40416682,"('meek', 'impulsive')",-0.43170998,-0.3780685,-0.0029513,0.0130492,0.0160005
76,0.904449,0.9800396,"('anxious', 'daring')",0.30096018,0.43303642,0.6027046,0.706538,0.1038334
77,-0.6894661,-0.64984304,"('unmotivated', 'motivated')",-1.1888355,-1.0384922,-0.9391508,-0.8441676,0.0949832
78,0.18214442,0.30002514,"('nonresilient', 'resilient')",0.17147018,0.2603422,0.1768073,0.2801837,0.1033764
79,-0.6329326,-0.6662786,"('wavering', 'unwavering')",-0.22830634,-0.20976178,-0.4306195,-0.4380202,-0.0074007
80,0.22097349,0.24499464,"('dominated', 'dominating')",-1.3289713,-1.1942534,-0.5539989,-0.4746294,0.0793695
81,0.61706835,0.53928536,"('submissive', 'aggressive')",-0.6471072,-0.50606346,-0.0150194,0.016611,0.0316304
82,-1.1020663,-1.15178,"('poor', 'rich')",5.374961,5.386662,2.1364474,2.1174409,-0.0190065
83,-0.1317626,-0.16640167,"('powerless', 'powerful')",-0.92041624,-0.9101912,-0.5260894,-0.5382964,-0.012207
84,0.15853138,0.08587518,"('inferior', 'superior')",1.1691719,1.1124545,0.6638517,0.5991648,-0.0646869
85,0.2683186,0.2099689,"('insignificant', 'prestigious')",0.8410435,0.74380636,0.5546811,0.4768876,-0.0777935
86,-0.6007057,-0.7149615,"('uninfluential', 'influential')",-0.38099772,-0.4833622,-0.4908517,-0.5991619,-0.1083102
87,-0.7087918,-0.80197287,"('unsuccessful', 'successful')",0.8501683,0.89605945,0.0706882,0.0470433,-0.0236449
88,-0.38486594,-0.47558495,"('low', 'eminent')",0.3511257,0.33671445,-0.0168701,-0.0694353,-0.0525652
