,federated_male,federated_female,tuple,hermes_male,hermes_female,inc_male,inc_female,average_male,average_female,female-male
0,0.055706635,-0.09375941,"('unsociable', 'sociable')",2.0167599,1.9500235,-0.47080037,-0.5889307,0.5338887,0.4224445,-0.1114442
1,-1.4904987,-1.5259056,"('unfriendly', 'friendly')",0.6702872,0.7664098,2.0167007,1.9455737,0.3988298,0.3953593,-0.0034705
2,0.6672074,0.68846714,"('unlikable', 'likable')",0.58469164,0.5930982,0.8066706,0.94807863,0.6861899,0.7432147,0.0570248
3,-0.7011869,-0.69863534,"('repellent', 'pleasant')",-0.42814603,-0.39074644,0.12591541,0.16044457,-0.3344725,-0.3096458,0.0248267
4,0.18875425,0.24279155,"('disliked', 'liked')",-0.47922993,-0.44441098,-6.3392153,-6.3270407,-2.209897,-2.1762201,0.0336769
5,-0.4265068,-0.37392288,"('distant', 'outgoing')",-0.7723161,-0.7005774,-0.25390372,-0.15618026,-0.4842422,-0.4102269,0.0740153
6,-0.88760656,-0.782844,"('distant', 'open')",-0.8808123,-0.7396978,0.3521629,0.45794708,-0.4720853,-0.3548649,0.1172204
7,0.0045960024,-0.03315838,"('insensitive', 'sensitive')",0.57499,0.6106821,-0.049056694,-0.040684797,0.1768431,0.1789463,0.0021032
8,-1.7466224,-1.7090966,"('unaffectionate', 'affectionate')",-0.6273621,-0.49912426,0.64907557,0.7063816,-0.5749697,-0.5006131,0.0743566
9,-1.0616494,-1.0784976,"('unaffectionate', 'caring')",0.37947887,0.49261662,1.1266578,1.1830829,0.1481624,0.1990673,0.0509049
10,-1.177057,-1.2385567,"('unsympathetic', 'sympathetic')",0.12760839,0.15793702,-0.56731373,-0.64186746,-0.5389208,-0.5741624,-0.0352416
11,-0.2882245,-0.38964656,"('unhelpful', 'helpful')",0.76799107,0.7771365,2.1823645,2.2469416,0.887377,0.8781439,-0.0092331
12,-0.12612203,-0.015806165,"('unsupportive', 'supportive')",0.83998513,1.0181279,-2.0881748,-2.0067065,-0.4581039,-0.3347949,0.123309
13,-0.21829547,-0.29635897,"('impolite', 'polite')",1.2059414,1.1248444,-0.5075649,-0.55645233,0.160027,0.0906777,-0.0693493
14,0.752011,0.65587515,"('antisocial', 'social')",1.2459664,1.1460829,-0.5646498,-0.6820563,0.4777759,0.3733006,-0.1044753
15,-0.12598775,-0.19210744,"('boring', 'funny')",0.1487004,0.060584478,0.3734648,0.3513146,0.1320591,0.0732639,-0.0587952
16,-1.1849173,-1.117809,"('unpopular', 'popular')",-1.9103031,-1.7952137,0.5939859,0.6129752,-0.8337448,-0.7666825,0.0670623
17,0.22170472,0.30729485,"('nasty', 'nice')",-0.4923274,-0.41783044,-0.40304905,-0.36906347,-0.2245572,-0.1598664,0.0646908
18,-0.88366395,-0.8401502,"('disagreeable', 'welcoming')",-0.21888265,-0.16093239,-0.5604683,-0.5403136,-0.5543383,-0.5137987,0.0405396
19,-0.5509447,-0.45412678,"('inhospitable', 'hospitable')",-0.7882999,-0.7128499,-0.114332356,0.06834391,-0.4845256,-0.3662109,0.1183147
20,-0.11558128,-0.11881935,"('rough', 'thoughtful')",0.7256209,0.77496225,0.8417786,0.7846134,0.4839394,0.4802521,-0.0036873
21,-0.27301776,-0.3785387,"('immoral', 'moral')",0.4218691,0.33891386,-0.9035852,-0.97626406,-0.251578,-0.3386296,-0.0870516
22,-0.7350829,-0.7389014,"('untrustworthy', 'trustworthy')",-0.405333,-0.45222536,-1.0945506,-1.1449934,-0.7449888,-0.7787067,-0.0337179
23,0.29793048,0.16571614,"('insincere', 'sincere')",1.1200929,1.0672071,5.777922,5.688329,2.3986486,2.3070841,-0.0915645
24,-0.32530722,-0.35875294,"('dishonest', 'honest')",0.07036062,0.07554376,0.7294107,0.7044689,0.1581547,0.1404199,-0.0177348
25,-0.45053706,-0.45670506,"('egoistic', 'altruistic')",-0.17930308,-0.15741958,1.4177535,1.3761328,0.2626378,0.2540027,-0.0086351
26,0.6852993,0.63698524,"('hardhearted', 'benevolent')",2.2802844,2.2796023,1.9407165,1.8051795,1.6354335,1.5739223,-0.0615112
27,-1.0110462,-0.9581892,"('hardhearted', 'softhearted')",0.28206298,0.39641958,1.1412213,1.1073176,0.1374127,0.1818493,0.0444366
28,-0.35572347,-0.50887907,"('disloyal', 'loyal')",0.39743236,0.359266,0.97317684,0.846303,0.3382952,0.23223,-0.1060652
29,-0.8484952,-0.8466104,"('unfair', 'fair')",-0.8122862,-0.85135406,-0.5931089,-0.7122655,-0.7512968,-0.80341,-0.0521132
30,0.71373105,0.63656676,"('intolerant', 'tolerant')",1.2465,1.2410276,1.2996398,1.2460331,1.0866237,1.0412091,-0.0454146
31,-1.3178837,-1.1487861,"('evil', 'good')",-1.3621879,-1.2351393,-0.95964897,-0.95361036,-1.2132401,-1.112512,0.1007281
32,0.6829231,0.58707947,"('unkind', 'kind')",0.8056141,0.7802254,1.1747632,1.0685513,0.8877668,0.811952,-0.0758148
33,0.00030406564,-0.0012329072,"('wrong', 'right')",0.12540472,0.09373051,-0.44588566,-0.5118709,-0.1067256,-0.1397911,-0.0330655
34,0.10455595,0.20179786,"('mean', 'honorable')",0.5992355,0.6870913,6.013027,6.158148,2.2389396,2.3490124,0.1100728
35,-0.078591734,-0.046791866,"('corrupt', 'incorrupt')",-1.2180954,-1.2417108,-0.08214122,-0.17495297,-0.4596094,-0.4878186,-0.0282092
36,-0.13434097,-0.16255061,"('hostile', 'amicable')",-0.7465273,-0.6831713,0.75797623,0.58292776,-0.040964,-0.087598,-0.046634
37,0.038227297,0.094454564,"('fake', 'genuine')",0.06325643,0.06614526,0.11188447,0.18404354,0.0711227,0.1148811,0.0437584
38,-0.0197846,0.012071263,"('untruthful', 'truthful')",0.43521333,0.51270485,0.15716515,0.24698275,0.1908646,0.257253,0.0663884
39,1.9100684,1.8345621,"('exploitative', 'cooperative')",2.304742,2.2617373,0.268729,0.23256083,1.4945132,1.4429533,-0.0515599
40,-0.25589168,-0.2758276,"('stingy', 'generous')",-0.3187674,-0.24971266,-2.0934975,-2.1916888,-0.8893855,-0.905743,-0.0163575
41,-0.14266941,-0.14535075,"('unforgiving', 'forgiving')",0.6270858,0.70281434,0.16655482,0.09579599,0.2169904,0.2177532,0.0007628
42,0.7196633,0.7472992,"('unreliable', 'reliable')",-0.13499409,-0.048230678,-3.1113222,-2.9713504,-0.8422176,-0.7574273,0.0847903
43,-0.07135544,-0.06997286,"('irresponsible', 'responsible')",1.5593952,1.6523266,0.24849218,0.30439103,0.578844,0.6289149,0.0500709
44,0.40500933,0.41393977,"('prejudiced', 'unprejudiced')",-1.2284782,-1.2486991,-1.3840662,-1.378991,-0.735845,-0.7379168,-0.0020718
45,-0.72137874,-0.6476651,"('incompetent', 'competent')",1.0795692,1.1547055,-0.41112685,-0.3917557,-0.0176455,0.0384282,0.0560737
46,-0.36032858,-0.39419332,"('uncompetitive', 'competitive')",0.25829947,0.29619655,-0.8819536,-0.8871184,-0.3279942,-0.3283717,-0.0003775
47,0.24762955,0.33516002,"('stupid', 'smart')",0.62763536,0.7262881,5.5452957,5.6189084,2.1401869,2.2267855,0.0865986
48,-1.0776045,-1.0927762,"('unintelligent', 'intelligent')",0.7870845,0.85221165,0.4104696,0.3560586,0.0399832,0.038498,-0.0014852
49,-0.3087788,-0.23957412,"('unable', 'able')",0.091113135,0.15014887,-0.3516351,-0.21268609,-0.1897669,-0.1007038,0.0890631
50,-0.021569768,0.023796553,"('clumsy', 'skillful')",-0.42850184,-0.37173584,0.17822957,0.23566675,-0.090614,-0.0374242,0.0531898
51,-0.4732628,-0.66919035,"('uneducated', 'educated')",0.21810901,0.07240188,0.29044342,0.17180678,0.0117632,-0.1416606,-0.1534238
52,0.00058181584,-0.15004577,"('irrational', 'rational')",-0.33946484,-0.4653274,0.2749273,0.15713245,-0.0213186,-0.1527469,-0.1314283
53,-2.3655329,-2.4077,"('uncreative', 'creative')",-0.1169897,-0.086722314,0.65617967,0.6414168,-0.6087809,-0.6176685,-0.0088876
54,-0.67886275,-0.7573792,"('incapable', 'capable')",-0.3680508,-0.39431885,0.8920105,0.95444,-0.0516344,-0.0657527,-0.0141183
55,-1.0376964,-1.0292894,"('incompetent', 'clever')",0.8982754,0.97291607,-0.29018715,-0.30533043,-0.1432027,-0.1205679,0.0226348
56,1.62614,1.5163853,"('impractical', 'practical')",2.5815973,2.5453687,-0.006216822,0.0027757846,1.4005068,1.3548433,-0.0456635
57,-1.0566794,-1.1305319,"('unimaginative', 'imaginative')",-0.015300203,0.04809174,-2.6679382,-2.7197905,-1.2466393,-1.2674102,-0.0207709
58,-0.18474093,-0.2757057,"('undiscriminating', 'discriminating')",0.3753863,0.35389274,-0.088700816,-0.12188582,0.0339815,-0.0145663,-0.0485478
59,0.3553838,0.3153917,"('foolish', 'wise')",-0.52254236,-0.52302516,0.5953024,0.59595925,0.1427146,0.1294419,-0.0132727
60,0.47515732,0.46872452,"('inefficient', 'efficient')",2.576461,2.624719,-0.28790036,-0.15590239,0.9212393,0.9791803,0.057941
61,-0.91014314,-1.0270784,"('illogical', 'logical')",1.0548456,0.89875436,0.09740859,-0.07616793,0.0807037,-0.068164,-0.1488677
62,-0.2506617,-0.2246314,"('incompetent', 'brilliant')",1.4555835,1.5313954,-0.11569133,0.07906842,0.3630768,0.4619441,0.0988673
63,-0.32837126,-0.3154785,"('unperceptive', 'insightful')",0.935042,1.0159883,0.46646512,0.61605746,0.357712,0.4388558,0.0811438
64,0.50059164,0.36960515,"('shy', 'confident')",-0.4619391,-0.6101871,-6.8806567,-6.8952966,-2.2806681,-2.3786262,-0.0979581
65,0.104718134,-0.11269239,"('insecure', 'secure')",1.5855535,1.3725835,-0.24236728,-0.34602192,0.4826348,0.3046231,-0.1780117
66,-0.51025105,-0.48072967,"('inactive', 'active')",-1.3526031,-1.4173281,0.35436872,0.3823386,-0.5028285,-0.5052397,-0.0024112
67,1.7156469,1.6797469,"('doubtful', 'determined')",-0.050680056,-0.1262377,-0.37912616,-0.31913346,0.4286135,0.4114586,-0.0171549
68,-1.1023333,-1.1908171,"('dependent', 'independent')",0.33492807,0.21864872,-0.8095999,-0.83019763,-0.5256684,-0.6007887,-0.0751203
69,0.6875241,0.7867707,"('lazy', 'industrious')",-0.49011403,-0.45869738,-0.6694088,-0.57659405,-0.1573329,-0.0828402,0.0744927
70,-0.48999718,-0.48251653,"('lethargic', 'energetic')",-0.092129916,0.009367708,-0.058080226,0.038904343,-0.2134024,-0.1447482,0.0686542
71,-0.14564374,-0.10045487,"('diffident', 'self-confident')",1.3425542,1.3731701,0.16487984,0.14726317,0.4539301,0.4733262,0.0193961
72,-0.33690736,-0.36296505,"('unambitious', 'ambitious')",1.2026584,1.1529078,-0.945479,-0.922673,-0.026576,-0.0442434,-0.0176674
73,1.624412,1.5593727,"('helpless', 'self-reliant')",1.1142967,1.1537657,-3.135036,-3.0572355,-0.1321092,-0.114699,0.0174102
74,0.5487426,0.5892309,"('undedicated', 'dedicated')",1.7707272,1.8411145,0.009773232,0.085985444,0.7764143,0.838777,0.0623627
75,-0.5849058,-0.50885653,"('meek', 'impulsive')",-1.8892425,-1.8457794,-0.45290205,-0.34911874,-0.9756835,-0.9012516,0.0744319
76,-0.28045166,-0.2839243,"('anxious', 'daring')",0.68672955,0.6578192,0.117214836,0.16158818,0.1744976,0.1784944,0.0039968
77,-0.20745246,-0.29678556,"('unmotivated', 'motivated')",-0.721456,-0.72470593,-1.5108478,-1.4422423,-0.8132521,-0.8212446,-0.0079925
78,-1.5380713,-1.4161173,"('nonresilient', 'resilient')",-0.3853592,-0.25617066,-0.33024532,-0.21587035,-0.7512252,-0.6293861,0.1218391
