,international_male,international_female,tuple,flavors_male,flavors_female,&_male,&_female,frag_male,frag_female,inc_male,inc_female,average_male,average_female,female-male
30,0.1290302,0.09636135,"('intolerant', 'tolerant')",1.1879002,1.2545636,0.7682885,0.77829325,-0.067234546,-0.16790095,0.8885204,0.80982476,0.581301,0.5542284,-0.0270726
31,-1.7278202,-1.540618,"('evil', 'good')",-1.470612,-1.2639263,-2.2210894,-1.9855117,-0.7935813,-0.5055317,-1.2840166,-1.2547319,-1.4994239,-1.3100639,0.18936
32,0.34599724,0.26816252,"('unkind', 'kind')",0.8863869,0.8079186,1.354443,1.2727122,-0.4551146,-0.5938891,0.69922924,0.5780329,0.5661883,0.4665874,-0.0996009
33,0.6338806,0.648823,"('wrong', 'right')",1.1734908,1.1928078,-0.008731008,0.15389526,1.021991,1.0552269,-0.23517942,-0.22811747,0.5170904,0.5645271,0.0474367
34,0.20812266,0.3005307,"('mean', 'honorable')",0.23447534,0.37256256,-0.058150858,0.06174697,-0.047883656,0.026848648,5.224236,5.140833,1.1121599,1.1805043,0.0683444
35,-0.49268305,-0.52893096,"('corrupt', 'incorrupt')",-1.1983814,-1.2235222,-1.3721285,-1.3571011,0.51534873,0.62721866,-0.39965385,-0.5340287,-0.5894996,-0.6032729,-0.0137733
36,-0.28366828,-0.25696814,"('hostile', 'amicable')",-1.4741675,-1.2658579,-2.1461291,-2.0301878,-0.9546956,-0.8034121,-0.105719596,-0.29433373,-0.9928761,-0.9301519,0.0627242
37,0.07862461,0.078643024,"('fake', 'genuine')",1.0369629,1.0556308,0.38703683,0.4716366,0.6586304,0.67698455,0.2817906,0.28063515,0.488609,0.512706,0.024097
38,-0.07283553,0.025739014,"('untruthful', 'truthful')",0.6106208,0.7275567,0.16543475,0.29534745,-0.42154497,-0.31433326,0.21936929,0.2769345,0.1002089,0.2022489,0.10204
39,1.6957572,1.6839194,"('exploitative', 'cooperative')",1.377151,1.3246435,1.8031904,1.7989725,1.311856,1.3247898,0.25820976,0.2941039,1.2892329,1.2852859,-0.003947
40,0.25083596,0.30208674,"('stingy', 'generous')",-0.22533056,-0.10124426,-1.160294,-1.0183986,-1.2475257,-1.2443542,-1.8568522,-1.9239813,-0.8478333,-0.7971784,0.0506549
41,0.52434,0.55535614,"('unforgiving', 'forgiving')",-0.030718667,0.17356598,-0.05608895,0.04401836,-0.7795319,-0.74194854,-0.041944094,-0.098844305,-0.0767887,-0.0135705,0.0632182
42,0.71943694,0.7978401,"('unreliable', 'reliable')",0.49630955,0.6581463,0.83931816,0.9677371,-0.037274938,-0.0061786612,-2.7667813,-2.5980544,-0.1497983,-0.0361019,0.1136964
43,1.068576,1.0934887,"('irresponsible', 'responsible')",0.90147763,0.97406983,1.155618,1.3082879,-0.29271075,-0.27161264,0.6542148,0.6918966,0.6974351,0.7592261,0.061791
44,0.77403843,0.854058,"('prejudiced', 'unprejudiced')",-0.1727106,-0.2299239,-0.3171829,-0.32372525,1.7213796,1.6697217,-0.91508025,-0.88110447,0.2180889,0.2178052,-0.0002837
45,0.32346573,0.29685792,"('incompetent', 'competent')",0.013724938,0.3177056,1.3101561,1.348852,-0.34488717,-0.3074947,-0.15884031,-0.11286997,0.2287239,0.3086102,0.0798863
46,0.8733274,0.86772454,"('uncompetitive', 'competitive')",0.94730145,1.0580517,1.4552841,1.467411,-0.48736373,-0.56564426,0.06033691,0.06314734,0.5697772,0.5781381,0.0083609
47,-0.06432963,0.0066940486,"('stupid', 'smart')",1.3950864,1.2913224,1.514789,1.6100577,0.5502793,0.54915684,4.7144465,4.665248,1.6220543,1.6244957,0.0024414
48,0.1466226,-0.019098103,"('unintelligent', 'intelligent')",-0.37245756,-0.34360808,-0.52633786,-0.60898626,-1.3834611,-1.4628721,0.516846,0.4452493,-0.3237576,-0.3978631,-0.0741055
49,-0.23661527,-0.13786034,"('unable', 'able')",0.16840944,0.2999073,0.12696376,0.20987542,-0.091184475,-0.03227644,-0.26860496,-0.19398637,-0.0602063,0.0291319,0.0893382
50,0.12296992,0.11190936,"('clumsy', 'skillful')",-0.32339224,-0.27457097,1.093314,1.1337746,0.029073365,0.03685054,0.6266341,0.63523304,0.3097198,0.3286393,0.0189195
51,0.83520734,0.6828862,"('uneducated', 'educated')",-0.71664953,-0.7959987,1.3426597,1.1332864,-0.99908227,-1.2311264,0.38041857,0.21927233,0.1685108,0.0016639,-0.1668469
52,-0.59266186,-0.71903086,"('irrational', 'rational')",0.36587584,0.20780379,-0.94172084,-1.0199485,-0.7578917,-0.81603414,0.18982263,0.035342995,-0.3473152,-0.4623734,-0.1150582
53,-0.95840585,-0.9622616,"('uncreative', 'creative')",0.33417696,0.48083708,0.1615658,0.21324164,-1.5064391,-1.4675086,0.7829941,0.6501869,-0.2372216,-0.2171009,0.0201207
54,0.1723313,0.21166152,"('incapable', 'capable')",1.1181664,1.180351,0.2171734,0.23272857,-0.089309976,-0.061069187,1.3270189,1.3540959,0.549076,0.5835536,0.0344776
55,0.07105848,0.027296025,"('incompetent', 'clever')",0.68404967,0.8203273,2.1069906,2.106545,-0.37426928,-0.419009,0.217085,0.23869884,0.5409829,0.5547716,0.0137887
56,1.4997735,1.5070072,"('impractical', 'practical')",2.01592,2.0881429,1.4791566,1.4312404,0.45722044,0.40835705,-0.26361582,-0.18994184,1.037691,1.0489612,0.0112702
57,-0.26759508,-0.3221689,"('unimaginative', 'imaginative')",0.04218941,0.15974021,0.28019357,0.26806566,-1.455783,-1.4500779,-2.0570006,-2.0091136,-0.6915992,-0.6707109,0.0208883
58,0.01408872,0.020391103,"('undiscriminating', 'discriminating')",-0.088655785,0.1141787,-0.54639107,-0.46455637,-0.67567235,-0.7009049,-0.193559,-0.22261047,-0.2980379,-0.2507004,0.0473375
59,-0.05199798,-0.045750313,"('foolish', 'wise')",0.5823605,0.4549154,0.10762888,0.09816153,0.17166808,0.21356604,0.46265116,0.44509706,0.2544621,0.233198,-0.0212641
60,0.8187456,0.78571016,"('inefficient', 'efficient')",1.5414315,1.6194946,2.815501,2.7843213,0.55717313,0.46467912,0.027859744,0.1186305,1.1521422,1.1545671,0.0024249
61,-0.51587015,-0.69120765,"('illogical', 'logical')",0.35427025,0.25030264,1.0949609,0.98905045,-0.70114183,-0.7927317,-0.22637843,-0.4098061,0.0011682,-0.1308785,-0.1320467
62,0.4283554,0.5069927,"('incompetent', 'brilliant')",0.99139977,1.1482887,0.9244513,0.9701856,0.2549291,0.25013447,0.34103104,0.49899894,0.5880333,0.6749201,0.0868868
63,0.51671827,0.54453725,"('unperceptive', 'insightful')",0.6360211,0.7908591,1.551214,1.6542726,-0.591552,-0.5963047,1.0933669,1.1607658,0.6411536,0.710826,0.0696724
64,-0.55712205,-0.5731003,"('shy', 'confident')",-0.9487031,-1.0042194,1.140946,1.0691855,0.27918023,0.23888487,-5.9954176,-5.857307,-1.2162233,-1.2253113,-0.009088
65,0.48719746,0.2979528,"('insecure', 'secure')",-0.6169996,-0.79692453,1.6973945,1.4676325,-0.40055153,-0.6292591,-0.45036313,-0.4896297,0.1433355,-0.0300456,-0.1733811
66,1.0963533,1.1182636,"('inactive', 'active')",-0.71820325,-0.6666994,-0.16742176,-0.020847633,-0.84363455,-0.759007,0.8030708,0.8027364,0.0340329,0.0948892,0.0608563
67,0.8301382,0.8706055,"('doubtful', 'determined')",0.13976306,0.111424774,0.48088962,0.44298592,0.83739734,0.81253886,-0.2539196,-0.19580081,0.4068537,0.4083508,0.0014971
68,0.3292334,0.18914169,"('dependent', 'independent')",-0.42347953,-0.5096304,0.8577875,0.7668292,-0.17271446,-0.2171872,-0.47613013,-0.56216675,0.0229393,-0.0666027,-0.089542
69,1.3081815,1.4115126,"('lazy', 'industrious')",0.32546383,0.3626487,-0.030580103,0.087269545,0.9843805,1.1378775,-0.17622916,-0.11054115,0.4822433,0.5777534,0.0955101
70,0.85306454,0.8641433,"('lethargic', 'energetic')",0.03854636,0.108223,0.8755624,0.9368906,-0.583309,-0.6464886,0.5659232,0.6423957,0.3499575,0.3810328,0.0310753
71,0.6607388,0.73848474,"('diffident', 'self-confident')",2.0876622,2.2042918,-0.47601753,-0.24876958,0.09526756,0.22560179,0.4547172,0.46835095,0.5644737,0.677592,0.1131183
72,-0.17965029,-0.15247776,"('unambitious', 'ambitious')",-0.66996676,-0.7491854,-0.61578226,-0.6928443,-0.73749757,-0.8247743,-1.122546,-1.0654508,-0.6650886,-0.6969465,-0.0318579
73,1.1409324,1.1537917,"('helpless', 'self-reliant')",0.90158474,0.87636024,-0.028158233,0.07381696,0.79629713,0.85910237,-2.4169817,-2.301615,0.0787349,0.1322913,0.0535564
74,1.5420846,1.5896037,"('undedicated', 'dedicated')",0.4351897,0.6211421,1.3588161,1.4329039,-0.14464521,-0.067205146,0.12903592,0.21369404,0.6640963,0.7580277,0.0939314
75,-0.40062714,-0.28620598,"('meek', 'impulsive')",-1.2542226,-1.1615436,-0.6244035,-0.55170953,0.31904358,0.4387613,-0.029666461,0.07442487,-0.3979752,-0.2972546,0.1007206
76,1.5418981,1.5440797,"('anxious', 'daring')",0.6416724,0.71015644,2.1463432,2.1235845,-0.07112643,-0.13987972,0.5059007,0.5494184,0.9529376,0.9574719,0.0045343
77,-0.6879843,-0.7200952,"('unmotivated', 'motivated')",-0.38755056,-0.24897084,0.6723027,0.6340311,-0.50588936,-0.5106179,-0.88277596,-0.84523386,-0.3583795,-0.3381773,0.0202022
78,-0.4925394,-0.3452002,"('nonresilient', 'resilient')",0.41493326,0.6324433,-0.09413943,0.057688266,-1.167536,-1.0952982,0.30023718,0.33141837,-0.2078089,-0.0837897,0.1240192
79,-0.23066317,-0.19315846,"('wavering', 'unwavering')",-0.24543616,-0.12154705,-1.0399987,-1.0057362,-1.2955956,-1.1792127,-0.084838726,-0.0695083,-0.5793065,-0.5138325,0.065474
80,1.0800338,0.98953223,"('dominated', 'dominating')",0.2552884,0.11220066,1.4154451,1.297403,0.7243233,0.58636034,-1.2097381,-1.1098195,0.4530704,0.3751353,-0.0779351
81,0.2572618,0.02561462,"('submissive', 'aggressive')",0.0930943,-0.023480665,1.7357942,1.4996862,-0.11539595,-0.3412261,-0.89669514,-0.8546268,0.2148118,0.0611935,-0.1536183
82,-0.8171507,-0.88168406,"('poor', 'rich')",-0.21973038,-0.19151783,1.1092119,0.99629927,-0.70387876,-0.78432906,5.420561,5.3049645,0.9578026,0.8887465,-0.0690561
83,0.06215618,0.08464003,"('powerless', 'powerful')",0.37129912,0.39235112,-0.13277958,-0.11569982,-0.31152758,-0.3610884,-0.74571973,-0.75594085,-0.1513143,-0.1511476,0.0001667
84,0.95210624,0.89687794,"('inferior', 'superior')",0.11207641,0.062027883,1.1525464,1.0651668,0.4146593,0.31749725,0.96624595,0.8902547,0.7195269,0.6463649,-0.073162
85,-0.57938385,-0.5147382,"('insignificant', 'prestigious')",0.056942526,0.111349165,-1.9517641,-1.8806878,-0.27012986,-0.2068027,0.63633436,0.54442745,-0.4216002,-0.3892904,0.0323098
86,0.023888236,-0.12855722,"('uninfluential', 'influential')",0.2798268,0.25676492,0.16261774,0.12698938,-1.2192848,-1.303175,-0.15025923,-0.30110285,-0.1806422,-0.2698162,-0.089174
87,1.4999119,1.4149781,"('unsuccessful', 'successful')",0.38424248,0.34380877,1.5921847,1.5240959,0.8577273,0.7789742,1.0568122,1.1391,1.0781757,1.0401914,-0.0379843
88,0.73568124,0.5791395,"('low', 'eminent')",0.20933245,0.20908722,0.5128077,0.31878412,-0.7773948,-0.8979418,0.35058555,0.29530504,0.2062024,0.1008748,-0.1053276
