,icon_male,icon_female,tuple,average_male,average_female,female-male
0,0.36965683,0.27143478,"('unsociable', 'sociable')",0.3696568,0.2714348,-0.098222
1,2.0085368,2.093519,"('unfriendly', 'friendly')",2.0085368,2.093519,0.0849822
2,0.16179892,0.3688028,"('unlikable', 'likable')",0.1617989,0.3688028,0.2070039
3,0.8148951,1.0304731,"('repellent', 'pleasant')",0.8148951,1.0304731,0.215578
4,-7.140474,-7.138771,"('disliked', 'liked')",-7.1404738,-7.1387711,0.0017027
5,0.0061375946,0.2648419,"('distant', 'outgoing')",0.0061376,0.2648419,0.2587043
6,0.33158964,0.57389545,"('distant', 'open')",0.3315896,0.5738955,0.2423059
7,1.6309202,1.7412384,"('insensitive', 'sensitive')",1.6309202,1.7412384,0.1103182
8,1.3828927,1.458188,"('unaffectionate', 'affectionate')",1.3828927,1.4581881,0.0752954
9,1.8915162,2.1518726,"('unaffectionate', 'caring')",1.8915162,2.1518726,0.2603564
10,1.2339559,1.1864648,"('unsympathetic', 'sympathetic')",1.2339559,1.1864648,-0.0474911
11,2.2041886,2.3074124,"('unhelpful', 'helpful')",2.2041886,2.3074124,0.1032238
12,-0.9911233,-0.760886,"('unsupportive', 'supportive')",-0.9911233,-0.760886,0.2302373
13,0.42009708,0.28002414,"('impolite', 'polite')",0.4200971,0.2800241,-0.140073
14,-0.16709167,-0.24457423,"('antisocial', 'social')",-0.1670917,-0.2445742,-0.0774825
15,0.7283298,0.6809572,"('boring', 'funny')",0.7283298,0.6809572,-0.0473726
16,-0.5905113,-0.46408737,"('unpopular', 'popular')",-0.5905113,-0.4640874,0.1264239
17,-0.39150122,-0.3931416,"('nasty', 'nice')",-0.3915012,-0.3931416,-0.0016404
18,-0.07108179,-0.022402767,"('disagreeable', 'welcoming')",-0.0710818,-0.0224028,0.048679
19,-0.36740437,-0.06307545,"('inhospitable', 'hospitable')",-0.3674044,-0.0630755,0.3043289
20,0.58159184,0.34217542,"('rough', 'thoughtful')",0.5815918,0.3421754,-0.2394164
21,0.13766298,0.29403526,"('immoral', 'moral')",0.137663,0.2940353,0.1563723
22,-0.13971052,0.048667718,"('untrustworthy', 'trustworthy')",-0.1397105,0.0486677,0.1883782
23,6.888947,7.096673,"('insincere', 'sincere')",6.888947,7.096673,0.207726
24,2.155089,2.3207028,"('dishonest', 'honest')",2.1550889,2.3207028,0.1656139
25,1.0090094,0.8988564,"('egoistic', 'altruistic')",1.0090094,0.8988564,-0.110153
26,0.7850851,0.38770708,"('hardhearted', 'benevolent')",0.7850851,0.3877071,-0.397378
27,2.1990998,1.9929203,"('hardhearted', 'softhearted')",2.1990998,1.9929203,-0.2061795
28,1.4247789,1.3712713,"('disloyal', 'loyal')",1.4247789,1.3712713,-0.0535076
29,-0.47198334,-0.47864145,"('unfair', 'fair')",-0.4719833,-0.4786415,-0.0066582
30,0.8808946,0.8856108,"('intolerant', 'tolerant')",0.8808946,0.8856108,0.0047162
31,-1.4393181,-1.3699521,"('evil', 'good')",-1.4393181,-1.3699521,0.069366
32,1.517193,1.3820136,"('unkind', 'kind')",1.517193,1.3820136,-0.1351794
33,-0.19895227,-0.038739987,"('wrong', 'right')",-0.1989523,-0.03874,0.1602123
34,4.7388744,5.154288,"('mean', 'honorable')",4.7388744,5.1542878,0.4154134
35,-1.1090168,-1.0856141,"('corrupt', 'incorrupt')",-1.1090168,-1.0856141,0.0234027
36,-1.1010523,-1.1215389,"('hostile', 'amicable')",-1.1010523,-1.1215389,-0.0204866
37,1.373212,1.3297244,"('fake', 'genuine')",1.373212,1.3297244,-0.0434876
38,0.24017476,0.3379202,"('untruthful', 'truthful')",0.2401748,0.3379202,0.0977454
39,0.39455226,0.3277811,"('exploitative', 'cooperative')",0.3945523,0.3277811,-0.0667712
40,-0.7539867,-0.8630677,"('stingy', 'generous')",-0.7539867,-0.8630677,-0.109081
41,0.3483893,0.05233658,"('unforgiving', 'forgiving')",0.3483893,0.0523366,-0.2960527
42,-2.034602,-1.9975928,"('unreliable', 'reliable')",-2.0346019,-1.9975928,0.0370091
43,1.5040293,1.5724335,"('irresponsible', 'responsible')",1.5040293,1.5724335,0.0684042
44,-1.6573806,-1.9010767,"('prejudiced', 'unprejudiced')",-1.6573806,-1.9010767,-0.2436961
45,0.3304305,0.38620418,"('incompetent', 'competent')",0.3304305,0.3862042,0.0557737
46,-0.45295316,-0.47809505,"('uncompetitive', 'competitive')",-0.4529532,-0.4780951,-0.0251419
47,4.724133,4.9437885,"('stupid', 'smart')",4.724133,4.9437885,0.2196555
48,1.048852,0.94958323,"('unintelligent', 'intelligent')",1.048852,0.9495832,-0.0992688
49,0.36959428,0.59919465,"('unable', 'able')",0.3695943,0.5991946,0.2296003
50,-0.09235489,0.022498637,"('clumsy', 'skillful')",-0.0923549,0.0224986,0.1148535
51,1.2220479,1.1311754,"('uneducated', 'educated')",1.2220479,1.1311754,-0.0908725
52,-0.3842742,-0.33199647,"('irrational', 'rational')",-0.3842742,-0.3319965,0.0522777
53,0.29814819,0.2983629,"('uncreative', 'creative')",0.2981482,0.2983629,0.0002147
54,1.2583818,1.6846251,"('incapable', 'capable')",1.2583818,1.6846251,0.4262433
55,1.1949418,1.2138222,"('incompetent', 'clever')",1.1949418,1.2138222,0.0188804
56,0.55127656,0.7967701,"('impractical', 'practical')",0.5512766,0.7967701,0.2454935
57,-2.2005072,-2.2884421,"('unimaginative', 'imaginative')",-2.2005072,-2.2884421,-0.0879349
58,0.49815094,0.3422297,"('undiscriminating', 'discriminating')",0.4981509,0.3422297,-0.1559212
