,halliburton_male,halliburton_female,tuple,company_male,company_female,average_male,average_female,female-male
0,-1.3980104,-1.4766866,"('unsociable', 'sociable')",0.9108381,0.8762066,-0.2435861,-0.30024,-0.0566539
1,-0.23351017,-0.2829145,"('unfriendly', 'friendly')",1.329936,1.3038404,0.5482129,0.5104629,-0.03775
2,0.36389044,0.53517914,"('unlikable', 'likable')",0.34402922,0.5389307,0.3539598,0.5370549,0.1830951
3,-1.2908597,-1.1639141,"('repellent', 'pleasant')",0.11882052,0.18510282,-0.5860196,-0.4894056,0.096614
4,1.1119255,1.1397731,"('disliked', 'liked')",-6.634923,-6.680491,-2.7614987,-2.770359,-0.0088603
5,1.6942172,1.6174259,"('distant', 'outgoing')",-1.1776206,-1.0748723,0.2582983,0.2712768,0.0129785
6,1.5615983,1.4868487,"('distant', 'open')",-0.745602,-0.7654899,0.4079981,0.3606794,-0.0473187
7,-1.0569617,-0.97216976,"('insensitive', 'sensitive')",1.2421381,1.3408864,0.0925882,0.1843583,0.0917701
8,0.24392173,0.2577176,"('unaffectionate', 'affectionate')",0.79664195,0.7274956,0.5202819,0.4926066,-0.0276753
9,-0.24249402,-0.19565298,"('unaffectionate', 'caring')",1.2655149,1.2839056,0.5115104,0.5441263,0.0326159
10,-2.611873,-2.6330802,"('unsympathetic', 'sympathetic')",1.1511304,1.1105344,-0.7303712,-0.7612729,-0.0309017
11,-1.8307186,-1.8223189,"('unhelpful', 'helpful')",2.3666449,2.5037034,0.2679631,0.3406922,0.0727291
12,-1.0594555,-1.0211393,"('unsupportive', 'supportive')",-1.1339862,-1.0164167,-1.0967209,-1.018778,0.0779429
13,-1.38847,-1.3843057,"('impolite', 'polite')",0.29019693,0.4178841,-0.5491366,-0.4832108,0.0659258
14,-0.6817789,-0.63428193,"('antisocial', 'social')",0.8594161,0.96215487,0.0888186,0.1639365,0.0751179
15,0.53506863,0.46764806,"('boring', 'funny')",0.6233477,0.6714809,0.5792081,0.5695645,-0.0096436
16,0.44303766,0.5483697,"('unpopular', 'popular')",-0.3775332,-0.22723503,0.0327522,0.1605673,0.1278151
17,0.13588928,0.22533984,"('nasty', 'nice')",-0.21455984,-0.15282364,-0.0393353,0.0362581,0.0755934
18,-0.069759786,0.06417994,"('disagreeable', 'welcoming')",-1.1814692,-1.1117892,-0.6256145,-0.5238047,0.1018098
19,0.3738117,0.41817227,"('inhospitable', 'hospitable')",-1.1199644,-0.97784656,-0.3730763,-0.2798371,0.0932392
20,-0.6557782,-0.65897834,"('rough', 'thoughtful')",0.1649831,0.30803883,-0.2453976,-0.1754698,0.0699278
21,-2.2658381,-2.1710334,"('immoral', 'moral')",0.039218973,0.20578046,-1.1133096,-0.9826264,0.1306832
22,-0.13702166,-0.1934699,"('untrustworthy', 'trustworthy')",-0.005403459,-0.015941791,-0.0712126,-0.1047058,-0.0334932
