,gathering_male,gathering_female,tuple,average_male,average_female,female-male
0,0.23138285,0.15140215,"('unsociable', 'sociable')",0.2313828,0.1514021,-0.0799807
1,1.4485918,1.4462259,"('unfriendly', 'friendly')",1.4485918,1.4462259,-0.0023659
2,0.30421948,0.43204772,"('unlikable', 'likable')",0.3042195,0.4320477,0.1278282
3,1.137394,1.1841441,"('repellent', 'pleasant')",1.137394,1.1841441,0.0467501
4,-7.1683464,-7.047759,"('disliked', 'liked')",-7.1683464,-7.0477591,0.1205873
5,-0.23053081,0.03111258,"('distant', 'outgoing')",-0.2305308,0.0311126,0.2616434
6,-0.08941509,0.101795375,"('distant', 'open')",-0.0894151,0.1017954,0.1912105
7,1.3324325,1.3473381,"('insensitive', 'sensitive')",1.3324325,1.3473381,0.0149056
8,1.0903426,1.0545449,"('unaffectionate', 'affectionate')",1.0903426,1.0545449,-0.0357977
9,1.8606063,1.9586433,"('unaffectionate', 'caring')",1.8606063,1.9586433,0.098037
10,1.1061171,1.0635046,"('unsympathetic', 'sympathetic')",1.1061171,1.0635046,-0.0426125
11,2.12285,2.135292,"('unhelpful', 'helpful')",2.1228499,2.1352921,0.0124422
12,-1.0868076,-0.8738209,"('unsupportive', 'supportive')",-1.0868076,-0.8738209,0.2129867
13,0.16677004,-0.029249292,"('impolite', 'polite')",0.16677,-0.0292493,-0.1960193
14,0.40596586,0.33597672,"('antisocial', 'social')",0.4059659,0.3359767,-0.0699892
15,0.34138498,0.32206473,"('boring', 'funny')",0.341385,0.3220647,-0.0193203
16,-0.61902195,-0.54897046,"('unpopular', 'popular')",-0.619022,-0.5489705,0.0700515
17,-0.29856,-0.24447596,"('nasty', 'nice')",-0.29856,-0.244476,0.054084
18,-0.08429912,-0.047213316,"('disagreeable', 'welcoming')",-0.0842991,-0.0472133,0.0370858
19,-0.6901497,-0.40061602,"('inhospitable', 'hospitable')",-0.6901497,-0.400616,0.2895337
20,0.6125123,0.4491498,"('rough', 'thoughtful')",0.6125123,0.4491498,-0.1633625
21,0.12934683,0.2710856,"('immoral', 'moral')",0.1293468,0.2710856,0.1417388
22,0.016110793,0.096246526,"('untrustworthy', 'trustworthy')",0.0161108,0.0962465,0.0801357
23,6.954476,6.995274,"('insincere', 'sincere')",6.9544759,6.9952741,0.0407982
24,1.9686232,2.0681376,"('dishonest', 'honest')",1.9686232,2.0681376,0.0995144
25,0.86123693,0.7581503,"('egoistic', 'altruistic')",0.8612369,0.7581503,-0.1030866
26,0.64884436,0.43458945,"('hardhearted', 'benevolent')",0.6488444,0.4345894,-0.214255
27,1.7693584,1.5416367,"('hardhearted', 'softhearted')",1.7693584,1.5416367,-0.2277217
28,1.2127895,1.0929261,"('disloyal', 'loyal')",1.2127895,1.0929261,-0.1198634
29,-0.4399822,-0.45583817,"('unfair', 'fair')",-0.4399822,-0.4558382,-0.015856
30,1.0223323,1.0310507,"('intolerant', 'tolerant')",1.0223323,1.0310507,0.0087184
31,-1.6792524,-1.5288471,"('evil', 'good')",-1.6792524,-1.5288471,0.1504053
32,1.2027589,1.0362512,"('unkind', 'kind')",1.2027589,1.0362512,-0.1665077
33,0.027785948,0.14329422,"('wrong', 'right')",0.0277859,0.1432942,0.1155083
34,4.720541,4.954092,"('mean', 'honorable')",4.720541,4.954092,0.233551
35,-1.352575,-1.3315017,"('corrupt', 'incorrupt')",-1.3525749,-1.3315017,0.0210732
36,-1.3012149,-1.2774236,"('hostile', 'amicable')",-1.3012149,-1.2774236,0.0237913
37,0.8515631,0.7182033,"('fake', 'genuine')",0.8515631,0.7182033,-0.1333598
38,0.13814023,0.2517894,"('untruthful', 'truthful')",0.1381402,0.2517894,0.1136492
39,0.43354848,0.42775318,"('exploitative', 'cooperative')",0.4335485,0.4277532,-0.0057953
40,-0.95341074,-1.0957919,"('stingy', 'generous')",-0.9534107,-1.0957919,-0.1423812
41,0.14379847,-0.038559053,"('unforgiving', 'forgiving')",0.1437985,-0.0385591,-0.1823576
42,-2.1069477,-2.0969388,"('unreliable', 'reliable')",-2.1069477,-2.0969388,0.0100089
43,1.3937579,1.399228,"('irresponsible', 'responsible')",1.3937579,1.399228,0.0054701
44,-1.6220734,-1.846678,"('prejudiced', 'unprejudiced')",-1.6220734,-1.846678,-0.2246046
45,0.2900959,0.30630538,"('incompetent', 'competent')",0.2900959,0.3063054,0.0162095
46,-0.48178437,-0.4526391,"('uncompetitive', 'competitive')",-0.4817844,-0.4526391,0.0291453
47,4.9341516,4.956173,"('stupid', 'smart')",4.9341516,4.9561729,0.0220213
48,0.62142384,0.5001724,"('unintelligent', 'intelligent')",0.6214238,0.5001724,-0.1212514
49,0.24439675,0.42941406,"('unable', 'able')",0.2443967,0.4294141,0.1850174
50,-0.3113255,-0.3118222,"('clumsy', 'skillful')",-0.3113255,-0.3118222,-0.0004967
51,0.7417689,0.6876821,"('uneducated', 'educated')",0.7417689,0.6876821,-0.0540868
52,-0.2821507,-0.24204078,"('irrational', 'rational')",-0.2821507,-0.2420408,0.0401099
