,cardinal_male,cardinal_female,tuple,health_male,health_female,inc_male,inc_female,average_male,average_female,female-male
0,0.66126627,0.72432387,"('unsociable', 'sociable')",0.7166836,0.60876846,-0.26396167,-0.472107,0.3713294,0.2869951,-0.0843343
1,-0.68876964,-0.6032237,"('unfriendly', 'friendly')",0.57094854,0.6457733,1.5374134,1.5210316,0.4731974,0.5211937,0.0479963
2,0.82253456,0.8973318,"('unlikable', 'likable')",1.5752374,1.586369,0.66853476,0.8029245,1.0221022,1.0955418,0.0734396
3,-0.47826758,-0.2753383,"('repellent', 'pleasant')",-0.8526692,-0.65639603,0.31105497,0.34036934,-0.3399606,-0.1971217,0.1428389
4,-1.1543684,-1.2151215,"('disliked', 'liked')",0.47056028,0.5395538,-6.631902,-6.506646,-2.43857,-2.3940713,0.0444987
5,-1.3132776,-1.3463047,"('distant', 'outgoing')",-0.32144958,-0.1714792,-0.46785602,-0.32595935,-0.7008611,-0.6145811,0.08628
6,-1.8047602,-1.8051192,"('distant', 'open')",-0.3834371,-0.1818121,0.057446077,0.21401697,-0.7102505,-0.5909714,0.1192791
7,1.0572355,1.2080648,"('insensitive', 'sensitive')",0.13497111,0.30771655,0.6580485,0.63274765,0.6167517,0.7161764,0.0994247
8,-0.94815904,-1.0147023,"('unaffectionate', 'affectionate')",-0.6633124,-0.7074543,0.27294552,0.28780007,-0.4461753,-0.4781189,-0.0319436
9,-0.0033463016,0.072857,"('unaffectionate', 'caring')",0.62187135,0.670092,0.9218493,0.98241293,0.5134581,0.5751206,0.0616625
10,1.4307274,1.7357843,"('unsympathetic', 'sympathetic')",0.44469804,0.6053626,-0.029144958,-0.1409449,0.6154268,0.7334007,0.1179739
11,1.0809753,1.2657247,"('unhelpful', 'helpful')",0.50612897,0.56197995,2.0332928,2.0046318,1.206799,1.2774455,0.0706465
12,1.6288482,1.936003,"('unsupportive', 'supportive')",2.1732311,2.4618814,-1.8090715,-1.6986983,0.6643359,0.8997287,0.2353928
13,0.8123079,0.85237104,"('impolite', 'polite')",0.8978293,0.77124596,-0.18706545,-0.3652491,0.5076905,0.4194559,-0.0882346
14,0.5637278,0.6703855,"('antisocial', 'social')",0.49116558,0.47094822,-0.33782163,-0.4917322,0.2390239,0.2165338,-0.0224901
15,-0.08811931,-0.31500173,"('boring', 'funny')",0.25002745,0.054205656,0.44502103,0.3782522,0.2023097,0.039152,-0.1631577
16,-2.1204474,-2.1701612,"('unpopular', 'popular')",-0.4717717,-0.3737424,0.43440813,0.45855638,-0.7192703,-0.6951157,0.0241546
17,-0.75561994,-0.77534735,"('nasty', 'nice')",-0.18920745,0.0054817423,-0.17766495,-0.112614036,-0.3741641,-0.2941599,0.0800042
18,1.1471173,1.0998707,"('disagreeable', 'welcoming')",-0.40077782,-0.27689427,-0.29186535,-0.19909619,0.1514914,0.2079601,0.0564687
19,-0.610707,-0.52617496,"('inhospitable', 'hospitable')",0.15531835,0.24995697,-0.19529653,-0.012639564,-0.2168951,-0.0962858,0.1206093
20,0.31891707,0.3991684,"('rough', 'thoughtful')",-0.16872849,-0.11049462,1.0539918,0.9715042,0.4013935,0.4200593,0.0186658
21,3.1466868,3.1919951,"('immoral', 'moral')",1.9375051,1.9439738,-0.15974794,-0.19525976,1.6414812,1.6469032,0.005422
22,0.9512563,0.9725126,"('untrustworthy', 'trustworthy')",0.51841706,0.48041916,-0.8364587,-0.89713866,0.2110716,0.1852644,-0.0258072
23,1.837267,1.9884901,"('insincere', 'sincere')",0.70780045,0.7818946,6.331471,6.1130295,2.9588461,2.9611381,0.002292
24,1.1200303,1.1153573,"('dishonest', 'honest')",0.7159411,0.70581377,1.2083893,1.0860401,1.0147869,0.9690704,-0.0457165
25,-0.82934964,-0.9423671,"('egoistic', 'altruistic')",-0.30051386,-0.27612114,1.3977197,1.3628867,0.0892854,0.0481328,-0.0411526
26,1.1723406,0.9530227,"('hardhearted', 'benevolent')",1.3926288,1.3862289,1.6235337,1.582027,1.3961678,1.3070928,-0.089075
27,0.26217473,0.26585016,"('hardhearted', 'softhearted')",0.7220453,0.83275294,1.4798474,1.4536601,0.8213558,0.8507544,0.0293986
28,0.5494329,0.5844309,"('disloyal', 'loyal')",-0.08054202,-0.14129831,1.1226422,0.93688065,0.530511,0.4600044,-0.0705066
29,-0.056933463,-0.07093656,"('unfair', 'fair')",-0.079431474,-0.041697428,-0.31615725,-0.44590837,-0.1508407,-0.1861808,-0.0353401
30,0.88750005,0.9986811,"('intolerant', 'tolerant')",1.1888218,1.1615684,1.5351865,1.4565232,1.2038361,1.2055909,0.0017548
31,-3.535644,-3.64074,"('evil', 'good')",-1.430317,-1.2477441,-1.4750277,-1.3229064,-2.1469962,-2.0704635,0.0765327
32,2.0910661,1.9716315,"('unkind', 'kind')",2.39765,2.3766007,1.8357295,1.5899763,2.1081486,1.9794029,-0.1287457
33,0.031399813,0.010100571,"('wrong', 'right')",0.5092177,0.4998387,-0.83571315,-0.82669765,-0.0983652,-0.1055861,-0.0072209
34,1.0567523,1.2758021,"('mean', 'honorable')",0.98359585,1.153575,6.3645873,6.4235888,2.8016453,2.9509888,0.1493435
35,-0.9433783,-1.1551757,"('corrupt', 'incorrupt')",-1.5052072,-1.5438362,-0.28536287,-0.33842131,-0.9113162,-1.0124777,-0.1011615
