,honeywell_male,honeywell_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7318325,-0.69400495,"('unsociable', 'sociable')",-0.019073252,-0.12646157,-0.8189004,-0.98656297,-0.5232687,-0.6023432,-0.0790745
1,0.08071713,-0.13033912,"('unfriendly', 'friendly')",0.4475999,0.19165674,2.0721068,1.882777,0.8668079,0.6480316,-0.2187763
2,0.5357262,0.5930469,"('unlikable', 'likable')",1.3554685,1.4775795,0.47581723,0.6447918,0.789004,0.9051394,0.1161354
3,-1.4951205,-1.3536738,"('repellent', 'pleasant')",-0.2752172,-0.19842304,0.1979079,0.20365188,-0.5241433,-0.4494816,0.0746617
4,-0.02338917,-0.064633414,"('disliked', 'liked')",-0.059616074,-0.17022419,-6.1853657,-6.2125096,-2.089457,-2.1491224,-0.0596654
5,0.5687932,0.5357892,"('distant', 'outgoing')",-0.14408483,-0.15484232,0.30128756,0.35507527,0.2419986,0.2453407,0.0033421
6,0.07820303,0.061384335,"('distant', 'open')",-0.25865194,-0.29652482,0.8377168,0.8794952,0.2190893,0.2147849,-0.0043044
7,-0.722739,-0.6340005,"('insensitive', 'sensitive')",-0.0023743063,0.039509475,0.7169462,0.6366764,-0.0027224,0.0140618,0.0167842
8,0.46464753,0.35654858,"('unaffectionate', 'affectionate')",-0.20790608,-0.30163795,0.7534167,0.5989646,0.3367194,0.2179584,-0.118761
9,0.42117497,0.3650143,"('unaffectionate', 'caring')",0.4131531,0.33642957,1.0629332,0.94775856,0.6324204,0.5497342,-0.0826862
10,-1.7344316,-1.580445,"('unsympathetic', 'sympathetic')",-0.90868783,-0.81952995,-0.93979925,-1.0360322,-1.1943062,-1.1453358,0.0489704
11,-0.27036434,-0.20735873,"('unhelpful', 'helpful')",0.035161946,0.16911578,1.1526592,1.2282513,0.3058189,0.3966695,0.0908506
12,-0.17077887,-0.03832967,"('unsupportive', 'supportive')",0.3131737,0.45052415,-1.9468899,-1.9167274,-0.6014984,-0.501511,0.0999874
13,-0.811201,-0.7120247,"('impolite', 'polite')",0.5515594,0.6291504,-0.60823953,-0.5546495,-0.2892937,-0.2125079,0.0767858
14,-0.6637087,-0.72121745,"('antisocial', 'social')",1.1138763,1.1295071,-0.7007425,-0.75536406,-0.0835249,-0.1156915,-0.0321666
15,0.30129597,0.2172905,"('boring', 'funny')",0.057551287,-0.03549986,0.7858242,0.73802805,0.3815571,0.3066062,-0.0749509
16,-0.12740077,-0.027792908,"('unpopular', 'popular')",-0.09864921,-0.12265066,0.4471277,0.4533419,0.0736926,0.1009661,0.0272735
17,0.4902607,0.6455825,"('nasty', 'nice')",-0.99804485,-0.9525973,-0.32893112,-0.25335827,-0.2789051,-0.186791,0.0921141
18,0.27455655,0.3923983,"('disagreeable', 'welcoming')",1.1273937,1.2216978,-0.33401662,-0.30727908,0.3559779,0.4356057,0.0796278
19,-0.005425958,0.029188473,"('inhospitable', 'hospitable')",-0.67480814,-0.7468476,0.4121004,0.47003227,-0.0893779,-0.0825423,0.0068356
20,-0.04166189,-0.053798504,"('rough', 'thoughtful')",0.6553319,0.6209336,1.1263529,0.98808944,0.5800076,0.5184082,-0.0615994
21,-0.9420345,-0.83689815,"('immoral', 'moral')",0.07919357,0.19193634,-1.2420087,-1.1981361,-0.7016165,-0.614366,0.0872505
22,-0.26337203,-0.26572356,"('untrustworthy', 'trustworthy')",0.024258435,0.054209206,-0.8938861,-0.94710773,-0.3776666,-0.3862073,-0.0085407
23,-0.48832917,-0.3625003,"('insincere', 'sincere')",0.019043252,0.08001204,5.240768,5.0786715,1.590494,1.5987277,0.0082337
24,-0.17979099,-0.20613754,"('dishonest', 'honest')",0.05763902,0.121722504,0.5915148,0.5114499,0.1564543,0.142345,-0.0141093
25,1.0506375,1.0201786,"('egoistic', 'altruistic')",0.87703156,0.8431617,1.8502481,1.7741656,1.2593057,1.212502,-0.0468037
26,1.1424319,0.9580332,"('hardhearted', 'benevolent')",1.6512853,1.5720226,1.9706202,1.8605157,1.5881125,1.4635239,-0.1245886
27,0.2582678,0.28640166,"('hardhearted', 'softhearted')",0.01466571,-0.06259839,1.4342389,1.2933602,0.5690575,0.5057212,-0.0633363
28,-0.27532363,-0.35632026,"('disloyal', 'loyal')",-0.13077882,-0.24184495,0.541702,0.3629129,0.0451998,-0.0784174,-0.1236172
29,-0.22847149,-0.32419026,"('unfair', 'fair')",-0.4938702,-0.5624326,-0.10267347,-0.2813832,-0.275005,-0.3893354,-0.1143304
30,-0.47997963,-0.36340976,"('intolerant', 'tolerant')",0.38733384,0.43094605,0.85296255,0.8401852,0.2534389,0.3025738,0.0491349
31,-0.018186312,-0.049612433,"('evil', 'good')",-0.40430838,-0.49795073,-0.39166299,-0.5171233,-0.2713859,-0.3548955,-0.0835096
32,-0.3787194,-0.3664786,"('unkind', 'kind')",-0.13613702,-0.19104111,0.5796262,0.41081443,0.0215899,-0.0489017,-0.0704916
33,1.3275181,1.2358704,"('wrong', 'right')",0.85249346,0.83184236,0.069435656,0.058291044,0.7498157,0.7086679,-0.0411478
34,-0.88451326,-0.6820657,"('mean', 'honorable')",0.002850987,0.17082582,5.6262665,5.728427,1.5815347,1.7390623,0.1575276
35,1.1547196,0.9528012,"('corrupt', 'incorrupt')",-0.123055965,-0.38872337,0.388558,0.2230214,0.4734072,0.2623664,-0.2110408
36,-0.27186337,-0.43746737,"('hostile', 'amicable')",0.32066524,0.01744156,0.7606945,0.5214512,0.2698321,0.0338085,-0.2360236
37,0.09946164,0.17961133,"('fake', 'genuine')",-0.2686414,-0.28998768,0.3597396,0.29442313,0.0635199,0.0613489,-0.002171
38,-0.32164294,-0.23093235,"('untruthful', 'truthful')",-0.43298358,-0.31160283,-0.3471755,-0.24278605,-0.3672673,-0.2617737,0.1054936
39,1.0591019,1.117443,"('exploitative', 'cooperative')",1.1540846,1.234847,0.27046758,0.272806,0.8278847,0.8750319,0.0471472
40,-0.5169793,-0.51632273,"('stingy', 'generous')",0.22300118,0.2315029,-1.3028119,-1.4570006,-0.5322633,-0.5806068,-0.0483435
41,-0.2540477,-0.1850876,"('unforgiving', 'forgiving')",0.39080814,0.40530545,-0.054928906,-0.1610407,0.0272772,0.0197257,-0.0075515
42,-0.630253,-0.3984139,"('unreliable', 'reliable')",-0.02147416,0.18746656,-3.4510858,-3.3082764,-1.3676043,-1.1730746,0.1945297
43,-1.0775341,-0.89055425,"('irresponsible', 'responsible')",0.02931945,0.18226244,0.123777606,0.14257248,-0.3081457,-0.1885731,0.1195726
44,0.20609796,0.19919457,"('prejudiced', 'unprejudiced')",0.16131994,0.28144014,-1.3067253,-1.1805215,-0.3131024,-0.2332956,0.0798068
45,-0.46680868,-0.33223122,"('incompetent', 'competent')",0.0017979089,-0.0033321972,-0.5163905,-0.62164193,-0.3271338,-0.3190685,0.0080653
