,sunedison_male,sunedison_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.6838978,-0.83632016,"('unsociable', 'sociable')",-0.22202305,-0.4243663,-0.4529604,-0.6303432,-0.1773828
1,-2.1489563,-2.26926,"('unfriendly', 'friendly')",1.6554984,1.5116152,-0.246729,-0.3788224,-0.1320934
2,-0.12280373,0.0035444126,"('unlikable', 'likable')",0.2975536,0.42552555,0.0873749,0.214535,0.1271601
3,-0.15294993,-0.028786331,"('repellent', 'pleasant')",0.25738344,0.35331666,0.0522168,0.1622652,0.1100484
4,-0.69115436,-0.7524947,"('disliked', 'liked')",-5.8673453,-6.055362,-3.2792499,-3.4039285,-0.1246786
5,-1.6207657,-1.5014514,"('distant', 'outgoing')",-0.5237917,-0.47037068,-1.0722787,-0.985911,0.0863677
6,-2.0662088,-1.9095167,"('distant', 'open')",-0.19744307,-0.14901091,-1.1318259,-1.0292639,0.102562
7,-0.29157698,-0.17885166,"('insensitive', 'sensitive')",0.6989236,0.72452503,0.2036733,0.2728367,0.0691634
8,-1.6918641,-1.647022,"('unaffectionate', 'affectionate')",0.8955877,0.8083588,-0.3981382,-0.4193316,-0.0211934
9,-1.8224437,-1.7948154,"('unaffectionate', 'caring')",1.0160061,0.9510162,-0.4032188,-0.4218996,-0.0186808
10,-0.8484405,-0.90690595,"('unsympathetic', 'sympathetic')",-0.31805307,-0.43942276,-0.5832468,-0.6731644,-0.0899176
11,-0.49988663,-0.4354148,"('unhelpful', 'helpful')",1.3718395,1.5348309,0.4359764,0.5497081,0.1137317
12,-1.020358,-0.80298674,"('unsupportive', 'supportive')",-1.5387129,-1.5784173,-1.2795354,-1.190702,0.0888334
13,0.07365747,0.007426475,"('impolite', 'polite')",-0.55200803,-0.46230698,-0.2391753,-0.2274403,0.011735
14,0.483236,0.5526975,"('antisocial', 'social')",-0.23117901,-0.28196493,0.1260285,0.1353663,0.0093378
15,0.173162,0.03776792,"('boring', 'funny')",0.58477676,0.5779232,0.3789694,0.3078456,-0.0711238
16,-0.8550434,-0.8094301,"('unpopular', 'popular')",-0.019803979,0.14567003,-0.4374237,-0.33188,0.1055437
17,-0.5248355,-0.38729885,"('nasty', 'nice')",-0.60870993,-0.5228213,-0.5667727,-0.4550601,0.1117126
18,-0.13874829,0.07806748,"('disagreeable', 'welcoming')",-0.43637496,-0.43070197,-0.2875616,-0.1763172,0.1112444
19,-1.1392488,-1.103883,"('inhospitable', 'hospitable')",-0.15666741,-0.051022142,-0.6479582,-0.5774526,0.0705056
20,0.27737468,0.42664382,"('rough', 'thoughtful')",1.0735245,1.0610954,0.6754496,0.7438696,0.06842
21,0.2948282,0.17971005,"('immoral', 'moral')",-0.45396522,-0.448511,-0.0795685,-0.1344005,-0.054832
22,0.07415876,0.1785659,"('untrustworthy', 'trustworthy')",-0.67296946,-0.75395095,-0.2994053,-0.2876925,0.0117128
23,-0.06347804,-0.04632788,"('insincere', 'sincere')",5.068842,5.1769166,2.502682,2.5652943,0.0626123
24,-0.45334083,-0.45469117,"('dishonest', 'honest')",0.4372397,0.41567695,-0.0080506,-0.0195071,-0.0114565
25,-0.7604471,-0.70224637,"('egoistic', 'altruistic')",1.6190091,1.5916424,0.429281,0.444698,0.015417
26,0.1934239,0.08376656,"('hardhearted', 'benevolent')",1.9373772,1.7778275,1.0654006,0.930797,-0.1346036
27,-0.8079586,-0.5692327,"('hardhearted', 'softhearted')",1.1862509,1.1229695,0.1891462,0.2768684,0.0877222
28,-0.70047057,-0.85055786,"('disloyal', 'loyal')",0.82208425,0.7125285,0.0608068,-0.0690147,-0.1298215
29,-0.58254296,-0.6043229,"('unfair', 'fair')",-0.35245416,-0.48428306,-0.4674985,-0.544303,-0.0768045
30,1.0300535,1.0360672,"('intolerant', 'tolerant')",1.3917669,1.4081078,1.2109102,1.2220875,0.0111773
31,-1.5208277,-1.4994277,"('evil', 'good')",-1.0170933,-1.1098665,-1.2689605,-1.3046471,-0.0356866
32,-0.1805954,-0.16730599,"('unkind', 'kind')",0.7657355,0.60740745,0.2925701,0.2200507,-0.0725194
33,-0.23998739,-0.3051135,"('wrong', 'right')",-0.39250326,-0.4791779,-0.3162453,-0.3921457,-0.0759004
34,-0.07680614,0.03777044,"('mean', 'honorable')",5.122062,5.4808235,2.5226281,2.7592969,0.2366688
35,-0.66821444,-0.7894914,"('corrupt', 'incorrupt')",-0.074362315,-0.17869753,-0.3712884,-0.4840945,-0.1128061
36,-1.679017,-1.7401725,"('hostile', 'amicable')",0.06399134,-0.13588351,-0.8075128,-0.938028,-0.1305152
37,0.31932527,0.30545944,"('fake', 'genuine')",0.5384115,0.51360154,0.4288684,0.4095305,-0.0193379
38,-0.9181445,-0.91257524,"('untruthful', 'truthful')",-0.3804004,-0.27516332,-0.6492724,-0.5938693,0.0554031
39,0.56058866,0.6615667,"('exploitative', 'cooperative')",0.12767471,0.15104678,0.3441317,0.4063067,0.062175
40,-0.06161325,-0.09933319,"('stingy', 'generous')",-1.1051656,-1.2277392,-0.5833894,-0.6635362,-0.0801468
41,-0.13735428,-0.17141093,"('unforgiving', 'forgiving')",0.07996794,-0.016087327,-0.0286932,-0.0937491,-0.0650559
42,0.39762044,0.6058794,"('unreliable', 'reliable')",-2.9551332,-2.896862,-1.2787564,-1.1454914,0.133265
43,-0.534041,-0.37733138,"('irresponsible', 'responsible')",0.4303458,0.45551345,-0.0518476,0.039091,0.0909386
44,0.5418417,0.5663425,"('prejudiced', 'unprejudiced')",-1.5294966,-1.4473797,-0.4938274,-0.4405186,0.0533088
45,-0.36626154,-0.45644185,"('incompetent', 'competent')",0.021614388,-0.013252389,-0.1723236,-0.2348471,-0.0625235
46,-0.56054294,-0.56519413,"('uncompetitive', 'competitive')",-0.4315176,-0.49909765,-0.4960303,-0.5321459,-0.0361156
47,-0.24820468,-0.06458962,"('stupid', 'smart')",4.5633316,4.8160896,2.1575634,2.3757501,0.2181867
48,0.11841771,0.088836044,"('unintelligent', 'intelligent')",0.6837447,0.71601856,0.4010812,0.4024273,0.0013461
49,-0.45431456,-0.10393632,"('unable', 'able')",-0.489312,-0.26771945,-0.4718133,-0.1858279,0.2859854
50,0.17148623,0.3204118,"('clumsy', 'skillful')",0.24675992,0.26228666,0.2091231,0.2913492,0.0822261
51,-0.11509838,-0.3464018,"('uneducated', 'educated')",0.60419536,0.52964026,0.2445485,0.0916192,-0.1529293
52,-0.7697259,-0.9560248,"('irrational', 'rational')",0.28549954,0.21429393,-0.2421132,-0.3708655,-0.1287523
53,-1.9085124,-1.7274792,"('uncreative', 'creative')",0.5872482,0.56832886,-0.6606321,-0.5795752,0.0810569
54,-0.91930896,-0.99255425,"('incapable', 'capable')",0.93117684,0.9780649,0.0059339,-0.0072447,-0.0131786
55,0.09090482,0.13356641,"('incompetent', 'clever')",0.31554055,0.33111775,0.2032227,0.2323421,0.0291194
56,0.60014313,0.6340343,"('impractical', 'practical')",-0.36573866,-0.32454976,0.1172022,0.1547423,0.0375401
57,-0.83202994,-0.90406406,"('unimaginative', 'imaginative')",-1.8892303,-2.0820868,-1.36063,-1.4930754,-0.1324454
58,-0.7321512,-0.75175184,"('undiscriminating', 'discriminating')",0.5004091,0.44617,-0.115871,-0.1527909,-0.0369199
59,-0.64656216,-0.5904026,"('foolish', 'wise')",0.2331468,0.29930985,-0.2067077,-0.1455464,0.0611613
60,0.6645379,0.90158695,"('inefficient', 'efficient')",-0.24788788,-0.04206821,0.208325,0.4297594,0.2214344
61,-0.9075891,-0.94647175,"('illogical', 'logical')",0.11963898,-0.046343833,-0.393975,-0.4964078,-0.1024328
