,global_male,global_female,tuple,payments_male,payments_female,inc_male,inc_female,average_male,average_female,female-male
30,1.0289141,1.0661893,"('intolerant', 'tolerant')",1.5216618,1.4982159,1.0940218,1.0988096,1.2148658,1.2210716,0.0062058
31,-1.754491,-1.7531263,"('evil', 'good')",-0.96033996,-0.9512467,-0.69780743,-0.79871476,-1.1375461,-1.1676958,-0.0301497
32,0.78062654,0.7892912,"('unkind', 'kind')",0.55339646,0.5490106,0.8245656,0.8183257,0.7195295,0.7188758,-0.0006537
33,0.6795096,0.64508057,"('wrong', 'right')",1.0632477,1.060283,-0.44591957,-0.5561905,0.4322793,0.3830577,-0.0492216
34,-0.06207452,0.042862255,"('mean', 'honorable')",0.11715014,0.14690171,5.884891,6.0230494,1.9799889,2.0709378,0.0909489
35,-0.5752893,-0.7001922,"('corrupt', 'incorrupt')",-0.90754056,-0.987209,0.41727805,0.21178386,-0.3551839,-0.4918725,-0.1366886
36,-0.9901584,-1.1289845,"('hostile', 'amicable')",0.17455097,0.0701413,0.6870727,0.46105525,-0.0428449,-0.1992626,-0.1564177
37,0.08809102,0.10192466,"('fake', 'genuine')",-0.34935832,-0.32422158,0.34133708,0.3760136,0.0266899,0.0512389,0.024549
38,0.34782815,0.39106598,"('untruthful', 'truthful')",0.58003384,0.5935292,-0.276503,-0.21872361,0.2171197,0.2552905,0.0381708
39,1.9261104,1.9546549,"('exploitative', 'cooperative')",0.6673205,0.68939257,0.31360164,0.3490056,0.9690109,0.9976844,0.0286735
40,1.0683173,1.0367795,"('stingy', 'generous')",0.92427963,0.8997721,-1.4056324,-1.5532299,0.1956548,0.1277739,-0.0678809
41,0.59523565,0.6114458,"('unforgiving', 'forgiving')",1.1086302,1.102337,0.24199064,0.1296885,0.6486188,0.6144904,-0.0341284
42,1.5915132,1.6972123,"('unreliable', 'reliable')",0.7162533,0.7806138,-3.104468,-3.0471294,-0.2655672,-0.1897678,0.0757994
43,1.4279532,1.5620326,"('irresponsible', 'responsible')",0.65056443,0.7079518,0.14144179,0.19657046,0.7399865,0.8221849,0.0821984
44,-0.22596394,-0.17170098,"('prejudiced', 'unprejudiced')",-0.90136576,-0.8506728,-1.0582315,-1.0674784,-0.7285204,-0.6966174,0.031903
45,0.29726818,0.35837394,"('incompetent', 'competent')",0.36906636,0.34306973,-0.37541556,-0.4016906,0.096973,0.0999177,0.0029447
46,0.9915863,1.0523481,"('uncompetitive', 'competitive')",0.32352728,0.3389147,-0.9393186,-0.94086736,0.125265,0.1501318,0.0248668
47,0.31564987,0.3942522,"('stupid', 'smart')",1.131116,1.1957953,5.9030704,6.040123,2.4499454,2.5433901,0.0934447
48,0.264494,0.2286356,"('unintelligent', 'intelligent')",0.01363644,-0.015760556,0.40344724,0.46333396,0.2271926,0.225403,-0.0017896
49,-0.31275696,-0.24918774,"('unable', 'able')",-0.7900307,-0.7575257,-0.0997165,0.0059737563,-0.4008348,-0.3335799,0.0672549
50,0.45727208,0.49476942,"('clumsy', 'skillful')",-0.55625236,-0.58201337,-0.1265933,-0.12728682,-0.0751912,-0.0715103,0.0036809
51,0.76646173,0.7319057,"('uneducated', 'educated')",-0.01862555,-0.088437095,0.13387309,0.12393603,0.2939031,0.2558016,-0.0381015
52,-0.07912574,-0.27156234,"('irrational', 'rational')",0.20896481,0.035866838,0.30229262,0.088808805,0.1440439,-0.0489622,-0.1930061
53,-0.035231624,-0.109650455,"('uncreative', 'creative')",-0.23677048,-0.33116338,0.7010268,0.6515647,0.1430082,0.0702503,-0.0727579
54,0.10479956,0.07121591,"('incapable', 'capable')",0.02234707,0.02980147,1.2388284,1.2758648,0.455325,0.4589607,0.0036357
55,0.24358413,0.32555756,"('incompetent', 'clever')",0.17129956,0.18285601,-0.16047846,-0.0860094,0.0848017,0.1408014,0.0559997
56,1.3440677,1.4354827,"('impractical', 'practical')",1.7628247,1.8288078,-0.5435833,-0.46013013,0.8544364,0.9347201,0.0802837
57,-0.47404212,-0.53010786,"('unimaginative', 'imaginative')",-0.41198495,-0.42797828,-2.727191,-2.7282097,-1.204406,-1.2287653,-0.0243593
58,0.2933369,0.2130387,"('undiscriminating', 'discriminating')",1.2184464,1.1356314,0.045484222,-0.044874538,0.5190891,0.4345985,-0.0844906
59,0.68998754,0.59394944,"('foolish', 'wise')",-0.010929666,-0.034655325,0.62749904,0.5842346,0.435519,0.3811762,-0.0543428
60,0.9865762,1.1454732,"('inefficient', 'efficient')",2.0552256,2.1006227,-0.37713662,-0.1889156,0.8882217,1.0190601,0.1308384
61,1.1705977,1.1233788,"('illogical', 'logical')",1.959615,1.8486781,0.38721672,0.28009483,1.1724765,1.0840506,-0.0884259
62,1.0674131,1.2060955,"('incompetent', 'brilliant')",0.93987167,1.0212773,-0.27019882,-0.11042981,0.5790286,0.7056476,0.126619
63,1.7630552,1.8415679,"('unperceptive', 'insightful')",0.7669508,0.74422884,0.4472649,0.53058237,0.9924236,1.0387931,0.0463695
64,1.1721141,1.175272,"('shy', 'confident')",0.24046397,0.25833428,-6.797434,-6.789616,-1.7949519,-1.7853367,0.0096152
65,1.1246285,1.129019,"('insecure', 'secure')",0.8620344,0.841584,-0.38306412,-0.31720975,0.5345329,0.5511311,0.0165982
66,0.86753684,0.81409794,"('inactive', 'active')",-0.6875506,-0.69649744,1.3322762,1.2746754,0.5040875,0.4640919,-0.0399956
67,0.91496485,0.9340201,"('doubtful', 'determined')",0.3000007,0.3301128,-0.58901334,-0.5520884,0.2086507,0.2373482,0.0286975
68,-0.17341155,-0.26063177,"('dependent', 'independent')",-1.7948697,-1.8818687,-0.6713803,-0.71614516,-0.8798872,-0.9528818,-0.0729946
69,-0.11550041,-0.11264129,"('lazy', 'industrious')",0.7745587,0.72754157,-0.27676958,-0.34167737,0.1274296,0.0910743,-0.0363553
70,1.0815786,1.1433655,"('lethargic', 'energetic')",0.11578037,0.16411531,0.24508479,0.3154591,0.4808146,0.54098,0.0601654
71,1.3767339,1.3688774,"('diffident', 'self-confident')",1.6011606,1.5895796,0.63672143,0.5940094,1.204872,1.1841555,-0.0207165
72,0.7192355,0.7345098,"('unambitious', 'ambitious')",0.4579494,0.49422896,-1.1330127,-1.06198,0.0147241,0.0555863,0.0408622
73,1.2799673,1.2424444,"('helpless', 'self-reliant')",0.78173137,0.7380604,-2.9819527,-3.0350943,-0.3067513,-0.3515298,-0.0447785
74,1.5877106,1.6298655,"('undedicated', 'dedicated')",0.8871396,0.84090096,-0.08995989,-0.119111724,0.7949634,0.7838849,-0.0110785
75,-0.75672996,-0.7641625,"('meek', 'impulsive')",-0.8702223,-0.8680579,-0.35992324,-0.35406893,-0.6622918,-0.6620964,0.0001954
76,1.5088834,1.5930554,"('anxious', 'daring')",0.12613507,0.14317252,0.03591227,0.12142975,0.5569769,0.6192192,0.0622423
77,-0.0500327,-0.046239927,"('unmotivated', 'motivated')",1.0512905,0.9874958,-1.4116946,-1.3166572,-0.1368123,-0.1251338,0.0116785
78,-0.6077919,-0.453581,"('nonresilient', 'resilient')",-0.28213936,-0.30176523,-0.28761634,-0.20168419,-0.3925159,-0.3190101,0.0735058
79,-0.19281594,-0.27539682,"('wavering', 'unwavering')",-1.3553746,-1.4173399,0.15780878,0.14275223,-0.4634606,-0.5166615,-0.0532009
80,1.7036572,1.7235609,"('dominated', 'dominating')",0.5741882,0.5723842,-1.033949,-0.911418,0.4146321,0.4615091,0.046877
81,1.1222804,1.1270236,"('submissive', 'aggressive')",1.1791487,1.1895131,-0.74634165,-0.574425,0.5183624,0.5807039,0.0623415
82,-1.4240525,-1.3771144,"('poor', 'rich')",-0.19501278,-0.19976503,5.8262687,5.9183574,1.4024011,1.4471593,0.0447582
83,1.5414143,1.5352631,"('powerless', 'powerful')",0.707651,0.69697464,-0.84183323,-0.84770745,0.4690774,0.4615101,-0.0075673
84,1.6810007,1.6175654,"('inferior', 'superior')",0.37725186,0.3499603,0.99045265,0.88714063,1.016235,0.9515554,-0.0646796
85,-0.04481162,-0.13074526,"('insignificant', 'prestigious')",-0.27697217,-0.2930539,0.97957754,0.86760354,0.2192646,0.1479348,-0.0713298
86,0.15491062,0.06515702,"('uninfluential', 'influential')",0.0020614527,-0.08686371,-0.24099387,-0.3126269,-0.0280073,-0.1114445,-0.0834372
87,1.4789637,1.4330935,"('unsuccessful', 'successful')",1.0573983,1.0316119,0.5466697,0.58127826,1.0276773,1.0153279,-0.0123494
88,-0.011899507,-0.161751,"('low', 'eminent')",-0.15377316,-0.24669187,0.11744255,0.15149483,-0.0160767,-0.0856493,-0.0695726
