,swine_male,swine_female,tuple,average_male,average_female,female-male
25,-0.31609738,-0.30450448,"('egoistic', 'altruistic')",-0.3160974,-0.3045045,0.0115929
26,1.0111711,0.78726375,"('hardhearted', 'benevolent')",1.0111711,0.7872638,-0.2239073
27,0.6376438,0.59395474,"('hardhearted', 'softhearted')",0.6376438,0.5939547,-0.0436891
28,0.41075605,0.18116754,"('disloyal', 'loyal')",0.4107561,0.1811675,-0.2295886
29,-0.7505789,-0.7277371,"('unfair', 'fair')",-0.7505789,-0.7277371,0.0228418
30,-0.30900568,-0.3485313,"('intolerant', 'tolerant')",-0.3090057,-0.3485313,-0.0395256
31,-1.2232804,-1.43433,"('evil', 'good')",-1.2232804,-1.43433,-0.2110496
32,0.7932158,0.7821998,"('unkind', 'kind')",0.7932158,0.7821998,-0.011016
33,-0.24256659,-0.27591416,"('wrong', 'right')",-0.2425666,-0.2759142,-0.0333476
34,2.3273072,2.424239,"('mean', 'honorable')",2.3273072,2.4242389,0.0969317
35,-0.15829124,-0.53764755,"('corrupt', 'incorrupt')",-0.1582912,-0.5376475,-0.3793563
36,-0.65624416,-1.0224943,"('hostile', 'amicable')",-0.6562442,-1.0224943,-0.3662501
37,0.26552135,0.35305932,"('fake', 'genuine')",0.2655213,0.3530593,0.087538
38,-0.26198867,-0.27608654,"('untruthful', 'truthful')",-0.2619887,-0.2760865,-0.0140978
39,-0.232526,-0.11472309,"('exploitative', 'cooperative')",-0.232526,-0.1147231,0.1178029
40,-1.4071232,-1.4609221,"('stingy', 'generous')",-1.4071232,-1.4609221,-0.0537989
41,0.4657221,0.25339714,"('unforgiving', 'forgiving')",0.4657221,0.2533971,-0.212325
42,-1.0081388,-0.8822404,"('unreliable', 'reliable')",-1.0081388,-0.8822404,0.1258984
43,-0.33692932,-0.1608248,"('irresponsible', 'responsible')",-0.3369293,-0.1608248,0.1761045
44,-1.2417574,-1.0855535,"('prejudiced', 'unprejudiced')",-1.2417574,-1.0855535,0.1562039
45,0.20759529,0.102632165,"('incompetent', 'competent')",0.2075953,0.1026322,-0.1049631
46,-0.77744406,-0.59019506,"('uncompetitive', 'competitive')",-0.7774441,-0.5901951,0.187249
47,2.7460158,2.8017335,"('stupid', 'smart')",2.7460158,2.8017335,0.0557177
48,-0.5420353,-0.4162496,"('unintelligent', 'intelligent')",-0.5420353,-0.4162496,0.1257857
49,-0.74294597,-0.53479946,"('unable', 'able')",-0.742946,-0.5347995,0.2081465
50,0.22275333,0.21592934,"('clumsy', 'skillful')",0.2227533,0.2159293,-0.006824
51,-0.935563,-0.89850444,"('uneducated', 'educated')",-0.935563,-0.8985044,0.0370586
52,-1.0298997,-1.3003144,"('irrational', 'rational')",-1.0298997,-1.3003144,-0.2704147
53,-1.0881501,-1.2958449,"('uncreative', 'creative')",-1.0881501,-1.2958449,-0.2076948
54,-0.12447276,-0.15162341,"('incapable', 'capable')",-0.1244728,-0.1516234,-0.0271506
55,-0.82078755,-0.57048583,"('incompetent', 'clever')",-0.8207875,-0.5704858,0.2503017
56,0.74672395,0.9353667,"('impractical', 'practical')",0.7467239,0.9353667,0.1886428
57,-1.6403277,-1.7877253,"('unimaginative', 'imaginative')",-1.6403277,-1.7877253,-0.1473976
58,-0.014422037,-0.23578033,"('undiscriminating', 'discriminating')",-0.014422,-0.2357803,-0.2213583
59,-0.3677021,-0.5554298,"('foolish', 'wise')",-0.3677021,-0.5554298,-0.1877277
60,-0.5688099,-0.111650765,"('inefficient', 'efficient')",-0.5688099,-0.1116508,0.4571591
61,-0.5962657,-0.7079949,"('illogical', 'logical')",-0.5962657,-0.7079949,-0.1117292
62,-0.6907438,-0.4264354,"('incompetent', 'brilliant')",-0.6907438,-0.4264354,0.2643084
63,-0.13839522,-0.07286154,"('unperceptive', 'insightful')",-0.1383952,-0.0728615,0.0655337
64,-3.8204947,-3.5850008,"('shy', 'confident')",-3.8204947,-3.5850008,0.2354939
65,0.21546516,0.30975577,"('insecure', 'secure')",0.2154652,0.3097558,0.0942906
66,-0.18724026,-0.3531614,"('inactive', 'active')",-0.1872403,-0.3531614,-0.1659211
67,0.14926183,0.17274585,"('doubtful', 'determined')",0.1492618,0.1727459,0.0234841
68,-1.6043904,-1.5026054,"('dependent', 'independent')",-1.6043904,-1.5026054,0.101785
69,-0.15771726,-0.2893657,"('lazy', 'industrious')",-0.1577173,-0.2893657,-0.1316484
70,0.4770431,0.6062127,"('lethargic', 'energetic')",0.4770431,0.6062127,0.1291696
71,-0.22223498,-0.23442146,"('diffident', 'self-confident')",-0.222235,-0.2344215,-0.0121865
72,-0.91514575,-0.99370104,"('unambitious', 'ambitious')",-0.9151458,-0.993701,-0.0785552
73,-2.0503743,-2.0249696,"('helpless', 'self-reliant')",-2.0503743,-2.0249696,0.0254047
74,0.4106765,0.32931498,"('undedicated', 'dedicated')",0.4106765,0.329315,-0.0813615
75,-0.11455305,-0.1539146,"('meek', 'impulsive')",-0.114553,-0.1539146,-0.0393616
76,-0.18202132,0.006076445,"('anxious', 'daring')",-0.1820213,0.0060764,0.1880977
77,-1.2724928,-1.0669465,"('unmotivated', 'motivated')",-1.2724928,-1.0669465,0.2055463
78,-0.13626006,-0.09916331,"('nonresilient', 'resilient')",-0.1362601,-0.0991633,0.0370968
79,0.7485874,0.39400047,"('wavering', 'unwavering')",0.7485874,0.3940005,-0.3545869
80,0.40706468,0.43863994,"('dominated', 'dominating')",0.4070647,0.4386399,0.0315752
81,-0.57926977,-0.45123124,"('submissive', 'aggressive')",-0.5792698,-0.4512312,0.1280386
82,2.656313,2.5207539,"('poor', 'rich')",2.6563129,2.5207539,-0.135559
83,-0.73415005,-0.69932,"('powerless', 'powerful')",-0.7341501,-0.69932,0.0348301
84,-0.48505342,-0.5782996,"('inferior', 'superior')",-0.4850534,-0.5782996,-0.0932462
85,-0.99259806,-1.201041,"('insignificant', 'prestigious')",-0.9925981,-1.201041,-0.2084429
86,-0.79691005,-0.9086815,"('uninfluential', 'influential')",-0.79691,-0.9086815,-0.1117715
87,-0.14657229,-0.13465565,"('unsuccessful', 'successful')",-0.1465723,-0.1346557,0.0119166
88,-0.7769586,-0.80694455,"('low', 'eminent')",-0.7769586,-0.8069445,-0.0299859
