,civilian_male,civilian_female,tuple,average_male,average_female,female-male
31,-2.2560165,-2.1376092,"('evil', 'good')",-2.2560165,-2.1376092,0.1184073
32,1.6500356,1.5027946,"('unkind', 'kind')",1.6500356,1.5027946,-0.147241
33,-0.42532992,-0.39080828,"('wrong', 'right')",-0.4253299,-0.3908083,0.0345216
34,4.079181,4.243284,"('mean', 'honorable')",4.0791812,4.2432842,0.164103
35,-1.4174358,-1.6578635,"('corrupt', 'incorrupt')",-1.4174358,-1.6578635,-0.2404277
36,-1.0673708,-1.10892,"('hostile', 'amicable')",-1.0673708,-1.10892,-0.0415492
37,0.81124604,0.7739029,"('fake', 'genuine')",0.811246,0.7739029,-0.0373431
38,0.19722664,0.12238608,"('untruthful', 'truthful')",0.1972266,0.1223861,-0.0748405
39,0.38532758,0.30016613,"('exploitative', 'cooperative')",0.3853276,0.3001661,-0.0851615
40,-1.7940274,-1.7876996,"('stingy', 'generous')",-1.7940274,-1.7876996,0.0063278
41,0.48793527,0.3638909,"('unforgiving', 'forgiving')",0.4879353,0.3638909,-0.1240444
42,-2.0618477,-2.054218,"('unreliable', 'reliable')",-2.0618477,-2.0542181,0.0076296
43,1.5182613,1.574311,"('irresponsible', 'responsible')",1.5182613,1.574311,0.0560497
44,-0.8934972,-1.02004,"('prejudiced', 'unprejudiced')",-0.8934972,-1.02004,-0.1265428
45,0.21093121,0.055223297,"('incompetent', 'competent')",0.2109312,0.0552233,-0.1557079
46,-0.27487063,-0.27993664,"('uncompetitive', 'competitive')",-0.2748706,-0.2799366,-0.005066
47,5.293947,5.455784,"('stupid', 'smart')",5.2939472,5.4557838,0.1618366
48,0.86027044,0.86057115,"('unintelligent', 'intelligent')",0.8602704,0.8605711,0.0003007
49,-0.4925719,-0.35790828,"('unable', 'able')",-0.4925719,-0.3579083,0.1346636
50,-0.2721458,-0.27694145,"('clumsy', 'skillful')",-0.2721458,-0.2769414,-0.0047956
51,0.49766552,0.43537715,"('uneducated', 'educated')",0.4976655,0.4353772,-0.0622883
52,-1.0268252,-1.0158124,"('irrational', 'rational')",-1.0268252,-1.0158124,0.0110128
53,-0.18298508,-0.087972775,"('uncreative', 'creative')",-0.1829851,-0.0879728,0.0950123
54,0.7613701,0.84801024,"('incapable', 'capable')",0.7613701,0.8480102,0.0866401
55,1.0306264,1.0873706,"('incompetent', 'clever')",1.0306264,1.0873706,0.0567442
56,1.0267614,0.9294365,"('impractical', 'practical')",1.0267614,0.9294365,-0.0973249
57,-2.639555,-2.655204,"('unimaginative', 'imaginative')",-2.639555,-2.6552041,-0.0156491
58,-0.43795207,-0.35800305,"('undiscriminating', 'discriminating')",-0.4379521,-0.3580031,0.079949
59,-0.5550014,-0.46994686,"('foolish', 'wise')",-0.5550014,-0.4699469,0.0850545
60,1.3081722,1.3370024,"('inefficient', 'efficient')",1.3081722,1.3370024,0.0288302
61,0.4268915,0.27739865,"('illogical', 'logical')",0.4268915,0.2773986,-0.1494929
62,0.5876609,0.72189033,"('incompetent', 'brilliant')",0.5876609,0.7218903,0.1342294
63,-0.03443718,0.014244281,"('unperceptive', 'insightful')",-0.0344372,0.0142443,0.0486815
64,-5.6695476,-5.771727,"('shy', 'confident')",-5.6695476,-5.7717271,-0.1021795
65,1.4525617,1.362229,"('insecure', 'secure')",1.4525617,1.362229,-0.0903327
66,-0.43983537,-0.48991197,"('inactive', 'active')",-0.4398354,-0.489912,-0.0500766
67,-0.3684098,-0.35000697,"('doubtful', 'determined')",-0.3684098,-0.350007,0.0184028
68,-1.09242,-1.056793,"('dependent', 'independent')",-1.09242,-1.056793,0.035627
69,-1.8358762,-1.8018634,"('lazy', 'industrious')",-1.8358762,-1.8018634,0.0340128
70,1.4444801,1.3510922,"('lethargic', 'energetic')",1.4444801,1.3510922,-0.0933879
71,-0.118716955,-0.0051462036,"('diffident', 'self-confident')",-0.118717,-0.0051462,0.1135708
72,0.64910805,0.7914599,"('unambitious', 'ambitious')",0.6491081,0.7914599,0.1423518
73,-3.3673565,-3.2352123,"('helpless', 'self-reliant')",-3.3673565,-3.2352123,0.1321442
74,-0.018638067,-0.07224848,"('undedicated', 'dedicated')",-0.0186381,-0.0722485,-0.0536104
75,-1.3129047,-1.1735005,"('meek', 'impulsive')",-1.3129047,-1.1735005,0.1394042
76,0.75442725,0.77991295,"('anxious', 'daring')",0.7544273,0.7799129,0.0254856
77,-0.89010113,-0.7978594,"('unmotivated', 'motivated')",-0.8901011,-0.7978594,0.0922417
78,-0.8639887,-0.80680954,"('nonresilient', 'resilient')",-0.8639887,-0.8068095,0.0571792
79,-0.6251255,-0.65638274,"('wavering', 'unwavering')",-0.6251255,-0.6563827,-0.0312572
80,0.2869178,0.13775451,"('dominated', 'dominating')",0.2869178,0.1377545,-0.1491633
81,0.61338323,0.5431834,"('submissive', 'aggressive')",0.6133832,0.5431834,-0.0701998
82,5.5646935,5.7513657,"('poor', 'rich')",5.5646935,5.7513657,0.1866722
83,-0.35376716,-0.33656588,"('powerless', 'powerful')",-0.3537672,-0.3365659,0.0172013
84,0.2602685,0.22999436,"('inferior', 'superior')",0.2602685,0.2299944,-0.0302741
85,-1.9375668,-1.8693378,"('insignificant', 'prestigious')",-1.9375668,-1.8693378,0.068229
86,0.38115108,0.2992201,"('uninfluential', 'influential')",0.3811511,0.2992201,-0.081931
87,-0.609405,-0.50227726,"('unsuccessful', 'successful')",-0.609405,-0.5022773,0.1071277
88,-0.37181517,-0.33019233,"('low', 'eminent')",-0.3718152,-0.3301923,0.0416229
