,united_male,united_female,tuple,parcel_male,parcel_female,service_male,service_female,inc_male,inc_female,average_male,average_female,female-male
11,1.3682455,1.4317611,"('unhelpful', 'helpful')",-1.0605857,-0.9803854,0.64546114,0.6680956,2.0171158,2.0447812,0.7425592,0.7910631,0.0485039
12,1.7087481,1.74492,"('unsupportive', 'supportive')",0.7924259,0.7738354,0.13916232,0.22245187,-1.622924,-1.63017,0.2543531,0.2777593,0.0234062
13,1.048653,1.0652848,"('impolite', 'polite')",-0.7390124,-0.71513975,1.3421006,1.358315,0.2540176,0.2101714,0.4764397,0.4796579,0.0032182
14,0.6612329,0.75459933,"('antisocial', 'social')",-0.72667587,-0.68364114,0.21874437,0.31549257,-0.4485545,-0.42814097,-0.0738133,-0.0104226,0.0633907
15,-0.6840552,-0.76438284,"('boring', 'funny')",0.800019,0.85396063,-0.9950047,-1.0964051,0.5422274,0.48480096,-0.0842034,-0.1305066,-0.0463032
16,-0.471567,-0.47671184,"('unpopular', 'popular')",-0.51990443,-0.5217022,-0.45195243,-0.46577954,0.6884642,0.70049036,-0.1887399,-0.1909258,-0.0021859
17,0.12560818,0.17387415,"('nasty', 'nice')",0.83670443,0.82402253,0.45880353,0.47260556,-0.10786801,-0.048207093,0.328312,0.3555738,0.0272618
18,0.006579466,0.01591564,"('disagreeable', 'welcoming')",0.5567177,0.5029073,-0.15513822,-0.18567027,-0.20894685,-0.25237882,0.049803,0.0201935,-0.0296095
19,0.03674573,-0.05318059,"('inhospitable', 'hospitable')",0.8449614,0.7651137,-0.13221896,-0.1717959,0.29183024,0.27217653,0.2603296,0.2030784,-0.0572512
20,-0.23365773,-0.22223456,"('rough', 'thoughtful')",-0.693522,-0.7290008,0.15359037,0.17371571,1.0039681,1.0049678,0.0575947,0.056862,-0.0007327
21,1.4979237,1.5483398,"('immoral', 'moral')",-1.0199172,-1.0391717,0.94729614,1.0229177,-0.55937773,-0.4950857,0.2164812,0.25925,0.0427688
22,0.6103077,0.54326755,"('untrustworthy', 'trustworthy')",-1.0851463,-1.1394037,0.026762897,0.0076070754,-1.070622,-1.0756208,-0.3796744,-0.4160374,-0.036363
23,1.514625,1.5707785,"('insincere', 'sincere')",-0.051249303,-0.08481286,0.2096961,0.195521,6.194219,6.1120095,1.9668227,1.948374,-0.0184487
24,0.8056118,0.7623909,"('dishonest', 'honest')",0.2053719,0.18953532,-1.1065788,-1.1372968,1.0170761,0.9497638,0.2303703,0.1910983,-0.039272
25,-0.761731,-0.7410263,"('egoistic', 'altruistic')",2.3216362,2.3084972,1.3578042,1.4316521,1.5988854,1.5980506,1.1291487,1.1492934,0.0201447
26,-0.6524959,-0.73120475,"('hardhearted', 'benevolent')",2.4196687,2.3282452,0.38839796,0.31459427,1.652321,1.5946028,0.951973,0.8765594,-0.0754136
27,-0.3409342,-0.35503247,"('hardhearted', 'softhearted')",0.70237404,0.6734334,0.31806487,0.31782615,1.7955031,1.7440025,0.618752,0.5950574,-0.0236946
28,0.9473034,0.9350063,"('disloyal', 'loyal')",0.57941175,0.5497197,-0.12163759,-0.120886825,0.91632605,0.8167322,0.5803509,0.5451428,-0.0352081
29,-0.41038358,-0.5104415,"('unfair', 'fair')",0.4103029,0.39383087,-1.0623043,-1.1549342,-0.49617928,-0.67254114,-0.389641,-0.4860215,-0.0963805
30,0.48355326,0.5198766,"('intolerant', 'tolerant')",-0.1525395,-0.18449803,-0.3702619,-0.40224814,1.4636177,1.3940057,0.3560924,0.331784,-0.0243084
31,-1.9666266,-2.125227,"('evil', 'good')",1.0707468,1.0647368,-1.2779812,-1.3858831,-0.9231235,-0.9979117,-0.7742461,-0.8610712,-0.0868251
32,1.2841518,1.2749956,"('unkind', 'kind')",0.6575099,0.61989224,0.091442935,0.14290687,1.4533721,1.2960485,0.8716192,0.8334608,-0.0381584
33,0.7023244,0.6473372,"('wrong', 'right')",2.2099283,2.1114037,1.0506651,0.94992375,-0.26746196,-0.3092175,0.9238639,0.8498618,-0.0740021
34,0.070901915,0.071593046,"('mean', 'honorable')",0.09119104,0.08764124,-0.16312695,-0.18555573,6.1570463,6.2080603,1.5390031,1.5454347,0.0064316
35,-1.5411786,-1.659897,"('corrupt', 'incorrupt')",1.0823768,1.0429711,-0.4207753,-0.51732177,0.054388605,-0.074387595,-0.2062971,-0.3021588,-0.0958617
36,-2.649197,-2.857683,"('hostile', 'amicable')",1.2011632,1.0485375,-1.0620681,-1.2890167,0.14111882,-0.002087526,-0.5922458,-0.7750624,-0.1828166
37,-0.53073364,-0.5073149,"('fake', 'genuine')",-0.689159,-0.6403296,-1.0040855,-0.89276165,0.07177839,0.07706038,-0.5380499,-0.4908365,0.0472134
38,0.049136654,-0.01809413,"('untruthful', 'truthful')",0.49932846,0.46711934,-0.08459304,-0.16047373,0.45182377,0.47501686,0.228924,0.1908921,-0.0380319
39,1.1879563,1.1841936,"('exploitative', 'cooperative')",0.9899812,0.977605,0.054798897,0.08711363,0.116563365,0.10563277,0.5873249,0.5886362,0.0013113
40,0.7937367,0.7759789,"('stingy', 'generous')",2.0997381,2.0245023,0.13713568,0.18486886,-1.4130532,-1.454782,0.4043894,0.382642,-0.0217474
41,-0.10292603,-0.13180625,"('unforgiving', 'forgiving')",1.247416,1.2108123,1.4403162,1.3788373,0.37515792,0.30061167,0.739991,0.6896138,-0.0503772
42,1.9594263,2.0064213,"('unreliable', 'reliable')",0.8373201,0.79786015,1.0744833,1.1537647,-2.9519212,-2.8688862,0.2298271,0.27229,0.0424629
43,0.43223387,0.46067655,"('irresponsible', 'responsible')",-1.0957874,-1.0569861,-0.731034,-0.6495984,0.5191018,0.51349336,-0.2188714,-0.1831037,0.0357677
44,-0.6866776,-0.722843,"('prejudiced', 'unprejudiced')",-1.1166027,-1.0624006,-0.21320033,-0.17308335,-1.6054761,-1.6069971,-0.9054891,-0.891331,0.0141581
45,-0.32460046,-0.29420704,"('incompetent', 'competent')",-0.5293209,-0.46333477,0.7352705,0.85918856,-0.4420147,-0.45551765,-0.1401664,-0.0884677,0.0516987
46,2.1728218,2.3105454,"('uncompetitive', 'competitive')",-1.7312036,-1.7011231,0.6751864,0.86249304,-0.935659,-0.8673509,0.0452864,0.1511411,0.1058547
47,0.32307374,0.35709292,"('stupid', 'smart')",0.22403245,0.23341964,0.48274428,0.5040883,5.8117566,5.833982,1.7104018,1.7321458,0.021744
48,1.0757446,1.0808439,"('unintelligent', 'intelligent')",0.0860335,0.07508349,-0.17696732,-0.22414596,0.8388969,0.82338965,0.4559269,0.4387928,-0.0171341
49,-0.85775894,-0.8694174,"('unable', 'able')",-1.804042,-1.744336,-0.77884,-0.68173826,-0.11878767,-0.024141174,-0.8898572,-0.8299082,0.059949
50,-0.37419727,-0.4060104,"('clumsy', 'skillful')",-0.8466456,-0.84544754,-1.0376341,-1.0080507,0.012749642,0.014818136,-0.5614318,-0.5611726,0.0002592
51,1.3182062,1.2924042,"('uneducated', 'educated')",-0.67180747,-0.795152,0.47038352,0.3740455,0.9937311,0.8786849,0.5276283,0.4374956,-0.0901327
52,-1.01219,-1.1683295,"('irrational', 'rational')",1.1294413,1.0370576,-0.54126155,-0.688322,-0.24915616,-0.38274607,-0.1682916,-0.300585,-0.1322934
53,-0.31001508,-0.36936587,"('uncreative', 'creative')",0.46290666,0.2881099,-1.3123014,-1.3986996,0.83621514,0.71735245,-0.0807987,-0.1906508,-0.1098521
54,-0.6888604,-0.7447655,"('incapable', 'capable')",-0.0064201877,-0.063598715,-1.1750965,-1.1785489,1.1312424,1.1013621,-0.1847837,-0.2213878,-0.0366041
55,0.65160924,0.7432258,"('incompetent', 'clever')",-1.4135678,-1.3862088,0.07489121,0.21381883,-0.12540093,-0.09344244,-0.2031171,-0.1306516,0.0724655
56,2.3116248,2.3559992,"('impractical', 'practical')",0.7553331,0.75405365,0.93907756,0.96804005,-0.10060246,-0.111407556,0.9763582,0.9916714,0.0153132
57,0.72733057,0.7374991,"('unimaginative', 'imaginative')",-1.4196612,-1.4159945,-0.988467,-0.97824025,-2.917341,-2.9143605,-1.1495347,-1.1427741,0.0067606
58,-0.11262349,-0.18982291,"('undiscriminating', 'discriminating')",0.13978392,0.059124608,0.18768391,0.101065606,-0.08758856,-0.13951674,0.0318139,-0.0422874,-0.0741013
59,-0.4036218,-0.5716258,"('foolish', 'wise')",0.46383095,0.45839173,-1.2595313,-1.2818161,0.50739557,0.4459773,-0.1729816,-0.2372682,-0.0642866
60,1.3697772,1.522553,"('inefficient', 'efficient')",-0.88734925,-0.8196481,0.99739623,1.0232124,0.05918377,0.15433204,0.384752,0.4701124,0.0853604
61,0.25260305,0.22202805,"('illogical', 'logical')",0.118677035,0.07038556,1.0300624,0.9282274,0.32632282,0.20695579,0.4319163,0.3568992,-0.0750171
62,0.8334622,0.9200152,"('incompetent', 'brilliant')",-0.61698675,-0.5223228,0.8078579,0.93309814,0.1980431,0.3324593,0.3055941,0.4158125,0.1102184
63,0.86234117,0.88985425,"('unperceptive', 'insightful')",-0.5603527,-0.5593559,0.8480707,0.8652202,1.1149651,1.1659933,0.566256,0.590428,0.024172
64,0.835025,0.7573023,"('shy', 'confident')",-1.7414565,-1.7006217,-0.79846764,-0.799081,-6.840051,-6.8020096,-2.1362376,-2.1361024,0.0001352
65,1.6145558,1.6457514,"('insecure', 'secure')",-1.6235229,-1.5945354,-0.61305445,-0.56924325,-0.28655827,-0.27179465,-0.2271449,-0.1974555,0.0296894
66,0.22241546,0.17820522,"('inactive', 'active')",0.19023387,0.12082657,0.15096274,0.14626011,1.2715085,1.2507267,0.4587801,0.4240046,-0.0347755
67,1.4088374,1.4113146,"('doubtful', 'determined')",0.29346743,0.30917704,0.77034813,0.79481673,-0.43565264,-0.41431436,0.50925,0.5252485,0.0159985
68,0.4029309,0.24279577,"('dependent', 'independent')",-2.1899934,-2.3092942,-0.811186,-0.87723505,-0.295527,-0.3550436,-0.7234439,-0.8246943,-0.1012504
69,0.042779807,-0.07652934,"('lazy', 'industrious')",1.5923257,1.6066327,1.0528316,0.97116464,-0.16402228,-0.14987616,0.6309788,0.5878479,-0.0431309
70,1.4204277,1.4661571,"('lethargic', 'energetic')",-1.0218669,-1.0174655,-0.023777848,0.07599634,0.6139596,0.6645949,0.2471856,0.2973207,0.0501351
71,0.5859717,0.5368008,"('diffident', 'self-confident')",2.3591146,2.3549948,0.29975227,0.36343232,0.7618308,0.70804274,1.0016674,0.9908177,-0.0108497
72,0.24003401,0.2541151,"('unambitious', 'ambitious')",0.5811276,0.60519314,-1.3991635,-1.3910741,-0.904544,-0.8047216,-0.3706365,-0.3341219,0.0365146
73,0.37434635,0.28294614,"('helpless', 'self-reliant')",0.82705057,0.7577608,-0.0073943883,-0.083476946,-3.565255,-3.5395565,-0.5928131,-0.6455816,-0.0527685
74,1.4965438,1.5267038,"('undedicated', 'dedicated')",-0.4221925,-0.41474298,-0.63541484,-0.59124476,-0.12678815,-0.16884652,0.0780371,0.0879674,0.0099303
75,-1.8318981,-1.9032508,"('meek', 'impulsive')",-0.45521075,-0.45273808,-0.4272469,-0.4640058,-0.42615342,-0.37094465,-0.7851273,-0.7977349,-0.0126076
76,0.62351656,0.7217807,"('anxious', 'daring')",-0.76943314,-0.78027225,0.85936195,0.9755265,0.21861835,0.30040425,0.2330159,0.3043598,0.0713439
77,1.0788654,1.1540519,"('unmotivated', 'motivated')",-0.36526465,-0.36405027,0.59199274,0.58715284,-0.9455535,-0.84690136,0.09001,0.1325633,0.0425533
78,0.28715622,0.41498348,"('nonresilient', 'resilient')",-0.75923365,-0.74535763,1.1596084,1.264527,0.2694655,0.38380942,0.2392491,0.3294906,0.0902415
79,-0.17632419,-0.24354188,"('wavering', 'unwavering')",0.75339115,0.68871987,-0.77015173,-0.90823925,0.20392591,0.17717302,0.0027103,-0.0714721,-0.0741824
80,1.6395019,1.7615739,"('dominated', 'dominating')",-0.9596048,-0.88894,1.6174989,1.8099141,-1.1347235,-0.99240404,0.2906681,0.422536,0.1318679
81,1.8567836,1.9575366,"('submissive', 'aggressive')",-1.8502419,-1.8081684,0.2826165,0.3398149,-0.53417736,-0.4301713,-0.0612548,0.0147529,0.0760077
82,-0.8401556,-0.7767492,"('poor', 'rich')",-0.98126704,-1.0264947,-0.29909444,-0.23277265,6.3469057,6.382752,1.0565972,1.0866839,0.0300867
83,0.10544738,0.05220551,"('powerless', 'powerful')",0.05650399,0.01816912,-0.11660967,-0.19036686,-1.1190658,-1.1702989,-0.268431,-0.3225728,-0.0541418
84,0.19712943,0.18408906,"('inferior', 'superior')",0.07964285,0.10322714,-0.11873938,-0.10056513,0.6305333,0.5604802,0.1971415,0.1868078,-0.0103337
85,-1.7017128,-1.7908851,"('insignificant', 'prestigious')",1.6907381,1.5474138,-0.9788346,-1.0963329,0.6939905,0.595315,-0.0739547,-0.1861223,-0.1121676
86,0.8416137,0.8316606,"('uninfluential', 'influential')",-0.40872094,-0.47212195,-0.15844724,-0.21516526,0.05698692,-0.00043480098,0.0828581,0.0359847,-0.0468734
87,0.47970864,0.5103659,"('unsuccessful', 'successful')",-0.061510272,-0.004085902,0.5260425,0.58413535,0.624225,0.7266823,0.3921165,0.4542744,0.0621579
88,0.13494572,0.10343385,"('low', 'eminent')",-0.82180977,-0.90093124,-1.6131697,-1.680464,0.23290485,0.19321182,-0.5167822,-0.5711874,-0.0544052
