,visa_male,visa_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.9274728,0.78241867,"('unsociable', 'sociable')",-0.19030437,-0.39516315,0.3685842,0.1936278,-0.1749564
1,1.7607067,1.7297729,"('unfriendly', 'friendly')",1.8927197,1.7261823,1.8267132,1.7279776,-0.0987356
2,1.1258454,1.2977742,"('unlikable', 'likable')",0.7587268,0.8176008,0.9422861,1.0576875,0.1154014
3,-0.72259694,-0.55446225,"('repellent', 'pleasant')",0.28127113,0.33109426,-0.2206629,-0.111684,0.1089789
4,-0.10518962,-0.14371613,"('disliked', 'liked')",-5.9545527,-5.9308224,-3.0298712,-3.0372694,-0.0073982
5,0.9936533,1.0498672,"('distant', 'outgoing')",-0.30317146,-0.30915415,0.3452409,0.3703565,0.0251156
6,0.83108264,0.9051114,"('distant', 'open')",0.09398097,0.08467291,0.4625318,0.4948922,0.0323604
7,-0.2062556,-0.23017924,"('insensitive', 'sensitive')",0.5489984,0.47903028,0.1713714,0.1244255,-0.0469459
8,0.66660255,0.68090475,"('unaffectionate', 'affectionate')",0.5816121,0.47335038,0.6241074,0.5771276,-0.0469798
9,1.4216259,1.4719739,"('unaffectionate', 'caring')",0.7742295,0.70288527,1.0979277,1.0874295,-0.0104982
10,-0.6646849,-0.6896923,"('unsympathetic', 'sympathetic')",-0.13648543,-0.23142764,-0.4005852,-0.46056,-0.0599748
11,-0.50067276,-0.49015722,"('unhelpful', 'helpful')",2.0237353,1.9923233,0.7615312,0.751083,-0.0104482
12,0.70978564,0.80804914,"('unsupportive', 'supportive')",-1.7777494,-1.8038162,-0.5339819,-0.4978835,0.0360984
13,0.014950262,-0.078813866,"('impolite', 'polite')",-0.47201097,-0.5907107,-0.2285303,-0.3347623,-0.106232
14,-0.009017367,-0.06910752,"('antisocial', 'social')",-0.3952407,-0.49748784,-0.202129,-0.2832977,-0.0811687
15,-0.2578456,-0.4185962,"('boring', 'funny')",0.14925857,0.072902516,-0.0542935,-0.1728469,-0.1185534
16,-0.3755843,-0.26383,"('unpopular', 'popular')",0.59193814,0.6491467,0.1081769,0.1926583,0.0844814
17,0.389694,0.5159712,"('nasty', 'nice')",-0.36234406,-0.3200978,0.013675,0.0979367,0.0842617
18,0.31714937,0.3267801,"('disagreeable', 'welcoming')",-0.21417996,-0.29870582,0.0514847,0.0140371,-0.0374476
19,0.15714566,0.25237307,"('inhospitable', 'hospitable')",-0.0398817,0.031821776,0.058632,0.1420974,0.0834654
20,-0.006549198,0.018328067,"('rough', 'thoughtful')",1.3410928,1.2528987,0.6672718,0.6356134,-0.0316584
21,0.05982052,0.05168068,"('immoral', 'moral')",-0.38470566,-0.38741708,-0.1624426,-0.1678682,-0.0054256
22,-0.41152555,-0.5197705,"('untrustworthy', 'trustworthy')",-0.8413863,-0.97862554,-0.6264559,-0.749198,-0.1227421
23,0.5693165,0.51317674,"('insincere', 'sincere')",5.668247,5.5074296,3.1187818,3.0103033,-0.1084785
24,1.0237408,0.9503271,"('dishonest', 'honest')",0.9516675,0.81595725,0.9877042,0.8831422,-0.104562
25,0.8138004,0.8440904,"('egoistic', 'altruistic')",1.5131043,1.5199707,1.1634524,1.1820306,0.0185782
26,2.5940015,2.462357,"('hardhearted', 'benevolent')",1.7662544,1.6571412,2.1801281,2.0597491,-0.120379
27,0.39538074,0.45221895,"('hardhearted', 'softhearted')",1.2583525,1.1276919,0.8268666,0.7899554,-0.0369112
28,0.40175676,0.28562632,"('disloyal', 'loyal')",0.9483598,0.8024938,0.6750582,0.5440601,-0.1309981
29,-0.16292384,-0.16008645,"('unfair', 'fair')",-0.413421,-0.6104056,-0.2881724,-0.385246,-0.0970736
30,1.4678832,1.3972183,"('intolerant', 'tolerant')",1.2644207,1.1417314,1.366152,1.2694749,-0.0966771
31,-0.44600222,-0.44485128,"('evil', 'good')",-1.1024227,-1.1467471,-0.7742125,-0.7957992,-0.0215867
32,0.4499084,0.4597673,"('unkind', 'kind')",1.2259142,1.0326529,0.8379113,0.7462101,-0.0917012
33,1.4519285,1.4161474,"('wrong', 'right')",-0.7700095,-0.8583659,0.3409595,0.2788907,-0.0620688
34,0.19952266,0.31088325,"('mean', 'honorable')",5.9686346,6.0842514,3.0840786,3.1975672,0.1134886
35,-0.4197046,-0.47080275,"('corrupt', 'incorrupt')",-0.16825885,-0.24571873,-0.2939817,-0.3582608,-0.0642791
36,0.3450509,0.34219378,"('hostile', 'amicable')",-0.059646774,-0.15420422,0.1427021,0.0939948,-0.0487073
37,-1.6047865,-1.6591508,"('fake', 'genuine')",0.06879179,0.017915346,-0.7679974,-0.8206177,-0.0526203
38,0.36600885,0.4022898,"('untruthful', 'truthful')",-0.01178327,0.035643872,0.1771128,0.2189668,0.041854
39,0.8415889,0.8644508,"('exploitative', 'cooperative')",0.033650704,-0.024502575,0.4376198,0.4199741,-0.0176457
40,0.35766837,0.33920032,"('stingy', 'generous')",-1.5632463,-1.7391247,-0.6027889,-0.6999621,-0.0971732
41,0.6299883,0.5966845,"('unforgiving', 'forgiving')",0.06603897,-0.018959086,0.3480136,0.2888627,-0.0591509
42,0.27440128,0.35195634,"('unreliable', 'reliable')",-2.8269897,-2.7260456,-1.2762942,-1.1870446,0.0892496
43,0.7207439,0.776067,"('irresponsible', 'responsible')",0.6865579,0.63025784,0.7036509,0.7031624,-0.0004885
44,-1.7342834,-1.6497333,"('prejudiced', 'unprejudiced')",-1.4411416,-1.420081,-1.5877125,-1.5349071,0.0528054
45,-0.54429877,-0.5873001,"('incompetent', 'competent')",-0.19604883,-0.23006086,-0.3701738,-0.4086805,-0.0385067
46,-0.8718675,-0.8108921,"('uncompetitive', 'competitive')",-0.087694675,-0.11083466,-0.4797811,-0.4608634,0.0189177
47,1.1471184,1.0833045,"('stupid', 'smart')",5.5445213,5.5625663,3.34582,3.3229353,-0.0228847
