,hilton_male,hilton_female,tuple,worldwide_male,worldwide_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,1.4006811,1.2177795,"('unsociable', 'sociable')",0.56443405,0.49997485,-0.33604905,-0.6014963,-0.13324234,-0.2852897,0.3739559,0.2077421,-0.1662138
1,1.8459009,1.9287417,"('unfriendly', 'friendly')",-0.15549113,-0.25313368,0.36082935,0.17124246,1.6286128,1.4024037,0.9199629,0.8123136,-0.1076493
2,2.1185524,2.1916456,"('unlikable', 'likable')",1.5423089,1.5326259,2.0429485,2.099975,0.94239265,1.0580978,1.6615506,1.7205861,0.0590355
3,-1.0940033,-0.9831211,"('repellent', 'pleasant')",-0.20297511,-0.05142329,0.23590936,0.2432256,0.012167033,0.08925132,-0.2622255,-0.1755169,0.0867086
4,-0.3785667,-0.2841665,"('disliked', 'liked')",0.20667242,0.11344426,0.29539043,0.301004,-5.88348,-5.8708587,-1.439996,-1.4351442,0.0048518
5,0.6089948,0.7204516,"('distant', 'outgoing')",0.25825262,0.23526475,0.12290804,0.18586487,0.046204768,0.033446483,0.2590901,0.2937569,0.0346668
6,0.4119928,0.5833767,"('distant', 'open')",-0.7017925,-0.72249264,-0.24505319,-0.20440778,0.57336295,0.49857056,0.0096275,0.0387617,0.0291342
7,0.24654606,0.26347968,"('insensitive', 'sensitive')",-0.37840235,-0.3140689,-0.11313003,-0.22039123,0.60412884,0.49804136,0.0897856,0.0567652,-0.0330204
8,1.3941454,1.445127,"('unaffectionate', 'affectionate')",-0.9956057,-1.0650516,-0.6648819,-0.7279908,0.18134944,0.05573988,-0.0212482,-0.0730439,-0.0517957
9,1.7819427,1.8206269,"('unaffectionate', 'caring')",-0.31247288,-0.31338686,-0.003987424,-0.09552078,0.96099466,0.87515754,0.6066192,0.5717192,-0.0349
10,0.18018135,0.103946455,"('unsympathetic', 'sympathetic')",-0.75473535,-0.67365736,-1.2703965,-1.4252665,0.15065481,0.018989775,-0.4235739,-0.4939969,-0.070423
11,-1.3607486,-1.4056361,"('unhelpful', 'helpful')",-0.39831966,-0.33294496,-1.2883786,-1.3321093,2.0713067,2.0361724,-0.244035,-0.2586295,-0.0145945
12,2.04919,2.1302462,"('unsupportive', 'supportive')",1.9367952,2.022805,0.25959367,0.30737364,-1.2274394,-1.2587105,0.7545348,0.8004286,0.0458938
13,0.0996497,-0.06959891,"('impolite', 'polite')",-0.12730452,-0.16987813,-0.3531312,-0.47220975,0.56280124,0.48763502,0.0455038,-0.0560129,-0.1015167
14,2.1003397,2.0249846,"('antisocial', 'social')",1.5245225,1.5583642,1.6394325,1.5805309,-0.47549954,-0.42948285,1.1971987,1.1835991,-0.0135996
15,-0.34156248,-0.39199653,"('boring', 'funny')",-1.1544808,-1.196361,-1.3143139,-1.2891613,0.4499236,0.39718217,-0.5901084,-0.6200841,-0.0299757
16,-0.011734439,0.17751206,"('unpopular', 'popular')",1.1654092,1.168327,0.40147877,0.5040745,0.74936396,0.7889747,0.5761294,0.6597221,0.0835927
17,-0.2256166,-0.15914622,"('nasty', 'nice')",-1.6809762,-1.6421055,-0.90671796,-0.84729004,-0.5124918,-0.45876548,-0.8314506,-0.7768268,0.0546238
18,1.0228969,1.0857301,"('disagreeable', 'welcoming')",0.7854364,0.7747917,0.19406293,0.20966643,-0.19210926,-0.24996544,0.4525717,0.4550557,0.002484
19,-0.5798242,-0.519782,"('inhospitable', 'hospitable')",-0.34848464,-0.44652802,-0.73259753,-0.73482835,0.029151866,-0.020349342,-0.4079386,-0.4303719,-0.0224333
20,0.26818782,0.3121239,"('rough', 'thoughtful')",0.22080453,0.24655336,-0.21227407,-0.1728675,0.5793263,0.49467438,0.2140111,0.220121,0.0061099
21,0.468515,0.33697057,"('immoral', 'moral')",0.43365553,0.4943016,-0.10542504,-0.18961655,-0.575321,-0.61127704,0.0553561,0.0075946,-0.0477615
22,-0.12988521,-0.1681625,"('untrustworthy', 'trustworthy')",-0.027241416,0.06019547,-0.7855038,-0.83007705,-1.2649107,-1.27945,-0.5518852,-0.5543735,-0.0024883
23,-0.008488651,-0.053978566,"('insincere', 'sincere')",-0.20520766,-0.16915777,-0.8038945,-0.9601969,5.5793376,5.430956,1.1404366,1.0619056,-0.078531
24,0.36058664,0.33586684,"('dishonest', 'honest')",-0.8011209,-0.8149985,-1.3732421,-1.4766415,0.7575307,0.63292444,-0.2640614,-0.3307122,-0.0666508
25,0.9919306,1.0668564,"('egoistic', 'altruistic')",-0.21197596,-0.2620017,1.0136243,0.9730297,1.0095284,0.9510931,0.7007768,0.6822444,-0.0185324
26,2.170596,2.164823,"('hardhearted', 'benevolent')",0.70342016,0.6160985,1.5773091,1.5108817,1.2875917,1.1584715,1.4347293,1.3625687,-0.0721606
27,-0.08770929,-0.018460304,"('hardhearted', 'softhearted')",-0.5675765,-0.6070706,-0.3844564,-0.43586373,1.5134513,1.3132704,0.1184273,0.0629689,-0.0554584
28,-0.16670103,-0.1941601,"('disloyal', 'loyal')",-0.7441515,-0.7960452,-0.63475984,-0.82407093,1.0443035,0.8276473,-0.1253272,-0.2466572,-0.12133
29,-0.032070406,0.013499223,"('unfair', 'fair')",0.00066352636,0.001026012,-0.62161285,-0.5748155,-0.6963955,-0.8784487,-0.3373538,-0.3596848,-0.022331
30,1.128498,1.0267646,"('intolerant', 'tolerant')",-0.026601037,-0.06083814,0.7275775,0.6041561,1.3466419,1.2424935,0.7940291,0.703144,-0.0908851
