,morgan_male,morgan_female,tuple,stanley_male,stanley_female,dean_male,dean_female,witter_male,witter_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-1.0536401,-1.287404,"('unsociable', 'sociable')",-0.7408729,-0.87005055,1.1798404,0.99401414,-0.7806843,-0.99871993,0.27732915,0.12043921,-0.3138457,-0.4499383,-0.2386456,-0.4152766,-0.176631
1,1.732627,1.6926656,"('unfriendly', 'friendly')",1.0412406,0.8707797,-0.74362326,-0.76997,-1.3954357,-1.551015,0.82404613,0.66609967,1.2010872,0.76396585,0.4433237,0.2787543,-0.1645694
2,1.6658628,1.7472835,"('unlikable', 'likable')",1.3970655,1.5201517,1.2310995,1.3666275,0.024878457,0.075811975,1.1027101,1.2061853,0.35030597,0.43390912,0.9619871,1.0583282,0.0963411
3,-1.6676275,-1.6506125,"('repellent', 'pleasant')",-1.3038629,-1.1349943,0.76562333,0.8169013,-1.9746819,-1.9512755,-0.79024243,-0.7853543,0.5624254,0.4872958,-0.7347275,-0.7030066,0.0317209
4,-0.31596053,-0.37489855,"('disliked', 'liked')",0.4409048,0.2695919,-1.8633518,-2.0085328,1.7940114,1.6618414,0.6635793,0.58097756,-4.653385,-4.268701,-0.6557004,-0.6899536,-0.0342532
5,1.5505452,1.6710285,"('distant', 'outgoing')",0.84506065,0.75855094,-1.8666506,-1.8791219,1.7689441,1.743258,0.85221076,0.9330628,0.43294483,0.47875935,0.5971758,0.6175896,0.0204138
6,1.2743244,1.4627817,"('distant', 'open')",0.7188599,0.6561252,-2.0004182,-1.9210598,1.2866212,1.3313578,0.69759583,0.77481395,0.35473672,0.30324754,0.38862,0.4345444,0.0459244
7,-0.49138534,-0.40449983,"('insensitive', 'sensitive')",-1.0503999,-0.85454184,1.212742,1.3351622,-1.5311286,-1.5482702,-0.6093214,-0.6483151,-0.5837854,-0.6302003,-0.5088798,-0.4584442,0.0504356
8,1.4764054,1.5041176,"('unaffectionate', 'affectionate')",1.0455724,0.966865,-1.0969868,-1.2374439,-0.2593672,-0.3199715,1.0740774,1.0100211,1.1578248,0.8477277,0.5662543,0.461886,-0.1043683
9,2.076229,2.0326357,"('unaffectionate', 'caring')",1.4791856,1.4035603,-0.096728,-0.20158976,-0.79898,-0.9068459,1.0853062,0.9499122,1.0509901,0.72155505,0.7993338,0.6665379,-0.1327959
10,-1.8166467,-1.8992534,"('unsympathetic', 'sympathetic')",-1.1568897,-1.1323106,1.3487157,1.1433959,-2.4457123,-2.4684565,-0.4163882,-0.5955231,-0.3629455,-0.5275328,-0.8083111,-0.91328,-0.1049689
11,-0.39357993,-0.51505613,"('unhelpful', 'helpful')",0.062048823,0.048401155,0.9867695,0.84175444,-1.3490772,-1.4624707,-1.1122255,-1.231599,1.3877567,1.1810629,-0.0697179,-0.1896512,-0.1199333
12,0.8866281,0.98016983,"('unsupportive', 'supportive')",1.0350817,1.1186757,1.0425322,1.045203,-0.79625326,-0.8353952,0.9831837,0.99243706,-1.6898392,-1.6303688,0.2435555,0.2784536,0.0348981
13,-0.6694493,-0.8336594,"('impolite', 'polite')",-0.52169603,-0.4314065,2.217535,2.1220992,-1.0901325,-1.24037,-0.6294482,-0.6797462,-0.5153883,-0.46477085,-0.2014299,-0.2546423,-0.0532124
14,-1.2402343,-1.3398967,"('antisocial', 'social')",-1.0390803,-1.0334002,0.77899057,0.6915221,-1.5499007,-1.6569608,0.50781566,0.46136105,-1.3393313,-1.284046,-0.6469568,-0.6935701,-0.0466133
15,0.78700376,0.66855866,"('boring', 'funny')",-0.5419272,-0.66748327,-0.7654136,-0.72483456,0.85417676,0.8158995,0.17857459,0.15621744,-0.14228985,0.018875137,0.0616874,0.0445388,-0.0171486
16,0.6378916,0.78551066,"('unpopular', 'popular')",-0.030723989,-0.008791469,-1.60838,-1.5744785,0.42276827,0.48947737,0.38717827,0.5589874,0.17682797,0.2213605,-0.0024063,0.0786777,0.081084
17,-0.09980115,-0.034302942,"('nasty', 'nice')",-0.035645954,0.015756477,-0.673892,-0.6481439,0.83287966,0.8724584,0.112217546,0.21746112,-0.21220504,-0.070067585,-0.0127412,0.0588603,0.0716015
18,0.22473124,0.3273188,"('disagreeable', 'welcoming')",-0.014907822,0.03435597,-0.0556728,0.051101133,-1.2535039,-1.1263176,0.3198701,0.42060322,-1.2914416,-1.4364519,-0.3451541,-0.2882317,0.0569224
19,-0.22619784,-0.13242397,"('inhospitable', 'hospitable')",0.057173975,0.006254022,-0.48617584,-0.42740962,0.69162655,0.69846,-0.49141854,-0.50351757,0.4364034,0.3678137,-0.0030981,0.0015294,0.0046275
20,-0.10491508,0.037532005,"('rough', 'thoughtful')",0.3441592,0.48582643,0.39882153,0.3544428,-0.9400091,-0.9591355,0.43582362,0.52396566,-0.8230971,-0.84411,-0.1148695,-0.0669131,0.0479564
21,-0.38431326,-0.39772594,"('immoral', 'moral')",-1.2266318,-1.1396325,1.6632035,1.7315911,-1.6995939,-1.7253686,-0.80946463,-0.8428824,-2.196863,-2.1954792,-0.7756104,-0.7615829,0.0140275
22,-1.5041922,-1.6557204,"('untrustworthy', 'trustworthy')",-1.6762443,-1.7174566,1.320181,1.2022195,-1.0525595,-1.1806705,-0.7381087,-0.8468029,-1.5534425,-1.565721,-0.8673944,-0.960692,-0.0932976
23,0.55787694,0.46799707,"('insincere', 'sincere')",0.19528279,0.22663307,2.2387352,2.1925635,-2.6652007,-2.8281732,-0.78961176,-0.90107477,3.4184244,2.8268616,0.4925845,0.3308012,-0.1617833
24,-0.37001634,-0.41209587,"('dishonest', 'honest')",-1.0656115,-0.95589846,1.0052128,1.010967,-1.8151367,-1.8935721,-0.74853396,-0.86019003,-0.7508209,-0.9008511,-0.6241511,-0.6686068,-0.0444557
25,0.22100767,0.32593662,"('egoistic', 'altruistic')",0.5752648,0.5554013,-1.6580057,-1.5868689,-0.40786278,-0.36942255,0.6612345,0.76996094,1.2325058,1.1868985,0.1040241,0.1469843,0.0429602
26,1.8114263,1.7706907,"('hardhearted', 'benevolent')",1.2912657,1.1793262,-0.5678846,-0.664673,-0.018922763,-0.1321712,3.2109303,3.0334606,1.2460717,1.0293756,1.1621478,1.0360015,-0.1261463
27,-0.27544916,-0.11038743,"('hardhearted', 'softhearted')",-1.2847153,-1.1492791,-0.6046357,-0.6654464,-0.4165895,-0.45790356,-0.8441938,-0.8360916,-0.0134157315,-0.23844549,-0.5731665,-0.5762589,-0.0030924
28,-0.6863618,-0.9005454,"('disloyal', 'loyal')",-0.7264752,-0.9067176,0.14111933,-0.06962477,-1.41527,-1.6120484,4.6296045e-05,-0.26686263,-0.18452333,-0.52011395,-0.4785775,-0.7126521,-0.2340746
29,-0.3927255,-0.41685075,"('unfair', 'fair')",-1.4521688,-1.5594339,-1.5243453,-1.6696268,0.31410262,0.16752888,-0.31562054,-0.33783665,-0.92973876,-0.9560905,-0.7167494,-0.795385,-0.0786356
30,-0.90891325,-1.0476679,"('intolerant', 'tolerant')",-1.7016321,-1.7004364,0.7853013,0.8346889,-1.4605501,-1.6066581,-1.0183862,-1.1927087,-1.2825884,-1.2714367,-0.9311282,-0.9973698,-0.0662416
31,0.29042837,0.43852717,"('evil', 'good')",-0.21789373,-0.23667213,-3.1935809,-3.0618908,0.89884096,0.9435736,-0.010663489,0.09076083,-0.4475473,-0.3740476,-0.446736,-0.3666248,0.0801112
