,hudson_male,hudson_female,tuple,city_male,city_female,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.25886327,-0.38450757,"('unsociable', 'sociable')",-0.6017731,-0.64657843,-0.576107,-0.60497457,-0.22185503,-0.31478873,-0.4146496,-0.4877123,-0.0730627
1,0.4609167,0.43856713,"('unfriendly', 'friendly')",-0.6514009,-0.6698532,0.5376474,0.42531785,2.059105,1.8152617,0.601567,0.5023234,-0.0992436
2,0.47731024,0.5570793,"('unlikable', 'likable')",0.53755516,0.6990921,1.492176,1.5134376,0.84431314,0.8847892,0.8378386,0.9135996,0.075761
3,-0.6272483,-0.55781406,"('repellent', 'pleasant')",-0.014019924,0.08113307,-0.73636764,-0.66141546,0.0902128,0.22248021,-0.3218558,-0.2289041,0.0929517
4,0.17319386,0.1587117,"('disliked', 'liked')",0.08489592,0.05615443,0.53004664,0.49710885,-6.3588753,-6.408668,-1.3926847,-1.4241732,-0.0314885
5,1.0672123,1.0680251,"('distant', 'outgoing')",0.6504978,0.62964964,1.415237,1.4006312,-0.040329438,-0.09911254,0.7731544,0.7497984,-0.023356
6,0.9336134,0.9338687,"('distant', 'open')",0.3239704,0.33382282,1.2472562,1.2043457,0.6982302,0.5836899,0.8007675,0.7639318,-0.0368357
7,-0.036029395,-0.086701125,"('insensitive', 'sensitive')",-0.13728338,-0.027972974,-0.56393075,-0.48117518,0.98090595,1.0200539,0.0609156,0.1060511,0.0451355
8,0.9954207,1.0446665,"('unaffectionate', 'affectionate')",-0.14225382,-0.10458261,-0.1855577,-0.29426962,0.9401574,0.7658653,0.4019417,0.3529199,-0.0490218
9,1.3535863,1.3539817,"('unaffectionate', 'caring')",0.191581,0.22255564,0.626796,0.5576269,1.5130467,1.4232659,0.9212525,0.8893576,-0.0318949
10,-0.35708514,-0.40921235,"('unsympathetic', 'sympathetic')",-0.44045824,-0.38867414,-2.4131632,-2.3910065,0.35919547,0.3427157,-0.7128778,-0.7115443,0.0013335
11,-0.47959054,-0.48851818,"('unhelpful', 'helpful')",0.73954374,0.8468537,-1.3143139,-1.2564461,2.0906801,2.1278207,0.2590799,0.3074275,0.0483476
12,1.3380556,1.2556859,"('unsupportive', 'supportive')",1.0905793,1.1822394,-0.6490367,-0.62875247,-1.5435967,-1.5351524,0.0590004,0.0685051,0.0095047
13,0.23361939,0.18779746,"('impolite', 'polite')",0.48463947,0.5148867,-0.3185642,-0.29086304,0.049186163,0.095499635,0.1122202,0.1268302,0.01461
14,-0.5537701,-0.6388847,"('antisocial', 'social')",0.076943286,0.1375626,-0.8210339,-0.74137723,-0.6043206,-0.53829086,-0.4755453,-0.4452476,0.0302977
15,0.37665877,0.39866003,"('boring', 'funny')",0.048359808,0.011531131,1.4191649,1.4094368,0.35626927,0.39267755,0.5501132,0.5530764,0.0029632
16,-1.0691116,-1.1058358,"('unpopular', 'popular')",-0.79572976,-0.83109635,0.13174951,0.16283754,0.41629687,0.44711733,-0.3291987,-0.3317443,-0.0025456
17,0.21632025,0.29778683,"('nasty', 'nice')",0.062209994,0.17791,0.9428159,0.9748832,-0.68590343,-0.6284322,0.1338607,0.2055369,0.0716762
18,-0.0455013,-0.007375635,"('disagreeable', 'welcoming')",-0.13256268,0.071212076,-0.15954271,-0.20584428,-0.4693375,-0.51995814,-0.201736,-0.1654915,0.0362445
19,-0.07663206,-0.0151500525,"('inhospitable', 'hospitable')",0.301821,0.3119187,-0.34856904,-0.38770545,-0.08400528,-0.13938776,-0.0518463,-0.0575811,-0.0057348
20,-0.34733665,-0.34434184,"('rough', 'thoughtful')",-1.0490183,-0.93528444,0.06467399,0.09352182,1.1555572,1.1873028,-0.0440309,0.0002996,0.0443305
21,-0.59200096,-0.6542914,"('immoral', 'moral')",0.02127335,0.08080441,-1.05285,-1.0124471,-0.59494615,-0.4651194,-0.5546309,-0.5127634,0.0418675
22,0.25689995,0.23827296,"('untrustworthy', 'trustworthy')",0.27524668,0.35822305,-1.3964766,-1.3936024,-0.83009696,-0.77352667,-0.4236068,-0.3926583,0.0309485
23,-0.5196018,-0.49767333,"('insincere', 'sincere')",-0.45929098,-0.33878058,-0.36548176,-0.40570965,5.786797,5.6980543,1.1106056,1.1139727,0.0033671
24,0.14007115,0.09531403,"('dishonest', 'honest')",-0.24389514,-0.21186641,-1.6271219,-1.6410481,1.0913354,1.0182036,-0.1599026,-0.1848492,-0.0249466
25,1.2663983,1.2800218,"('egoistic', 'altruistic')",-0.57370013,-0.60583085,1.0956331,1.1055608,1.456985,1.3734154,0.8113291,0.7882918,-0.0230373
26,0.7557376,0.6535323,"('hardhearted', 'benevolent')",-0.21929613,-0.32904646,1.0147053,0.928963,1.5909759,1.4136325,0.7855307,0.6667703,-0.1187604
27,1.0475945,1.0612177,"('hardhearted', 'softhearted')",0.52264994,0.5940649,-0.06674791,-0.056989335,1.6684203,1.5917609,0.7929792,0.7975135,0.0045343
28,0.285506,0.20890038,"('disloyal', 'loyal')",-0.14968112,-0.2561636,-0.8720144,-0.9808615,0.96064305,0.736464,0.0561134,-0.0729152,-0.1290286
29,0.529013,0.4538641,"('unfair', 'fair')",0.16081816,0.107316315,-0.08897953,-0.0883856,-0.38735822,-0.54229534,0.0533733,-0.0173751,-0.0707484
30,-0.09896904,-0.13484433,"('intolerant', 'tolerant')",-0.103211515,-0.03787723,-0.93584967,-0.9360688,1.2470285,1.2409141,0.0272495,0.0330309,0.0057814
31,0.49919498,0.5769979,"('evil', 'good')",-0.034632333,-0.08553535,0.8946969,0.8788627,-0.94352406,-1.0800112,0.1039339,0.0725785,-0.0313554
32,-0.6469461,-0.70726484,"('unkind', 'kind')",0.12157266,0.15879759,0.13434017,0.17068997,1.3522408,1.2241673,0.2403019,0.2115975,-0.0287044
33,1.071583,0.9779017,"('wrong', 'right')",0.7187493,0.6107367,1.7288673,1.6917259,-0.4542154,-0.5110116,0.7662461,0.6923382,-0.0739079
