,broadridge_male,broadridge_female,tuple,financial_male,financial_female,solutns_male,solutns_female,inc_male,inc_female,average_male,average_female,female-male
28,-0.5320724,-0.65340525,"('disloyal', 'loyal')",0.5669705,0.34645492,-1.2564185,-1.2970057,0.84827566,0.63159955,-0.0933112,-0.2430891,-0.1497779
29,0.1734905,0.18752448,"('unfair', 'fair')",-0.13639808,-0.14448893,-0.43445644,-0.42091122,-0.6323466,-0.7439248,-0.2574276,-0.2804501,-0.0230225
30,0.07376974,0.017579822,"('intolerant', 'tolerant')",1.2035035,1.1486981,1.0563076,1.0882804,1.2091689,1.263468,0.8856874,0.8795066,-0.0061808
31,-1.0747039,-0.8965934,"('evil', 'good')",-1.8784885,-1.7336005,-1.7204117,-1.6300614,-0.99944425,-1.017755,-1.418262,-1.3195026,0.0987594
32,-0.5940074,-0.6478676,"('unkind', 'kind')",0.7207039,0.62176657,0.60613936,0.62184995,1.3459435,1.2517431,0.5196948,0.461873,-0.0578218
33,-0.3089216,-0.32342365,"('wrong', 'right')",1.032755,1.1032037,0.10318837,0.115881935,-0.6584836,-0.72188324,0.0421346,0.0434447,0.0013101
34,-0.6769977,-0.6062118,"('mean', 'honorable')",0.9608356,0.9643627,0.14320016,0.24186455,5.71285,5.813403,1.5349721,1.6033547,0.0683826
35,0.5040536,0.5157186,"('corrupt', 'incorrupt')",-1.8966684,-1.8011115,-0.17869651,-0.22444886,-0.30111802,-0.53648,-0.4681073,-0.5115804,-0.0434731
36,-1.2356012,-1.1748886,"('hostile', 'amicable')",-0.5798772,-0.64345354,-0.9753466,-0.9858661,0.19787548,0.019086462,-0.6482373,-0.6962805,-0.0480432
37,1.1803042,1.19859,"('fake', 'genuine')",-0.22893667,-0.24888599,0.23644614,0.29068026,0.4864421,0.4558641,0.4185639,0.4240621,0.0054982
38,-0.33934212,-0.25329703,"('untruthful', 'truthful')",1.0172634,1.0419842,-0.9991848,-0.9532291,0.14319882,0.16675308,-0.0445162,0.0005528,0.045069
39,1.545324,1.47448,"('exploitative', 'cooperative')",1.3170788,1.3531746,0.93286514,0.9282817,0.06957645,0.06260591,0.9662111,0.9546356,-0.0115755
40,-0.31644842,-0.283845,"('stingy', 'generous')",0.76628506,0.8397377,-0.6528029,-0.6115872,-1.2506804,-1.3441753,-0.3634117,-0.3499675,0.0134442
41,-0.32819942,-0.22217652,"('unforgiving', 'forgiving')",1.0005312,0.94766515,0.05677122,0.11297125,0.19019431,0.24327332,0.2298243,0.2704333,0.040609
42,1.5444714,1.6183236,"('unreliable', 'reliable')",0.8137109,0.93476003,1.3811666,1.4990915,-2.4477332,-2.2316773,0.3229039,0.4551244,0.1322205
43,-0.43308076,-0.41364866,"('irresponsible', 'responsible')",1.7456847,1.7094115,-0.63863575,-0.54196566,0.38995555,0.45844573,0.2659809,0.3030607,0.0370798
44,0.55512595,0.54657567,"('prejudiced', 'unprejudiced')",-0.78923106,-0.65051216,1.4467248,1.4504045,-1.6226327,-1.5576469,-0.1025033,-0.0527947,0.0497086
45,-0.20541854,-0.14510264,"('incompetent', 'competent')",0.39890337,0.327488,-0.074322075,0.027320094,0.036721013,0.06695159,0.0389709,0.0691643,0.0301934
46,0.110211484,0.098183066,"('uncompetitive', 'competitive')",1.6519927,1.604632,-0.2919052,-0.27073464,-0.3443948,-0.28244832,0.2814761,0.287408,0.0059319
47,-0.38093716,-0.34229887,"('stupid', 'smart')",1.5651485,1.487001,1.0035409,1.0724779,4.976936,5.0542836,1.791172,1.8178658,0.0266938
48,-1.4771672,-1.5371972,"('unintelligent', 'intelligent')",-0.41635334,-0.5184348,-1.2344897,-1.2531723,0.3535931,0.30176675,-0.6936043,-0.7517594,-0.0581551
49,-0.8373386,-0.7786392,"('unable', 'able')",-1.0970136,-1.0512911,-0.77492255,-0.66135687,-0.39290932,-0.23531552,-0.775546,-0.6816507,0.0938953
50,0.3454242,0.40340704,"('clumsy', 'skillful')",0.045238353,0.023307463,0.6646972,0.65902436,0.55584353,0.56181926,0.4028008,0.4118896,0.0090888
51,0.4518916,0.32720685,"('uneducated', 'educated')",0.39632553,0.31471664,-0.1500968,-0.25329247,0.53765166,0.42645738,0.308943,0.2037721,-0.1051709
52,-0.955884,-1.0297841,"('irrational', 'rational')",-0.1335185,-0.2771567,-1.456953,-1.5177995,-0.04519336,-0.23786141,-0.6478872,-0.7656505,-0.1177633
53,-0.86375266,-0.81937224,"('uncreative', 'creative')",0.41837132,0.28410554,-1.3706429,-1.2895443,1.1423154,1.1028224,-0.1684272,-0.1804971,-0.0120699
54,-0.31510675,-0.33131716,"('incapable', 'capable')",0.4330712,0.41219425,-0.9518148,-0.896982,0.8444882,0.8214568,0.0026595,0.001338,-0.0013215
55,-0.050604023,-0.053849697,"('incompetent', 'clever')",0.50443345,0.43534094,-0.4422257,-0.38102168,-0.041890077,-0.022033175,-0.0075716,-0.0053909,0.0021807
56,1.1026258,1.0997295,"('impractical', 'practical')",1.6806543,1.6439779,0.76786494,0.82922024,-0.09238429,-0.0042458586,0.8646902,0.8921705,0.0274803
57,-0.5927582,-0.6069685,"('unimaginative', 'imaginative')",-0.07338282,-0.090564676,-0.647977,-0.5972762,-2.0647447,-2.0650823,-0.8447157,-0.8399729,0.0047428
58,-0.4071279,-0.3547849,"('undiscriminating', 'discriminating')",0.9704995,0.89653945,-1.1229346,-1.1551191,0.036955617,0.052738216,-0.1306518,-0.1401566,-0.0095048
59,0.03597985,0.032686524,"('foolish', 'wise')",0.28207672,0.2752297,-0.27169806,-0.28929833,0.4891738,0.4325219,0.1338831,0.112785,-0.0210981
60,0.15296194,0.07489723,"('inefficient', 'efficient')",1.5224049,1.4292096,1.0401524,1.1056465,0.01264943,0.17631525,0.6820422,0.6965171,0.0144749
61,-0.63452244,-0.7477951,"('illogical', 'logical')",1.6216774,1.5056249,-0.39531693,-0.44272935,0.2720617,0.12419749,0.2159749,0.1098245,-0.1061504
62,0.30447388,0.3395151,"('incompetent', 'brilliant')",1.0273317,1.109415,-0.07028087,0.028184295,0.10039367,0.33132696,0.3404796,0.4521104,0.1116308
63,-0.19247289,-0.1214998,"('unperceptive', 'insightful')",1.6552255,1.6019082,-0.48603985,-0.4371972,1.3651516,1.528381,0.5854661,0.6428981,0.057432
64,0.7897173,0.6590464,"('shy', 'confident')",0.91987807,0.9548855,0.52049863,0.49445876,-5.908842,-5.8477545,-0.919687,-0.934841,-0.015154
65,-0.056665648,-0.26087534,"('insecure', 'secure')",0.7125089,0.5843948,1.312835,1.2944342,-0.15082447,-0.16682874,0.4544635,0.3627812,-0.0916823
66,0.3241333,0.33154246,"('inactive', 'active')",0.27672434,0.32167283,-0.3729879,-0.3467967,0.766221,0.6936294,0.2485227,0.250012,0.0014893
67,0.7848067,0.6925979,"('doubtful', 'determined')",0.81079704,0.8660896,1.5462503,1.5355988,-0.36160752,-0.28850448,0.6950616,0.7014455,0.0063839
68,0.3286986,0.2920365,"('dependent', 'independent')",-1.698272,-1.7515801,-0.7180403,-0.7687115,-0.52444756,-0.5716506,-0.6530153,-0.6999764,-0.0469611
69,0.048073474,0.078566104,"('lazy', 'industrious')",-0.08768025,-0.0027577728,0.53079367,0.52698284,-0.37888256,-0.34593114,0.0280761,0.064215,0.0361389
70,0.6595422,0.68091726,"('lethargic', 'energetic')",0.4764119,0.5383625,0.69421935,0.7590501,0.8174599,0.99023974,0.6619083,0.7421424,0.0802341
71,0.17160615,0.15783876,"('diffident', 'self-confident')",1.680053,1.6893841,-0.8534292,-0.7442258,0.43343213,0.39295778,0.3579155,0.3739887,0.0160732
72,-0.8821623,-0.91807234,"('unambitious', 'ambitious')",0.42850238,0.46607357,-1.2397981,-1.2411135,-1.2441132,-1.2299247,-0.7343928,-0.7307593,0.0036335
73,1.4700621,1.4834002,"('helpless', 'self-reliant')",0.7739041,0.7646258,0.09298347,0.09472398,-3.0600216,-2.95859,-0.180768,-0.15396,0.026808
74,0.2376149,0.315841,"('undedicated', 'dedicated')",0.864654,0.8971526,-0.40094775,-0.3065362,0.38878155,0.48659852,0.2725257,0.348264,0.0757383
75,0.030709926,0.14057565,"('meek', 'impulsive')",-1.1547781,-1.0055323,-0.1584193,-0.14239392,-0.4865303,-0.35981882,-0.4422544,-0.3417923,0.1004621
76,0.60803866,0.6256519,"('anxious', 'daring')",0.42664948,0.45899218,0.5729919,0.61809653,0.2297557,0.32269585,0.4593589,0.5063591,0.0470002
77,-0.76295877,-0.7939977,"('unmotivated', 'motivated')",0.9793656,0.934035,-0.3438756,-0.3244762,-1.1057162,-1.0607089,-0.3082963,-0.311287,-0.0029907
78,-1.0764235,-0.9509397,"('nonresilient', 'resilient')",0.4586691,0.4297238,-1.0360835,-0.97654533,0.104963176,0.18807547,-0.3872187,-0.3274215,0.0597972
79,-0.44130155,-0.39987427,"('wavering', 'unwavering')",-0.9078957,-0.8579454,-0.9658319,-0.94204366,-0.016492471,-0.049227707,-0.5828804,-0.5622728,0.0206076
80,1.3305401,1.2663807,"('dominated', 'dominating')",-0.0038584238,0.05853667,1.0181183,0.9878596,-1.4616947,-1.4032884,0.2207763,0.2273722,0.0065959
81,0.06439439,-0.14378123,"('submissive', 'aggressive')",1.3106008,1.2654079,1.4300716,1.3864346,-0.78161556,-0.72566646,0.5058628,0.4455987,-0.0602641
82,-0.033299766,0.014331281,"('poor', 'rich')",-0.52295303,-0.6318269,0.2162348,0.23761594,5.86256,5.8215113,1.3806355,1.3604079,-0.0202276
83,-0.13830312,-0.1896582,"('powerless', 'powerful')",1.111238,1.1363866,-0.47566333,-0.4893115,-0.88453335,-0.9150141,-0.0968154,-0.1143993,-0.0175839
84,0.39355886,0.27712384,"('inferior', 'superior')",0.38369384,0.4229689,0.4546606,0.3850427,0.86132276,0.7706966,0.523309,0.463958,-0.059351
85,-1.1837217,-1.1048492,"('insignificant', 'prestigious')",-0.40465158,-0.40170547,-1.3689547,-1.393678,0.86819154,0.78294384,-0.5222841,-0.5293223,-0.0070382
86,-1.0835016,-1.1461248,"('uninfluential', 'influential')",0.205295,0.13026488,-1.6719701,-1.6181954,-0.07812236,-0.17301045,-0.6570747,-0.7017664,-0.0446917
87,0.57476705,0.45681888,"('unsuccessful', 'successful')",1.3416027,1.2923042,0.38598928,0.35976025,0.5730091,0.51301426,0.718842,0.6554744,-0.0633676
88,-1.0602655,-1.1132843,"('low', 'eminent')",-0.6038237,-0.70919794,-0.6245186,-0.6979361,0.58487976,0.56136024,-0.425932,-0.4897645,-0.0638325
