,snap_male,snap_female,tuple,on_male,on_female,inc_male,inc_female,average_male,average_female,female-male
0,0.60790026,0.6274767,"('unsociable', 'sociable')",-0.3578362,-0.39338142,-0.1914393,-0.2574376,0.0195416,-0.0077808,-0.0273224
1,0.59585917,0.71777517,"('unfriendly', 'friendly')",-1.0701466,-1.0739532,2.5150862,2.405156,0.6802662,0.6829926,0.0027264
2,-0.31978306,-0.20064506,"('unlikable', 'likable')",-0.67292345,-0.6048542,0.37023145,0.435993,-0.2074917,-0.1231688,0.0843229
3,-0.9879622,-0.8243524,"('repellent', 'pleasant')",-0.037910093,0.055171963,-0.34095648,-0.26256067,-0.4556096,-0.3439137,0.1116959
4,-0.30345097,-0.32432625,"('disliked', 'liked')",-0.47622612,-0.6318864,-5.996766,-6.1395044,-2.2588143,-2.365239,-0.1064247
5,1.2306844,1.3183788,"('distant', 'outgoing')",-0.22557192,-0.171245,0.48480782,0.45138335,0.4966401,0.5328391,0.036199
6,0.5896971,0.6600824,"('distant', 'open')",-0.44063532,-0.41505912,0.76602006,0.70943886,0.3050273,0.3181541,0.0131268
7,-0.03914758,0.08348802,"('insensitive', 'sensitive')",-0.90527403,-0.7938075,0.12528753,0.21634588,-0.2730447,-0.1646579,0.1083868
8,-0.5964928,-0.5218127,"('unaffectionate', 'affectionate')",-0.9375461,-0.86425596,0.9269293,0.87854815,-0.2023699,-0.1691735,0.0331964
9,0.06807922,0.1669953,"('unaffectionate', 'caring')",-1.4872788,-1.4054981,1.2751707,1.2820723,-0.0480096,0.0145231,0.0625327
10,-0.5876064,-0.5176828,"('unsympathetic', 'sympathetic')",-0.98622805,-0.8678795,-1.0669571,-1.0061368,-0.8802638,-0.797233,0.0830308
11,0.08526746,0.17948075,"('unhelpful', 'helpful')",-0.029904647,0.059998907,1.6563091,1.7025427,0.5705573,0.6473408,0.0767835
12,0.52200866,0.7042433,"('unsupportive', 'supportive')",-0.40839127,-0.26445624,-1.5395846,-1.4905611,-0.4753224,-0.350258,0.1250644
13,0.4211974,0.38632777,"('impolite', 'polite')",-0.06045305,-0.06608006,-0.9694901,-0.9524967,-0.2029153,-0.2107497,-0.0078344
14,0.90760773,0.926181,"('antisocial', 'social')",0.46820948,0.54427993,-1.0420853,-1.0018816,0.111244,0.1561931,0.0449491
15,1.1660706,1.1154991,"('boring', 'funny')",-0.030952618,-0.035179425,0.5124586,0.4402739,0.5491922,0.5068645,-0.0423277
16,-1.0467238,-0.9284159,"('unpopular', 'popular')",-0.9132708,-0.93651015,0.63090324,0.6230589,-0.4430304,-0.4139557,0.0290747
17,-1.2596731,-1.1656585,"('nasty', 'nice')",-0.722593,-0.69233376,-0.53345025,-0.47937956,-0.8385722,-0.7791239,0.0594483
18,-0.43286103,-0.32745728,"('disagreeable', 'welcoming')",-0.31851667,-0.29340643,-0.10017492,-0.14968619,-0.2838509,-0.25685,0.0270009
19,-1.0751488,-0.94628286,"('inhospitable', 'hospitable')",-1.265533,-1.1837499,0.25060508,0.27073094,-0.6966922,-0.6197673,0.0769249
20,-0.7589597,-0.6575605,"('rough', 'thoughtful')",-0.59677577,-0.6270781,0.9799628,1.0108938,-0.1252576,-0.0912483,0.0340093
21,0.6132661,0.67446303,"('immoral', 'moral')",0.51465696,0.56888413,-0.96203464,-0.89113647,0.0552961,0.1174036,0.0621075
22,0.46175486,0.53071296,"('untrustworthy', 'trustworthy')",0.49244738,0.51414555,-1.0323349,-1.0478312,-0.0260442,-0.0009909,0.0250533
23,0.5067754,0.6041641,"('insincere', 'sincere')",-0.30673742,-0.22023815,5.588201,5.631036,1.929413,2.0049872,0.0755742
24,0.30090588,0.3262528,"('dishonest', 'honest')",-0.038352586,0.02321893,0.46770826,0.45813683,0.2434205,0.2692028,0.0257823
