,pool_male,pool_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,2.3624725,2.202787,"('unsociable', 'sociable')",0.20778406,0.077845015,1.2851284,1.140316,-0.1448124
1,0.06562561,0.08846235,"('unfriendly', 'friendly')",1.3823249,1.3104714,0.7239753,0.6994669,-0.0245084
2,1.2986127,1.3415782,"('unlikable', 'likable')",0.55203265,0.6170439,0.9253227,0.9793111,0.0539884
3,0.87920755,0.9153315,"('repellent', 'pleasant')",0.8723899,0.97882706,0.8757987,0.9470793,0.0712806
4,-0.9742547,-0.8518048,"('disliked', 'liked')",-7.152947,-7.2091007,-4.063601,-4.0304527,0.0331483
5,-0.82432145,-0.70057017,"('distant', 'outgoing')",-0.3312389,-0.37970036,-0.5777802,-0.5401353,0.0376449
6,-0.78163415,-0.6368845,"('distant', 'open')",-0.44185928,-0.4616218,-0.6117467,-0.5492532,0.0624935
7,2.0803869,2.1052523,"('insensitive', 'sensitive')",0.77745914,0.83219284,1.428923,1.4687226,0.0397996
8,-0.30913594,-0.30586815,"('unaffectionate', 'affectionate')",0.40212148,0.4189038,0.0464928,0.0565178,0.010025
9,0.9151191,0.92474675,"('unaffectionate', 'caring')",1.3991703,1.4640272,1.1571447,1.194387,0.0372423
10,0.7856455,0.6749619,"('unsympathetic', 'sympathetic')",0.16475117,0.24814449,0.4751983,0.4615532,-0.0136451
11,1.0054736,0.9450783,"('unhelpful', 'helpful')",2.5125413,2.5172465,1.7590075,1.7311624,-0.0278451
12,1.2715657,1.2843174,"('unsupportive', 'supportive')",-1.8423725,-1.8125618,-0.2854034,-0.2641222,0.0212812
13,1.0681854,0.9591295,"('impolite', 'polite')",-0.26692876,-0.20546216,0.4006283,0.3768337,-0.0237946
14,3.2824144,3.1730306,"('antisocial', 'social')",0.14808509,0.09500338,1.7152498,1.634017,-0.0812328
15,0.3709348,0.3540897,"('boring', 'funny')",-0.14384696,-0.12865494,0.1135439,0.1127174,-0.0008265
16,-0.6517928,-0.52481973,"('unpopular', 'popular')",0.071792156,0.034204602,-0.2900003,-0.2453076,0.0446927
17,0.4366282,0.49579272,"('nasty', 'nice')",-0.23079087,-0.19330412,0.1029187,0.1512443,0.0483256
18,0.17935689,0.23806724,"('disagreeable', 'welcoming')",-0.6666425,-0.7333554,-0.2436428,-0.2476441,-0.0040013
19,-1.6832772,-1.6142981,"('inhospitable', 'hospitable')",-0.64190125,-0.61573964,-1.1625893,-1.1150188,0.0475705
20,0.23485187,0.26854149,"('rough', 'thoughtful')",0.61577916,0.61714804,0.4253155,0.4428447,0.0175292
21,1.1655475,1.0704942,"('immoral', 'moral')",-0.041196227,0.061596543,0.5621756,0.5660453,0.0038697
22,0.09977921,0.08126708,"('untrustworthy', 'trustworthy')",-0.4964488,-0.4194495,-0.1983348,-0.1690912,0.0292436
23,1.6439933,1.5592614,"('insincere', 'sincere')",6.781924,6.7796173,4.2129583,4.1694393,-0.043519
24,0.37251893,0.40738782,"('dishonest', 'honest')",1.4495565,1.5181975,0.9110377,0.9627927,0.051755
25,-0.12071534,-0.04419133,"('egoistic', 'altruistic')",0.6016809,0.48526374,0.2404828,0.2205362,-0.0199466
26,1.2209101,1.1878145,"('hardhearted', 'benevolent')",1.0520722,0.9885857,1.1364911,1.0882001,-0.048291
27,0.31627357,0.34085882,"('hardhearted', 'softhearted')",1.0802178,1.119199,0.6982457,0.7300289,0.0317832
28,-0.007720819,-0.07903407,"('disloyal', 'loyal')",1.3241518,1.2794503,0.6582155,0.6002081,-0.0580074
29,-0.045529336,0.023408331,"('unfair', 'fair')",-0.3794363,-0.500225,-0.2124828,-0.2384083,-0.0259255
30,2.0554674,1.9855778,"('intolerant', 'tolerant')",1.3092813,1.2849271,1.6823744,1.6352525,-0.0471219
31,-2.109139,-1.9784677,"('evil', 'good')",-1.2950884,-1.322904,-1.7021136,-1.6506858,0.0514278
32,0.8623624,0.8402251,"('unkind', 'kind')",1.1778157,1.0954262,1.020089,0.9678257,-0.0522633
33,0.40551078,0.45188412,"('wrong', 'right')",-0.5433308,-0.52821934,-0.06891,-0.0381676,0.0307424
34,-0.11403835,-0.118635416,"('mean', 'honorable')",5.4524384,5.568154,2.6691999,2.7247591,0.0555592
35,-2.9978385,-2.955289,"('corrupt', 'incorrupt')",-0.7994243,-0.859193,-1.8986313,-1.907241,-0.0086097
36,-2.2217722,-2.0882003,"('hostile', 'amicable')",-0.6602695,-0.6500715,-1.4410208,-1.3691359,0.0718849
37,-0.72619843,-0.77104634,"('fake', 'genuine')",0.25753897,0.33483732,-0.2343297,-0.2181045,0.0162252
38,0.6961349,0.67516786,"('untruthful', 'truthful')",0.39493495,0.44318756,0.545535,0.5591777,0.0136427
39,1.30138,1.2838409,"('exploitative', 'cooperative')",0.1152295,0.20180494,0.7083048,0.7428229,0.0345181
40,0.360563,0.46918806,"('stingy', 'generous')",-2.0393558,-2.0735753,-0.8393964,-0.8021936,0.0372028
41,1.6042838,1.4985836,"('unforgiving', 'forgiving')",0.034264665,0.01752627,0.8192742,0.7580549,-0.0612193
42,0.93724096,0.9788811,"('unreliable', 'reliable')",-2.804388,-2.765513,-0.9335735,-0.8933159,0.0402576
43,1.1368074,1.1042799,"('irresponsible', 'responsible')",1.0165763,0.9921901,1.0766919,1.0482349,-0.028457
44,-1.7321303,-1.6918179,"('prejudiced', 'unprejudiced')",-1.689727,-1.7190793,-1.7109287,-1.7054486,0.0054801
45,1.3209516,1.3085862,"('incompetent', 'competent')",0.27968425,0.27678543,0.8003179,0.7926859,-0.007632
46,1.6063724,1.5209659,"('uncompetitive', 'competitive')",-0.8971369,-0.80870974,0.3546177,0.3561281,0.0015104
47,0.505083,0.5167154,"('stupid', 'smart')",5.9282117,6.0563145,3.2166474,3.286515,0.0698676
48,0.611758,0.51098746,"('unintelligent', 'intelligent')",1.2252961,1.2322845,0.9185271,0.871636,-0.0468911
49,0.048612133,0.07606604,"('unable', 'able')",-0.13071683,0.02446406,-0.0410523,0.0502651,0.0913174
50,-1.037836,-0.96672857,"('clumsy', 'skillful')",0.042252734,0.029645093,-0.4977916,-0.4685417,0.0292499
51,0.7177104,0.6292347,"('uneducated', 'educated')",0.8141216,0.81530064,0.765916,0.7222676,-0.0436484
52,-0.5673073,-0.53266937,"('irrational', 'rational')",-0.33817545,-0.34277493,-0.4527414,-0.4377221,0.0150193
53,-1.267978,-1.1830211,"('uncreative', 'creative')",0.63971984,0.5926078,-0.3141291,-0.2952066,0.0189225
54,0.2968393,0.37703168,"('incapable', 'capable')",0.8922516,0.9534693,0.5945455,0.6652505,0.070705
55,2.3302672,2.2294593,"('incompetent', 'clever')",0.79729325,0.78997606,1.5637802,1.5097177,-0.0540625
56,2.746361,2.6391494,"('impractical', 'practical')",0.33677566,0.36647406,1.5415683,1.5028118,-0.0387565
57,0.023269413,0.032012604,"('unimaginative', 'imaginative')",-3.0779245,-2.981086,-1.5273275,-1.4745367,0.0527908
58,0.7181023,0.6961802,"('undiscriminating', 'discriminating')",0.2187049,0.14447099,0.4684036,0.4203256,-0.048078
59,-0.40455022,-0.27801004,"('foolish', 'wise')",0.17250358,0.27839866,-0.1160233,0.0001943,0.1162176
60,2.2286994,2.1104915,"('inefficient', 'efficient')",0.70664793,0.7399214,1.4676737,1.4252064,-0.0424673
61,1.2066299,1.1321611,"('illogical', 'logical')",0.5629341,0.47377345,0.884782,0.8029673,-0.0818147
62,2.3637953,2.347752,"('incompetent', 'brilliant')",1.2951872,1.3886038,1.8294913,1.8681779,0.0386866
63,0.87234616,0.82856405,"('unperceptive', 'insightful')",0.9309376,0.9063226,0.9016418,0.8674433,-0.0341985
64,0.31162697,0.35597706,"('shy', 'confident')",-6.0031343,-6.0137405,-2.8457537,-2.8288817,0.016872
65,1.4616624,1.3507417,"('insecure', 'secure')",0.45356098,0.44841027,0.9576117,0.899576,-0.0580357
66,-1.1892627,-1.1208053,"('inactive', 'active')",-0.15780799,-0.24580136,-0.6735353,-0.6833033,-0.009768
67,1.0167605,0.94713295,"('doubtful', 'determined')",-0.60017246,-0.659018,0.208294,0.1440575,-0.0642365
68,-0.13514026,-0.11619139,"('dependent', 'independent')",-0.55089504,-0.58259964,-0.3430176,-0.3493955,-0.0063779
69,-0.8234231,-0.7188376,"('lazy', 'industrious')",-1.2078619,-1.240856,-1.0156425,-0.9798468,0.0357957
70,0.6306006,0.6150424,"('lethargic', 'energetic')",0.7085312,0.7371185,0.6695659,0.6760805,0.0065146
71,0.7149016,0.77028674,"('diffident', 'self-confident')",0.4661482,0.44732377,0.5905249,0.6088052,0.0182803
72,1.0239425,0.99878126,"('unambitious', 'ambitious')",0.28107086,0.37088174,0.6525066,0.6848315,0.0323249
73,-0.10618566,-0.058532737,"('helpless', 'self-reliant')",-3.3941257,-3.333481,-1.7501557,-1.6960069,0.0541488
74,1.2010756,1.1992184,"('undedicated', 'dedicated')",-0.44536301,-0.48274952,0.3778563,0.3582344,-0.0196219
75,-1.8701283,-1.7983649,"('meek', 'impulsive')",-0.8176438,-0.7716924,-1.343886,-1.2850287,0.0588573
76,-0.17250489,-0.2322845,"('anxious', 'daring')",0.09851794,0.041497566,-0.0369935,-0.0953935,-0.0584
77,0.70247597,0.6536658,"('unmotivated', 'motivated')",-0.8536379,-0.78041685,-0.075581,-0.0633755,0.0122055
78,-0.06824759,-0.07929507,"('nonresilient', 'resilient')",-0.27706915,-0.23846304,-0.1726584,-0.1588791,0.0137793
79,-2.2457836,-2.2013702,"('wavering', 'unwavering')",-0.52344775,-0.5268269,-1.3846157,-1.3640985,0.0205172
80,0.887626,0.726914,"('dominated', 'dominating')",-0.4565008,-0.3828385,0.2155626,0.1720378,-0.0435248
81,1.2217025,1.1119213,"('submissive', 'aggressive')",-0.03083083,0.027981866,0.5954358,0.5699516,-0.0254842
82,0.40591586,0.4232692,"('poor', 'rich')",6.697868,6.75016,3.5518918,3.5867147,0.0348229
83,0.5214613,0.49336088,"('powerless', 'powerful')",-0.8434347,-0.9357402,-0.1609867,-0.2211896,-0.0602029
84,0.48902577,0.4442708,"('inferior', 'superior')",0.33662328,0.22592597,0.4128245,0.3350984,-0.0777261
85,-1.0974048,-1.084197,"('insignificant', 'prestigious')",-1.1575137,-1.2534863,-1.1274593,-1.1688416,-0.0413823
86,0.31188872,0.28955173,"('uninfluential', 'influential')",0.31097835,0.31677198,0.3114336,0.3031619,-0.0082717
87,0.87329286,0.8399234,"('unsuccessful', 'successful')",0.6769194,0.70647407,0.7751061,0.7731987,-0.0019074
88,-0.72863865,-0.7457882,"('low', 'eminent')",-0.059422698,-0.0771157,-0.3940307,-0.411452,-0.0174213
