,hess_male,hess_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,1.1100475,0.9969566,"('unsociable', 'sociable')",-0.13587758,-0.31712142,0.4870849,0.3399176,-0.1471673
1,-0.11824394,-0.33900315,"('unfriendly', 'friendly')",0.733036,0.57698745,0.307396,0.1189921,-0.1884039
2,1.0451703,1.0257423,"('unlikable', 'likable')",0.59402025,0.54845154,0.8195953,0.7870969,-0.0324984
3,0.108286984,0.26664323,"('repellent', 'pleasant')",0.96137464,0.9287225,0.5348308,0.5976828,0.062852
4,-1.2036417,-1.3745298,"('disliked', 'liked')",-6.676391,-6.8901305,-3.9400163,-4.1323299,-0.1923136
5,-1.0217774,-1.173619,"('distant', 'outgoing')",-0.9052304,-0.94956845,-0.9635039,-1.0615938,-0.0980899
6,-0.95705307,-1.0563748,"('distant', 'open')",-0.8040337,-0.8456626,-0.8805434,-0.9510187,-0.0704753
7,0.95851016,1.1345172,"('insensitive', 'sensitive')",0.13331074,0.20295323,0.5459105,0.6687352,0.1228247
8,-0.23339808,-0.29465193,"('unaffectionate', 'affectionate')",0.27096808,0.23861346,0.018785,-0.0280192,-0.0468042
9,0.32255435,0.25598213,"('unaffectionate', 'caring')",0.50367737,0.48690662,0.4131159,0.3714444,-0.0416715
10,0.54715955,0.60897297,"('unsympathetic', 'sympathetic')",-0.49973506,-0.5067062,0.0237122,0.0511334,0.0274212
11,0.40129915,0.52183366,"('unhelpful', 'helpful')",1.4591037,1.6103947,0.9302014,1.0661142,0.1359128
12,0.56501824,0.64838165,"('unsupportive', 'supportive')",-2.1216583,-2.1589656,-0.7783201,-0.7552919,0.0230282
13,-0.014734589,0.040666968,"('impolite', 'polite')",-1.2308259,-1.189419,-0.6227803,-0.574376,0.0484043
14,1.9508308,1.899426,"('antisocial', 'social')",0.28941312,0.15101594,1.120122,1.025221,-0.094901
15,0.14662956,0.062314473,"('boring', 'funny')",-0.17151609,-0.18578172,-0.0124433,-0.0617336,-0.0492903
16,-1.5594031,-1.6277875,"('unpopular', 'popular')",0.6125926,0.48362386,-0.4734052,-0.5720818,-0.0986766
17,-2.0961647,-2.049895,"('nasty', 'nice')",-0.84043926,-0.7564297,-1.468302,-1.4031624,0.0651396
18,-1.0229344,-1.0914104,"('disagreeable', 'welcoming')",-0.7867223,-0.8882509,-0.9048284,-0.9898306,-0.0850022
19,-0.811302,-0.8054763,"('inhospitable', 'hospitable')",-0.81012326,-0.7369815,-0.8107126,-0.7712289,0.0394837
20,0.7623977,0.859494,"('rough', 'thoughtful')",1.1948996,1.1445588,0.9786487,1.0020263,0.0233776
21,0.94161564,0.97808826,"('immoral', 'moral')",-0.030100824,-0.085917875,0.4557574,0.4460852,-0.0096722
22,0.57139796,0.5633023,"('untrustworthy', 'trustworthy')",-0.68580866,-0.808057,-0.0572053,-0.1223774,-0.0651721
23,0.93260115,0.98898786,"('insincere', 'sincere')",5.310042,5.3717628,3.1213214,3.1803753,0.0590539
24,1.2996522,1.3018316,"('dishonest', 'honest')",0.35423595,0.34109512,0.8269441,0.8214633,-0.0054808
25,0.37112224,0.2225343,"('egoistic', 'altruistic')",0.789964,0.74683636,0.5805432,0.4846853,-0.0958579
26,1.0855943,0.8331196,"('hardhearted', 'benevolent')",1.5446287,1.498318,1.3151115,1.1657188,-0.1493927
27,-0.22593868,-0.21083556,"('hardhearted', 'softhearted')",0.76770484,0.7523612,0.2708831,0.2707628,-0.0001203
28,0.6905611,0.5479851,"('disloyal', 'loyal')",1.0329428,0.9564194,0.8617519,0.7522023,-0.1095496
29,-0.63214123,-0.6357685,"('unfair', 'fair')",-0.3567273,-0.50311196,-0.4944343,-0.5694402,-0.0750059
30,1.6329331,1.6812907,"('intolerant', 'tolerant')",0.5868852,0.5566215,1.1099092,1.1189561,0.0090469
31,-2.1033082,-2.1682825,"('evil', 'good')",-1.1215484,-1.186557,-1.6124283,-1.6774198,-0.0649915
32,-0.13930823,-0.2494978,"('unkind', 'kind')",0.2717587,0.13850012,0.0662252,-0.0554988,-0.121724
33,0.07125094,0.0048622023,"('wrong', 'right')",-0.6982539,-0.77130485,-0.3135015,-0.3832213,-0.0697198
34,-0.41472775,-0.25080335,"('mean', 'honorable')",5.2110496,5.5097165,2.3981609,2.6294565,0.2312956
35,-1.7002146,-1.8215724,"('corrupt', 'incorrupt')",-0.6638603,-0.71862143,-1.1820375,-1.2700969,-0.0880594
36,-1.5985142,-1.7452767,"('hostile', 'amicable')",-0.36326483,-0.49044695,-0.9808895,-1.1178619,-0.1369724
37,0.4489753,0.5766918,"('fake', 'genuine')",0.22251159,0.31097302,0.3357434,0.4438324,0.108089
38,0.061551042,0.116358064,"('untruthful', 'truthful')",-0.38751093,-0.32925546,-0.1629799,-0.1064487,0.0565312
39,1.6199093,1.7400937,"('exploitative', 'cooperative')",0.10345574,0.13494767,0.8616825,0.9375207,0.0758382
40,-0.17959951,-0.28082523,"('stingy', 'generous')",-2.092219,-2.2435193,-1.1359093,-1.2621722,-0.1262629
41,0.11782143,0.13169435,"('unforgiving', 'forgiving')",0.04009361,-0.08614152,0.0789575,0.0227764,-0.0561811
42,0.5483215,0.5372555,"('unreliable', 'reliable')",-3.013845,-3.0558014,-1.2327617,-1.2592729,-0.0265112
43,1.966266,2.0825202,"('irresponsible', 'responsible')",0.58311325,0.62180537,1.2746897,1.3521628,0.0774731
44,-1.3201547,-1.287434,"('prejudiced', 'unprejudiced')",-1.2179716,-1.235221,-1.2690631,-1.2613275,0.0077356
45,0.17509843,0.20179585,"('incompetent', 'competent')",0.21125647,0.13809952,0.1931775,0.1699477,-0.0232298
46,1.0177319,1.1980551,"('uncompetitive', 'competitive')",-0.4761656,-0.520032,0.2707832,0.3390116,0.0682284
47,0.50894433,0.5961438,"('stupid', 'smart')",5.0364704,5.2623024,2.7727075,2.9292231,0.1565156
48,1.1210624,1.1970208,"('unintelligent', 'intelligent')",0.5336421,0.5637076,0.8273523,0.8803642,0.0530119
49,0.39294642,0.4711313,"('unable', 'able')",-0.3472172,-0.27086008,0.0228646,0.1001356,0.077271
50,-0.6289947,-0.67553174,"('clumsy', 'skillful')",0.2565903,0.16249187,-0.1862022,-0.2565199,-0.0703177
51,0.7018005,0.74598396,"('uneducated', 'educated')",0.28621137,0.21310124,0.4940059,0.4795426,-0.0144633
52,-0.8535392,-1.0314412,"('irrational', 'rational')",-0.027591847,-0.17543077,-0.4405655,-0.603436,-0.1628705
53,0.02766573,-0.07514916,"('uncreative', 'creative')",-0.11146024,-0.1526184,-0.0418973,-0.1138838,-0.0719865
54,-0.32066205,-0.32837218,"('incapable', 'capable')",0.4560753,0.4851013,0.0677066,0.0783646,0.010658
55,1.6353571,1.7104129,"('incompetent', 'clever')",0.40879795,0.36767536,1.0220776,1.0390441,0.0169665
56,1.8152883,1.8618903,"('impractical', 'practical')",-0.47967535,-0.46516386,0.6678065,0.6983632,0.0305567
57,0.20839824,0.22545804,"('unimaginative', 'imaginative')",-3.1366067,-3.172358,-1.4641042,-1.4734499,-0.0093457
58,0.5724266,0.62513775,"('undiscriminating', 'discriminating')",0.33904967,0.24588409,0.4557381,0.4355109,-0.0202272
59,-0.5874337,-0.5686116,"('foolish', 'wise')",-0.03389241,0.014228549,-0.310663,-0.2771915,0.0334715
60,1.9896923,2.1500056,"('inefficient', 'efficient')",-0.259649,-0.0710035,0.8650216,1.0395011,0.1744795
61,1.0375924,0.86495495,"('illogical', 'logical')",0.5978865,0.36509174,0.8177395,0.6150234,-0.2027161
62,1.7343264,1.9396375,"('incompetent', 'brilliant')",0.41548795,0.50231975,1.0749072,1.2209786,0.1460714
63,0.41662207,0.5758734,"('unperceptive', 'insightful')",0.4747677,0.52959883,0.4456949,0.5527361,0.1070412
64,0.57318246,0.5205484,"('shy', 'confident')",-6.0412292,-6.199264,-2.7340233,-2.8393579,-0.1053346
65,0.90954787,0.8881164,"('insecure', 'secure')",-0.2300115,-0.20234002,0.3397682,0.3428882,0.00312
66,-1.2391447,-1.3150793,"('inactive', 'active')",0.25696287,0.27852073,-0.4910909,-0.5182793,-0.0271884
67,0.055288587,-0.05768195,"('doubtful', 'determined')",-0.26148373,-0.28966868,-0.1030976,-0.1736753,-0.0705777
68,0.002522448,0.050034024,"('dependent', 'independent')",-0.69547975,-0.74309313,-0.3464786,-0.3465295,-5.09e-05
69,-0.77969956,-0.9175232,"('lazy', 'industrious')",-0.58333135,-0.5977401,-0.6815155,-0.7576317,-0.0761162
70,1.2760929,1.3967283,"('lethargic', 'energetic')",0.5072578,0.53385454,0.8916754,0.9652914,0.073616
71,0.14336875,0.10535635,"('diffident', 'self-confident')",0.20982641,0.16015008,0.1765976,0.1327532,-0.0438444
72,0.73084563,0.7522377,"('unambitious', 'ambitious')",-0.75419414,-0.7186541,-0.0116743,0.0167918,0.0284661
73,0.48244643,0.48517758,"('helpless', 'self-reliant')",-2.9440644,-2.9842322,-1.230809,-1.2495273,-0.0187183
74,1.1037577,1.096262,"('undedicated', 'dedicated')",-0.18267208,-0.2762365,0.4605428,0.4100127,-0.0505301
75,-1.1753353,-1.1062415,"('meek', 'impulsive')",-0.535488,-0.44722584,-0.8554116,-0.7767336,0.078678
76,0.9949049,1.1610922,"('anxious', 'daring')",-0.058785513,0.035963956,0.4680597,0.5985281,0.1304684
77,0.6792558,0.7967177,"('unmotivated', 'motivated')",-0.9825886,-0.90877587,-0.1516664,-0.0560291,0.0956373
78,0.603677,0.6616255,"('nonresilient', 'resilient')",0.22383603,0.188532,0.4137565,0.4250787,0.0113222
79,-1.5287217,-1.6805648,"('wavering', 'unwavering')",-0.656011,-0.59584886,-1.0923663,-1.1382068,-0.0458405
80,1.2775804,1.3922216,"('dominated', 'dominating')",-0.28314918,-0.26560557,0.4972156,0.563308,0.0660924
81,1.3697677,1.4166406,"('submissive', 'aggressive')",-0.569297,-0.42244935,0.4002353,0.4970956,0.0968603
82,0.19106074,0.2607467,"('poor', 'rich')",6.058314,6.135317,3.1246872,3.1980317,0.0733445
83,0.8689861,0.8180823,"('powerless', 'powerful')",-0.8059413,-0.80010957,0.0315224,0.0089864,-0.022536
84,0.9404629,0.94126856,"('inferior', 'superior')",0.799063,0.83766747,0.869763,0.889468,0.019705
85,-0.1698641,-0.2526949,"('insignificant', 'prestigious')",-0.37338418,-0.39912105,-0.2716241,-0.325908,-0.0542839
86,1.1491839,1.0021096,"('uninfluential', 'influential')",-0.30080596,-0.4276084,0.424189,0.2872506,-0.1369384
87,0.5636126,0.5435903,"('unsuccessful', 'successful')",1.2878125,1.2209694,0.9257125,0.8822799,-0.0434326
88,-0.009704903,-0.054587327,"('low', 'eminent')",-0.581257,-0.60069793,-0.2954809,-0.3276426,-0.0321617
