,avon_male,avon_female,tuple,products_male,products_female,inc_male,inc_female,average_male,average_female,female-male
0,0.30384463,0.13551526,"('unsociable', 'sociable')",0.29201576,0.20671012,-0.14145342,-0.30921558,0.151469,0.0110033,-0.1404657
1,0.5109571,0.38477045,"('unfriendly', 'friendly')",-0.35153043,-0.4095729,1.5132291,1.363103,0.5575519,0.4461002,-0.1114517
2,-0.1168883,-0.10809693,"('unlikable', 'likable')",-0.16358593,-0.15384813,0.4387796,0.5155113,0.0527684,0.0845221,0.0317537
3,-0.81121075,-0.69664836,"('repellent', 'pleasant')",0.20681559,0.2808335,-0.081472024,-0.01718423,-0.2286224,-0.144333,0.0842894
4,-0.44159403,-0.5662113,"('disliked', 'liked')",-0.14212804,-0.19921753,-5.4572406,-5.4977546,-2.0136542,-2.0877279,-0.0740737
5,-0.46015155,-0.46732455,"('distant', 'outgoing')",-0.7099282,-0.74320304,-0.18442999,-0.1862117,-0.4515032,-0.4655798,-0.0140766
6,-0.73868215,-0.7129627,"('distant', 'open')",-0.9128443,-0.9131834,0.24090269,0.21854167,-0.4702079,-0.4692015,0.0010064
7,0.2140948,0.15899353,"('insensitive', 'sensitive')",-0.4562113,-0.30046916,0.61157733,0.57302904,0.1231536,0.1438511,0.0206975
8,-0.33204108,-0.31187868,"('unaffectionate', 'affectionate')",-0.91395444,-0.92639273,0.21644944,0.124821246,-0.343182,-0.3711501,-0.0279681
9,0.7259155,0.7388584,"('unaffectionate', 'caring')",-0.17901224,-0.17489117,0.8071908,0.799651,0.4513647,0.4545394,0.0031747
10,1.0520194,1.1327878,"('unsympathetic', 'sympathetic')",0.051157795,0.1905283,-0.029531252,-0.083459914,0.357882,0.4132854,0.0554034
11,0.58859956,0.6048173,"('unhelpful', 'helpful')",0.6765501,0.71292466,1.9433622,2.0107615,1.0695039,1.1095011,0.0399972
12,1.3177888,1.3894626,"('unsupportive', 'supportive')",0.61648446,0.77454805,-1.4410126,-1.4068856,0.1644202,0.252375,0.0879548
13,1.0286671,0.9184559,"('impolite', 'polite')",0.3351296,0.32797542,0.025283672,-0.027949493,0.4630268,0.4061606,-0.0568662
14,0.07721551,-0.0068039633,"('antisocial', 'social')",0.42745852,0.45541918,-0.56688917,-0.61660075,-0.0207384,-0.0559952,-0.0352568
15,0.9998256,0.8822753,"('boring', 'funny')",-0.030527335,-0.05664534,0.47230375,0.41559082,0.480534,0.4137402,-0.0667938
16,-1.1716568,-1.1497922,"('unpopular', 'popular')",-0.129715,-0.16948241,0.68382955,0.7287262,-0.2058474,-0.1968495,0.0089979
17,-0.15683264,-0.13258187,"('nasty', 'nice')",0.28463668,0.29296094,-0.26057303,-0.22581378,-0.0442563,-0.0218116,0.0224447
18,-0.53604865,-0.5681384,"('disagreeable', 'welcoming')",-0.967426,-0.9989101,-0.61400586,-0.70047015,-0.7058268,-0.7558396,-0.0500128
19,-0.36284342,-0.3201995,"('inhospitable', 'hospitable')",-0.8010971,-0.89873534,0.16751215,0.18491647,-0.3321428,-0.3446728,-0.01253
20,-0.37499228,-0.3658328,"('rough', 'thoughtful')",0.5363605,0.5768536,0.814918,0.77399427,0.3254287,0.3283383,0.0029096
21,0.63342595,0.6058486,"('immoral', 'moral')",0.54647994,0.5418903,-0.3372253,-0.3148393,0.2808935,0.2776332,-0.0032603
22,0.12456759,0.02667772,"('untrustworthy', 'trustworthy')",-0.46552256,-0.4295772,-1.0817597,-1.1427473,-0.4742382,-0.5152156,-0.0409774
23,0.43172228,0.4163467,"('insincere', 'sincere')",0.46165296,0.5073029,5.204865,5.191547,2.0327468,2.0383987,0.0056519
24,0.9680143,0.96110916,"('dishonest', 'honest')",-0.84250796,-0.8158431,0.8123511,0.7327093,0.3126191,0.2926584,-0.0199607
25,-0.7371594,-0.74723667,"('egoistic', 'altruistic')",0.44421327,0.4059011,1.1579319,1.1496645,0.2883286,0.269443,-0.0188856
26,1.374118,1.2475419,"('hardhearted', 'benevolent')",0.8750164,0.81153053,1.4117396,1.2443347,1.2202913,1.1011357,-0.1191556
27,0.4940938,0.6417812,"('hardhearted', 'softhearted')",-0.08087362,-0.02580097,1.518275,1.3940109,0.6438317,0.6699971,0.0261654
28,0.0027589723,-0.15142801,"('disloyal', 'loyal')",0.5136186,0.5007476,1.0004495,0.89438784,0.505609,0.4145691,-0.0910399
29,-1.1573788,-1.3070989,"('unfair', 'fair')",-0.7207568,-0.71281075,-0.5809128,-0.76535374,-0.8196828,-0.9284211,-0.1087383
30,1.0565598,0.9959541,"('intolerant', 'tolerant')",0.7646509,0.69985074,1.2399539,1.1609136,1.0203881,0.9522395,-0.0681486
31,-1.6707019,-1.7127553,"('evil', 'good')",-1.0551429,-1.1362406,-1.0768505,-1.2142503,-1.2675651,-1.3544154,-0.0868503
32,0.058682825,0.08741169,"('unkind', 'kind')",0.06155957,0.09160881,0.85043806,0.7790757,0.3235602,0.3193654,-0.0041948
33,0.83855695,0.6755477,"('wrong', 'right')",0.2916097,0.20715897,-0.5147877,-0.55058193,0.2051263,0.1107083,-0.094418
34,-0.1912778,-0.05739715,"('mean', 'honorable')",0.092812955,0.1519642,5.893459,5.977086,1.9316646,2.0238843,0.0922197
