,federal_male,federal_female,tuple,realty_male,realty_female,investment_male,investment_female,tr_male,tr_female,average_male,average_female,female-male
16,-1.3516355,-1.3788176,"('unpopular', 'popular')",0.8093593,0.8162396,-0.8292051,-0.79159963,-0.28794488,-0.23277467,-0.4148565,-0.3967381,0.0181184
17,-0.03642287,0.029830191,"('nasty', 'nice')",0.6937932,0.79586774,-0.28182122,-0.20785534,0.0036644451,0.10149903,0.0948034,0.1798354,0.085032
18,0.20298326,0.23202942,"('disagreeable', 'welcoming')",0.24520835,0.38347623,0.3319741,0.4579246,-0.64238757,-0.61437714,0.0344445,0.1147633,0.0803188
19,-0.5133643,-0.44649825,"('inhospitable', 'hospitable')",-0.611565,-0.5159638,-1.7522153,-1.6763136,-0.37720528,-0.31536216,-0.8135875,-0.7385345,0.075053
20,0.33815873,0.33193758,"('rough', 'thoughtful')",-0.2456865,-0.15279724,0.592813,0.6329074,0.2930836,0.25995046,0.2445922,0.2679995,0.0234073
21,1.1088309,1.0998154,"('immoral', 'moral')",-0.7949677,-0.8036824,1.8641741,1.9199238,-0.054686215,-0.037080914,0.5308378,0.544744,0.0139062
22,0.3124049,0.3277275,"('untrustworthy', 'trustworthy')",-1.4969184,-1.4212248,-0.48396698,-0.3065475,-0.108992815,-0.15169516,-0.4443683,-0.387935,0.0564333
23,1.867516,1.799028,"('insincere', 'sincere')",-0.5006726,-0.53325707,2.101538,2.0673022,6.827069,6.7516556,2.5738626,2.5211821,-0.0526805
24,1.6931703,1.715064,"('dishonest', 'honest')",-0.6374399,-0.5818978,0.8181171,0.92840576,1.3185318,1.2913398,0.7980948,0.838228,0.0401332
25,-0.3156942,-0.38264185,"('egoistic', 'altruistic')",0.5044041,0.55082,0.25284523,0.23185161,0.5514782,0.49065492,0.2482583,0.2226712,-0.0255871
26,1.622337,1.5381894,"('hardhearted', 'benevolent')",1.1769261,1.1875612,1.4986063,1.5846119,0.36570805,0.31711417,1.1658943,1.1568692,-0.0090251
27,0.6642218,0.6829678,"('hardhearted', 'softhearted')",-0.28000465,-0.19973795,0.57502425,0.5950614,0.9293914,0.8878349,0.4721582,0.4915315,0.0193733
28,1.3165892,1.1746424,"('disloyal', 'loyal')",-0.4621599,-0.58735275,0.64294773,0.50402635,0.7383002,0.69756263,0.5589193,0.4472197,-0.1116996
29,-0.48226005,-0.45130602,"('unfair', 'fair')",-0.7938115,-0.7548314,-1.1165644,-1.0800245,-0.20137066,-0.30610234,-0.6485016,-0.648066,0.0004356
30,1.4483708,1.4994966,"('intolerant', 'tolerant')",-0.6952769,-0.6835089,1.5511882,1.5938034,1.1203504,1.0777739,0.8561581,0.8718913,0.0157332
31,-1.0723172,-0.96198106,"('evil', 'good')",0.3612247,0.5473483,-1.9493357,-1.8122334,-1.5612426,-1.475617,-1.0554178,-0.9256208,0.129797
32,1.5336475,1.4481504,"('unkind', 'kind')",-0.7630219,-0.83201736,0.89883924,0.9054953,1.3302677,1.3316733,0.7499331,0.7133254,-0.0366077
33,0.47347346,0.4256658,"('wrong', 'right')",1.491593,1.4636463,0.9086626,0.796989,-0.002984915,-0.055356987,0.717686,0.657736,-0.05995
34,0.2386286,0.33839297,"('mean', 'honorable')",-0.18293977,-0.012902204,0.35163337,0.46417361,5.053325,5.070128,1.3651619,1.4649481,0.0997862
35,-2.3197303,-2.382791,"('corrupt', 'incorrupt')",1.1312497,1.1302507,-2.1924522,-2.282049,-1.1994907,-1.2325794,-1.1451058,-1.1917921,-0.0466863
36,-1.9527886,-1.9702811,"('hostile', 'amicable')",1.394984,1.4361625,-0.9080465,-1.0223992,-0.9298207,-0.9967549,-0.598918,-0.6383182,-0.0394002
37,-0.21072043,-0.18454272,"('fake', 'genuine')",-0.98152256,-0.96362114,-0.038042,-0.09180212,0.43597862,0.4246539,-0.1985766,-0.203828,-0.0052514
38,0.7953892,0.8455953,"('untruthful', 'truthful')",0.5269897,0.54739916,1.0224602,1.0969068,0.15394776,0.19608662,0.6246967,0.6714969,0.0468002
39,1.9734129,1.9901359,"('exploitative', 'cooperative')",0.08498369,0.14144343,0.17770001,0.29852307,0.16469474,0.13416883,0.6001979,0.6410678,0.0408699
40,1.1685703,1.1519816,"('stingy', 'generous')",0.40958193,0.4403606,1.2937219,1.3089008,-2.2419972,-2.2723815,0.1574692,0.1572154,-0.0002538
41,1.2314608,1.3224874,"('unforgiving', 'forgiving')",-0.7862304,-0.73018426,0.4029234,0.52667767,-0.025655884,-0.028246216,0.2056245,0.2726837,0.0670592
42,1.2959666,1.3416692,"('unreliable', 'reliable')",0.23748216,0.3485487,0.66768336,0.909932,-2.295207,-2.2120874,-0.0235187,0.0970157,0.1205344
43,1.7695285,1.8173405,"('irresponsible', 'responsible')",-1.4204578,-1.32337,0.84112334,1.0027354,1.1118203,1.1406455,0.5755036,0.6593379,0.0838343
44,-1.113027,-1.0767154,"('prejudiced', 'unprejudiced')",0.17877209,0.2425799,-0.04582958,-0.0067097316,-0.9838593,-0.97304195,-0.4909859,-0.4534718,0.0375141
45,0.90188015,0.99910086,"('incompetent', 'competent')",-2.056701,-1.9869078,-0.19887298,-0.016252423,0.14889568,0.13187145,-0.3011995,-0.218047,0.0831525
46,0.72391725,0.80299383,"('uncompetitive', 'competitive')",-1.8826529,-1.8757861,1.3420876,1.3745447,-0.7843186,-0.80348504,-0.1502417,-0.1254331,0.0248086
47,1.0284711,1.0307847,"('stupid', 'smart')",-0.15204805,-0.10317637,0.7209272,0.78668356,5.5915427,5.6316304,1.7972232,1.8364806,0.0392574
48,0.7759244,0.7285752,"('unintelligent', 'intelligent')",-0.7572864,-0.85890925,0.46775427,0.4112605,-0.01980538,-0.04037518,0.1166467,0.0601378,-0.0565089
49,-0.8315669,-0.7435152,"('unable', 'able')",-1.6242124,-1.5422962,0.21675041,0.28141677,0.114659175,0.18928641,-0.5310925,-0.453777,0.0773155
50,-0.8328879,-0.91780686,"('clumsy', 'skillful')",0.67130595,0.6519641,-0.39666292,-0.39943972,0.0029022358,0.05342862,-0.1388357,-0.1529635,-0.0141278
51,0.6927268,0.54418445,"('uneducated', 'educated')",-1.4596503,-1.6151289,0.52702767,0.45815736,0.44090074,0.3432528,0.0502512,-0.0673836,-0.1176348
52,-0.7972392,-0.94968873,"('irrational', 'rational')",1.1463575,1.0582508,-1.4576951,-1.6455296,-0.46560472,-0.51597947,-0.3935454,-0.5132368,-0.1196914
53,-0.15531756,-0.28219712,"('uncreative', 'creative')",0.047196254,0.05943225,0.78363585,0.69149613,0.16689304,0.094110474,0.2106019,0.1407104,-0.0698915
54,0.032264188,-0.052730586,"('incapable', 'capable')",0.7259905,0.6833346,0.9601159,0.9002843,1.1455704,1.1801422,0.7159852,0.6777576,-0.0382276
55,1.064475,1.0997806,"('incompetent', 'clever')",-2.16806,-2.148918,1.1464267,1.3004764,0.66833633,0.60478556,0.1777945,0.2140312,0.0362367
56,2.0014958,2.025126,"('impractical', 'practical')",-0.9706098,-0.99906206,0.84122187,0.93220484,0.54495454,0.5240924,0.6042656,0.6205903,0.0163247
57,0.36804765,0.32952183,"('unimaginative', 'imaginative')",-0.47997713,-0.48611876,1.1217732,1.1020055,-3.059717,-3.0063322,-0.5124683,-0.5152309,-0.0027626
58,-0.15345712,-0.114586,"('undiscriminating', 'discriminating')",-0.4753231,-0.45659715,0.20522615,0.24843994,-0.43533495,-0.391793,-0.2147223,-0.178634,0.0360883
59,-0.07792494,-0.13210638,"('foolish', 'wise')",1.3620478,1.3662356,-0.7004557,-0.7733804,0.03160461,0.08415731,0.1538179,0.1362265,-0.0175914
60,1.5634464,1.6302205,"('inefficient', 'efficient')",-1.9403199,-1.9380519,1.7499175,1.8727273,0.86824965,0.8864078,0.5603234,0.6128259,0.0525025
61,0.27612388,0.13235985,"('illogical', 'logical')",-0.73674375,-0.8172944,0.9067442,0.77613056,0.16112524,0.022297563,0.1518124,0.0283734,-0.123439
62,1.5654799,1.6442283,"('incompetent', 'brilliant')",-1.0301311,-0.95742714,1.5164363,1.6668435,0.91678244,0.97975755,0.7421418,0.8333506,0.0912088
63,1.4339584,1.4294688,"('unperceptive', 'insightful')",-0.48883858,-0.4965011,1.370367,1.4256039,0.54505104,0.57733697,0.7151345,0.7339771,0.0188426
64,-0.31961963,-0.34674063,"('shy', 'confident')",0.0422244,-0.03275256,1.4360088,1.3879901,-5.712785,-5.6483593,-1.1385428,-1.1599655,-0.0214227
65,0.6707828,0.5614644,"('insecure', 'secure')",-1.7153227,-1.831459,1.1247993,1.1336198,0.73486,0.72573245,0.2037798,0.1473394,-0.0564404
66,0.22471492,0.17388134,"('inactive', 'active')",1.0798584,1.0857126,0.7283798,0.6321641,0.34007317,0.30145752,0.5932565,0.5483038,-0.0449527
67,1.0813446,1.1057066,"('doubtful', 'determined')",1.3094302,1.2472227,0.32740322,0.26508734,0.1618634,0.20595542,0.7200103,0.705993,-0.0140173
68,-0.96767974,-0.97582793,"('dependent', 'independent')",-1.7589053,-1.7804165,-1.116974,-1.1408209,-0.88879657,-0.92402995,-1.1830888,-1.2052737,-0.0221849
69,-0.60740024,-0.64002156,"('lazy', 'industrious')",2.33946,2.4038,0.46327347,0.41601434,-1.3622061,-1.3486774,0.2082818,0.2077789,-0.0005029
70,1.3751036,1.3982228,"('lethargic', 'energetic')",-1.2008343,-1.1970748,1.6259423,1.7363515,1.3865252,1.3498005,0.7966842,0.821825,0.0251408
71,0.36374897,0.34106746,"('diffident', 'self-confident')",1.4179798,1.487992,0.7812116,0.8060694,0.58392334,0.66027343,0.7867159,0.8238506,0.0371347
72,1.1686945,1.2074226,"('unambitious', 'ambitious')",0.377399,0.375156,0.86682284,0.81397265,0.086090125,0.24492352,0.6247516,0.6603687,0.0356171
73,0.24230324,0.21812265,"('helpless', 'self-reliant')",1.3250786,1.3327142,0.051650256,0.03430861,-3.4995446,-3.4276228,-0.4701281,-0.4606194,0.0095087
74,0.8227296,0.89931035,"('undedicated', 'dedicated')",-1.678533,-1.5930722,-0.25581703,-0.102045305,-0.4030243,-0.39113,-0.3786612,-0.2967343,0.0819269
75,-1.7221316,-1.6624687,"('meek', 'impulsive')",0.99479765,1.0347922,-0.62066513,-0.6023157,-0.51865566,-0.3993814,-0.4666637,-0.4073434,0.0593203
76,1.1892776,1.2423126,"('anxious', 'daring')",-0.22252506,-0.20279683,0.5568436,0.60424125,0.41690487,0.4241226,0.4851252,0.5169699,0.0318447
77,0.34769288,0.30109838,"('unmotivated', 'motivated')",0.16917974,0.10291007,1.9150351,1.7947563,-0.8863241,-0.8581464,0.3863959,0.3351546,-0.0512413
78,-0.37858045,-0.34795988,"('nonresilient', 'resilient')",0.083192155,0.1366005,0.5121833,0.52287066,-0.8719761,-0.86794996,-0.1637953,-0.1391097,0.0246856
79,-0.3371077,-0.3296249,"('wavering', 'unwavering')",1.0851302,1.0946244,-1.0137316,-1.0636495,-0.54829824,-0.45831034,-0.2035018,-0.1892401,0.0142617
80,0.66075563,0.6240769,"('dominated', 'dominating')",-1.4461148,-1.545907,0.681777,0.69354427,-0.21373543,-0.25117418,-0.0793294,-0.119865,-0.0405356
81,0.8371187,0.7160902,"('submissive', 'aggressive')",-1.2655509,-1.4692451,2.5712101,2.5045934,0.06898854,0.057779245,0.5529416,0.4523044,-0.1006372
82,-0.13411483,-0.184004,"('poor', 'rich')",-1.0866584,-1.1005118,0.05603615,0.12553483,6.672103,6.688778,1.3768414,1.3824493,0.0056079
83,0.76348877,0.77916694,"('powerless', 'powerful')",0.4830308,0.4555861,0.8336482,0.8028093,-0.6596311,-0.6138026,0.3551342,0.3559399,0.0008057
84,0.5878525,0.56184787,"('inferior', 'superior')",-1.2561251,-1.3250725,-1.386839,-1.475661,-0.20101337,-0.13796613,-0.5640312,-0.5942129,-0.0301817
85,-0.6305181,-0.63356173,"('insignificant', 'prestigious')",2.3476863,2.3964732,-0.53286004,-0.56862885,-0.8267103,-0.841936,0.0893995,0.0880866,-0.0013129
86,1.1111529,1.0586357,"('uninfluential', 'influential')",-2.3618834,-2.4477623,0.012466168,0.03684969,0.20868276,0.19088738,-0.2573954,-0.2903474,-0.032952
87,0.19582799,0.12554905,"('unsuccessful', 'successful')",0.3001334,0.18799466,0.33052695,0.2939704,-0.14476053,-0.08681401,0.170432,0.130175,-0.040257
88,0.1521665,0.096844085,"('low', 'eminent')",-0.8909083,-0.92538637,-0.4483561,-0.447505,-0.078382105,-0.028400097,-0.31637,-0.3261118,-0.0097418
