,fortive_male,fortive_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6380713,-0.7107068,"('unsociable', 'sociable')",0.062593125,-0.07564094,-0.2877391,-0.3931738,-0.1054347
1,-1.0610985,-1.017844,"('unfriendly', 'friendly')",1.5534786,1.4520133,0.2461901,0.2170846,-0.0291055
2,0.5637,0.6443247,"('unlikable', 'likable')",0.61518323,0.62839603,0.5894417,0.6363604,0.0469187
3,-0.6219238,-0.45291507,"('repellent', 'pleasant')",0.8178315,0.89424515,0.0979539,0.220665,0.1227111
4,-0.38851526,-0.38500562,"('disliked', 'liked')",-7.0247602,-7.1299157,-3.7066379,-3.7574606,-0.0508227
5,-0.13480783,-0.04286327,"('distant', 'outgoing')",-0.45117915,-0.48366863,-0.2929935,-0.2632659,0.0297276
6,-0.87216735,-0.73902893,"('distant', 'open')",-0.48639768,-0.5387663,-0.6792825,-0.6388977,0.0403848
7,-0.7679729,-0.73358035,"('insensitive', 'sensitive')",0.059740387,0.11211196,-0.3541163,-0.3107342,0.0433821
8,-1.1335405,-1.1249026,"('unaffectionate', 'affectionate')",0.5561547,0.53049356,-0.2886929,-0.2972045,-0.0085116
9,-1.460711,-1.4357588,"('unaffectionate', 'caring')",0.92098963,0.9281356,-0.2698607,-0.2538116,0.0160491
10,-1.2451383,-1.2029762,"('unsympathetic', 'sympathetic')",-0.64117587,-0.6198524,-0.9431571,-0.9114143,0.0317428
11,-0.12084021,-0.115623385,"('unhelpful', 'helpful')",1.3031312,1.3748995,0.5911455,0.6296381,0.0384926
12,-1.0530827,-0.9145071,"('unsupportive', 'supportive')",-2.2980661,-2.2945297,-1.6755744,-1.6045184,0.071056
13,-0.31199333,-0.41608316,"('impolite', 'polite')",-0.96617615,-0.9784339,-0.6390848,-0.6972585,-0.0581737
14,0.72147197,0.6694488,"('antisocial', 'social')",0.0929737,0.02769783,0.4072228,0.3485733,-0.0586495
15,0.7259034,0.61373967,"('boring', 'funny')",-0.09273978,-0.12625888,0.3165818,0.2437404,-0.0728414
16,-0.3640286,-0.29786098,"('unpopular', 'popular')",0.45555678,0.40981528,0.0457641,0.0559772,0.0102131
17,-0.52069247,-0.47528666,"('nasty', 'nice')",-0.32432243,-0.3051497,-0.4225075,-0.3902182,0.0322893
18,-0.59161484,-0.58127695,"('disagreeable', 'welcoming')",-0.32582766,-0.42611402,-0.4587213,-0.5036955,-0.0449742
19,-0.84059155,-0.75857353,"('inhospitable', 'hospitable')",-0.4336071,-0.41469625,-0.6370993,-0.5866349,0.0504644
20,0.5063733,0.5360143,"('rough', 'thoughtful')",1.0093788,0.9876372,0.757876,0.7618258,0.0039498
21,0.57719564,0.5349819,"('immoral', 'moral')",-0.32545885,-0.27483544,0.1258684,0.1300732,0.0042048
22,0.4991955,0.468953,"('untrustworthy', 'trustworthy')",-0.87821466,-0.9261578,-0.1895096,-0.2286024,-0.0390928
23,-0.25409952,-0.23669633,"('insincere', 'sincere')",5.7699733,5.7707033,2.757937,2.7670035,0.0090665
24,-0.20273866,-0.20379303,"('dishonest', 'honest')",0.40395445,0.3898754,0.1006079,0.0930412,-0.0075667
25,-0.17434132,-0.18484266,"('egoistic', 'altruistic')",1.5463696,1.5501528,0.6860141,0.682655,-0.0033591
26,0.021485325,0.01635721,"('hardhearted', 'benevolent')",1.632962,1.5726516,0.8272237,0.7945044,-0.0327193
27,-0.6221862,-0.6650202,"('hardhearted', 'softhearted')",1.2951974,1.1860335,0.3365056,0.2605066,-0.075999
28,-0.27703765,-0.41915786,"('disloyal', 'loyal')",1.1501606,1.0559785,0.4365615,0.3184103,-0.1181512
29,-0.17218429,-0.22956438,"('unfair', 'fair')",-0.23304841,-0.39012307,-0.2026163,-0.3098437,-0.1072274
30,0.6866977,0.6524263,"('intolerant', 'tolerant')",0.9844072,0.90436965,0.8355525,0.778398,-0.0571545
31,-0.68145984,-0.5143,"('evil', 'good')",-0.3900972,-0.46240407,-0.5357785,-0.488352,0.0474265
32,-0.25988284,-0.3461752,"('unkind', 'kind')",0.624666,0.5122209,0.1823916,0.0830229,-0.0993687
33,0.23760667,0.1720553,"('wrong', 'right')",-0.7230325,-0.7809835,-0.2427129,-0.3044641,-0.0617512
34,-0.017003482,0.23402886,"('mean', 'honorable')",5.5534935,5.7142506,2.768245,2.9741397,0.2058947
35,-0.024319928,-0.09619236,"('corrupt', 'incorrupt')",-0.20803478,-0.27798814,-0.1161774,-0.1870902,-0.0709128
36,-0.86805797,-0.81124973,"('hostile', 'amicable')",0.13486832,-0.016213823,-0.3665948,-0.4137318,-0.047137
37,0.2018989,0.25299308,"('fake', 'genuine')",-0.16236347,-0.13325189,0.0197677,0.0598706,0.0401029
38,-0.82321876,-0.76169735,"('untruthful', 'truthful')",-0.3821938,-0.34668598,-0.6027063,-0.5541916,0.0485147
39,1.3455243,1.2839066,"('exploitative', 'cooperative')",0.20751971,0.24823484,0.776522,0.7660707,-0.0104513
40,-0.43845746,-0.40633136,"('stingy', 'generous')",-1.7892421,-1.9174471,-1.1138498,-1.1618892,-0.0480394
41,-0.17292486,-0.11394498,"('unforgiving', 'forgiving')",0.084830545,-0.039740134,-0.0440472,-0.0768426,-0.0327954
42,0.09784223,0.1630135,"('unreliable', 'reliable')",-3.708005,-3.7679248,-1.8050814,-1.8024557,0.0026257
43,-0.4460039,-0.32312012,"('irresponsible', 'responsible')",0.20590916,0.22643842,-0.1200474,-0.0483408,0.0717066
44,1.0910451,1.0519223,"('prejudiced', 'unprejudiced')",-1.5063293,-1.5096469,-0.2076421,-0.2288623,-0.0212202
45,-0.7350864,-0.59444666,"('incompetent', 'competent')",-0.11922076,-0.15580848,-0.4271536,-0.3751276,0.052026
46,-0.96180236,-0.8597454,"('uncompetitive', 'competitive')",-1.172569,-1.1383615,-1.0671856,-0.9990534,0.0681322
47,0.5092052,0.6899857,"('stupid', 'smart')",5.397593,5.566894,2.9533992,3.1284399,0.1750407
48,-0.41584855,-0.42801097,"('unintelligent', 'intelligent')",0.7650756,0.78431726,0.1746135,0.1781531,0.0035396
49,0.45839083,0.5625244,"('unable', 'able')",0.046845034,0.08335543,0.2526179,0.3229399,0.070322
50,0.4520577,0.45115182,"('clumsy', 'skillful')",-0.13359699,-0.24587187,0.1592304,0.10264,-0.0565904
51,-0.4653834,-0.6126453,"('uneducated', 'educated')",0.07834688,0.014470659,-0.1935183,-0.2990873,-0.105569
52,-0.25414237,-0.379554,"('irrational', 'rational')",0.41082662,0.3141934,0.0783421,-0.0326803,-0.1110224
53,-1.0977386,-1.0625292,"('uncreative', 'creative')",0.26064974,0.19333673,-0.4185444,-0.4345962,-0.0160518
54,0.069687456,0.0070589073,"('incapable', 'capable')",0.5923349,0.64837664,0.3310112,0.3277178,-0.0032934
55,-0.15243925,-0.15100978,"('incompetent', 'clever')",0.28937113,0.29425806,0.0684659,0.0716241,0.0031582
56,0.61249703,0.6314316,"('impractical', 'practical')",-0.46583432,-0.47554883,0.0733314,0.0779414,0.00461
57,-0.66309696,-0.6065156,"('unimaginative', 'imaginative')",-3.3086905,-3.300292,-1.9858937,-1.9534038,0.0324899
58,-0.39594507,-0.34279412,"('undiscriminating', 'discriminating')",0.16053624,0.09153329,-0.1177044,-0.1256304,-0.007926
59,0.47807902,0.44900388,"('foolish', 'wise')",0.2683026,0.2752952,0.3731908,0.3621495,-0.0110413
60,0.5705097,0.5879965,"('inefficient', 'efficient')",-0.30072162,-0.19424488,0.134894,0.1968758,0.0619818
61,0.28551164,0.12579563,"('illogical', 'logical')",0.78116465,0.6109388,0.5333381,0.3683672,-0.1649709
62,0.15811533,0.23683244,"('incompetent', 'brilliant')",0.12736835,0.22639947,0.1427418,0.231616,0.0888742
63,-0.9261771,-0.7880982,"('unperceptive', 'insightful')",0.21757846,0.2657974,-0.3542993,-0.2611504,0.0931489
64,0.28997365,0.22107601,"('shy', 'confident')",-6.568661,-6.6027694,-3.1393437,-3.1908467,-0.051503
65,0.2931403,0.08589862,"('insecure', 'secure')",-0.29237774,-0.26681042,0.0003813,-0.0904559,-0.0908372
66,-1.0904963,-1.0147207,"('inactive', 'active')",0.022286892,0.05975472,-0.5341047,-0.477483,0.0566217
67,0.87814313,0.85248727,"('doubtful', 'determined')",-0.38997033,-0.4025211,0.2440864,0.2249831,-0.0191033
68,-0.21708725,-0.24999546,"('dependent', 'independent')",-0.59854794,-0.64532006,-0.4078176,-0.4476578,-0.0398402
69,0.8325358,0.9037388,"('lazy', 'industrious')",-0.51289684,-0.4957033,0.1598195,0.2040177,0.0441982
70,-0.30767024,-0.22525811,"('lethargic', 'energetic')",-0.24095634,-0.2083937,-0.2743133,-0.2168259,0.0574874
71,-0.061738383,-0.0053302813,"('diffident', 'self-confident')",0.3842161,0.38871074,0.1612389,0.1916902,0.0304513
72,-0.95273143,-0.99072963,"('unambitious', 'ambitious')",-0.5914185,-0.57809776,-0.7720749,-0.7844137,-0.0123388
73,1.0976148,1.0552547,"('helpless', 'self-reliant')",-3.1189585,-3.1791704,-1.0106719,-1.0619578,-0.0512859
74,-0.42654195,-0.3913143,"('undedicated', 'dedicated')",-0.2850345,-0.354925,-0.3557882,-0.3731197,-0.0173315
75,-0.5790397,-0.47583517,"('meek', 'impulsive')",-0.94026023,-0.8697103,-0.75965,-0.6727728,0.0868772
76,0.14724997,0.21291523,"('anxious', 'daring')",-0.73739064,-0.6669318,-0.2950704,-0.2270083,0.0680621
77,-0.64728427,-0.60895765,"('unmotivated', 'motivated')",-1.4162523,-1.2503002,-1.0317683,-0.9296289,0.1021394
78,-0.91120386,-0.77439445,"('nonresilient', 'resilient')",0.07561542,0.113125004,-0.4177942,-0.3306347,0.0871595
79,-0.7393213,-0.69903857,"('wavering', 'unwavering')",-0.4448701,-0.41275057,-0.5920957,-0.5558946,0.0362011
80,-0.15834293,-0.23129754,"('dominated', 'dominating')",-1.1066282,-0.9789207,-0.6324856,-0.6051091,0.0273765
81,0.62616086,0.51748264,"('submissive', 'aggressive')",-1.0604832,-0.93142253,-0.2171612,-0.2069699,0.0101913
82,-0.4437859,-0.32735097,"('poor', 'rich')",6.199761,6.21355,2.8779874,2.9430995,0.0651121
83,0.041636333,0.059104644,"('powerless', 'powerful')",-0.9842064,-0.99474543,-0.471285,-0.4678204,0.0034646
84,0.42769587,0.272345,"('inferior', 'superior')",0.97558004,0.917484,0.701638,0.5949145,-0.1067235
85,-0.44320643,-0.36930025,"('insignificant', 'prestigious')",0.25052825,0.19332214,-0.0963391,-0.0879891,0.00835
86,-1.3402324,-1.3871133,"('uninfluential', 'influential')",-0.34226862,-0.42493486,-0.8412505,-0.9060241,-0.0647736
87,0.20725001,0.15536311,"('unsuccessful', 'successful')",0.72354525,0.79489446,0.4653976,0.4751288,0.0097312
88,-0.104240485,-0.18343054,"('low', 'eminent')",-0.31926385,-0.3250711,-0.2117522,-0.2542508,-0.0424986
