,petsmart_male,petsmart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
60,1.3692676,1.5245668,"('inefficient', 'efficient')",0.14053282,0.25940052,0.7549002,0.8919836,0.1370834
61,-0.14743638,-0.25487232,"('illogical', 'logical')",0.5382081,0.3508743,0.1953859,0.048001,-0.1473849
62,-0.13907371,-0.0024119765,"('incompetent', 'brilliant')",0.029962098,0.16500166,-0.0545558,0.0812948,0.1358506
63,0.09734833,0.23786357,"('unperceptive', 'insightful')",1.025558,1.1255784,0.5614532,0.681721,0.1202678
64,-0.86756706,-0.9589574,"('shy', 'confident')",-6.687203,-6.73212,-3.777385,-3.8455386,-0.0681536
65,-0.12465693,-0.18959376,"('insecure', 'secure')",-0.19673862,-0.19974771,-0.1606978,-0.1946707,-0.0339729
66,-0.52650297,-0.5612416,"('inactive', 'active')",0.91448516,0.9190202,0.1939911,0.1788893,-0.0151018
67,0.5549509,0.49464136,"('doubtful', 'determined')",-0.61153936,-0.53659886,-0.0282942,-0.0209787,0.0073155
68,-1.2650063,-1.3361714,"('dependent', 'independent')",-0.40562573,-0.43320376,-0.835316,-0.8846875,-0.0493715
69,-0.26678413,-0.3121476,"('lazy', 'industrious')",-0.52873015,-0.4826674,-0.3977571,-0.3974075,0.0003496
70,-0.3448394,-0.20832577,"('lethargic', 'energetic')",0.7280087,0.7826284,0.1915846,0.2871513,0.0955667
71,1.6273475,1.7420573,"('diffident', 'self-confident')",0.7372274,0.76626825,1.1822875,1.2541628,0.0718753
72,-0.5668881,-0.64455765,"('unambitious', 'ambitious')",-0.7456502,-0.6947152,-0.6562691,-0.6696364,-0.0133673
73,0.06509949,-0.03270491,"('helpless', 'self-reliant')",-3.4856925,-3.4635155,-1.7102965,-1.7481102,-0.0378137
74,0.42295784,0.51578367,"('undedicated', 'dedicated')",0.22782463,0.21827441,0.3253912,0.367029,0.0416378
75,-1.0436075,-1.069446,"('meek', 'impulsive')",-0.48205423,-0.41214254,-0.7628309,-0.7407942,0.0220367
76,-0.15550709,-0.039691746,"('anxious', 'daring')",0.16827372,0.25641268,0.0063833,0.1083605,0.1019772
77,-0.8441116,-0.8148377,"('unmotivated', 'motivated')",-1.251294,-1.1540023,-1.0477028,-0.98442,0.0632828
78,0.992048,1.1861467,"('nonresilient', 'resilient')",0.3455796,0.41945732,0.6688138,0.802802,0.1339882
79,0.007913169,0.02200725,"('wavering', 'unwavering')",-0.024472572,0.049370274,-0.0082797,0.0356888,0.0439685
80,-0.7602427,-0.7852822,"('dominated', 'dominating')",-1.5234401,-1.4517248,-1.1418414,-1.1185035,0.0233379
81,-0.40382075,-0.46659154,"('submissive', 'aggressive')",-0.89152473,-0.8254353,-0.6476728,-0.6460134,0.0016594
82,-0.45238924,-0.38427645,"('poor', 'rich')",6.511071,6.582956,3.029341,3.0993397,0.0699987
83,-0.14601508,-0.118799865,"('powerless', 'powerful')",-1.2103978,-1.2534745,-0.6782064,-0.6861372,-0.0079308
84,0.14808045,0.025827572,"('inferior', 'superior')",0.6965704,0.63649625,0.4223254,0.3311619,-0.0911635
85,0.27293807,0.2046167,"('insignificant', 'prestigious')",0.67548114,0.6837363,0.4742096,0.4441765,-0.0300331
86,0.1516408,0.0835723,"('uninfluential', 'influential')",0.31520674,0.1915568,0.2334238,0.1375645,-0.0958593
87,0.23898685,0.2100355,"('unsuccessful', 'successful')",0.5711732,0.7008242,0.40508,0.4554299,0.0503499
88,-0.58955115,-0.55494803,"('low', 'eminent')",0.16362171,0.19380358,-0.2129647,-0.1805722,0.0323925
