,twitter_male,twitter_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.8109801,0.7217719,"('unsociable', 'sociable')",-0.4500882,-0.5986458,0.1804459,0.061563,-0.1188829
1,2.3719714,2.3328714,"('unfriendly', 'friendly')",1.6124429,1.4539273,1.9922071,1.8933994,-0.0988077
2,0.30889937,0.33981985,"('unlikable', 'likable')",0.4034515,0.45145887,0.3561754,0.3956394,0.039464
3,-0.6419834,-0.57093114,"('repellent', 'pleasant')",-0.11482693,-0.032076113,-0.3784052,-0.3015036,0.0769016
4,-1.2831109,-1.2873466,"('disliked', 'liked')",-6.290265,-6.3626456,-3.7866879,-3.824996,-0.0383081
5,2.0551047,2.059512,"('distant', 'outgoing')",-0.3468085,-0.41214278,0.8541481,0.8236846,-0.0304635
6,1.5114831,1.5353984,"('distant', 'open')",0.27926403,0.20435068,0.8953736,0.8698745,-0.0254991
7,0.43154132,0.4547505,"('insensitive', 'sensitive')",0.009518437,0.044605322,0.2205299,0.2496779,0.029148
8,0.44699645,0.43723857,"('unaffectionate', 'affectionate')",0.32580903,0.24001738,0.3864027,0.338628,-0.0477747
9,1.6490748,1.6626222,"('unaffectionate', 'caring')",0.77023387,0.7132925,1.2096543,1.1879573,-0.021697
10,-0.03794413,-0.006818503,"('unsympathetic', 'sympathetic')",-0.48197904,-0.5009249,-0.2599616,-0.2538717,0.0060899
11,1.1908498,1.2286632,"('unhelpful', 'helpful')",2.1139355,2.1029525,1.6523926,1.6658078,0.0134152
12,1.412625,1.4885855,"('unsupportive', 'supportive')",-1.8903575,-1.8727465,-0.2388663,-0.1920805,0.0467858
13,0.4313406,0.3734135,"('impolite', 'polite')",-0.7286019,-0.7799055,-0.1486306,-0.203246,-0.0546154
14,0.31878945,0.20290448,"('antisocial', 'social')",-1.0024713,-1.0242745,-0.3418409,-0.410685,-0.0688441
15,1.0745517,1.0439093,"('boring', 'funny')",0.35749263,0.2954253,0.7160221,0.6696673,-0.0463548
16,-1.4406261,-1.4221594,"('unpopular', 'popular')",-0.0033173934,0.023414426,-0.7219718,-0.6993725,0.0225993
17,-0.86365724,-0.76204157,"('nasty', 'nice')",-0.5507598,-0.4889358,-0.7072085,-0.6254887,0.0817198
18,-0.807814,-0.8510417,"('disagreeable', 'welcoming')",-0.37068012,-0.43568945,-0.589247,-0.6433656,-0.0541186
19,1.0987412,1.1786871,"('inhospitable', 'hospitable')",-0.02816636,-0.007343429,0.5352874,0.5856718,0.0503844
20,0.942356,0.9557259,"('rough', 'thoughtful')",1.1548662,1.17093,1.0486112,1.063328,0.0147168
21,0.9485065,0.9775401,"('immoral', 'moral')",-0.6871664,-0.6960522,0.13067,0.1407439,0.0100739
22,0.9231267,0.8358603,"('untrustworthy', 'trustworthy')",-0.893933,-1.0070735,0.0145968,-0.0856066,-0.1002034
23,1.6384103,1.6037763,"('insincere', 'sincere')",5.7004714,5.6318693,3.6694407,3.6178229,-0.0516178
24,1.373155,1.3264166,"('dishonest', 'honest')",0.92989707,0.8519707,1.151526,1.0891936,-0.0623324
25,-0.46758434,-0.55447125,"('egoistic', 'altruistic')",1.5822893,1.5099145,0.5573525,0.4777216,-0.0796309
26,1.4823915,1.4037548,"('hardhearted', 'benevolent')",1.6702558,1.639316,1.5763236,1.5215354,-0.0547882
27,1.3016251,1.296042,"('hardhearted', 'softhearted')",1.0844657,0.98113084,1.1930454,1.1385864,-0.054459
28,-0.09560326,-0.2058398,"('disloyal', 'loyal')",0.9576743,0.83408684,0.4310355,0.3141235,-0.116912
29,0.25551903,0.20614198,"('unfair', 'fair')",-0.47952598,-0.6447781,-0.1120035,-0.219318,-0.1073145
30,1.6904935,1.7379726,"('intolerant', 'tolerant')",1.2401718,1.2197871,1.4653326,1.4788799,0.0135473
