,textron_male,textron_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.0028659888,-0.12203386,"('unsociable', 'sociable')",-0.4617039,-0.6931532,-0.2294189,-0.4075935,-0.1781746
1,-0.87564427,-1.129064,"('unfriendly', 'friendly')",1.8006011,1.6624469,0.4624784,0.2666914,-0.195787
2,-0.14879483,-0.17585981,"('unlikable', 'likable')",0.8025313,0.86108893,0.3268682,0.3426146,0.0157464
3,0.035731852,0.14950477,"('repellent', 'pleasant')",0.41827688,0.45222867,0.2270044,0.3008667,0.0738623
4,-0.9571763,-0.9959148,"('disliked', 'liked')",-5.8853307,-6.0131655,-3.4212534,-3.5045402,-0.0832868
5,-1.6573377,-1.6633314,"('distant', 'outgoing')",-0.2660962,-0.2558787,-0.9617169,-0.959605,0.0021119
6,-2.272124,-2.2743783,"('distant', 'open')",0.06429279,0.07363884,-1.1039157,-1.1003697,0.003546
7,0.1193161,0.17779435,"('insensitive', 'sensitive')",0.34684637,0.3897358,0.2330812,0.2837651,0.0506839
8,-1.173539,-1.351983,"('unaffectionate', 'affectionate')",0.89906126,0.8479133,-0.1372389,-0.2520348,-0.1147959
9,-1.2151947,-1.3553314,"('unaffectionate', 'caring')",1.0362414,1.0537034,-0.0894766,-0.150814,-0.0613374
10,-0.16580252,-0.12633312,"('unsympathetic', 'sympathetic')",-0.3884663,-0.4302024,-0.2771344,-0.2782677,-0.0011333
11,0.46688348,0.51860726,"('unhelpful', 'helpful')",1.4669838,1.6154281,0.9669336,1.0670177,0.1000841
12,-0.4117276,-0.29478282,"('unsupportive', 'supportive')",-1.7845935,-1.7842032,-1.0981605,-1.039493,0.0586675
13,0.3353613,0.32197085,"('impolite', 'polite')",-0.68611676,-0.6667537,-0.1753777,-0.1723914,0.0029863
14,0.6630543,0.65069216,"('antisocial', 'social')",-0.50137067,-0.54927415,0.0808418,0.050709,-0.0301328
15,-0.3137565,-0.4553232,"('boring', 'funny')",0.32134587,0.25503466,0.0037947,-0.1001443,-0.103939
16,-1.0050904,-0.9993498,"('unpopular', 'popular')",0.70013297,0.6851496,-0.1524787,-0.1571001,-0.0046214
17,-0.4544517,-0.36565164,"('nasty', 'nice')",-0.37168288,-0.37981018,-0.4130673,-0.3727309,0.0403364
18,-1.0828269,-1.148081,"('disagreeable', 'welcoming')",-0.22444066,-0.28717366,-0.6536338,-0.7176273,-0.0639935
19,-1.5897522,-1.5819651,"('inhospitable', 'hospitable')",-0.103878275,-0.057700276,-0.8468152,-0.8198327,0.0269825
20,0.79422945,0.7975163,"('rough', 'thoughtful')",1.3910656,1.3695931,1.0926476,1.0835547,-0.0090929
21,1.11742,1.0905405,"('immoral', 'moral')",-0.3587968,-0.31910938,0.3793116,0.3857156,0.006404
22,0.13184147,0.019400405,"('untrustworthy', 'trustworthy')",-1.0202527,-1.1516225,-0.4442056,-0.5661111,-0.1219055
23,0.109025344,0.09802902,"('insincere', 'sincere')",5.2451735,5.2958565,2.6770995,2.6969428,0.0198433
24,-0.22572964,-0.24454539,"('dishonest', 'honest')",0.64421636,0.6374817,0.2092434,0.1964681,-0.0127753
25,-0.46421742,-0.54235995,"('egoistic', 'altruistic')",1.5492952,1.4833044,0.5425389,0.4704722,-0.0720667
26,-0.24904567,-0.47948557,"('hardhearted', 'benevolent')",1.5505521,1.408705,0.6507533,0.4646097,-0.1861436
27,-0.20144843,-0.26765293,"('hardhearted', 'softhearted')",1.6596768,1.5317959,0.7291142,0.6320715,-0.0970427
28,-0.029816378,-0.13210322,"('disloyal', 'loyal')",0.9384194,0.8880112,0.4543015,0.377954,-0.0763475
29,-0.8523447,-0.8369613,"('unfair', 'fair')",-0.42460045,-0.63043076,-0.6384726,-0.733696,-0.0952234
30,0.6611863,0.62208533,"('intolerant', 'tolerant')",1.2103305,1.1884397,0.9357584,0.9052625,-0.0304959
31,-1.7094817,-1.8116766,"('evil', 'good')",-0.7757168,-0.95525634,-1.2425992,-1.3834665,-0.1408673
32,0.12262883,0.11774056,"('unkind', 'kind')",0.7756649,0.6589092,0.4491469,0.3883249,-0.060822
33,-0.1746135,-0.27530938,"('wrong', 'right')",-0.5501815,-0.65122116,-0.3623975,-0.4632653,-0.1008678
34,-0.075454004,0.10625136,"('mean', 'honorable')",5.549813,5.842198,2.7371793,2.9742246,0.2370453
35,-0.9909913,-1.0002855,"('corrupt', 'incorrupt')",-0.1255957,-0.27588868,-0.5582935,-0.6380871,-0.0797936
36,-1.6952621,-1.8672719,"('hostile', 'amicable')",0.39010954,0.154519,-0.6525763,-0.8563765,-0.2038002
37,-0.10792343,-0.12557463,"('fake', 'genuine')",0.26733515,0.30964953,0.0797059,0.0920374,0.0123315
38,-0.5998116,-0.5890804,"('untruthful', 'truthful')",-0.21170008,-0.08775585,-0.4057558,-0.3384181,0.0673377
39,0.6215854,0.624543,"('exploitative', 'cooperative')",-0.00027473643,-0.0075763334,0.3106554,0.3084833,-0.0021721
40,-0.22571513,-0.21983328,"('stingy', 'generous')",-1.1594429,-1.4083651,-0.692579,-0.8140992,-0.1215202
41,-0.005234114,-0.07127471,"('unforgiving', 'forgiving')",0.34292728,0.2283859,0.1688466,0.0785556,-0.090291
42,-0.4352965,-0.3190293,"('unreliable', 'reliable')",-3.3777087,-3.2818315,-1.9065026,-1.8004304,0.1060722
43,-0.20617378,-0.13093075,"('irresponsible', 'responsible')",0.3150807,0.32068226,0.0544535,0.0948758,0.0404223
44,-0.05244093,0.018743321,"('prejudiced', 'unprejudiced')",-1.5812349,-1.5737922,-0.8168379,-0.7775245,0.0393134
45,-0.4743702,-0.4717507,"('incompetent', 'competent')",0.056504685,-0.014817992,-0.2089328,-0.2432843,-0.0343515
46,0.52084404,0.63461983,"('uncompetitive', 'competitive')",-0.29781118,-0.28198493,0.1115164,0.1763175,0.0648011
47,0.39210522,0.5037157,"('stupid', 'smart')",5.2262115,5.396135,2.8091583,2.9499252,0.1407669
48,1.1104276,1.0702529,"('unintelligent', 'intelligent')",1.086118,1.0923445,1.0982728,1.0812987,-0.0169741
49,-0.3387339,-0.20476064,"('unable', 'able')",0.05382222,0.23876198,-0.1424558,0.0170007,0.1594565
50,-0.7605683,-0.6825511,"('clumsy', 'skillful')",0.12242834,0.13948199,-0.31907,-0.2715346,0.0475354
51,-0.11971344,-0.13403784,"('uneducated', 'educated')",0.577236,0.48726454,0.2287613,0.1766134,-0.0521479
52,-1.0101485,-1.2982426,"('irrational', 'rational')",0.21306984,-0.041148447,-0.3985393,-0.6696955,-0.2711562
53,-0.8702066,-0.97445023,"('uncreative', 'creative')",1.0107,0.9331362,0.0702467,-0.020657,-0.0909037
54,-1.1608882,-1.2097768,"('incapable', 'capable')",1.0309657,1.1154236,-0.0649613,-0.0471766,0.0177847
55,0.68689,0.711213,"('incompetent', 'clever')",0.20633598,0.21792856,0.446613,0.4645708,0.0179578
56,0.8955337,0.9039959,"('impractical', 'practical')",-0.28835338,-0.21084967,0.3035901,0.3465731,0.042983
57,-0.19914417,-0.3056961,"('unimaginative', 'imaginative')",-2.2515593,-2.4038346,-1.2253517,-1.3547653,-0.1294136
58,0.46223494,0.32412943,"('undiscriminating', 'discriminating')",0.38105083,0.29927015,0.4216429,0.3116998,-0.1099431
59,-0.8895513,-0.9305257,"('foolish', 'wise')",0.27861458,0.25205103,-0.3054684,-0.3392373,-0.0337689
