,penney_male,penney_female,tuple,jc_male,jc_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8956887,-0.9779156,"('unsociable', 'sociable')",0.004828848,-0.050061226,0.43529844,0.14020023,-0.56416726,-0.6921731,-0.2549322,-0.3949874,-0.1400552
1,-0.7531454,-0.68831956,"('unfriendly', 'friendly')",1.3161829,1.3522143,-0.33799803,-0.47475067,2.2949965,2.201241,0.630009,0.5975963,-0.0324127
2,1.208995,1.2628295,"('unlikable', 'likable')",1.5277658,1.5591882,1.8461558,1.9133211,1.039275,1.0895256,1.4055479,1.4562161,0.0506682
3,-1.9099901,-1.8247814,"('repellent', 'pleasant')",-1.4587227,-1.2560787,0.36427662,0.35580984,0.022091031,0.035531096,-0.7455863,-0.6723798,0.0732065
4,0.3084025,0.37063536,"('disliked', 'liked')",0.3033656,0.34780675,0.108427756,0.03045205,-6.302131,-6.367183,-1.3954839,-1.4045722,-0.0090883
5,1.109445,1.2063892,"('distant', 'outgoing')",1.5371658,1.5728858,-0.6619714,-0.52555853,0.12150719,0.15155979,0.5265366,0.6013191,0.0747825
6,1.0574034,1.2330726,"('distant', 'open')",1.3741695,1.5104755,-0.8999432,-0.7163743,0.82734144,0.85652584,0.5897428,0.720925,0.1311822
7,-0.7913993,-0.7346967,"('insensitive', 'sensitive')",-0.6571524,-0.5552759,-1.0380843,-1.094234,0.36604717,0.37959865,-0.5301472,-0.501152,0.0289952
8,1.1667769,1.1625417,"('unaffectionate', 'affectionate')",1.1878959,1.1477443,-1.0438813,-0.99741447,1.3041222,1.2400099,0.6537285,0.6382204,-0.0155081
9,0.5256744,0.49653253,"('unaffectionate', 'caring')",1.4525564,1.4662741,-0.8762382,-0.89049643,1.945119,1.8968337,0.7617779,0.742286,-0.0194919
10,-1.955802,-1.9333619,"('unsympathetic', 'sympathetic')",-1.7546593,-1.5550319,-1.6317303,-1.6975754,-0.7890313,-0.7474787,-1.5328058,-1.483362,0.0494438
11,-0.8472381,-0.9343212,"('unhelpful', 'helpful')",-0.5941237,-0.5499988,-0.13395715,-0.14074163,2.17388,2.2576087,0.1496403,0.1581368,0.0084965
12,-0.44233418,-0.3001307,"('unsupportive', 'supportive')",0.6945651,0.90219843,-1.3483822,-1.251665,-2.067411,-2.0283046,-0.7908906,-0.6694754,0.1214152
13,-0.08935277,-0.11532985,"('impolite', 'polite')",-0.71471393,-0.6785329,-0.21484064,-0.30973905,-0.5112357,-0.5279039,-0.3825358,-0.4078764,-0.0253406
14,-0.60712796,-0.6653564,"('antisocial', 'social')",0.22265473,0.21028511,1.306146,1.1592587,-0.82430744,-0.9306665,0.0243413,-0.0566198,-0.0809611
15,1.1797998,1.0964776,"('boring', 'funny')",2.0239263,1.8518726,1.4273957,1.4181596,0.8110778,0.8108995,1.3605498,1.2943523,-0.0661975
