,align_male,align_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
15,-0.12131911,-0.22997715,"('boring', 'funny')",-0.22417882,-0.28784555,0.57459635,0.5632202,0.0763661,0.0151325,-0.0612336
16,-2.5872478,-2.5798821,"('unpopular', 'popular')",-0.55164677,-0.5507649,0.2320083,0.25679964,-0.9689621,-0.9579492,0.0110129
17,-1.1506103,-1.1359892,"('nasty', 'nice')",-0.6996665,-0.618053,-0.6616243,-0.5786714,-0.8373004,-0.7775712,0.0597292
18,-0.16337752,-0.19466925,"('disagreeable', 'welcoming')",0.21631555,0.3153481,-0.034967348,-0.085864395,0.0059902,0.0116048,0.0056146
19,-1.7091641,-1.6908685,"('inhospitable', 'hospitable')",-0.7503109,-0.7264588,0.4295753,0.503153,-0.6766333,-0.6380581,0.0385752
20,1.8456564,1.8482076,"('rough', 'thoughtful')",1.2172204,1.3032248,0.86710864,0.79782134,1.3099951,1.3164179,0.0064228
21,1.8411475,1.870106,"('immoral', 'moral')",1.2484919,1.2908742,-0.73438567,-0.7354163,0.7850846,0.8085213,0.0234367
22,1.475324,1.4898769,"('untrustworthy', 'trustworthy')",0.6816866,0.70144796,-0.5985497,-0.6593995,0.5194869,0.5106417,-0.0088452
23,2.4757307,2.508698,"('insincere', 'sincere')",-0.14029635,-0.07214247,5.4583287,5.455747,2.5979211,2.6307675,0.0328464
24,1.6463234,1.649846,"('dishonest', 'honest')",-1.3558295,-1.3216248,0.5514907,0.4823548,0.2806616,0.270192,-0.0104696
25,-0.76471484,-0.7873488,"('egoistic', 'altruistic')",0.09305563,0.09273322,2.0047736,1.9785129,0.4443715,0.4279658,-0.0164057
26,0.85454637,0.7999813,"('hardhearted', 'benevolent')",0.8333275,0.8630385,2.0361195,2.0046577,1.2413311,1.2225591,-0.018772
27,0.8874376,0.8323647,"('hardhearted', 'softhearted')",0.094289586,0.17421883,1.870975,1.7666473,0.9509007,0.9244103,-0.0264904
28,0.80784047,0.75846416,"('disloyal', 'loyal')",0.37324587,0.29136333,0.8884821,0.8332264,0.6898561,0.6276846,-0.0621715
29,-1.1399345,-1.2731211,"('unfair', 'fair')",-0.9724537,-1.049784,-0.42062765,-0.55926913,-0.8443386,-0.9607248,-0.1163862
30,2.3744783,2.3977356,"('intolerant', 'tolerant')",1.322162,1.348696,1.0388218,0.99676085,1.5784874,1.5810642,0.0025768
31,-3.5398316,-3.566098,"('evil', 'good')",-0.9136523,-1.0090715,-0.4153061,-0.48833004,-1.62293,-1.6878332,-0.0649032
32,0.6270249,0.56784356,"('unkind', 'kind')",0.33720008,0.37870312,0.82331264,0.68985885,0.5958459,0.5454685,-0.0503774
33,-0.29081658,-0.44047332,"('wrong', 'right')",0.68518615,0.6402835,-0.025636088,-0.14132728,0.1229112,0.0194943,-0.1034169
34,1.3944099,1.5120753,"('mean', 'honorable')",-0.5040293,-0.37243694,5.7602725,5.9483523,2.2168843,2.3626636,0.1457793
35,-3.1164646,-3.3509467,"('corrupt', 'incorrupt')",-0.92521656,-1.0707792,0.09663399,-0.0040192436,-1.3150158,-1.4752483,-0.1602325
36,-2.3218894,-2.3681812,"('hostile', 'amicable')",-1.096143,-1.2541212,0.6585359,0.51667917,-0.9198322,-1.0352077,-0.1153755
37,0.90402174,0.859266,"('fake', 'genuine')",-0.31076762,-0.28820994,0.54502577,0.5909914,0.3794266,0.3873491,0.0079225
38,0.30400997,0.31380096,"('untruthful', 'truthful')",-0.8018109,-0.724091,-0.16337109,-0.10339563,-0.2203907,-0.1712285,0.0491622
39,2.9267445,2.842156,"('exploitative', 'cooperative')",0.8842974,0.8975598,0.43838248,0.3668617,1.4164748,1.3688591,-0.0476157
40,0.5849043,0.57448345,"('stingy', 'generous')",-0.0155021725,0.019057631,-1.1293417,-1.2975981,-0.1866465,-0.2346857,-0.0480392
41,1.0070167,1.0392872,"('unforgiving', 'forgiving')",-0.31612256,-0.23260333,0.34650013,0.21724883,0.3457981,0.3413109,-0.0044872
42,1.3853674,1.498581,"('unreliable', 'reliable')",-0.7053489,-0.456725,-3.1436875,-3.044345,-0.821223,-0.6674963,0.1537267
43,2.6930492,2.8186047,"('irresponsible', 'responsible')",0.07803504,0.23378693,0.4002618,0.40183616,1.0571154,1.1514092,0.0942938
44,-0.9517387,-1.031215,"('prejudiced', 'unprejudiced')",-0.17873514,-0.107448526,-1.4520534,-1.4424369,-0.8608424,-0.8603668,0.0004756
45,0.91490364,1.040502,"('incompetent', 'competent')",-0.18915705,-0.10488281,-0.5168455,-0.5343442,0.0696337,0.1337583,0.0641246
46,2.581004,2.748774,"('uncompetitive', 'competitive')",0.6779004,0.80792683,-0.7530449,-0.8653181,0.8352865,0.8971276,0.0618411
47,0.6887924,0.7872833,"('stupid', 'smart')",1.0800916,1.2194219,5.263833,5.411904,2.3442389,2.4728697,0.1286308
48,1.3460618,1.3849846,"('unintelligent', 'intelligent')",1.3745074,1.3230557,0.4305584,0.39519206,1.0503759,1.0344108,-0.0159651
49,-0.111314885,-0.05406247,"('unable', 'able')",0.5403687,0.64705706,-0.14063233,0.021705754,0.0961405,0.2049001,0.1087596
50,-0.47748986,-0.4577396,"('clumsy', 'skillful')",0.54366016,0.62436163,0.20108327,0.20717353,0.0890845,0.1245985,0.035514
51,1.7658242,1.7211671,"('uneducated', 'educated')",0.55537224,0.43665686,0.49821815,0.38252026,0.9398049,0.8467814,-0.0930235
52,-1.4899738,-1.6513772,"('irrational', 'rational')",-0.45298254,-0.62485075,0.36250246,0.26031235,-0.526818,-0.6719719,-0.1451539
53,-0.8508826,-0.7667156,"('uncreative', 'creative')",0.8861445,0.97661716,0.93797505,0.9453379,0.3244123,0.3850798,0.0606675
54,-0.18300568,-0.20716278,"('incapable', 'capable')",0.6422393,0.60066044,1.314876,1.3718987,0.5913699,0.5884655,-0.0029044
55,2.452294,2.574512,"('incompetent', 'clever')",1.0170732,1.0856098,-0.12723026,-0.15900612,1.1140457,1.1670386,0.0529929
56,2.559949,2.6024914,"('impractical', 'practical')",0.45411217,0.534323,-0.9783287,-0.88984424,0.6785774,0.7489901,0.0704127
57,0.78810215,0.8951709,"('unimaginative', 'imaginative')",1.1916243,1.2694714,-2.1867232,-2.2314134,-0.0689989,-0.022257,0.0467419
58,1.4527739,1.5551229,"('undiscriminating', 'discriminating')",0.5559265,0.6561191,0.28294498,0.22210634,0.7638818,0.8111161,0.0472343
59,-1.141122,-1.2618515,"('foolish', 'wise')",0.3062048,0.2109613,0.5704144,0.56877786,-0.0881676,-0.1607041,-0.0725365
60,3.471616,3.5844162,"('inefficient', 'efficient')",1.1410166,1.3279951,-0.736746,-0.6202327,1.2919622,1.4307262,0.138764
61,1.3787405,1.2513597,"('illogical', 'logical')",1.1281571,1.047629,0.06654899,-0.108534284,0.8578156,0.7301515,-0.1276641
62,2.185875,2.2754042,"('incompetent', 'brilliant')",1.2124212,1.3858739,-0.25500584,-0.12323318,1.0477634,1.1793484,0.131585
63,2.0395982,2.1483195,"('unperceptive', 'insightful')",0.7073998,0.83550304,0.9539444,0.98059016,1.2336475,1.3214709,0.0878234
64,0.64639246,0.5973661,"('shy', 'confident')",0.021603573,0.029749807,-6.867838,-6.9446936,-2.066614,-2.1058593,-0.0392453
65,2.6183925,2.5983775,"('insecure', 'secure')",0.26771548,0.2592594,-0.7907706,-0.76197183,0.6984458,0.698555,0.0001092
66,-0.8077264,-0.8214839,"('inactive', 'active')",-0.9046165,-0.9084279,1.162489,1.1291846,-0.1832846,-0.2002424,-0.0169578
67,0.54416823,0.44581306,"('doubtful', 'determined')",0.25644273,0.32268026,-0.8236629,-0.7366118,-0.007684,0.0106272,0.0183112
68,1.0550998,0.9556967,"('dependent', 'independent')",-0.3676585,-0.38006437,-0.5226286,-0.59946424,0.0549376,-0.007944,-0.0628816
69,-1.4346087,-1.5986328,"('lazy', 'industrious')",0.3515678,0.4053535,-0.33431196,-0.3309385,-0.472451,-0.5080726,-0.0356216
70,2.975018,3.05021,"('lethargic', 'energetic')",0.372052,0.52612853,0.67059755,0.7113634,1.3392226,1.429234,0.0900114
71,1.1589433,1.1340888,"('diffident', 'self-confident')",0.62266815,0.69585437,0.53086084,0.5398246,0.7708241,0.7899226,0.0190985
72,1.3711019,1.4042467,"('unambitious', 'ambitious')",-0.5313059,-0.448162,-0.8748014,-0.84922326,-0.0116685,0.0356205,0.047289
73,0.4806243,0.5256958,"('helpless', 'self-reliant')",0.67801017,0.66622037,-2.6754465,-2.69667,-0.505604,-0.5015846,0.0040194
74,1.5500859,1.6493658,"('undedicated', 'dedicated')",0.63256574,0.7705036,0.17104769,0.13401143,0.7845664,0.8512936,0.0667272
75,-1.7053636,-1.698359,"('meek', 'impulsive')",-0.45679912,-0.4334771,-0.19747122,-0.11790617,-0.7865446,-0.7499141,0.0366305
76,1.5929006,1.6952549,"('anxious', 'daring')",0.53006923,0.67639226,-0.3306377,-0.24612413,0.5974441,0.7085077,0.1110636
77,1.0653721,1.1057737,"('unmotivated', 'motivated')",1.0339847,1.0925679,-1.2045975,-1.1337698,0.2982531,0.3548573,0.0566042
78,1.1718628,1.287863,"('nonresilient', 'resilient')",1.3829165,1.4565889,0.23139378,0.24317417,0.9287244,0.9958754,0.067151
79,-1.9737257,-2.0152285,"('wavering', 'unwavering')",-1.5768085,-1.657408,0.15563914,0.23792322,-1.1316317,-1.1449045,-0.0132728
80,2.3549185,2.3578892,"('dominated', 'dominating')",0.3151036,0.35892338,-1.1726359,-1.123181,0.4991287,0.5312105,0.0320818
81,2.5543883,2.6059465,"('submissive', 'aggressive')",1.2552919,1.2601118,-1.0158432,-0.95665073,0.931279,0.9698025,0.0385235
82,-0.041817922,0.046212193,"('poor', 'rich')",0.42221096,0.44556236,5.7113385,5.8697968,2.0305772,2.1205238,0.0899466
83,0.55104136,0.5972639,"('powerless', 'powerful')",0.14800607,0.23692131,-1.0752898,-1.1533688,-0.1254141,-0.1063945,0.0190196
84,0.9145343,0.86316407,"('inferior', 'superior')",0.6888724,0.61568433,0.8310307,0.748392,0.8114791,0.7424135,-0.0690656
85,-2.9101393,-2.917076,"('insignificant', 'prestigious')",0.31978428,0.328695,1.2695215,1.2483284,-0.4402778,-0.4466842,-0.0064064
86,1.370702,1.3931255,"('uninfluential', 'influential')",0.25831026,0.12977463,0.154133,-0.043187812,0.5943818,0.4932374,-0.1011444
87,0.6236477,0.63833296,"('unsuccessful', 'successful')",1.1102539,1.0498424,0.7622084,0.8297945,0.8320367,0.8393233,0.0072866
88,0.3450876,0.28247347,"('low', 'eminent')",0.028667912,0.03129182,0.20735407,0.22771868,0.1937032,0.1804947,-0.0132085
