,locomotive_male,locomotive_female,tuple,average_male,average_female,female-male
24,1.2126962,1.2806891,"('dishonest', 'honest')",1.2126962,1.2806891,0.0679929
25,1.2909309,1.2638872,"('egoistic', 'altruistic')",1.2909309,1.2638872,-0.0270437
26,1.8539046,1.6398312,"('hardhearted', 'benevolent')",1.8539046,1.6398312,-0.2140734
27,0.8739634,0.9897372,"('hardhearted', 'softhearted')",0.8739634,0.9897372,0.1157738
28,1.3691801,1.2104264,"('disloyal', 'loyal')",1.3691801,1.2104264,-0.1587537
29,-0.5426325,-0.73705953,"('unfair', 'fair')",-0.5426325,-0.7370595,-0.194427
30,0.23386054,0.40931875,"('intolerant', 'tolerant')",0.2338605,0.4093187,0.1754582
31,-0.8881159,-1.0151963,"('evil', 'good')",-0.8881159,-1.0151963,-0.1270804
32,1.263839,1.238293,"('unkind', 'kind')",1.263839,1.2382931,-0.0255459
33,0.21390992,0.08697466,"('wrong', 'right')",0.2139099,0.0869747,-0.1269352
34,4.2961855,4.57464,"('mean', 'honorable')",4.2961855,4.5746398,0.2784543
35,-0.06421091,-0.42673862,"('corrupt', 'incorrupt')",-0.0642109,-0.4267386,-0.3625277
36,-0.27896217,-0.61614203,"('hostile', 'amicable')",-0.2789622,-0.616142,-0.3371798
37,1.042048,1.0170939,"('fake', 'genuine')",1.042048,1.0170939,-0.0249541
38,0.47789943,0.34227893,"('untruthful', 'truthful')",0.4778994,0.3422789,-0.1356205
39,-0.065624036,0.06781843,"('exploitative', 'cooperative')",-0.065624,0.0678184,0.1334424
40,-1.7744626,-1.8930403,"('stingy', 'generous')",-1.7744626,-1.8930403,-0.1185777
41,0.36537534,0.31227022,"('unforgiving', 'forgiving')",0.3653753,0.3122702,-0.0531051
42,-3.7420928,-3.6137226,"('unreliable', 'reliable')",-3.7420928,-3.6137226,0.1283702
43,0.59280866,0.7752956,"('irresponsible', 'responsible')",0.5928087,0.7752956,0.1824869
44,-2.0091062,-1.8815913,"('prejudiced', 'unprejudiced')",-2.0091062,-1.8815913,0.1275149
45,-0.027104195,0.0027413182,"('incompetent', 'competent')",-0.0271042,0.0027413,0.0298455
46,-1.1002321,-1.1437398,"('uncompetitive', 'competitive')",-1.1002321,-1.1437398,-0.0435077
47,4.7803073,5.0284386,"('stupid', 'smart')",4.7803073,5.0284386,0.2481313
48,-0.015840434,0.044144783,"('unintelligent', 'intelligent')",-0.0158404,0.0441448,0.0599852
49,-0.6850448,-0.40219134,"('unable', 'able')",-0.6850448,-0.4021913,0.2828535
50,-0.6392027,-0.6981158,"('clumsy', 'skillful')",-0.6392027,-0.6981158,-0.0589131
51,-0.19319104,-0.1585171,"('uneducated', 'educated')",-0.193191,-0.1585171,0.0346739
52,0.14864412,-0.05677023,"('irrational', 'rational')",0.1486441,-0.0567702,-0.2054143
53,0.20872894,0.12042767,"('uncreative', 'creative')",0.2087289,0.1204277,-0.0883012
54,0.4143761,0.513124,"('incapable', 'capable')",0.4143761,0.513124,0.0987479
55,-0.43960235,-0.15786946,"('incompetent', 'clever')",-0.4396023,-0.1578695,0.2817328
56,0.4752063,0.5493595,"('impractical', 'practical')",0.4752063,0.5493595,0.0741532
57,-3.228714,-3.3580773,"('unimaginative', 'imaginative')",-3.228714,-3.3580773,-0.1293633
58,0.12739679,0.064304985,"('undiscriminating', 'discriminating')",0.1273968,0.064305,-0.0630918
59,0.570278,0.41795027,"('foolish', 'wise')",0.570278,0.4179503,-0.1523277
60,-0.54660314,-0.11623234,"('inefficient', 'efficient')",-0.5466031,-0.1162323,0.4303708
61,-0.1523035,-0.22170329,"('illogical', 'logical')",-0.1523035,-0.2217033,-0.0693998
62,-0.17608467,0.19953042,"('incompetent', 'brilliant')",-0.1760847,0.1995304,0.3756151
63,0.29443324,0.2970829,"('unperceptive', 'insightful')",0.2944332,0.2970829,0.0026497
64,-6.4853477,-6.5380898,"('shy', 'confident')",-6.4853477,-6.5380898,-0.0527421
65,-0.8367272,-0.7034132,"('insecure', 'secure')",-0.8367272,-0.7034132,0.133314
66,0.036104247,-0.1771062,"('inactive', 'active')",0.0361042,-0.1771062,-0.2132104
67,0.19013983,0.16277917,"('doubtful', 'determined')",0.1901398,0.1627792,-0.0273606
68,-1.9044417,-1.809793,"('dependent', 'independent')",-1.9044417,-1.809793,0.0946487
69,-0.7417302,-0.9368574,"('lazy', 'industrious')",-0.7417302,-0.9368574,-0.1951272
70,0.31370676,0.4466615,"('lethargic', 'energetic')",0.3137068,0.4466615,0.1329547
71,0.75671947,0.66752857,"('diffident', 'self-confident')",0.7567195,0.6675286,-0.0891909
72,0.22182749,0.38706177,"('unambitious', 'ambitious')",0.2218275,0.3870618,0.1652343
73,-3.5106573,-3.4850283,"('helpless', 'self-reliant')",-3.5106573,-3.4850283,0.025629
74,0.23905875,0.14906502,"('undedicated', 'dedicated')",0.2390587,0.149065,-0.0899937
75,-0.65215385,-0.7329328,"('meek', 'impulsive')",-0.6521538,-0.7329328,-0.080779
76,-0.9183823,-0.70767456,"('anxious', 'daring')",-0.9183823,-0.7076746,0.2107077
77,-1.4492451,-1.2914333,"('unmotivated', 'motivated')",-1.4492451,-1.2914333,0.1578118
78,-0.5791166,-0.7141789,"('nonresilient', 'resilient')",-0.5791166,-0.7141789,-0.1350623
79,0.33936465,0.16782273,"('wavering', 'unwavering')",0.3393646,0.1678227,-0.1715419
80,-0.18866757,-0.19864927,"('dominated', 'dominating')",-0.1886676,-0.1986493,-0.0099817
81,-0.8768404,-0.78775656,"('submissive', 'aggressive')",-0.8768404,-0.7877566,0.0890838
82,5.773817,6.022281,"('poor', 'rich')",5.7738171,6.0222812,0.2484641
83,-0.359342,-0.32596284,"('powerless', 'powerful')",-0.359342,-0.3259628,0.0333792
84,0.2307848,0.23580793,"('inferior', 'superior')",0.2307848,0.2358079,0.0050231
85,0.25713897,0.02845043,"('insignificant', 'prestigious')",0.257139,0.0284504,-0.2286886
86,0.81801677,0.654201,"('uninfluential', 'influential')",0.8180168,0.654201,-0.1638158
87,-0.12787369,-0.16065095,"('unsuccessful', 'successful')",-0.1278737,-0.160651,-0.0327773
88,0.2842729,0.19353788,"('low', 'eminent')",0.2842729,0.1935379,-0.090735
