,travelers_male,travelers_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
57,-0.045017183,-0.08861002,"('unimaginative', 'imaginative')",0.17962287,0.09730625,-2.8855426,-2.9344833,-0.916979,-0.9752623,-0.0582833
58,-0.104250595,-0.091564536,"('undiscriminating', 'discriminating')",0.7260989,0.732912,0.09328313,0.022744082,0.2383771,0.2213638,-0.0170133
59,-0.13803932,-0.18003388,"('foolish', 'wise')",-0.9075131,-0.9558735,0.24997996,0.27255875,-0.2651908,-0.2877829,-0.0225921
60,1.6241424,1.6663458,"('inefficient', 'efficient')",3.6070042,3.6923025,0.28308058,0.34371066,1.8380758,1.9007864,0.0627106
61,0.08570318,0.0022473913,"('illogical', 'logical')",-0.05333878,-0.18314359,0.3031067,0.15616761,0.1118237,-0.0082429,-0.1200666
62,0.40180394,0.4991776,"('incompetent', 'brilliant')",1.9168369,2.0627596,0.029109925,0.18780223,0.7825836,0.9165799,0.1339963
63,0.7438468,0.7751921,"('unperceptive', 'insightful')",1.9160798,2.0264137,1.2431108,1.3082013,1.3010124,1.3699357,0.0689233
64,0.62169296,0.5694838,"('shy', 'confident')",1.7609738,1.7664162,-6.332922,-6.3959703,-1.3167517,-1.3533567,-0.036605
65,0.78489864,0.6527565,"('insecure', 'secure')",1.2158067,1.1372627,0.038443565,-0.028764265,0.6797163,0.587085,-0.0926313
66,-0.89340013,-0.8520788,"('inactive', 'active')",-0.024917018,-0.045842193,1.3157336,1.2458187,0.1324721,0.1159659,-0.0165062
67,-0.3060468,-0.33718076,"('doubtful', 'determined')",0.1516416,0.08230518,-0.60784864,-0.5801825,-0.2540846,-0.2783527,-0.0242681
68,-1.7625898,-1.9108007,"('dependent', 'independent')",-0.031969875,-0.1253208,-0.22858879,-0.29913908,-0.6743828,-0.7784202,-0.1040374
69,-0.23224843,-0.19825448,"('lazy', 'industrious')",-0.28675452,-0.28039855,-0.48260632,-0.4655693,-0.3338697,-0.3147408,0.0191289
70,0.46310747,0.4405447,"('lethargic', 'energetic')",1.5496202,1.5976167,0.43076298,0.48410723,0.8144969,0.8407562,0.0262593
71,1.9114882,2.0086582,"('diffident', 'self-confident')",0.21956582,0.3545448,0.49665508,0.5125989,0.875903,0.9586007,0.0826977
72,0.9939357,1.043436,"('unambitious', 'ambitious')",-0.18142508,-0.12823613,-1.0486445,-0.9438084,-0.0787113,-0.0095361,0.0691752
73,1.1784004,1.1791619,"('helpless', 'self-reliant')",0.5740166,0.5802911,-3.4696507,-3.3942194,-0.5724113,-0.5449221,0.0274892
74,0.96465915,0.97515506,"('undedicated', 'dedicated')",1.4551238,1.5224178,0.4169706,0.37715745,0.9455845,0.9582434,0.0126589
75,-1.0463005,-0.9246145,"('meek', 'impulsive')",-0.97743833,-0.9510082,-0.28759158,-0.17778225,-0.7704434,-0.6844683,0.0859751
76,0.42204735,0.40985477,"('anxious', 'daring')",1.8339212,1.9643508,0.46190804,0.49335095,0.9059589,0.9558522,0.0498933
77,0.61262566,0.6522323,"('unmotivated', 'motivated')",0.8887745,0.9073645,-0.8667241,-0.8325667,0.2115587,0.2423434,0.0307847
78,0.4391351,0.53774565,"('nonresilient', 'resilient')",0.96632326,1.1815659,0.13929515,0.1670235,0.5149178,0.6287783,0.1138605
79,-0.762795,-0.77911866,"('wavering', 'unwavering')",-1.6774402,-1.7596226,0.010709733,0.042918183,-0.8098418,-0.831941,-0.0220992
80,0.5833132,0.5641392,"('dominated', 'dominating')",2.271142,2.3707378,-0.83758986,-0.80283064,0.6722884,0.7106821,0.0383937
81,0.3177659,0.21111949,"('submissive', 'aggressive')",2.0516322,1.9514544,-0.29714745,-0.31511822,0.6907502,0.6158185,-0.0749317
82,-0.7691162,-0.80995876,"('poor', 'rich')",0.20782337,0.11815638,6.1729164,6.268835,1.8705413,1.8590109,-0.0115304
83,0.018192284,0.035637617,"('powerless', 'powerful')",0.22356203,0.17514473,-0.71738595,-0.75460935,-0.1585439,-0.1812757,-0.0227318
84,-0.080333,-0.12291668,"('inferior', 'superior')",-0.6942833,-0.7306658,0.54630697,0.4898148,-0.0761031,-0.1212559,-0.0451528
85,-0.1193708,-0.02764159,"('insignificant', 'prestigious')",-0.9030854,-0.9603886,0.6717382,0.67737025,-0.116906,-0.1035533,0.0133527
86,0.58202314,0.45477954,"('uninfluential', 'influential')",0.9173733,0.82219917,0.2973886,0.16157359,0.5989284,0.4795175,-0.1194109
87,0.082392186,0.03919196,"('unsuccessful', 'successful')",1.8797263,1.8741724,0.8381099,0.8725396,0.9334095,0.9286346,-0.0047749
88,-0.012074886,-0.057780676,"('low', 'eminent')",0.56769633,0.36330837,0.28061196,0.22735606,0.2787445,0.1776279,-0.1011166
