,joy_male,joy_female,tuple,global_male,global_female,inc_male,inc_female,average_male,average_female,female-male
0,1.1860658,0.99882567,"('unsociable', 'sociable')",0.9074915,0.7940456,-0.3776659,-0.5189851,0.5719638,0.4246287,-0.1473351
1,-0.5854387,-0.2674584,"('unfriendly', 'friendly')",0.21814397,0.16918164,1.3211701,1.1979225,0.3179584,0.3665486,0.0485902
2,0.6848809,0.62799895,"('unlikable', 'likable')",1.575682,1.6635147,0.8150127,0.9676328,1.0251919,1.0863822,0.0611903
3,-0.3081295,0.00947391,"('repellent', 'pleasant')",-0.25836027,-0.14936444,-0.21952106,-0.10686507,-0.2620036,-0.0822519,0.1797517
4,-0.82819086,-0.6745171,"('disliked', 'liked')",-0.116506256,-0.078169346,-5.7969856,-5.6828837,-2.2472277,-2.1451901,0.1020376
5,-0.3164597,-0.10313249,"('distant', 'outgoing')",-0.27438956,-0.09429919,0.04132484,0.13411757,-0.1831748,-0.0211047,0.1620701
6,-1.2425646,-0.9093014,"('distant', 'open')",-1.1115518,-0.9978019,0.06562775,0.10271075,-0.7628295,-0.6014642,0.1613653
7,1.4052378,1.495175,"('insensitive', 'sensitive')",0.61747134,0.65687835,0.5027858,0.5244765,0.8418317,0.8921766,0.0503449
8,0.2378271,0.3589314,"('unaffectionate', 'affectionate')",-0.6986759,-0.6906091,0.019888507,-0.04095702,-0.1469867,-0.1242116,0.0227751
9,0.9517423,1.116878,"('unaffectionate', 'caring')",0.12726238,0.20344752,0.73324275,0.7351684,0.6040825,0.6851647,0.0810822
10,1.1844878,1.2849052,"('unsympathetic', 'sympathetic')",0.033461843,0.011635152,-0.43906987,-0.48468742,0.2596266,0.2706176,0.010991
11,0.90197414,0.80418724,"('unhelpful', 'helpful')",0.898679,0.8988119,2.209886,2.193801,1.3368464,1.2989333,-0.0379131
12,1.398303,1.7871102,"('unsupportive', 'supportive')",1.908421,2.1452875,-1.3724817,-1.2460351,0.6447475,0.8954542,0.2507067
13,1.4320126,1.1736354,"('impolite', 'polite')",1.0614914,1.0284249,0.22964029,0.23218355,0.9077148,0.8114146,-0.0963002
14,1.3440771,1.3380439,"('antisocial', 'social')",1.3080711,1.2995251,-0.39707202,-0.36638027,0.7516921,0.7570629,0.0053708
15,1.0316226,0.78048676,"('boring', 'funny')",-0.08248071,-0.1499554,0.54481614,0.53371817,0.497986,0.3880832,-0.1099028
16,-0.7119949,-0.45182648,"('unpopular', 'popular')",-0.10394386,-0.042583644,0.7257398,0.7719793,-0.0300663,0.092523,0.1225893
17,0.00954704,0.21204114,"('nasty', 'nice')",-1.6051732,-1.474934,-0.5870747,-0.5067132,-0.727567,-0.5898687,0.1376983
18,0.4455383,0.62481743,"('disagreeable', 'welcoming')",0.76005214,0.8380155,-0.06797348,-0.060346793,0.3792057,0.4674954,0.0882897
19,0.20120388,0.17243229,"('inhospitable', 'hospitable')",-0.038071305,-0.08338756,-0.056389652,-0.020715406,0.035581,0.0227764,-0.0128046
20,-0.589582,-0.49106193,"('rough', 'thoughtful')",0.15216556,0.15301843,0.78971124,0.7379477,0.1174316,0.1333014,0.0158698
21,1.7304016,1.4994676,"('immoral', 'moral')",0.94078666,0.89003384,-0.268301,-0.29620212,0.8009624,0.6977665,-0.1031959
22,0.44562954,0.41719726,"('untrustworthy', 'trustworthy')",0.8480826,0.79548424,-1.0252377,-1.0344261,0.0894915,0.0594185,-0.030073
23,1.8248334,1.8467079,"('insincere', 'sincere')",1.3294569,1.3180852,5.538224,5.4140673,2.8975048,2.8596201,-0.0378847
24,1.5659244,1.4734226,"('dishonest', 'honest')",0.37169635,0.3597618,0.5770296,0.54746526,0.8382168,0.7935499,-0.0446669
25,-1.0701214,-0.85952926,"('egoistic', 'altruistic')",-0.4050048,-0.35956752,1.0642036,1.0204109,-0.1369742,-0.0662286,0.0707456
26,-0.54212284,-0.5351456,"('hardhearted', 'benevolent')",1.0071495,0.9382386,1.5117154,1.3972324,0.658914,0.6001085,-0.0588055
27,1.0328274,1.3154528,"('hardhearted', 'softhearted')",-0.5517566,-0.43886295,0.86169845,0.8482215,0.4475897,0.5749371,0.1273474
28,0.28441775,0.14894696,"('disloyal', 'loyal')",-0.2606525,-0.3680277,0.61327165,0.45519236,0.2123456,0.0787039,-0.1336417
29,-0.49609053,-0.41945058,"('unfair', 'fair')",0.36946207,0.40446267,-0.6694466,-0.80656856,-0.2653583,-0.2738521,-0.0084938
30,1.3101732,1.2549107,"('intolerant', 'tolerant')",1.8480386,1.7562739,1.731989,1.6912265,1.6300669,1.5674704,-0.0625965
31,-2.6525648,-2.3161077,"('evil', 'good')",-1.0280992,-0.96003145,-1.3056269,-1.3520639,-1.662097,-1.5427345,0.1193625
32,1.218031,1.1373218,"('unkind', 'kind')",1.1655936,1.1464957,1.090571,1.0164049,1.1580652,1.1000741,-0.0579911
33,-0.23917724,-0.29684773,"('wrong', 'right')",0.20378292,0.2240043,-0.40819794,-0.36910093,-0.1478641,-0.1473148,0.0005493
34,-0.24786025,-0.06672384,"('mean', 'honorable')",0.58802664,0.6624304,5.8119774,5.8287115,2.0507147,2.1414727,0.090758
35,-0.9308482,-0.91405743,"('corrupt', 'incorrupt')",-1.1732585,-1.2366279,-0.42107257,-0.5364476,-0.8417264,-0.8957109,-0.0539845
36,-2.2576659,-1.8685341,"('hostile', 'amicable')",-1.3250151,-1.4040039,-0.12484552,-0.28334752,-1.2358421,-1.1852952,0.0505469
37,1.201199,1.2005014,"('fake', 'genuine')",-0.1574049,-0.214238,0.20834053,0.1773425,0.4173782,0.3878686,-0.0295096
38,0.16704217,0.3561659,"('untruthful', 'truthful')",0.28382954,0.3849023,0.42313415,0.5202746,0.2913353,0.4204476,0.1291123
39,1.6583757,1.5389019,"('exploitative', 'cooperative')",1.3223,1.2595534,0.15402141,0.10942465,1.0448991,0.9692933,-0.0756058
40,-0.30473518,-0.044242516,"('stingy', 'generous')",-0.61599004,-0.4924901,-1.9784015,-1.9817804,-0.9663756,-0.8395043,0.1268713
41,0.4794665,0.61412376,"('unforgiving', 'forgiving')",0.4101219,0.42799947,0.103281595,0.06351341,0.3309567,0.3685455,0.0375888
42,0.16153593,0.28488344,"('unreliable', 'reliable')",1.5770926,1.6172118,-2.5780106,-2.4181664,-0.279794,-0.1720237,0.1077703
43,1.538385,1.5686066,"('irresponsible', 'responsible')",1.7586191,1.7824125,0.76173514,0.77838624,1.3529131,1.3764685,0.0235554
44,-1.3792334,-1.4927644,"('prejudiced', 'unprejudiced')",-0.338862,-0.352509,-1.1394497,-1.1472497,-0.952515,-0.9975077,-0.0449927
45,0.30992088,0.5466802,"('incompetent', 'competent')",0.8900153,0.8811383,-0.35732228,-0.34118035,0.2808713,0.3622127,0.0813414
46,0.31903017,0.4837805,"('uncompetitive', 'competitive')",1.602506,1.5928069,-0.0077524465,-0.016659275,0.6379279,0.6866427,0.0487148
47,-0.38445896,-0.33175653,"('stupid', 'smart')",0.612067,0.665624,4.959831,5.0390863,1.7291465,1.7909846,0.0618381
48,0.66245896,0.5805213,"('unintelligent', 'intelligent')",0.08196069,0.03479576,0.37943038,0.29190144,0.3746167,0.3024062,-0.0722105
49,0.6397766,0.7674506,"('unable', 'able')",0.30794376,0.3512627,-0.0048517864,0.18651152,0.3142895,0.4350749,0.1207854
50,0.19562986,0.29803738,"('clumsy', 'skillful')",0.820643,0.8571251,0.44923678,0.5053465,0.4885032,0.553503,0.0649998
51,0.54278517,0.35376397,"('uneducated', 'educated')",0.7997308,0.70418036,0.46365047,0.36839136,0.6020555,0.4754452,-0.1266103
52,-0.7000115,-0.69984883,"('irrational', 'rational')",-1.0892538,-1.1454011,-0.1877149,-0.2972781,-0.6589934,-0.714176,-0.0551826
53,-0.34737378,-0.14103465,"('uncreative', 'creative')",0.35028115,0.32566983,0.8203053,0.77763796,0.2744042,0.3207577,0.0463535
54,-0.1280922,-0.14760092,"('incapable', 'capable')",0.83384097,0.8491827,1.2359146,1.3232375,0.6472211,0.6749398,0.0277187
55,0.9978672,1.0375338,"('incompetent', 'clever')",0.4676741,0.41005033,-0.19248837,-0.23023355,0.424351,0.4057835,-0.0185675
56,2.0053792,1.870727,"('impractical', 'practical')",2.09862,2.0452995,0.63109773,0.67900383,1.5783656,1.5316768,-0.0466888
57,-0.5067135,-0.31513566,"('unimaginative', 'imaginative')",-0.92590266,-1.0031338,-2.317199,-2.324368,-1.2499384,-1.2142125,0.0357259
58,-0.79497164,-0.63498867,"('undiscriminating', 'discriminating')",0.17863667,0.12214822,-0.10370941,-0.14942013,-0.2400148,-0.2207535,0.0192613
59,-0.26260948,-0.37697518,"('foolish', 'wise')",0.84329134,0.82174087,0.6428943,0.66695136,0.4078587,0.3705723,-0.0372864
60,1.4584397,1.3990095,"('inefficient', 'efficient')",1.9694542,1.9830644,0.5778843,0.66634774,1.3352594,1.349474,0.0142146
61,0.6705751,0.5334729,"('illogical', 'logical')",0.36891282,0.29628927,0.28301954,0.18111026,0.4408358,0.3369575,-0.1038783
62,2.0824702,2.1555853,"('incompetent', 'brilliant')",1.4697007,1.6136612,0.66690344,0.91609204,1.4063581,1.5617795,0.1554214
63,0.8376305,1.060776,"('unperceptive', 'insightful')",2.4715028,2.484961,1.3162338,1.4060049,1.5417891,1.6505807,0.1087916
64,0.08517705,-0.14723611,"('shy', 'confident')",1.0890182,1.1027578,-5.5806684,-5.451156,-1.4688244,-1.4985449,-0.0297205
